,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian noninstitutionalized population,Civilian noninstitutionalized population%%Male:,Civilian noninstitutionalized population%%Male:%%Under 5 years:,Civilian noninstitutionalized population%%Male:%%Under 5 years:%%With a disability,Civilian noninstitutionalized population%%Male:%%Under 5 years:%%No disability,Civilian noninstitutionalized population%%Male:%%5 to 17 years:,Civilian noninstitutionalized population%%Male:%%5 to 17 years:%%With a disability,Civilian noninstitutionalized population%%Male:%%5 to 17 years:%%No disability,Civilian noninstitutionalized population%%Male:%%18 to 34 years:,Civilian noninstitutionalized population%%Male:%%18 to 34 years:%%With a disability,Civilian noninstitutionalized population%%Male:%%18 to 34 years:%%No disability,Civilian noninstitutionalized population%%Male:%%35 to 64 years:,Civilian noninstitutionalized population%%Male:%%35 to 64 years:%%With a disability,Civilian noninstitutionalized population%%Male:%%35 to 64 years:%%No disability,Civilian noninstitutionalized population%%Male:%%65 to 74 years:,Civilian noninstitutionalized population%%Male:%%65 to 74 years:%%With a disability,Civilian noninstitutionalized population%%Male:%%65 to 74 years:%%No disability,Civilian noninstitutionalized population%%Male:%%75 years and over:,Civilian noninstitutionalized population%%Male:%%75 years and over:%%With a disability,Civilian noninstitutionalized population%%Male:%%75 years and over:%%No disability,Civilian noninstitutionalized population%%Female:,Civilian noninstitutionalized population%%Female:%%Under 5 years:,Civilian noninstitutionalized population%%Female:%%Under 5 years:%%With a disability,Civilian noninstitutionalized population%%Female:%%Under 5 years:%%No disability,Civilian noninstitutionalized population%%Female:%%5 to 17 years:,Civilian noninstitutionalized population%%Female:%%5 to 17 years:%%With a disability,Civilian noninstitutionalized population%%Female:%%5 to 17 years:%%No disability,Civilian noninstitutionalized population%%Female:%%18 to 34 years:,Civilian noninstitutionalized population%%Female:%%18 to 34 years:%%With a disability,Civilian noninstitutionalized population%%Female:%%18 to 34 years:%%No disability,Civilian noninstitutionalized population%%Female:%%35 to 64 years:,Civilian noninstitutionalized population%%Female:%%35 to 64 years:%%With a disability,Civilian noninstitutionalized population%%Female:%%35 to 64 years:%%No disability,Civilian noninstitutionalized population%%Female:%%65 to 74 years:,Civilian noninstitutionalized population%%Female:%%65 to 74 years:%%With a disability,Civilian noninstitutionalized population%%Female:%%65 to 74 years:%%No disability,Civilian noninstitutionalized population%%Female:%%75 years and over:,Civilian noninstitutionalized population%%Female:%%75 years and over:%%With a disability,Civilian noninstitutionalized population%%Female:%%75 years and over:%%No disability,White alone civilian noninstitutionalized population,White alone civilian noninstitutionalized population%%Under 18 years:,White alone civilian noninstitutionalized population%%Under 18 years:%%With a disability,White alone civilian noninstitutionalized population%%Under 18 years:%%No disability,White alone civilian noninstitutionalized population%%18 to 64 years:,White alone civilian noninstitutionalized population%%18 to 64 years:%%With a disability,White alone civilian noninstitutionalized population%%18 to 64 years:%%No disability,White alone civilian noninstitutionalized population%%65 years and over:,White alone civilian noninstitutionalized population%%65 years and over:%%With a disability,White alone civilian noninstitutionalized population%%65 years and over:%%No disability,Black or African American alone civilian noninstitutionalized population,Black or African American alone civilian noninstitutionalized population%%Under 18 years:,Black or African American alone civilian noninstitutionalized population%%Under 18 years:%%With a disability,Black or African American alone civilian noninstitutionalized population%%Under 18 years:%%No disability,Black or African American alone civilian noninstitutionalized population%%18 to 64 years:,Black or African American alone civilian noninstitutionalized population%%18 to 64 years:%%With a disability,Black or African American alone civilian noninstitutionalized population%%18 to 64 years:%%No disability,Black or African American alone civilian noninstitutionalized population%%65 years and over:,Black or African American alone civilian noninstitutionalized population%%65 years and over:%%With a disability,Black or African American alone civilian noninstitutionalized population%%65 years and over:%%No disability,American Indian and Alaska Native alone civilian noninstitutionalized population,American Indian and Alaska Native alone civilian noninstitutionalized population%%Under 18 years:,American Indian and Alaska Native alone civilian noninstitutionalized population%%Under 18 years:%%With a disability,American Indian and Alaska Native alone civilian noninstitutionalized population%%Under 18 years:%%No disability,American Indian and Alaska Native alone civilian noninstitutionalized population%%18 to 64 years:,American Indian and Alaska Native alone civilian noninstitutionalized population%%18 to 64 years:%%With a disability,American Indian and Alaska Native alone civilian noninstitutionalized population%%18 to 64 years:%%No disability,American Indian and Alaska Native alone civilian noninstitutionalized population%%65 years and over:,American Indian and Alaska Native alone civilian noninstitutionalized population%%65 years and over:%%With a disability,American Indian and Alaska Native alone civilian noninstitutionalized population%%65 years and over:%%No disability,Asian alone civilian noninstitutionalized population,Asian alone civilian noninstitutionalized population%%Under 18 years:,Asian alone civilian noninstitutionalized population%%Under 18 years:%%With a disability,Asian alone civilian noninstitutionalized population%%Under 18 years:%%No disability,Asian alone civilian noninstitutionalized population%%18 to 64 years:,Asian alone civilian noninstitutionalized population%%18 to 64 years:%%With a disability,Asian alone civilian noninstitutionalized population%%18 to 64 years:%%No disability,Asian alone civilian noninstitutionalized population%%65 years and over:,Asian alone civilian noninstitutionalized population%%65 years and over:%%With a disability,Asian alone civilian noninstitutionalized population%%65 years and over:%%No disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%Under 18 years:,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%Under 18 years:%%With a disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%Under 18 years:%%No disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%18 to 64 years:,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%18 to 64 years:%%With a disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%18 to 64 years:%%No disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%65 years and over:,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%65 years and over:%%With a disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population%%65 years and over:%%No disability,Some other race alone civilian noninstitutionalized population,Some other race alone civilian noninstitutionalized population%%Under 18 years:,Some other race alone civilian noninstitutionalized population%%Under 18 years:%%With a disability,Some other race alone civilian noninstitutionalized population%%Under 18 years:%%No disability,Some other race alone civilian noninstitutionalized population%%18 to 64 years:,Some other race alone civilian noninstitutionalized population%%18 to 64 years:%%With a disability,Some other race alone civilian noninstitutionalized population%%18 to 64 years:%%No disability,Some other race alone civilian noninstitutionalized population%%65 years and over:,Some other race alone civilian noninstitutionalized population%%65 years and over:%%With a disability,Some other race alone civilian noninstitutionalized population%%65 years and over:%%No disability,Two or more races civilian noninstitutionalized population,Two or more races civilian noninstitutionalized population%%Under 18 years:,Two or more races civilian noninstitutionalized population%%Under 18 years:%%With a disability,Two or more races civilian noninstitutionalized population%%Under 18 years:%%No disability,Two or more races civilian noninstitutionalized population%%18 to 64 years:,Two or more races civilian noninstitutionalized population%%18 to 64 years:%%With a disability,Two or more races civilian noninstitutionalized population%%18 to 64 years:%%No disability,Two or more races civilian noninstitutionalized population%%65 years and over:,Two or more races civilian noninstitutionalized population%%65 years and over:%%With a disability,Two or more races civilian noninstitutionalized population%%65 years and over:%%No disability,"White alone, not Hispanic or Latino civilian noninstitutionalized population","White alone, not Hispanic or Latino civilian noninstitutionalized population%%Under 18 years:","White alone, not Hispanic or Latino civilian noninstitutionalized population%%Under 18 years:%%With a disability","White alone, not Hispanic or Latino civilian noninstitutionalized population%%Under 18 years:%%No disability","White alone, not Hispanic or Latino civilian noninstitutionalized population%%18 to 64 years:","White alone, not Hispanic or Latino civilian noninstitutionalized population%%18 to 64 years:%%With a disability","White alone, not Hispanic or Latino civilian noninstitutionalized population%%18 to 64 years:%%No disability","White alone, not Hispanic or Latino civilian noninstitutionalized population%%65 years and over:","White alone, not Hispanic or Latino civilian noninstitutionalized population%%65 years and over:%%With a disability","White alone, not Hispanic or Latino civilian noninstitutionalized population%%65 years and over:%%No disability",Hispanic or Latino civilian noninstitutionalized population,Hispanic or Latino civilian noninstitutionalized population%%Under 18 years:,Hispanic or Latino civilian noninstitutionalized population%%Under 18 years:%%With a disability,Hispanic or Latino civilian noninstitutionalized population%%Under 18 years:%%No disability,Hispanic or Latino civilian noninstitutionalized population%%18 to 64 years:,Hispanic or Latino civilian noninstitutionalized population%%18 to 64 years:%%With a disability,Hispanic or Latino civilian noninstitutionalized population%%18 to 64 years:%%No disability,Hispanic or Latino civilian noninstitutionalized population%%65 years and over:,Hispanic or Latino civilian noninstitutionalized population%%65 years and over:%%With a disability,Hispanic or Latino civilian noninstitutionalized population%%65 years and over:%%No disability,Civilian noninstitutionalized population,Civilian noninstitutionalized population%%Male:,Civilian noninstitutionalized population%%Male:%%Under 5 years:,Civilian noninstitutionalized population%%Male:%%Under 5 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%Under 5 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Male:%%5 to 17 years:,Civilian noninstitutionalized population%%Male:%%5 to 17 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%5 to 17 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Male:%%18 to 34 years:,Civilian noninstitutionalized population%%Male:%%18 to 34 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%18 to 34 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Male:%%35 to 64 years:,Civilian noninstitutionalized population%%Male:%%35 to 64 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%35 to 64 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Male:%%65 to 74 years:,Civilian noninstitutionalized population%%Male:%%65 to 74 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%65 to 74 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Male:%%75 years and over:,Civilian noninstitutionalized population%%Male:%%75 years and over:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%75 years and over:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:,Civilian noninstitutionalized population%%Female:%%Under 5 years:,Civilian noninstitutionalized population%%Female:%%Under 5 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%Under 5 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:%%5 to 17 years:,Civilian noninstitutionalized population%%Female:%%5 to 17 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%5 to 17 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:%%18 to 34 years:,Civilian noninstitutionalized population%%Female:%%18 to 34 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%18 to 34 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:%%35 to 64 years:,Civilian noninstitutionalized population%%Female:%%35 to 64 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%35 to 64 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:%%65 to 74 years:,Civilian noninstitutionalized population%%Female:%%65 to 74 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%65 to 74 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:%%75 years and over:,Civilian noninstitutionalized population%%Female:%%75 years and over:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%75 years and over:%%No hearing difficulty,Civilian noninstitutionalized population,Civilian noninstitutionalized population%%Male:,Civilian noninstitutionalized population%%Male:%%Under 18 years:,Civilian noninstitutionalized population%%Male:%%Under 18 years:%%With a disability,Civilian noninstitutionalized population%%Male:%%Under 18 years:%%No disability,Civilian noninstitutionalized population%%Male:%%18 to 64 years:,Civilian noninstitutionalized population%%Male:%%18 to 64 years:%%With a disability,Civilian noninstitutionalized population%%Male:%%18 to 64 years:%%No disability,Civilian noninstitutionalized population%%Male:%%65 years and over:,Civilian noninstitutionalized population%%Male:%%65 years and over:%%With a disability,Civilian noninstitutionalized population%%Male:%%65 years and over:%%No disability,Civilian noninstitutionalized population%%Female:,Civilian noninstitutionalized population%%Female:%%Under 18 years:,Civilian noninstitutionalized population%%Female:%%Under 18 years:%%With a disability,Civilian noninstitutionalized population%%Female:%%Under 18 years:%%No disability,Civilian noninstitutionalized population%%Female:%%18 to 64 years:,Civilian noninstitutionalized population%%Female:%%18 to 64 years:%%With a disability,Civilian noninstitutionalized population%%Female:%%18 to 64 years:%%No disability,Civilian noninstitutionalized population%%Female:%%65 years and over:,Civilian noninstitutionalized population%%Female:%%65 years and over:%%With a disability,Civilian noninstitutionalized population%%Female:%%65 years and over:%%No disability,Civilian noninstitutionalized population,Civilian noninstitutionalized population%%Male:,Civilian noninstitutionalized population%%Male:%%Under 18 years:,Civilian noninstitutionalized population%%Male:%%Under 18 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%Under 18 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Male:%%18 to 64 years:,Civilian noninstitutionalized population%%Male:%%18 to 64 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%18 to 64 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Male:%%65 years and over:,Civilian noninstitutionalized population%%Male:%%65 years and over:%%With a hearing difficulty,Civilian noninstitutionalized population%%Male:%%65 years and over:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:,Civilian noninstitutionalized population%%Female:%%Under 18 years:,Civilian noninstitutionalized population%%Female:%%Under 18 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%Under 18 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:%%18 to 64 years:,Civilian noninstitutionalized population%%Female:%%18 to 64 years:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%18 to 64 years:%%No hearing difficulty,Civilian noninstitutionalized population%%Female:%%65 years and over:,Civilian noninstitutionalized population%%Female:%%65 years and over:%%With a hearing difficulty,Civilian noninstitutionalized population%%Female:%%65 years and over:%%No hearing difficulty,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,78,2,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,78,3,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,78,4,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,78,5,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,78,6,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,78,7,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,78,8,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,78,9,635833,298312,20822,0,20822,35045,3377,31668,101450,4367,97083,111773,13061,98712,17648,4106,13542,11574,4047,7527,337521,20239,0,20239,35181,1755,33426,121093,4703,116390,118837,17694,101143,22824,5823,17001,19347,9897,9450,260484,29986,425,29561,205544,7427,198117,24954,5026,19928,309173,67097,4384,62713,199631,30797,168834,42445,18100,24345,,,,,,,,,,,22569.0,2327.0,50.0,2277.0,18580.0,179.0,18401.0,1662.0,349.0,1313.0,,,,,,,,,,,21506.0,5413.0,123.0,5290.0,15190.0,649.0,14541.0,903.0,170.0,733.0,20725.0,6422.0,150.0,6272.0,13255.0,719.0,12536.0,1048.0,172.0,876.0,227266,22660,296,22364,181663,6864,174799,22943,4544,18399,64842.0,15717.0,317.0,15400.0,45739.0,1519.0,44220.0,3386.0,1018.0,2368.0,635833,298312,20822,0,20822,35045,209,34836,101450,571,100879,111773,2421,109352,17648,1197,16451,11574,1551,10023,337521,20239,0,20239,35181,177,35004,121093,863,120230,118837,1659,117178,22824,878,21946,19347,1940,17407,635833,298312,55867,3377,52490,213223,17428,195795,29222,8153,21069,337521,55420,1755,53665,239930,22397,217533,42171,15720,26451,635833,298312,55867,209,55658,213223,2992,210231,29222,2748,26474,337521,55420,177,55243,239930,2522,237408,42171,2818,39353,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,78,10,104913,48102,2454,0,2454,6839,153,6686,14109,285,13824,17665,951,16714,4132,500,3632,2903,649,2254,56811,2328,0,2328,4904,0,4904,20121,750,19371,20695,411,20284,4975,399,4576,3788,1476,2312,83664,11883,153,11730,57190,1950,55240,14591,2599,11992,7451,1037,0,1037,5806,408,5398,608,334,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75261,10087,87,10000,51089,1915,49174,14085,2456,11629,,,,,,,,,,,104913,48102,2454,0,2454,6839,0,6839,14109,35,14074,17665,61,17604,4132,214,3918,2903,160,2743,56811,2328,0,2328,4904,0,4904,20121,83,20038,20695,75,20620,4975,187,4788,3788,129,3659,104913,48102,9293,153,9140,31774,1236,30538,7035,1149,5886,56811,7232,0,7232,40816,1161,39655,8763,1875,6888,104913,48102,9293,0,9293,31774,96,31678,7035,374,6661,56811,7232,0,7232,40816,158,40658,8763,316,8447,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,78,11,122298,60117,4791,0,4791,5705,178,5527,20493,578,19915,23393,2163,21230,3172,522,2650,2563,917,1646,62181,4511,0,4511,7329,127,7202,19223,679,18544,22617,2355,20262,4056,1022,3034,4445,2540,1905,41304,7289,0,7289,31702,1185,30517,2313,722,1591,62302,10882,274,10608,40691,4411,36280,10729,3964,6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232.0,975.0,31.0,944.0,2053.0,43.0,2010.0,204.0,79.0,125.0,30701,4024,0,4024,24960,974,23986,1717,383,1334,24481.0,6340.0,0.0,6340.0,16872.0,454.0,16418.0,1269.0,583.0,686.0,122298,60117,4791,0,4791,5705,0,5705,20493,213,20280,23393,529,22864,3172,39,3133,2563,349,2214,62181,4511,0,4511,7329,0,7329,19223,157,19066,22617,4,22613,4056,0,4056,4445,757,3688,122298,60117,10496,178,10318,43886,2741,41145,5735,1439,4296,62181,11840,127,11713,41840,3034,38806,8501,3562,4939,122298,60117,10496,0,10496,43886,742,43144,5735,388,5347,62181,11840,0,11840,41840,161,41679,8501,757,7744,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
