,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Families with a householder who is Black or African American alone,"Families with a householder who is Black or African American alone%Less than $10,000","Families with a householder who is Black or African American alone%$10,000 to $14,999","Families with a householder who is Black or African American alone%$15,000 to $19,999","Families with a householder who is Black or African American alone%$20,000 to $24,999","Families with a householder who is Black or African American alone%$25,000 to $29,999","Families with a householder who is Black or African American alone%$30,000 to $34,999","Families with a householder who is Black or African American alone%$35,000 to $39,999","Families with a householder who is Black or African American alone%$40,000 to $44,999","Families with a householder who is Black or African American alone%$45,000 to $49,999","Families with a householder who is Black or African American alone%$50,000 to $59,999","Families with a householder who is Black or African American alone%$60,000 to $74,999","Families with a householder who is Black or African American alone%$75,000 to $99,999","Families with a householder who is Black or African American alone%$100,000 to $124,999","Families with a householder who is Black or African American alone%$125,000 to $149,999","Families with a householder who is Black or African American alone%$150,000 to $199,999","Families with a householder who is Black or African American alone%$200,000 or more",Families with a householder who is American Indian and Alaska Native alone,"Families with a householder who is American Indian and Alaska Native alone%Less than $10,000","Families with a householder who is American Indian and Alaska Native alone%$10,000 to $14,999","Families with a householder who is American Indian and Alaska Native alone%$15,000 to $19,999","Families with a householder who is American Indian and Alaska Native alone%$20,000 to $24,999","Families with a householder who is American Indian and Alaska Native alone%$25,000 to $29,999","Families with a householder who is American Indian and Alaska Native alone%$30,000 to $34,999","Families with a householder who is American Indian and Alaska Native alone%$35,000 to $39,999","Families with a householder who is American Indian and Alaska Native alone%$40,000 to $44,999","Families with a householder who is American Indian and Alaska Native alone%$45,000 to $49,999","Families with a householder who is American Indian and Alaska Native alone%$50,000 to $59,999","Families with a householder who is American Indian and Alaska Native alone%$60,000 to $74,999","Families with a householder who is American Indian and Alaska Native alone%$75,000 to $99,999","Families with a householder who is American Indian and Alaska Native alone%$100,000 to $124,999","Families with a householder who is American Indian and Alaska Native alone%$125,000 to $149,999","Families with a householder who is American Indian and Alaska Native alone%$150,000 to $199,999","Families with a householder who is American Indian and Alaska Native alone%$200,000 or more",Families with a householder who is Asian alone,"Families with a householder who is Asian alone%Less than $10,000","Families with a householder who is Asian alone%$10,000 to $14,999","Families with a householder who is Asian alone%$15,000 to $19,999","Families with a householder who is Asian alone%$20,000 to $24,999","Families with a householder who is Asian alone%$25,000 to $29,999","Families with a householder who is Asian alone%$30,000 to $34,999","Families with a householder who is Asian alone%$35,000 to $39,999","Families with a householder who is Asian alone%$40,000 to $44,999","Families with a householder who is Asian alone%$45,000 to $49,999","Families with a householder who is Asian alone%$50,000 to $59,999","Families with a householder who is Asian alone%$60,000 to $74,999","Families with a householder who is Asian alone%$75,000 to $99,999","Families with a householder who is Asian alone%$100,000 to $124,999","Families with a householder who is Asian alone%$125,000 to $149,999","Families with a householder who is Asian alone%$150,000 to $199,999","Families with a householder who is Asian alone%$200,000 or more",Families with a householder who is Native Hawaiian and Other Pacific Islander alone,"Families with a householder who is Native Hawaiian and Other Pacific Islander alone%Less than $10,000","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$10,000 to $14,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$15,000 to $19,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$20,000 to $24,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$25,000 to $29,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$30,000 to $34,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$35,000 to $39,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$40,000 to $44,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$45,000 to $49,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$50,000 to $59,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$60,000 to $74,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$75,000 to $99,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$100,000 to $124,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$125,000 to $149,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$150,000 to $199,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$200,000 or more",Families with a householder who is Some other race alone,"Families with a householder who is Some other race alone%Less than $10,000","Families with a householder who is Some other race alone%$10,000 to $14,999","Families with a householder who is Some other race alone%$15,000 to $19,999","Families with a householder who is Some other race alone%$20,000 to $24,999","Families with a householder who is Some other race alone%$25,000 to $29,999","Families with a householder who is Some other race alone%$30,000 to $34,999","Families with a householder who is Some other race alone%$35,000 to $39,999","Families with a householder who is Some other race alone%$40,000 to $44,999","Families with a householder who is Some other race alone%$45,000 to $49,999","Families with a householder who is Some other race alone%$50,000 to $59,999","Families with a householder who is Some other race alone%$60,000 to $74,999","Families with a householder who is Some other race alone%$75,000 to $99,999","Families with a householder who is Some other race alone%$100,000 to $124,999","Families with a householder who is Some other race alone%$125,000 to $149,999","Families with a householder who is Some other race alone%$150,000 to $199,999","Families with a householder who is Some other race alone%$200,000 or more",Families with a householder who is Two or more races,"Families with a householder who is Two or more races%Less than $10,000","Families with a householder who is Two or more races%$10,000 to $14,999","Families with a householder who is Two or more races%$15,000 to $19,999","Families with a householder who is Two or more races%$20,000 to $24,999","Families with a householder who is Two or more races%$25,000 to $29,999","Families with a householder who is Two or more races%$30,000 to $34,999","Families with a householder who is Two or more races%$35,000 to $39,999","Families with a householder who is Two or more races%$40,000 to $44,999","Families with a householder who is Two or more races%$45,000 to $49,999","Families with a householder who is Two or more races%$50,000 to $59,999","Families with a householder who is Two or more races%$60,000 to $74,999","Families with a householder who is Two or more races%$75,000 to $99,999","Families with a householder who is Two or more races%$100,000 to $124,999","Families with a householder who is Two or more races%$125,000 to $149,999","Families with a householder who is Two or more races%$150,000 to $199,999","Families with a householder who is Two or more races%$200,000 or more","Families with a householder who is White alone, not Hispanic or Latino","Families with a householder who is White alone, not Hispanic or Latino%Less than $10,000","Families with a householder who is White alone, not Hispanic or Latino%$10,000 to $14,999","Families with a householder who is White alone, not Hispanic or Latino%$15,000 to $19,999","Families with a householder who is White alone, not Hispanic or Latino%$20,000 to $24,999","Families with a householder who is White alone, not Hispanic or Latino%$25,000 to $29,999","Families with a householder who is White alone, not Hispanic or Latino%$30,000 to $34,999","Families with a householder who is White alone, not Hispanic or Latino%$35,000 to $39,999","Families with a householder who is White alone, not Hispanic or Latino%$40,000 to $44,999","Families with a householder who is White alone, not Hispanic or Latino%$45,000 to $49,999","Families with a householder who is White alone, not Hispanic or Latino%$50,000 to $59,999","Families with a householder who is White alone, not Hispanic or Latino%$60,000 to $74,999","Families with a householder who is White alone, not Hispanic or Latino%$75,000 to $99,999","Families with a householder who is White alone, not Hispanic or Latino%$100,000 to $124,999","Families with a householder who is White alone, not Hispanic or Latino%$125,000 to $149,999","Families with a householder who is White alone, not Hispanic or Latino%$150,000 to $199,999","Families with a householder who is White alone, not Hispanic or Latino%$200,000 or more",Families with a householder who is Hispanic or Latino,"Families with a householder who is Hispanic or Latino%Less than $10,000","Families with a householder who is Hispanic or Latino%$10,000 to $14,999","Families with a householder who is Hispanic or Latino%$15,000 to $19,999","Families with a householder who is Hispanic or Latino%$20,000 to $24,999","Families with a householder who is Hispanic or Latino%$25,000 to $29,999","Families with a householder who is Hispanic or Latino%$30,000 to $34,999","Families with a householder who is Hispanic or Latino%$35,000 to $39,999","Families with a householder who is Hispanic or Latino%$40,000 to $44,999","Families with a householder who is Hispanic or Latino%$45,000 to $49,999","Families with a householder who is Hispanic or Latino%$50,000 to $59,999","Families with a householder who is Hispanic or Latino%$60,000 to $74,999","Families with a householder who is Hispanic or Latino%$75,000 to $99,999","Families with a householder who is Hispanic or Latino%$100,000 to $124,999","Families with a householder who is Hispanic or Latino%$125,000 to $149,999","Families with a householder who is Hispanic or Latino%$150,000 to $199,999","Families with a householder who is Hispanic or Latino%$200,000 or more",Families,"Families%Less than $10,000","Families%$10,000 to $14,999","Families%$15,000 to $24,999","Families%$25,000 to $34,999","Families%$35,000 to $49,999","Families%$50,000 to $74,999","Families%$75,000 to $99,999","Families%$100,000 to $149,999","Families%$150,000 to $199,999","Families%$200,000 or more",Families with a householder who is White alone,"Families with a householder who is White alone%Less than $10,000","Families with a householder who is White alone%$10,000 to $14,999","Families with a householder who is White alone%$15,000 to $24,999","Families with a householder who is White alone%$25,000 to $34,999","Families with a householder who is White alone%$35,000 to $49,999","Families with a householder who is White alone%$50,000 to $74,999","Families with a householder who is White alone%$75,000 to $99,999","Families with a householder who is White alone%$100,000 to $149,999","Families with a householder who is White alone%$150,000 to $199,999","Families with a householder who is White alone%$200,000 or more",Families with a householder who is Black or African American alone,"Families with a householder who is Black or African American alone%Less than $10,000","Families with a householder who is Black or African American alone%$10,000 to $14,999","Families with a householder who is Black or African American alone%$15,000 to $24,999","Families with a householder who is Black or African American alone%$25,000 to $34,999","Families with a householder who is Black or African American alone%$35,000 to $49,999","Families with a householder who is Black or African American alone%$50,000 to $74,999","Families with a householder who is Black or African American alone%$75,000 to $99,999","Families with a householder who is Black or African American alone%$100,000 to $149,999","Families with a householder who is Black or African American alone%$150,000 to $199,999","Families with a householder who is Black or African American alone%$200,000 or more",Families with a householder who is American Indian and Alaska Native alone,"Families with a householder who is American Indian and Alaska Native alone%Less than $10,000","Families with a householder who is American Indian and Alaska Native alone%$10,000 to $14,999","Families with a householder who is American Indian and Alaska Native alone%$15,000 to $24,999","Families with a householder who is American Indian and Alaska Native alone%$25,000 to $34,999","Families with a householder who is American Indian and Alaska Native alone%$35,000 to $49,999","Families with a householder who is American Indian and Alaska Native alone%$50,000 to $74,999","Families with a householder who is American Indian and Alaska Native alone%$75,000 to $99,999","Families with a householder who is American Indian and Alaska Native alone%$100,000 to $149,999","Families with a householder who is American Indian and Alaska Native alone%$150,000 to $199,999","Families with a householder who is American Indian and Alaska Native alone%$200,000 or more",Families with a householder who is Asian alone,"Families with a householder who is Asian alone%Less than $10,000","Families with a householder who is Asian alone%$10,000 to $14,999","Families with a householder who is Asian alone%$15,000 to $24,999","Families with a householder who is Asian alone%$25,000 to $34,999","Families with a householder who is Asian alone%$35,000 to $49,999","Families with a householder who is Asian alone%$50,000 to $74,999","Families with a householder who is Asian alone%$75,000 to $99,999","Families with a householder who is Asian alone%$100,000 to $149,999","Families with a householder who is Asian alone%$150,000 to $199,999","Families with a householder who is Asian alone%$200,000 or more",Families with a householder who is Native Hawaiian and Other Pacific Islander alone,"Families with a householder who is Native Hawaiian and Other Pacific Islander alone%Less than $10,000","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$10,000 to $14,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$15,000 to $24,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$25,000 to $34,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$35,000 to $49,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$50,000 to $74,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$75,000 to $99,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$100,000 to $149,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$150,000 to $199,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone%$200,000 or more",Families with a householder who is Some other race alone,"Families with a householder who is Some other race alone%Less than $10,000","Families with a householder who is Some other race alone%$10,000 to $14,999","Families with a householder who is Some other race alone%$15,000 to $24,999","Families with a householder who is Some other race alone%$25,000 to $34,999","Families with a householder who is Some other race alone%$35,000 to $49,999","Families with a householder who is Some other race alone%$50,000 to $74,999","Families with a householder who is Some other race alone%$75,000 to $99,999","Families with a householder who is Some other race alone%$100,000 to $149,999","Families with a householder who is Some other race alone%$150,000 to $199,999","Families with a householder who is Some other race alone%$200,000 or more",Families with a householder who is Two or more races,"Families with a householder who is Two or more races%Less than $10,000","Families with a householder who is Two or more races%$10,000 to $14,999","Families with a householder who is Two or more races%$15,000 to $24,999","Families with a householder who is Two or more races%$25,000 to $34,999","Families with a householder who is Two or more races%$35,000 to $49,999","Families with a householder who is Two or more races%$50,000 to $74,999","Families with a householder who is Two or more races%$75,000 to $99,999","Families with a householder who is Two or more races%$100,000 to $149,999","Families with a householder who is Two or more races%$150,000 to $199,999","Families with a householder who is Two or more races%$200,000 or more","Families with a householder who is White alone, not Hispanic or Latino","Families with a householder who is White alone, not Hispanic or Latino%Less than $10,000","Families with a householder who is White alone, not Hispanic or Latino%$10,000 to $14,999","Families with a householder who is White alone, not Hispanic or Latino%$15,000 to $24,999","Families with a householder who is White alone, not Hispanic or Latino%$25,000 to $34,999","Families with a householder who is White alone, not Hispanic or Latino%$35,000 to $49,999","Families with a householder who is White alone, not Hispanic or Latino%$50,000 to $74,999","Families with a householder who is White alone, not Hispanic or Latino%$75,000 to $99,999","Families with a householder who is White alone, not Hispanic or Latino%$100,000 to $149,999","Families with a householder who is White alone, not Hispanic or Latino%$150,000 to $199,999","Families with a householder who is White alone, not Hispanic or Latino%$200,000 or more",Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,92,2,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,92,3,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,92,4,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,92,5,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,92,6,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,92,7,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,92,8,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,92,9,65138.0,9278.0,4040.0,3437.0,4163.0,2777.0,3161.0,2822.0,3005.0,2759.0,4361.0,5922.0,6744.0,5434.0,2174.0,2912.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34251.0,39.0,124.0,36.0,42.0,0.0,350.0,153.0,334.0,262.0,524.0,1155.0,2048.0,3148.0,3251.0,5898.0,16887.0,10935.0,510.0,154.0,936.0,941.0,539.0,239.0,468.0,359.0,189.0,1318.0,1181.0,656.0,648.0,748.0,661.0,1388.0,114045,10015,4391,9557,7259,10532,14865,9860,15924,10243,21399,39394.0,83.0,244.0,1114.0,547.0,870.0,2491.0,2408.0,7248.0,6262.0,18127.0,65138.0,9278.0,4040.0,7600.0,5938.0,8586.0,10283.0,6744.0,7608.0,2912.0,2149.0,,,,,,,,,,,,2601.0,0.0,0.0,73.0,221.0,208.0,152.0,354.0,563.0,563.0,467.0,,,,,,,,,,,,4763.0,424.0,0.0,606.0,553.0,744.0,1553.0,182.0,183.0,370.0,148.0,,,,,,,,,,,,34251.0,39.0,124.0,78.0,350.0,749.0,1679.0,2048.0,6399.0,5898.0,16887.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,92,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20467,133,78,248,230,430,1241,878,3376,3334,10519,18068.0,0.0,78.0,208.0,92.0,290.0,1073.0,684.0,2953.0,2816.0,9874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16860.0,0.0,78.0,0.0,92.0,290.0,925.0,684.0,2688.0,2679.0,9424.0,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,92,11,12229.0,1059.0,510.0,638.0,347.0,379.0,415.0,693.0,485.0,439.0,756.0,1124.0,1493.0,1722.0,752.0,647.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21375,1283,664,1920,1279,2439,3550,2122,3683,2202,2233,5103.0,83.0,120.0,318.0,123.0,167.0,359.0,588.0,775.0,1179.0,1391.0,12229.0,1059.0,510.0,985.0,794.0,1617.0,1880.0,1493.0,2474.0,647.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
