,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,People reporting single ancestry,People reporting single ancestry%%Afghan,People reporting single ancestry%%Albanian,People reporting single ancestry%%Alsatian,People reporting single ancestry%%American,People reporting single ancestry%%Arab:,People reporting single ancestry%%Arab:%%Egyptian,People reporting single ancestry%%Arab:%%Iraqi,People reporting single ancestry%%Arab:%%Jordanian,People reporting single ancestry%%Arab:%%Lebanese,People reporting single ancestry%%Arab:%%Moroccan,People reporting single ancestry%%Arab:%%Palestinian,People reporting single ancestry%%Arab:%%Syrian,People reporting single ancestry%%Arab:%%Arab,People reporting single ancestry%%Arab:%%Other Arab,People reporting single ancestry%%Armenian,People reporting single ancestry%%Assyrian/Chaldean/Syriac,People reporting single ancestry%%Australian,People reporting single ancestry%%Austrian,People reporting single ancestry%%Basque,People reporting single ancestry%%Belgian,People reporting single ancestry%%Brazilian,People reporting single ancestry%%British,People reporting single ancestry%%Bulgarian,People reporting single ancestry%%Cajun,People reporting single ancestry%%Canadian,People reporting single ancestry%%Carpatho Rusyn,People reporting single ancestry%%Celtic,People reporting single ancestry%%Croatian,People reporting single ancestry%%Cypriot,People reporting single ancestry%%Czech,People reporting single ancestry%%Czechoslovakian,People reporting single ancestry%%Danish,People reporting single ancestry%%Dutch,People reporting single ancestry%%Eastern European,People reporting single ancestry%%English,People reporting single ancestry%%Estonian,People reporting single ancestry%%European,People reporting single ancestry%%Finnish,People reporting single ancestry%%French (except Basque),People reporting single ancestry%%French Canadian,People reporting single ancestry%%German,People reporting single ancestry%%German Russian,People reporting single ancestry%%Greek,People reporting single ancestry%%Guyanese,People reporting single ancestry%%Hungarian,People reporting single ancestry%%Icelander,People reporting single ancestry%%Iranian,People reporting single ancestry%%Irish,People reporting single ancestry%%Israeli,People reporting single ancestry%%Italian,People reporting single ancestry%%Latvian,People reporting single ancestry%%Lithuanian,People reporting single ancestry%%Luxemburger,People reporting single ancestry%%Macedonian,People reporting single ancestry%%Maltese,People reporting single ancestry%%New Zealander,People reporting single ancestry%%Northern European,People reporting single ancestry%%Norwegian,People reporting single ancestry%%Pennsylvania German,People reporting single ancestry%%Polish,People reporting single ancestry%%Portuguese,People reporting single ancestry%%Romanian,People reporting single ancestry%%Russian,People reporting single ancestry%%Scandinavian,People reporting single ancestry%%Scotch-Irish,People reporting single ancestry%%Scottish,People reporting single ancestry%%Serbian,People reporting single ancestry%%Slavic,People reporting single ancestry%%Slovak,People reporting single ancestry%%Slovene,People reporting single ancestry%%Soviet Union,People reporting single ancestry%%Subsaharan African:,People reporting single ancestry%%Subsaharan African:%%Cape Verdean,People reporting single ancestry%%Subsaharan African:%%Ethiopian,People reporting single ancestry%%Subsaharan African:%%Ghanaian,People reporting single ancestry%%Subsaharan African:%%Kenyan,People reporting single ancestry%%Subsaharan African:%%Liberian,People reporting single ancestry%%Subsaharan African:%%Nigerian,People reporting single ancestry%%Subsaharan African:%%Senegalese,People reporting single ancestry%%Subsaharan African:%%Sierra Leonean,People reporting single ancestry%%Subsaharan African:%%Somalian,People reporting single ancestry%%Subsaharan African:%%South African,People reporting single ancestry%%Subsaharan African:%%Sudanese,People reporting single ancestry%%Subsaharan African:%%Ugandan,People reporting single ancestry%%Subsaharan African:%%Zimbabwean,People reporting single ancestry%%Subsaharan African:%%African,People reporting single ancestry%%Subsaharan African:%%Other Subsaharan African,People reporting single ancestry%%Swedish,People reporting single ancestry%%Swiss,People reporting single ancestry%%Turkish,People reporting single ancestry%%Ukrainian,People reporting single ancestry%%Welsh,People reporting single ancestry%%West Indian (except Hispanic groups):,People reporting single ancestry%%West Indian (except Hispanic groups):%%Bahamian,People reporting single ancestry%%West Indian (except Hispanic groups):%%Barbadian,People reporting single ancestry%%West Indian (except Hispanic groups):%%Belizean,People reporting single ancestry%%West Indian (except Hispanic groups):%%Bermudan,People reporting single ancestry%%West Indian (except Hispanic groups):%%British West Indian,People reporting single ancestry%%West Indian (except Hispanic groups):%%Dutch West Indian,People reporting single ancestry%%West Indian (except Hispanic groups):%%Haitian,People reporting single ancestry%%West Indian (except Hispanic groups):%%Jamaican,People reporting single ancestry%%West Indian (except Hispanic groups):%%Trinidadian and Tobagonian,People reporting single ancestry%%West Indian (except Hispanic groups):%%US Virgin Islander,People reporting single ancestry%%West Indian (except Hispanic groups):%%West Indian,People reporting single ancestry%%West Indian (except Hispanic groups):%%Other West Indian,People reporting single ancestry%%Yugoslavian,People reporting single ancestry%%Other groups,People reporting single ancestry,People reporting single ancestry%%American,People reporting single ancestry%%Arab,People reporting single ancestry%%British,People reporting single ancestry%%Czech,People reporting single ancestry%%Danish,People reporting single ancestry%%Dutch,People reporting single ancestry%%English,People reporting single ancestry%%European,People reporting single ancestry%%French (except Basque),People reporting single ancestry%%French Canadian,People reporting single ancestry%%German,People reporting single ancestry%%Greek,People reporting single ancestry%%Hungarian,People reporting single ancestry%%Irish,People reporting single ancestry%%Italian,People reporting single ancestry%%Lithuanian,People reporting single ancestry%%Norwegian,People reporting single ancestry%%Polish,People reporting single ancestry%%Portuguese,People reporting single ancestry%%Russian,People reporting single ancestry%%Scotch-Irish,People reporting single ancestry%%Scottish,People reporting single ancestry%%Slovak,People reporting single ancestry%%Subsaharan African,People reporting single ancestry%%Swedish,People reporting single ancestry%%Swiss,People reporting single ancestry%%Ukrainian,People reporting single ancestry%%Welsh,People reporting single ancestry%%West Indian (except Hispanic groups),People reporting single ancestry%%Other groups,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,10,2,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,10,3,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,10,4,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,10,5,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,10,6,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,10,7,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,10,8,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,10,9,402503.0,0.0,123.0,0.0,9353.0,1722.0,602.0,60.0,95.0,140.0,91.0,152.0,55.0,236.0,291.0,490.0,0.0,564.0,400.0,0.0,332.0,875.0,2270.0,295.0,0.0,1044.0,0.0,0.0,136.0,0.0,599.0,30.0,309.0,672.0,3531.0,9023.0,0.0,10343.0,386.0,2029.0,578.0,9745.0,0.0,1330.0,774.0,877.0,83.0,745.0,11423.0,176.0,8582.0,416.0,525.0,0.0,83.0,0.0,46.0,909.0,1052.0,52.0,3116.0,591.0,197.0,3565.0,360.0,1140.0,2564.0,466.0,96.0,234.0,95.0,51.0,19732.0,84.0,6911.0,407.0,49.0,0.0,3192.0,224.0,39.0,0.0,0.0,89.0,0.0,0.0,7528.0,1209.0,949.0,391.0,1056.0,347.0,612.0,6136.0,481.0,0.0,0.0,0.0,273.0,0.0,527.0,3275.0,889.0,0.0,667.0,24.0,70.0,278813.0,402503.0,9353.0,1722.0,2270.0,599.0,309.0,672.0,9023.0,10343.0,2029.0,578.0,9745.0,1330.0,877.0,11423.0,8582.0,525.0,1052.0,3116.0,591.0,3565.0,1140.0,2564.0,234.0,19732.0,949.0,391.0,347.0,612.0,6136.0,292694.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52498.0,2232.0,615.0,906.0,24.0,101.0,211.0,3222.0,1640.0,888.0,460.0,3067.0,440.0,329.0,3692.0,3332.0,191.0,69.0,1201.0,201.0,1359.0,396.0,481.0,138.0,886.0,72.0,131.0,185.0,122.0,252.0,25655.0,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83380.0,2166.0,0.0,368.0,48.0,0.0,110.0,1936.0,1171.0,288.0,0.0,1031.0,256.0,130.0,1474.0,614.0,51.0,234.0,117.0,21.0,131.0,192.0,396.0,0.0,9790.0,102.0,0.0,0.0,124.0,1664.0,60966.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
