,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Male:,Civilian noninstitutionalized population% Male:% Under 5 years:,Civilian noninstitutionalized population% Male:% Under 5 years:% With a disability,Civilian noninstitutionalized population% Male:% Under 5 years:% No disability,Civilian noninstitutionalized population% Male:% 5 to 17 years:,Civilian noninstitutionalized population% Male:% 5 to 17 years:% With a disability,Civilian noninstitutionalized population% Male:% 5 to 17 years:% No disability,Civilian noninstitutionalized population% Male:% 18 to 34 years:,Civilian noninstitutionalized population% Male:% 18 to 34 years:% With a disability,Civilian noninstitutionalized population% Male:% 18 to 34 years:% No disability,Civilian noninstitutionalized population% Male:% 35 to 64 years:,Civilian noninstitutionalized population% Male:% 35 to 64 years:% With a disability,Civilian noninstitutionalized population% Male:% 35 to 64 years:% No disability,Civilian noninstitutionalized population% Male:% 65 to 74 years:,Civilian noninstitutionalized population% Male:% 65 to 74 years:% With a disability,Civilian noninstitutionalized population% Male:% 65 to 74 years:% No disability,Civilian noninstitutionalized population% Male:% 75 years and over:,Civilian noninstitutionalized population% Male:% 75 years and over:% With a disability,Civilian noninstitutionalized population% Male:% 75 years and over:% No disability,Civilian noninstitutionalized population% Female:,Civilian noninstitutionalized population% Female:% Under 5 years:,Civilian noninstitutionalized population% Female:% Under 5 years:% With a disability,Civilian noninstitutionalized population% Female:% Under 5 years:% No disability,Civilian noninstitutionalized population% Female:% 5 to 17 years:,Civilian noninstitutionalized population% Female:% 5 to 17 years:% With a disability,Civilian noninstitutionalized population% Female:% 5 to 17 years:% No disability,Civilian noninstitutionalized population% Female:% 18 to 34 years:,Civilian noninstitutionalized population% Female:% 18 to 34 years:% With a disability,Civilian noninstitutionalized population% Female:% 18 to 34 years:% No disability,Civilian noninstitutionalized population% Female:% 35 to 64 years:,Civilian noninstitutionalized population% Female:% 35 to 64 years:% With a disability,Civilian noninstitutionalized population% Female:% 35 to 64 years:% No disability,Civilian noninstitutionalized population% Female:% 65 to 74 years:,Civilian noninstitutionalized population% Female:% 65 to 74 years:% With a disability,Civilian noninstitutionalized population% Female:% 65 to 74 years:% No disability,Civilian noninstitutionalized population% Female:% 75 years and over:,Civilian noninstitutionalized population% Female:% 75 years and over:% With a disability,Civilian noninstitutionalized population% Female:% 75 years and over:% No disability,White alone civilian noninstitutionalized population,White alone civilian noninstitutionalized population% Under 18 years:,White alone civilian noninstitutionalized population% Under 18 years:% With a disability,White alone civilian noninstitutionalized population% Under 18 years:% No disability,White alone civilian noninstitutionalized population% 18 to 64 years:,White alone civilian noninstitutionalized population% 18 to 64 years:% With a disability,White alone civilian noninstitutionalized population% 18 to 64 years:% No disability,White alone civilian noninstitutionalized population% 65 years and over:,White alone civilian noninstitutionalized population% 65 years and over:% With a disability,White alone civilian noninstitutionalized population% 65 years and over:% No disability,Black or African American alone civilian noninstitutionalized population,Black or African American alone civilian noninstitutionalized population% Under 18 years:,Black or African American alone civilian noninstitutionalized population% Under 18 years:% With a disability,Black or African American alone civilian noninstitutionalized population% Under 18 years:% No disability,Black or African American alone civilian noninstitutionalized population% 18 to 64 years:,Black or African American alone civilian noninstitutionalized population% 18 to 64 years:% With a disability,Black or African American alone civilian noninstitutionalized population% 18 to 64 years:% No disability,Black or African American alone civilian noninstitutionalized population% 65 years and over:,Black or African American alone civilian noninstitutionalized population% 65 years and over:% With a disability,Black or African American alone civilian noninstitutionalized population% 65 years and over:% No disability,American Indian and Alaska Native alone civilian noninstitutionalized population,American Indian and Alaska Native alone civilian noninstitutionalized population% Under 18 years:,American Indian and Alaska Native alone civilian noninstitutionalized population% Under 18 years:% With a disability,American Indian and Alaska Native alone civilian noninstitutionalized population% Under 18 years:% No disability,American Indian and Alaska Native alone civilian noninstitutionalized population% 18 to 64 years:,American Indian and Alaska Native alone civilian noninstitutionalized population% 18 to 64 years:% With a disability,American Indian and Alaska Native alone civilian noninstitutionalized population% 18 to 64 years:% No disability,American Indian and Alaska Native alone civilian noninstitutionalized population% 65 years and over:,American Indian and Alaska Native alone civilian noninstitutionalized population% 65 years and over:% With a disability,American Indian and Alaska Native alone civilian noninstitutionalized population% 65 years and over:% No disability,Asian alone civilian noninstitutionalized population,Asian alone civilian noninstitutionalized population% Under 18 years:,Asian alone civilian noninstitutionalized population% Under 18 years:% With a disability,Asian alone civilian noninstitutionalized population% Under 18 years:% No disability,Asian alone civilian noninstitutionalized population% 18 to 64 years:,Asian alone civilian noninstitutionalized population% 18 to 64 years:% With a disability,Asian alone civilian noninstitutionalized population% 18 to 64 years:% No disability,Asian alone civilian noninstitutionalized population% 65 years and over:,Asian alone civilian noninstitutionalized population% 65 years and over:% With a disability,Asian alone civilian noninstitutionalized population% 65 years and over:% No disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% Under 18 years:,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% Under 18 years:% With a disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% Under 18 years:% No disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% 18 to 64 years:,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% 18 to 64 years:% With a disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% 18 to 64 years:% No disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% 65 years and over:,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% 65 years and over:% With a disability,Native Hawaiian and other Pacific Islander alone civilian noninstitutionalized population% 65 years and over:% No disability,Some other race alone civilian noninstitutionalized population,Some other race alone civilian noninstitutionalized population% Under 18 years:,Some other race alone civilian noninstitutionalized population% Under 18 years:% With a disability,Some other race alone civilian noninstitutionalized population% Under 18 years:% No disability,Some other race alone civilian noninstitutionalized population% 18 to 64 years:,Some other race alone civilian noninstitutionalized population% 18 to 64 years:% With a disability,Some other race alone civilian noninstitutionalized population% 18 to 64 years:% No disability,Some other race alone civilian noninstitutionalized population% 65 years and over:,Some other race alone civilian noninstitutionalized population% 65 years and over:% With a disability,Some other race alone civilian noninstitutionalized population% 65 years and over:% No disability,Two or more races civilian noninstitutionalized population,Two or more races civilian noninstitutionalized population% Under 18 years:,Two or more races civilian noninstitutionalized population% Under 18 years:% With a disability,Two or more races civilian noninstitutionalized population% Under 18 years:% No disability,Two or more races civilian noninstitutionalized population% 18 to 64 years:,Two or more races civilian noninstitutionalized population% 18 to 64 years:% With a disability,Two or more races civilian noninstitutionalized population% 18 to 64 years:% No disability,Two or more races civilian noninstitutionalized population% 65 years and over:,Two or more races civilian noninstitutionalized population% 65 years and over:% With a disability,Two or more races civilian noninstitutionalized population% 65 years and over:% No disability,"White alone, not Hispanic or Latino civilian noninstitutionalized population","White alone, not Hispanic or Latino civilian noninstitutionalized population% Under 18 years:","White alone, not Hispanic or Latino civilian noninstitutionalized population% Under 18 years:% With a disability","White alone, not Hispanic or Latino civilian noninstitutionalized population% Under 18 years:% No disability","White alone, not Hispanic or Latino civilian noninstitutionalized population% 18 to 64 years:","White alone, not Hispanic or Latino civilian noninstitutionalized population% 18 to 64 years:% With a disability","White alone, not Hispanic or Latino civilian noninstitutionalized population% 18 to 64 years:% No disability","White alone, not Hispanic or Latino civilian noninstitutionalized population% 65 years and over:","White alone, not Hispanic or Latino civilian noninstitutionalized population% 65 years and over:% With a disability","White alone, not Hispanic or Latino civilian noninstitutionalized population% 65 years and over:% No disability",Hispanic or Latino civilian noninstitutionalized population,Hispanic or Latino civilian noninstitutionalized population% Under 18 years:,Hispanic or Latino civilian noninstitutionalized population% Under 18 years:% With a disability,Hispanic or Latino civilian noninstitutionalized population% Under 18 years:% No disability,Hispanic or Latino civilian noninstitutionalized population% 18 to 64 years:,Hispanic or Latino civilian noninstitutionalized population% 18 to 64 years:% With a disability,Hispanic or Latino civilian noninstitutionalized population% 18 to 64 years:% No disability,Hispanic or Latino civilian noninstitutionalized population% 65 years and over:,Hispanic or Latino civilian noninstitutionalized population% 65 years and over:% With a disability,Hispanic or Latino civilian noninstitutionalized population% 65 years and over:% No disability,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Male:,Civilian noninstitutionalized population% Male:% Under 5 years:,Civilian noninstitutionalized population% Male:% Under 5 years:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% Under 5 years:% No hearing difficulty,Civilian noninstitutionalized population% Male:% 5 to 17 years:,Civilian noninstitutionalized population% Male:% 5 to 17 years:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% 5 to 17 years:% No hearing difficulty,Civilian noninstitutionalized population% Male:% 18 to 34 years:,Civilian noninstitutionalized population% Male:% 18 to 34 years:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% 18 to 34 years:% No hearing difficulty,Civilian noninstitutionalized population% Male:% 35 to 64 years:,Civilian noninstitutionalized population% Male:% 35 to 64 years:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% 35 to 64 years:% No hearing difficulty,Civilian noninstitutionalized population% Male:% 65 to 74 years:,Civilian noninstitutionalized population% Male:% 65 to 74 years:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% 65 to 74 years:% No hearing difficulty,Civilian noninstitutionalized population% Male:% 75 years and over:,Civilian noninstitutionalized population% Male:% 75 years and over:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% 75 years and over:% No hearing difficulty,Civilian noninstitutionalized population% Female:,Civilian noninstitutionalized population% Female:% Under 5 years:,Civilian noninstitutionalized population% Female:% Under 5 years:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% Under 5 years:% No hearing difficulty,Civilian noninstitutionalized population% Female:% 5 to 17 years:,Civilian noninstitutionalized population% Female:% 5 to 17 years:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% 5 to 17 years:% No hearing difficulty,Civilian noninstitutionalized population% Female:% 18 to 34 years:,Civilian noninstitutionalized population% Female:% 18 to 34 years:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% 18 to 34 years:% No hearing difficulty,Civilian noninstitutionalized population% Female:% 35 to 64 years:,Civilian noninstitutionalized population% Female:% 35 to 64 years:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% 35 to 64 years:% No hearing difficulty,Civilian noninstitutionalized population% Female:% 65 to 74 years:,Civilian noninstitutionalized population% Female:% 65 to 74 years:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% 65 to 74 years:% No hearing difficulty,Civilian noninstitutionalized population% Female:% 75 years and over:,Civilian noninstitutionalized population% Female:% 75 years and over:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% 75 years and over:% No hearing difficulty,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Male:,Civilian noninstitutionalized population% Male:% Under 18 years:,Civilian noninstitutionalized population% Male:% Under 18 years:% With a disability,Civilian noninstitutionalized population% Male:% Under 18 years:% No disability,Civilian noninstitutionalized population% Male:% 18 to 64 years:,Civilian noninstitutionalized population% Male:% 18 to 64 years:% With a disability,Civilian noninstitutionalized population% Male:% 18 to 64 years:% No disability,Civilian noninstitutionalized population% Male:% 65 years and over:,Civilian noninstitutionalized population% Male:% 65 years and over:% With a disability,Civilian noninstitutionalized population% Male:% 65 years and over:% No disability,Civilian noninstitutionalized population% Female:,Civilian noninstitutionalized population% Female:% Under 18 years:,Civilian noninstitutionalized population% Female:% Under 18 years:% With a disability,Civilian noninstitutionalized population% Female:% Under 18 years:% No disability,Civilian noninstitutionalized population% Female:% 18 to 64 years:,Civilian noninstitutionalized population% Female:% 18 to 64 years:% With a disability,Civilian noninstitutionalized population% Female:% 18 to 64 years:% No disability,Civilian noninstitutionalized population% Female:% 65 years and over:,Civilian noninstitutionalized population% Female:% 65 years and over:% With a disability,Civilian noninstitutionalized population% Female:% 65 years and over:% No disability,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Male:,Civilian noninstitutionalized population% Male:% Under 18 years:,Civilian noninstitutionalized population% Male:% Under 18 years:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% Under 18 years:% No hearing difficulty,Civilian noninstitutionalized population% Male:% 18 to 64 years:,Civilian noninstitutionalized population% Male:% 18 to 64 years:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% 18 to 64 years:% No hearing difficulty,Civilian noninstitutionalized population% Male:% 65 years and over:,Civilian noninstitutionalized population% Male:% 65 years and over:% With a hearing difficulty,Civilian noninstitutionalized population% Male:% 65 years and over:% No hearing difficulty,Civilian noninstitutionalized population% Female:,Civilian noninstitutionalized population% Female:% Under 18 years:,Civilian noninstitutionalized population% Female:% Under 18 years:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% Under 18 years:% No hearing difficulty,Civilian noninstitutionalized population% Female:% 18 to 64 years:,Civilian noninstitutionalized population% Female:% 18 to 64 years:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% 18 to 64 years:% No hearing difficulty,Civilian noninstitutionalized population% Female:% 65 years and over:,Civilian noninstitutionalized population% Female:% 65 years and over:% With a hearing difficulty,Civilian noninstitutionalized population% Female:% 65 years and over:% No hearing difficulty,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,81,2,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,81,3,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,81,4,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,81,5,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,81,6,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,81,7,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,81,8,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,81,9,621380,290874,19836,123,19713,34930,3228,31702,99374,4600,94774,108524,14932,93592,17199,4377,12822,11011,3952,7059,330506,19113,178,18935,35303,2187,33116,118676,4693,113983,115816,17720,98096,22029,6074,15955,19569,9027,10542,247082.0,27728.0,810.0,26918.0,194906.0,6221.0,188685.0,24448.0,6450.0,17998.0,306433,67222,4488,62734,196818,33109,163709,42393,15840,26553,2258.0,209.0,0.0,209.0,1777.0,237.0,1540.0,272.0,150.0,122.0,21593.0,2080.0,0.0,2080.0,18206.0,335.0,17871.0,1307.0,277.0,1030.0,,,,,,,,,,,28232.0,6767.0,219.0,6548.0,20821.0,1256.0,19565.0,644.0,554.0,90.0,15728.0,5176.0,199.0,4977.0,9808.0,787.0,9021.0,744.0,159.0,585.0,219516.0,21664.0,672.0,20992.0,175396.0,5241.0,170155.0,22456.0,5607.0,16849.0,62399.0,15047.0,427.0,14620.0,44136.0,2807.0,41329.0,3216.0,1576.0,1640.0,621380,290874,19836,123,19713,34930,455,34475,99374,1048,98326,108524,1386,107138,17199,1619,15580,11011,967,10044,330506,19113,178,18935,35303,144,35159,118676,365,118311,115816,1613,114203,22029,978,21051,19569,2754,16815,621380,290874,54766,3351,51415,207898,19532,188366,28210,8329,19881,330506,54416,2365,52051,234492,22413,212079,41598,15101,26497,621380,290874,54766,578,54188,207898,2434,205464,28210,2586,25624,330506,54416,322,54094,234492,1978,232514,41598,3732,37866,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,81,10,108044,48843,3231,0,3231,4972,249,4723,15993,585,15408,17263,1017,16246,4089,331,3758,3295,1322,1973,59201,3113,0,3113,5283,198,5085,20949,473,20476,20497,629,19868,4585,703,3882,4774,1617,3157,87770.0,13014.0,411.0,12603.0,59753.0,2266.0,57487.0,15003.0,3586.0,11417.0,7903,749,0,749,6073,326,5747,1081,198,883,,,,,,,,,,,6988.0,600.0,0.0,600.0,5889.0,112.0,5777.0,499.0,95.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81902.0,11752.0,372.0,11380.0,56061.0,1946.0,54115.0,14089.0,3178.0,10911.0,7142.0,1452.0,39.0,1413.0,4682.0,381.0,4301.0,1008.0,502.0,506.0,108044,48843,3231,0,3231,4972,0,4972,15993,228,15765,17263,284,16979,4089,294,3795,3295,296,2999,59201,3113,0,3113,5283,23,5260,20949,26,20923,20497,0,20497,4585,132,4453,4774,700,4074,108044,48843,8203,249,7954,33256,1602,31654,7384,1653,5731,59201,8396,198,8198,41446,1102,40344,9359,2320,7039,108044,48843,8203,0,8203,33256,512,32744,7384,590,6794,59201,8396,23,8373,41446,26,41420,9359,832,8527,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,81,11,122370,56086,3915,123,3792,7301,383,6918,17561,387,17174,21662,1759,19903,3350,999,2351,2297,775,1522,66284,4365,0,4365,7175,462,6713,21722,741,20981,23821,2658,21163,4503,620,3883,4698,1981,2717,35190.0,5222.0,110.0,5112.0,28030.0,1033.0,26997.0,1938.0,910.0,1028.0,66064,12792,654,12138,41023,3787,37236,12249,3226,9023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23275.0,2031.0,57.0,1974.0,19775.0,612.0,19163.0,1469.0,720.0,749.0,28995.0,7214.0,184.0,7030.0,20755.0,1104.0,19651.0,1026.0,444.0,582.0,122370,56086,3915,123,3792,7301,51,7250,17561,125,17436,21662,194,21468,3350,363,2987,2297,156,2141,66284,4365,0,4365,7175,58,7117,21722,0,21722,23821,324,23497,4503,44,4459,4698,377,4321,122370,56086,11216,506,10710,39223,2146,37077,5647,1774,3873,66284,11540,462,11078,45543,3399,42144,9201,2601,6600,122370,56086,11216,174,11042,39223,319,38904,5647,519,5128,66284,11540,58,11482,45543,324,45219,9201,421,8780,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
