,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Hispanic or Latino population 3 years and over,Hispanic or Latino population 3 years and over%Enrolled in school:,"Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool",Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in kindergarten,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 1,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 2,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 3,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 4,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 5,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 6,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 7,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 8,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 9,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 10,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 11,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 12,"Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in college, undergraduate years",Hispanic or Latino population 3 years and over%Enrolled in school:%Graduate or professional school,Hispanic or Latino population 3 years and over%Not enrolled in school,White alone population 3 years and over,White alone population 3 years and over%Enrolled in school:,"White alone population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",White alone population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,White alone population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,White alone population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,White alone population 3 years and over%Not enrolled in school,Black or African American alone population 3 years and over,Black or African American alone population 3 years and over%Enrolled in school:,"Black or African American alone population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",Black or African American alone population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,Black or African American alone population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,Black or African American alone population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,Black or African American alone population 3 years and over%Not enrolled in school,American Indian and Alaska Native alone population 3 years and over,American Indian and Alaska Native alone population 3 years and over%Enrolled in school:,"American Indian and Alaska Native alone population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",American Indian and Alaska Native alone population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,American Indian and Alaska Native alone population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,American Indian and Alaska Native alone population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,American Indian and Alaska Native alone population 3 years and over%Not enrolled in school,Asian alone population 3 years and over,Asian alone population 3 years and over%Enrolled in school:,"Asian alone population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",Asian alone population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,Asian alone population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,Asian alone population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,Asian alone population 3 years and over%Not enrolled in school,Native Hawaiian and Other Pacific Islander alone population 3 years and over,Native Hawaiian and Other Pacific Islander alone population 3 years and over%Enrolled in school:,"Native Hawaiian and Other Pacific Islander alone population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",Native Hawaiian and Other Pacific Islander alone population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,Native Hawaiian and Other Pacific Islander alone population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,Native Hawaiian and Other Pacific Islander alone population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,Native Hawaiian and Other Pacific Islander alone population 3 years and over%Not enrolled in school,Some other race alone population 3 years and over,Some other race alone population 3 years and over%Enrolled in school:,"Some other race alone population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",Some other race alone population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,Some other race alone population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,Some other race alone population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,Some other race alone population 3 years and over%Not enrolled in school,Two or more races population 3 years and over,Two or more races population 3 years and over%Enrolled in school:,"Two or more races population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",Two or more races population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,Two or more races population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,Two or more races population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,Two or more races population 3 years and over%Not enrolled in school,"White alone, not Hispanic or Latino, population 3 years and over","White alone, not Hispanic or Latino, population 3 years and over%Enrolled in school:","White alone, not Hispanic or Latino, population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten","White alone, not Hispanic or Latino, population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8","White alone, not Hispanic or Latino, population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12","White alone, not Hispanic or Latino, population 3 years and over%Enrolled in school:%Enrolled in college or graduate school","White alone, not Hispanic or Latino, population 3 years and over%Not enrolled in school",Hispanic or Latino population 3 years and over,Hispanic or Latino population 3 years and over%Enrolled in school:,"Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in nursery school, preschool, kindergarten",Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 1 to grade 8,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in grade 9 to grade 12,Hispanic or Latino population 3 years and over%Enrolled in school:%Enrolled in college or graduate school,Hispanic or Latino population 3 years and over%Not enrolled in school,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,62,2,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,62,3,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,62,4,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,62,5,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,62,6,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,62,7,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,62,8,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,62,9,55986.0,17515.0,1695.0,1017.0,207.0,821.0,696.0,697.0,1163.0,417.0,357.0,956.0,647.0,575.0,459.0,1219.0,4949.0,1640.0,38471.0,239515.0,57716.0,5587.0,8819.0,3331.0,39979.0,181799.0,299473.0,82635.0,11210.0,27738.0,18470.0,25217.0,216838.0,1709.0,552.0,169.0,79.0,3.0,301.0,1157.0,21919.0,6494.0,179.0,375.0,424.0,5516.0,15425.0,,,,,,,,22948.0,9214.0,1174.0,2869.0,1885.0,3286.0,13734.0,11514.0,3858.0,821.0,990.0,453.0,1594.0,7656.0,211631.0,50771.0,4562.0,6779.0,2325.0,37105.0,160860.0,55986.0,17515.0,2712.0,5314.0,2900.0,6589.0,38471.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,62,10,,,,,,,,,,,,,,,,,,,,87467.0,26181.0,2685.0,5338.0,2026.0,16132.0,61286.0,,,,,,,,,,,,,,,4938.0,1578.0,0.0,342.0,103.0,1133.0,3360.0,,,,,,,,,,,,,,,3046.0,1554.0,105.0,637.0,277.0,535.0,1492.0,82624.0,24994.0,2470.0,5113.0,1990.0,15421.0,57630.0,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,62,11,,,,,,,,,,,,,,,,,,,,34832.0,5783.0,1417.0,1401.0,172.0,2793.0,29049.0,53566.0,13143.0,1862.0,3832.0,2727.0,4722.0,40423.0,,,,,,,,,,,,,,,,,,,,,,12871.0,4910.0,946.0,1771.0,1075.0,1118.0,7961.0,2674.0,912.0,248.0,141.0,125.0,398.0,1762.0,25251.0,3834.0,840.0,712.0,84.0,2198.0,21417.0,24047.0,7107.0,1642.0,2696.0,913.0,1856.0,16940.0,79500US1100102,"PUMA5 00102, District of Columbia"
