,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over in households,Workers 16 years and over in households% % No vehicle available,Workers 16 years and over in households% % 1 vehicle available,Workers 16 years and over in households% % 2 vehicles available,Workers 16 years and over in households% % 3 or more vehicles available,"Workers 16 years and over in households% Car, truck, or van - drove alone:","Workers 16 years and over in households% Car, truck, or van - drove alone:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 3 or more vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:","Workers 16 years and over in households% Car, truck, or van - carpooled:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 3 or more vehicles available",Workers 16 years and over in households% Public transportation (excluding taxicab):,Workers 16 years and over in households% Public transportation (excluding taxicab):% No vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 1 vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 2 vehicles available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 3 or more vehicles available,Workers 16 years and over in households% Walked:,Workers 16 years and over in households% Walked:% No vehicle available,Workers 16 years and over in households% Walked:% 1 vehicle available,Workers 16 years and over in households% Walked:% 2 vehicles available,Workers 16 years and over in households% Walked:% 3 or more vehicles available,"Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% No vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% 1 vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% 2 vehicles available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% 3 or more vehicles available",Workers 16 years and over in households% Worked at home:,Workers 16 years and over in households% Worked at home:% No vehicle available,Workers 16 years and over in households% Worked at home:% 1 vehicle available,Workers 16 years and over in households% Worked at home:% 2 vehicles available,Workers 16 years and over in households% Worked at home:% 3 or more vehicles available,Households,Households% % No vehicle available,Households% % 1 vehicle available,Households% % 2 vehicles available,Households% % 3 vehicles available,Households% % 4 or more vehicles available,Households% 1-person household:,Households% 1-person household:% No vehicle available,Households% 1-person household:% 1 vehicle available,Households% 1-person household:% 2 vehicles available,Households% 1-person household:% 3 vehicles available,Households% 1-person household:% 4 or more vehicles available,Households% 2-person household:,Households% 2-person household:% No vehicle available,Households% 2-person household:% 1 vehicle available,Households% 2-person household:% 2 vehicles available,Households% 2-person household:% 3 vehicles available,Households% 2-person household:% 4 or more vehicles available,Households% 3-person household:,Households% 3-person household:% No vehicle available,Households% 3-person household:% 1 vehicle available,Households% 3-person household:% 2 vehicles available,Households% 3-person household:% 3 vehicles available,Households% 3-person household:% 4 or more vehicles available,Households% 4-or-more-person household:,Households% 4-or-more-person household:% No vehicle available,Households% 4-or-more-person household:% 1 vehicle available,Households% 4-or-more-person household:% 2 vehicles available,Households% 4-or-more-person household:% 3 vehicles available,Households% 4-or-more-person household:% 4 or more vehicles available,Households,Households% % No workers,Households% % 1 worker,Households% % 2 workers,Households% % 3 or more workers,Households% 1-person household:,Households% 1-person household:% No workers,Households% 1-person household:% 1 worker,Households% 2-person household:,Households% 2-person household:% No workers,Households% 2-person household:% 1 worker,Households% 2-person household:% 2 workers,Households% 3-person household:,Households% 3-person household:% No workers,Households% 3-person household:% 1 worker,Households% 3-person household:% 2 workers,Households% 3-person household:% 3 workers,Households% 4-or-more-person household:,Households% 4-or-more-person household:% No workers,Households% 4-or-more-person household:% 1 worker,Households% 4-or-more-person household:% 2 workers,Households% 4-or-more-person household:% 3 or more workers,Households,Households% % No vehicle available,Households% % 1 vehicle available,Households% % 2 vehicles available,Households% % 3 vehicles available,Households% % 4 or more vehicles available,Households% No workers:,Households% No workers:% No vehicle available,Households% No workers:% 1 vehicle available,Households% No workers:% 2 vehicles available,Households% No workers:% 3 vehicles available,Households% No workers:% 4 or more vehicles available,Households% 1 worker:,Households% 1 worker:% No vehicle available,Households% 1 worker:% 1 vehicle available,Households% 1 worker:% 2 vehicles available,Households% 1 worker:% 3 vehicles available,Households% 1 worker:% 4 or more vehicles available,Households% 2 workers:,Households% 2 workers:% No vehicle available,Households% 2 workers:% 1 vehicle available,Households% 2 workers:% 2 vehicles available,Households% 2 workers:% 3 vehicles available,Households% 2 workers:% 4 or more vehicles available,Households% 3 or more workers:,Households% 3 or more workers:% No vehicle available,Households% 3 or more workers:% 1 vehicle available,Households% 3 or more workers:% 2 vehicles available,Households% 3 or more workers:% 3 vehicles available,Households% 3 or more workers:% 4 or more vehicles available,Workers 16 years and over,"Workers 16 years and over% Car, truck, or van:","Workers 16 years and over% Car, truck, or van:% Drove alone","Workers 16 years and over% Car, truck, or van:% Carpooled:","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 4-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 5- or 6-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 7-or-more-person carpool",Workers 16 years and over% Public transportation (excluding taxicab):,Workers 16 years and over% Public transportation (excluding taxicab):% Bus or trolley bus,Workers 16 years and over% Public transportation (excluding taxicab):% Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over% Public transportation (excluding taxicab):% Subway or elevated,Workers 16 years and over% Public transportation (excluding taxicab):% Railroad,Workers 16 years and over% Public transportation (excluding taxicab):% Ferryboat,Workers 16 years and over% Taxicab,Workers 16 years and over% Motorcycle,Workers 16 years and over% Bicycle,Workers 16 years and over% Walked,Workers 16 years and over% Other means,Workers 16 years and over% Worked at home,Workers 16 years and over in households,Workers 16 years and over in households% % No vehicle available,Workers 16 years and over in households% % 1 vehicle available,Workers 16 years and over in households% % 2 vehicles available,Workers 16 years and over in households% % 3 or more vehicles available,"Workers 16 years and over in households% Car, truck, or van - drove alone:","Workers 16 years and over in households% Car, truck, or van - drove alone:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 3 or more vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:","Workers 16 years and over in households% Car, truck, or van - carpooled:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 3 or more vehicles available",Workers 16 years and over in households% Public transportation (excluding taxicab):,Workers 16 years and over in households% Public transportation (excluding taxicab):% No vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 1 vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 2 vehicles available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 3 or more vehicles available,"Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% No vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% 1 vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% 2 vehicles available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% 3 or more vehicles available",Workers 16 years and over in households% Worked at home:,Workers 16 years and over in households% Worked at home:% No vehicle available,Workers 16 years and over in households% Worked at home:% 1 vehicle available,Workers 16 years and over in households% Worked at home:% 2 vehicles available,Workers 16 years and over in households% Worked at home:% 3 or more vehicles available,Households,Households% % No vehicle available,Households% % 1 vehicle available,Households% % 2 vehicles available,Households% % 3 or more vehicles available:,Households% 1-person household:,Households% 1-person household:% No vehicle available,Households% 1-person household:% 1 vehicle available,Households% 1-person household:% 2 vehicles available,Households% 1-person household:% 3 or more vehicles available,Households% 2-person household:,Households% 2-person household:% No vehicle available,Households% 2-person household:% 1 vehicle available,Households% 2-person household:% 2 vehicles available,Households% 2-person household:% 3 or more vehicles available,Households% 3-person household:,Households% 3-person household:% No vehicle available,Households% 3-person household:% 1 vehicle available,Households% 3-person household:% 2 vehicles available,Households% 3-person household:% 3 or more vehicles available,Households% 4-or-more-person household:,Households% 4-or-more-person household:% No vehicle available,Households% 4-or-more-person household:% 1 vehicle available,Households% 4-or-more-person household:% 2 vehicles available,Households% 4-or-more-person household:% 3 or more vehicles available,Households,Households% % No workers,Households% % 1 worker,Households% % 2 workers,Households% % 3 or more workers,Households% 1-person household,Households% 2-person household,Households% 3-person household,Households% 4-or-more-person household,Households,Households% % No vehicle available,Households% % 1 vehicle available,Households% % 2 vehicles available,Households% % 3 or more vehicles available,Households% No workers:,Households% No workers:% No vehicle available,Households% No workers:% 1 vehicle available,Households% No workers:% 2 vehicles available,Households% No workers:% 3 or more vehicles available,Households% 1 worker:,Households% 1 worker:% No vehicle available,Households% 1 worker:% 1 vehicle available,Households% 1 worker:% 2 vehicles available,Households% 1 worker:% 3 or more vehicles available,Households% 2 workers:,Households% 2 workers:% No vehicle available,Households% 2 workers:% 1 vehicle available,Households% 2 workers:% 2 vehicles available,Households% 2 workers:% 3 or more vehicles available,Households% 3 or more workers:,Households% 3 or more workers:% No vehicle available,Households% 3 or more workers:% 1 vehicle available,Households% 3 or more workers:% 2 vehicles available,Households% 3 or more workers:% 3 or more vehicles available,Workers 16 years and over,"Workers 16 years and over% Car, truck, or van:","Workers 16 years and over% Car, truck, or van:% Drove alone","Workers 16 years and over% Car, truck, or van:% Carpooled:","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Public transportation (excluding taxicab),Workers 16 years and over% Walked,"Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over% Worked at home,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,41,2,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,41,3,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,41,4,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,41,5,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,41,6,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,41,7,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,41,8,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,41,9,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,33984,15764,12862,4318,1040,16362,6281,6779,2820,482,13969,3104,6342,3222,1301,266662,101002,116662,38503,7542,2953,122079,61336,56523,3663,438,119,77784,21917,35404,17836,2126,501,30766,8573,13062,6896,1905,330,36033,9176,11673,10108,3073,2003,266662,65802,127883,60629,12348,122079,41570,80509,77784,14618,25475,37691,30766,5081,11266,10114,4305,36033,4533,10633,12824,8043,266662,101002,116662,38503,7542,2953,65802,35097,25280,4589,715,121,127883,50252,63006,12001,2117,507,60629,13198,24822,18658,2943,1008,12348,2455,3554,3255,1767,1317,326143,129484,111088,18396,13645,3076,973,344,358,125890,52963,882,70781,1264,0,1552,357,13493,38795,1443,15129,314187,89852,132095,66493,25747,110825,5057,52192,36799,16777,18010,2201,8823,5247,1739,121037,57445,45097,14087,4408,50346,22045,19641,7138,1522,13969,3104,6342,3222,1301,266662,101002,116662,38503,10495,122079,61336,56523,3663,557,77784,21917,35404,17836,2627,30766,8573,13062,6896,2235,36033,9176,11673,10108,5076,266662,65802,127883,60629,12348,122079,77784,30766,36033,266662,101002,116662,38503,10495,65802,35097,25280,4589,836,127883,50252,63006,12001,2624,60629,13198,24822,18658,3951,12348,2455,3554,3255,3084,326143,129484,111088,18396,13645,3076,1675,125890,38795,16845,15129,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,41,10,57893,10393,21829,18750,6921,23211,524,7284,10174,5229,3598,134,1459,1721,284,20026,7729,7948,3727,622,4791,1597,1807,1102,285,1639,39,846,686,68,4628,370,2485,1340,433,46877,11544,21361,10748,1898,1326,19598,8306,10650,488,62,92,16163,2559,7747,5196,503,158,4659,502,1452,1846,726,133,6457,177,1512,3218,607,943,46877,10471,20388,13823,2195,19598,6365,13233,16163,3830,3977,8356,4659,229,1514,2034,882,6457,47,1664,3433,1313,46877,11544,21361,10748,1898,1326,10471,3818,5719,765,126,43,20388,5956,10240,3296,584,312,13823,1425,5206,5864,995,333,2195,345,196,823,193,638,60952,27039,23293,3746,3086,290,289,81,0,21098,5031,451,15257,359,0,153,0,1438,6298,91,4835,57893,10393,21829,18750,6921,23211,524,7284,10174,5229,3598,134,1459,1721,284,20026,7729,7948,3727,622,6430,1636,2653,1788,353,4628,370,2485,1340,433,46877,11544,21361,10748,3224,19598,8306,10650,488,154,16163,2559,7747,5196,661,4659,502,1452,1846,859,6457,177,1512,3218,1550,46877,10471,20388,13823,2195,19598,16163,4659,6457,46877,11544,21361,10748,3224,10471,3818,5719,765,169,20388,5956,10240,3296,896,13823,1425,5206,5864,1328,2195,345,196,823,831,60952,27039,23293,3746,3086,290,370,21098,6298,1682,4835,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,41,11,65723,17671,24088,14774,9190,23804,777,9427,8029,5571,4681,654,2040,1367,620,28635,13270,9250,4134,1981,2227,810,986,375,56,3388,955,1771,310,352,2988,1205,614,559,610,45086,14947,19211,7975,2244,709,16462,7411,8338,686,0,27,13517,3161,5943,3448,710,255,5991,1892,2144,1591,364,0,9116,2483,2786,2250,1170,427,45086,9363,19557,12144,4022,16462,6157,10305,13517,2033,4880,6604,5991,747,2542,1915,787,9116,426,1830,3625,3235,45086,14947,19211,7975,2244,709,9363,4033,4295,876,159,0,19557,6953,9573,2455,512,64,12144,3012,4260,3858,682,332,4022,949,1083,786,891,313,66698,28521,23840,4681,2823,1392,348,0,118,29018,16215,147,12482,174,0,446,149,2353,2645,512,3054,65723,17671,24088,14774,9190,23804,777,9427,8029,5571,4681,654,2040,1367,620,28635,13270,9250,4134,1981,5615,1765,2757,685,408,2988,1205,614,559,610,45086,14947,19211,7975,2953,16462,7411,8338,686,27,13517,3161,5943,3448,965,5991,1892,2144,1591,364,9116,2483,2786,2250,1597,45086,9363,19557,12144,4022,16462,13517,5991,9116,45086,14947,19211,7975,2953,9363,4033,4295,876,159,19557,6953,9573,2455,576,12144,3012,4260,3858,1014,4022,949,1083,786,1204,66698,28521,23840,4681,2823,1392,466,29018,2645,3460,3054,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
