,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population in households,Population in households% Imputed,Population in households% Not imputed,Population 30 years and over,Population 30 years and over% Imputed,Population 30 years and over% Not imputed,Grandparents living with own grandchildren under 18 years,Grandparents living with own grandchildren under 18 years% Imputed,Grandparents living with own grandchildren under 18 years% Not imputed,Population 30 years and over,Population 30 years and over% Living with own grandchildren under 18 years:,Population 30 years and over% Living with own grandchildren under 18 years:% Grandparent responsible for own grandchildren under 18 years:,Population 30 years and over% Living with own grandchildren under 18 years:% Grandparent responsible for own grandchildren under 18 years:% Length of time --% Imputed,Population 30 years and over% Living with own grandchildren under 18 years:% Grandparent responsible for own grandchildren under 18 years:% Length of time --% Not imputed,Population 30 years and over% Living with own grandchildren under 18 years:% Grandparent not responsible for own grandchildren under 18 years,Population 30 years and over% Not living with own grandchildren under 18 years,Population 15 years and over,Population 15 years and over% Imputed,Population 15 years and over% Not imputed,Population 15 years and over,Population 15 years and over% Imputed,Population 15 years and over% Not imputed,Population 15 years and over,Population 15 years and over% Imputed,Population 15 years and over% Not imputed,Population 15 years and over,Population 15 years and over% Imputed,Population 15 years and over% Not imputed,Population 15 years and over,Population 15 years and over% Imputed,Population 15 years and over% Not imputed,Population 15 years and over,Population 15 years and over% Imputed,Population 15 years and over% Not imputed,Women 15 to 50 years,Women 15 to 50 years% Imputed,Women 15 to 50 years% Not imputed,Women 15 to 50 years,Women 15 to 50 years% Imputed,Women 15 to 50 years% Not imputed,Population 3 years and over,Population 3 years and over% Imputed,Population 3 years and over% Not imputed,Population 3 years and over enrolled in school,Population 3 years and over enrolled in school% Imputed,Population 3 years and over enrolled in school% Not imputed,Population 25 years and over,Population 25 years and over% Imputed,Population 25 years and over% Not imputed,POPULATION 25 YEARS AND OVER WITH A BACHELOR'S DEGREE OR HIGHER ATTAINMENT,POPULATION 25 YEARS AND OVER WITH A BACHELOR'S DEGREE OR HIGHER ATTAINMENT% Imputed,POPULATION 25 YEARS AND OVER WITH A BACHELOR'S DEGREE OR HIGHER ATTAINMENT% Not Imputed,Population 5 years and over,Population 5 years and over% Imputed,Population 5 years and over% Not imputed,Population 5 years and over,Population 5 years and over% Speak only English,Population 5 years and over% Speak other languages:,Population 5 years and over% Speak other languages:% Specific languages spoken --% Imputed:,Population 5 years and over% Speak other languages:% Specific languages spoken --% Imputed:% Language status imputed,Population 5 years and over% Speak other languages:% Specific languages spoken --% Imputed:% Language status not imputed,Population 5 years and over% Speak other languages:% Specific languages spoken --% Not imputed,Population 5 years and over,Population 5 years and over% Speak only English,Population 5 years and over% Speak other languages:,Population 5 years and over% Speak other languages:% Ability to speak English --% Imputed,Population 5 years and over% Speak other languages:% Ability to speak English --% Not imputed,Unrelated individuals 15 years and over for whom poverty status is determined,Unrelated individuals 15 years and over for whom poverty status is determined% No income imputed,Unrelated individuals 15 years and over for whom poverty status is determined% Dollar value of zero imputed,Unrelated individuals 15 years and over for whom poverty status is determined% More than 0 to less than 10 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 10 to less than 25 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 25 to less than 50 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 50 to less than 100 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 100 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% No income imputed,Unrelated individuals 15 years and over for whom poverty status is determined% Dollar value of zero imputed,Unrelated individuals 15 years and over for whom poverty status is determined% More than 0 to less than 10 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 10 to less than 25 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 25 to less than 50 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 50 to less than 100 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined% 100 percent of total income for individual imputed,Families,Families% No income imputed,Families% Dollar value of zero imputed,Families% More than 0 to less than 10 percent of total income for family imputed,Families% 10 to less than 25 percent of total income for family imputed,Families% 25 to less than 50 percent of total income for family imputed,Families% 50 to less than 100 percent of total income for family imputed,Families% 100 percent of total income for family imputed,Families% No income imputed,Families% Dollar value of zero imputed,Families% More than 0 to less than 10 percent of total income for family imputed,Families% 10 to less than 25 percent of total income for family imputed,Families% 25 to less than 50 percent of total income for family imputed,Families% 50 to less than 100 percent of total income for family imputed,Families% 100 percent of total income for family imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% One or more disability items imputed,Civilian noninstitutionalized population% No disability items imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Civilian noninstitutionalized population 5 years and over,Civilian noninstitutionalized population 5 years and over% Imputed,Civilian noninstitutionalized population 5 years and over% Not imputed,Civilian noninstitutionalized population 5 years and over,Civilian noninstitutionalized population 5 years and over% Imputed,Civilian noninstitutionalized population 5 years and over% Not imputed,Civilian noninstitutionalized population 5 years and over,Civilian noninstitutionalized population 5 years and over% Imputed,Civilian noninstitutionalized population 5 years and over% Not imputed,Civilian noninstitutionalized population 15 years and over,Civilian noninstitutionalized population 15 years and over% 15 to 17 years:,Civilian noninstitutionalized population 15 years and over% 15 to 17 years:% Imputed,Civilian noninstitutionalized population 15 years and over% 15 to 17 years:% Not imputed,Civilian noninstitutionalized population 15 years and over% 18 years and over:,Civilian noninstitutionalized population 15 years and over% 18 years and over:% Imputed,Civilian noninstitutionalized population 15 years and over% 18 years and over:% Not imputed,Population 15 years and over,Population 15 years and over% No income imputed,Population 15 years and over% Dollar value of zero imputed,Population 15 years and over% More than 0 to less than 10 percent of total income for individual imputed,Population 15 years and over% 10 to less than 25 percent of total income for individual imputed,Population 15 years and over% 25 to less than 50 percent of total income for individual imputed,Population 15 years and over% 50 to less than 100 percent of total income for individual imputed,Population 15 years and over% 100 percent of total income for individual imputed,Households,Households% No income imputed,Households% Dollar value of zero imputed,Households% More than 0 to less than 10 percent of total income for household imputed,Households% 10 to less than 25 percent of total income for household imputed,Households% 25 to less than 50 percent of total income for household imputed,Households% 50 to less than 100 percent of total income for household imputed,Households% 100 percent of total income for household imputed,Families,Families% No income imputed,Families% Dollar value of zero imputed,Families% More than 0 to less than 10 percent of total income for family imputed,Families% 10 to less than 25 percent of total income for family imputed,Families% 25 to less than 50 percent of total income for family imputed,Families% 50 to less than 100 percent of total income for family imputed,Families% 100 percent of total income for family imputed,Nonfamily households,Nonfamily households% No income imputed,Nonfamily households% Dollar value of zero imputed,Nonfamily households% More than 0 to less than 10 percent of total income for household imputed,Nonfamily households% 10 to less than 25 percent of total income for household imputed,Nonfamily households% 25 to less than 50 percent of total income for household imputed,Nonfamily households% 50 to less than 100 percent of total income for household imputed,Nonfamily households% 100 percent of total income for household imputed,Population 16 years and over,Population 16 years and over% No earnings imputed,Population 16 years and over% Dollar value of zero imputed,Population 16 years and over% More than 0 to less than 10 percent of total earnings for individual imputed,Population 16 years and over% 10 to less than 25 percent of total earnings for individual imputed,Population 16 years and over% 25 to less than 50 percent of total earnings for individual imputed,Population 16 years and over% 50 to less than 100 percent of total earnings for individual imputed,Population 16 years and over% 100 percent of total earnings for individual imputed,Population 18 years and over,Population 18 years and over% Imputed,Population 18 years and over% Not imputed,Civilian veterans 18 years and over,Civilian veterans 18 years and over% Imputed,Civilian veterans 18 years and over% Not imputed,Households,Households% Imputed,Households% Not imputed,Population 16 years and over,Population 16 years and over% Imputed,Population 16 years and over% Not imputed,Population 16 years and over,Population 16 years and over% Imputed,Population 16 years and over% Not imputed,Population 16 years and over,Population 16 years and over% Worked in the past 12 months:,Population 16 years and over% Worked in the past 12 months:% Usual hours worked per week in the past 12 months --% Imputed,Population 16 years and over% Worked in the past 12 months:% Usual hours worked per week in the past 12 months --% Not imputed,Population 16 years and over% Did not work in the past 12 months,Population 16 years and over,Population 16 years and over% Worked in the past 12 months:,Population 16 years and over% Worked in the past 12 months:% Weeks worked in the past 12 months --% Imputed,Population 16 years and over% Worked in the past 12 months:% Weeks worked in the past 12 months --% Not imputed,Population 16 years and over% Did not work in the past 12 months,Civilian employed population 16 years and over,Civilian employed population 16 years and over% Imputed,Civilian employed population 16 years and over% Not Imputed,Civilian employed population 16 years and over,Civilian employed population 16 years and over% Imputed,Civilian employed population 16 years and over% Not Imputed,Civilian employed population 16 years and over,Civilian employed population 16 years and over% Imputed,Civilian employed population 16 years and over% Not Imputed,"Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over% Imputed","Full-time, year-round civilian employed population 16 years and over% Not imputed","Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over% Imputed","Full-time, year-round civilian employed population 16 years and over% Not imputed","Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over% Imputed","Full-time, year-round civilian employed population 16 years and over% Not imputed",Housing units,Housing units% Imputed,Housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,Renter-occupied housing units paying cash rent,Renter-occupied housing units paying cash rent% Imputed,Renter-occupied housing units paying cash rent% Not imputed,Renter-occupied housing units,Renter-occupied housing units% Imputed,Renter-occupied housing units% Not imputed,"Vacant-for-rent and rented, not occupied housing units","Vacant-for-rent and rented, not occupied housing units% Imputed","Vacant-for-rent and rented, not occupied housing units% Not imputed",Renter-occupied housing units,Renter-occupied housing units% Imputed,Renter-occupied housing units% Not imputed,Owner-occupied housing units,Owner-occupied housing units% Imputed,Owner-occupied housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,"Vacant-for-sale-only and sold, not occupied housing units","Vacant-for-sale-only and sold, not occupied housing units% Imputed","Vacant-for-sale-only and sold, not occupied housing units% Not imputed",Owner-occupied housing units,Owner-occupied housing units% Imputed,Owner-occupied housing units% Not imputed,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,177,2,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,177,3,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,177,4,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,177,5,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,177,6,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,177,7,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,177,8,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,177,9,592131,9168,582963,364373,3482,360891,10341,1697,8644,364373,10341,2962,402,2560,7379,354032,539055,45995,493060,539055,19769,519286,539055,17698,521357,539055,19216,519839,539055,20069,518986,539055,45807,493248,192543,17744,174799,192543,18100,174443,608482,38972,569510,159737,19600,140137,439531,33267,406264,232791,26799,205992,593321,38084,555237,593321,494887,98434,9772,6121,3651,88662,593321,494887,98434,9218,89216,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,112493,9819,834,669,220,423,359,3366,63831,1883,3163,2422,4206,8337,12961,621380,53199,568181,621380,43331,578049,621380,44941,576439,582431,44488,537943,582431,44096,538335,582431,44040,538391,528216,16018,1941,14077,512198,38087,474111,539055,389682,22784,3493,744,1786,4903,115663,266662,187443,6890,5644,3941,7576,15008,40160,112493,73650,2717,3832,2642,4629,8696,16327,154169,115004,4099,1612,924,2722,5612,24196,533647,412751,25085,0,0,0,271,95540,522871,43618,479253,31288,3824,27464,266662,3916,262746,533647,50159,483488,533647,59051,474596,533647,375222,42696,332526,158425,533647,375222,41126,334096,158425,326957,34342,292615,326957,35568,291389,326957,33214,293743,243294,21362,221932,243294,22672,220622,243294,20039,223255,300247,7652,292595,266662,13889,252773,266662,5044,261618,266662,3317,263345,152845,2752,150093,155981,19223,136758,12578,8625,3953,155981,34093,121888,110681,11515,99166,266662,2662,264000,5503,2678,2825,110681,2360,108321,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,177,10,99144,158,98986,62951,0,62951,272,0,272,62951,272,0,0,0,272,62679,94197,4740,89457,94197,1772,92425,94197,1487,92710,94197,1708,92489,94197,1867,92330,94197,2693,91504,33860,1793,32067,33860,1926,31934,104756,3936,100820,32838,2068,30770,73849,1608,72241,62892,6676,56216,102382,3051,99331,102382,83260,19122,1923,441,1482,17199,102382,83260,19122,1083,18039,39886,6896,896,0,0,0,72,1104,25370,470,193,0,88,24,4773,20893,63,0,0,0,0,0,39,17488,253,288,502,659,776,825,108044,5364,102680,108044,3232,104812,108044,3508,104536,101700,4426,97274,101700,4183,97517,101700,4164,97536,93515,2070,96,1974,91445,3542,87903,94197,78141,2615,827,43,309,688,11574,46877,37732,1099,491,779,820,1661,4295,20893,17551,253,288,502,659,776,864,25984,20226,846,203,232,161,885,3431,93408,81333,2648,0,0,0,88,9339,92127,4111,88016,5056,496,4560,46877,96,46781,93408,5586,87822,93408,6570,86838,93408,71224,4892,66332,22184,93408,71224,4681,66543,22184,61336,2332,59004,61336,2623,58713,61336,2306,59030,46169,1056,45113,46169,1199,44970,46169,964,45205,51606,427,51179,46877,3845,43032,46877,632,46245,46877,364,46513,20321,369,19952,20838,3024,17814,1636,1097,539,20838,3912,16926,26039,1334,24705,46877,208,46669,363,99,264,26039,302,25737,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,177,11,119677,1939,117738,71566,635,70931,2193,304,1889,71566,2193,257,36,221,1936,69373,104231,11511,92720,104231,5636,98595,104231,5209,99022,104231,5516,98715,104231,5637,98594,104231,16115,88116,36648,4109,32539,36648,3702,32946,118558,9561,108997,30009,2912,27097,88371,12544,75827,40171,6927,33244,115031,7252,107779,115031,80367,34664,2140,1688,452,32524,115031,80367,34664,3735,30929,39953,4227,397,78,35,44,0,2553,21494,435,141,37,198,287,10027,22866,1906,267,122,0,29,0,676,10318,663,1036,335,1635,2043,3836,122370,11327,111043,122370,9352,113018,122370,9725,112645,114090,9373,104717,114090,9240,104850,114090,9411,104679,103296,3682,371,3311,99614,8156,91458,104231,67672,3840,843,234,353,1060,30229,45086,26188,1453,1357,616,2108,3729,9635,22866,12224,930,1158,335,1664,2043,4512,22220,14401,523,194,138,555,1230,5179,103067,72466,4540,0,0,0,44,26017,100509,9076,91433,5661,1056,4605,45086,1299,43787,103067,10256,92811,103067,13083,89984,103067,75251,11117,64134,27816,103067,75251,10073,65178,27816,67760,9541,58219,67760,9611,58149,67760,9799,57961,48382,5786,42596,48382,5819,42563,48382,5893,42489,48606,689,47917,45086,2093,42993,45086,1513,43573,45086,822,44264,23691,360,23331,24057,3622,20435,795,795,0,24057,7015,17042,21029,3379,17650,45086,831,44255,637,252,385,21029,854,20175,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
