,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,White alone population 16 years and over,White alone population 16 years and over%Male:,White alone population 16 years and over%Male:%16 to 19 years:,White alone population 16 years and over%Male:%16 to 19 years:%In labor force:,White alone population 16 years and over%Male:%16 to 19 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Male:%16 to 19 years:%In labor force:%Civilian:,White alone population 16 years and over%Male:%16 to 19 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Male:%16 to 19 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Male:%16 to 19 years:%Not in labor force,White alone population 16 years and over%Male:%20 to 24 years:,White alone population 16 years and over%Male:%20 to 24 years:%In labor force:,White alone population 16 years and over%Male:%20 to 24 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Male:%20 to 24 years:%In labor force:%Civilian:,White alone population 16 years and over%Male:%20 to 24 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Male:%20 to 24 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Male:%20 to 24 years:%Not in labor force,White alone population 16 years and over%Male:%25 to 54 years:,White alone population 16 years and over%Male:%25 to 54 years:%In labor force:,White alone population 16 years and over%Male:%25 to 54 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Male:%25 to 54 years:%In labor force:%Civilian:,White alone population 16 years and over%Male:%25 to 54 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Male:%25 to 54 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Male:%25 to 54 years:%Not in labor force,White alone population 16 years and over%Male:%55 to 64 years:,White alone population 16 years and over%Male:%55 to 64 years:%In labor force:,White alone population 16 years and over%Male:%55 to 64 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Male:%55 to 64 years:%In labor force:%Civilian:,White alone population 16 years and over%Male:%55 to 64 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Male:%55 to 64 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Male:%55 to 64 years:%Not in labor force,White alone population 16 years and over%Male:%65 to 69 years:,White alone population 16 years and over%Male:%65 to 69 years:%In labor force:,White alone population 16 years and over%Male:%65 to 69 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Male:%65 to 69 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Male:%65 to 69 years:%Not in labor force,White alone population 16 years and over%Male:%70 years and over:,White alone population 16 years and over%Male:%70 years and over:%In labor force:,White alone population 16 years and over%Male:%70 years and over:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Male:%70 years and over:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Male:%70 years and over:%Not in labor force,White alone population 16 years and over%Female:,White alone population 16 years and over%Female:%16 to 19 years:,White alone population 16 years and over%Female:%16 to 19 years:%In labor force:,White alone population 16 years and over%Female:%16 to 19 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Female:%16 to 19 years:%In labor force:%Civilian:,White alone population 16 years and over%Female:%16 to 19 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Female:%16 to 19 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Female:%16 to 19 years:%Not in labor force,White alone population 16 years and over%Female:%20 to 24 years:,White alone population 16 years and over%Female:%20 to 24 years:%In labor force:,White alone population 16 years and over%Female:%20 to 24 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Female:%20 to 24 years:%In labor force:%Civilian:,White alone population 16 years and over%Female:%20 to 24 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Female:%20 to 24 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Female:%20 to 24 years:%Not in labor force,White alone population 16 years and over%Female:%25 to 54 years:,White alone population 16 years and over%Female:%25 to 54 years:%In labor force:,White alone population 16 years and over%Female:%25 to 54 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Female:%25 to 54 years:%In labor force:%Civilian:,White alone population 16 years and over%Female:%25 to 54 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Female:%25 to 54 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Female:%25 to 54 years:%Not in labor force,White alone population 16 years and over%Female:%55 to 64 years:,White alone population 16 years and over%Female:%55 to 64 years:%In labor force:,White alone population 16 years and over%Female:%55 to 64 years:%In labor force:%In Armed Forces,White alone population 16 years and over%Female:%55 to 64 years:%In labor force:%Civilian:,White alone population 16 years and over%Female:%55 to 64 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Female:%55 to 64 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Female:%55 to 64 years:%Not in labor force,White alone population 16 years and over%Female:%65 to 69 years:,White alone population 16 years and over%Female:%65 to 69 years:%In labor force:,White alone population 16 years and over%Female:%65 to 69 years:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Female:%65 to 69 years:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Female:%65 to 69 years:%Not in labor force,White alone population 16 years and over%Female:%70 years and over:,White alone population 16 years and over%Female:%70 years and over:%In labor force:,White alone population 16 years and over%Female:%70 years and over:%In labor force:%Civilian:%Employed,White alone population 16 years and over%Female:%70 years and over:%In labor force:%Civilian:%Unemployed,White alone population 16 years and over%Female:%70 years and over:%Not in labor force,Population 16 years and over,Population 16 years and over%Male:,Population 16 years and over%Male:%16 to 19 years:,Population 16 years and over%Male:%16 to 19 years:%In labor force:,Population 16 years and over%Male:%16 to 19 years:%In labor force:%In Armed Forces,Population 16 years and over%Male:%16 to 19 years:%In labor force:%Civilian:,Population 16 years and over%Male:%16 to 19 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Male:%16 to 19 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Male:%16 to 19 years:%Not in labor force,Population 16 years and over%Male:%20 to 24 years:,Population 16 years and over%Male:%20 to 24 years:%In labor force:,Population 16 years and over%Male:%20 to 24 years:%In labor force:%In Armed Forces,Population 16 years and over%Male:%20 to 24 years:%In labor force:%Civilian:,Population 16 years and over%Male:%20 to 24 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Male:%20 to 24 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Male:%20 to 24 years:%Not in labor force,Population 16 years and over%Male:%25 to 44 years:,Population 16 years and over%Male:%25 to 44 years:%In labor force:,Population 16 years and over%Male:%25 to 44 years:%In labor force:%In Armed Forces,Population 16 years and over%Male:%25 to 44 years:%In labor force:%Civilian:,Population 16 years and over%Male:%25 to 44 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Male:%25 to 44 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Male:%25 to 44 years:%Not in labor force,Population 16 years and over%Male:%45 to 54 years:,Population 16 years and over%Male:%45 to 54 years:%In labor force:,Population 16 years and over%Male:%45 to 54 years:%In labor force:%In Armed Forces,Population 16 years and over%Male:%45 to 54 years:%In labor force:%Civilian:,Population 16 years and over%Male:%45 to 54 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Male:%45 to 54 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Male:%45 to 54 years:%Not in labor force,Population 16 years and over%Male:%55 to 64 years:,Population 16 years and over%Male:%55 to 64 years:%In labor force:,Population 16 years and over%Male:%55 to 64 years:%In labor force:%In Armed Forces,Population 16 years and over%Male:%55 to 64 years:%In labor force:%Civilian:,Population 16 years and over%Male:%55 to 64 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Male:%55 to 64 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Male:%55 to 64 years:%Not in labor force,Population 16 years and over%Male:%65 to 74 years:,Population 16 years and over%Male:%65 to 74 years:%In labor force:,Population 16 years and over%Male:%65 to 74 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Male:%65 to 74 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Male:%65 to 74 years:%Not in labor force,Population 16 years and over%Male:%75 years and over:,Population 16 years and over%Male:%75 years and over:%In labor force:,Population 16 years and over%Male:%75 years and over:%In labor force:%Civilian:%Employed,Population 16 years and over%Male:%75 years and over:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Male:%75 years and over:%Not in labor force,Population 16 years and over%Female:,Population 16 years and over%Female:%16 to 19 years:,Population 16 years and over%Female:%16 to 19 years:%In labor force:,Population 16 years and over%Female:%16 to 19 years:%In labor force:%In Armed Forces,Population 16 years and over%Female:%16 to 19 years:%In labor force:%Civilian:,Population 16 years and over%Female:%16 to 19 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Female:%16 to 19 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Female:%16 to 19 years:%Not in labor force,Population 16 years and over%Female:%20 to 24 years:,Population 16 years and over%Female:%20 to 24 years:%In labor force:,Population 16 years and over%Female:%20 to 24 years:%In labor force:%In Armed Forces,Population 16 years and over%Female:%20 to 24 years:%In labor force:%Civilian:,Population 16 years and over%Female:%20 to 24 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Female:%20 to 24 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Female:%20 to 24 years:%Not in labor force,Population 16 years and over%Female:%25 to 44 years:,Population 16 years and over%Female:%25 to 44 years:%In labor force:,Population 16 years and over%Female:%25 to 44 years:%In labor force:%In Armed Forces,Population 16 years and over%Female:%25 to 44 years:%In labor force:%Civilian:,Population 16 years and over%Female:%25 to 44 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Female:%25 to 44 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Female:%25 to 44 years:%Not in labor force,Population 16 years and over%Female:%45 to 54 years:,Population 16 years and over%Female:%45 to 54 years:%In labor force:,Population 16 years and over%Female:%45 to 54 years:%In labor force:%In Armed Forces,Population 16 years and over%Female:%45 to 54 years:%In labor force:%Civilian:,Population 16 years and over%Female:%45 to 54 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Female:%45 to 54 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Female:%45 to 54 years:%Not in labor force,Population 16 years and over%Female:%55 to 64 years:,Population 16 years and over%Female:%55 to 64 years:%In labor force:,Population 16 years and over%Female:%55 to 64 years:%In labor force:%In Armed Forces,Population 16 years and over%Female:%55 to 64 years:%In labor force:%Civilian:,Population 16 years and over%Female:%55 to 64 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Female:%55 to 64 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Female:%55 to 64 years:%Not in labor force,Population 16 years and over%Female:%65 to 74 years:,Population 16 years and over%Female:%65 to 74 years:%In labor force:,Population 16 years and over%Female:%65 to 74 years:%In labor force:%Civilian:%Employed,Population 16 years and over%Female:%65 to 74 years:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Female:%65 to 74 years:%Not in labor force,Population 16 years and over%Female:%75 years and over:,Population 16 years and over%Female:%75 years and over:%In labor force:,Population 16 years and over%Female:%75 years and over:%In labor force:%Civilian:%Employed,Population 16 years and over%Female:%75 years and over:%In labor force:%Civilian:%Unemployed,Population 16 years and over%Female:%75 years and over:%Not in labor force,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,109,2,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,109,3,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,109,4,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,109,5,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,109,6,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,109,7,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,109,8,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,109,9,222685.0,111639.0,5231.0,1173.0,81.0,1092.0,322.0,770.0,4058.0,12706.0,8955.0,958.0,7997.0,7859.0,138.0,3751.0,71622.0,66137.0,760.0,65377.0,62572.0,2805.0,5485.0,11326.0,9965.0,0.0,9965.0,9252.0,713.0,1361.0,4212.0,2882.0,2786.0,96.0,1330.0,6542.0,1418.0,1372.0,46.0,5124.0,111046.0,7147.0,1233.0,0.0,1233.0,1233.0,0.0,5914.0,14837.0,9260.0,61.0,9199.0,8807.0,392.0,5577.0,65122.0,57869.0,111.0,57758.0,55651.0,2107.0,7253.0,11776.0,9125.0,0.0,9125.0,8878.0,247.0,2651.0,3925.0,1813.0,1688.0,125.0,2112.0,8239.0,1023.0,872.0,151.0,7216.0,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,109,10,78274.0,33607.0,2711.0,0.0,0.0,0.0,0.0,0.0,2711.0,4484.0,2840.0,0.0,2840.0,2729.0,111.0,1644.0,16100.0,14275.0,81.0,14194.0,13460.0,734.0,1825.0,4326.0,3911.0,0.0,3911.0,3911.0,0.0,415.0,2219.0,1695.0,1599.0,96.0,524.0,3767.0,811.0,811.0,0.0,2956.0,44667.0,4202.0,713.0,0.0,713.0,713.0,0.0,3489.0,4508.0,2176.0,0.0,2176.0,2051.0,125.0,2332.0,21703.0,17646.0,0.0,17646.0,17311.0,335.0,4057.0,6314.0,5206.0,0.0,5206.0,5126.0,80.0,1108.0,2375.0,1248.0,1123.0,125.0,1127.0,5565.0,531.0,442.0,89.0,5034.0,92823,39441,3276,0,0,0,0,0,3276,5153,3071,0,3071,2960,111,2082,12795,10932,81,10851,9906,945,1863,6068,5879,0,5879,5801,78,189,5409,4750,0,4750,4750,0,659,4154,2499,2403,96,1655,2586,381,381,0,2205,53382,4926,748,0,748,713,35,4178,6159,3040,0,3040,2847,193,3119,19576,16174,0,16174,15916,258,3402,6428,5188,0,5188,5017,171,1240,7153,5963,0,5963,5819,144,1190,4691,1766,1552,214,2925,4449,172,172,0,4277,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,109,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94159,44291,1844,226,0,226,94,132,1618,3526,2698,91,2607,2158,449,828,20936,19552,0,19552,17396,2156,1384,8119,7115,0,7115,5980,1135,1004,5207,3437,0,3437,2769,668,1770,2590,673,630,43,1917,2069,136,136,0,1933,49868,1912,451,0,451,342,109,1461,3569,3128,0,3128,3070,58,441,22080,19227,0,19227,16808,2419,2853,7697,6194,0,6194,5410,784,1503,6654,4939,0,4939,4297,642,1715,4028,1503,1402,101,2525,3928,276,276,0,3652,79500US1100102,"PUMA5 00102, District of Columbia"
