,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over in households,Workers 16 years and over in households%No vehicle available,Workers 16 years and over in households%1 vehicle available,Workers 16 years and over in households%2 vehicles available,Workers 16 years and over in households%3 or more vehicles available,"Workers 16 years and over in households% Car, truck, or van - drove alone:","Workers 16 years and over in households% Car, truck, or van - drove alone:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 3 or more vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:","Workers 16 years and over in households% Car, truck, or van - carpooled:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 3 or more vehicles available",Workers 16 years and over in households% Public transportation (excluding taxicab):,Workers 16 years and over in households% Public transportation (excluding taxicab):% No vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 1 vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 2 vehicles available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 3 or more vehicles available,Workers 16 years and over in households% Walked:,Workers 16 years and over in households% Walked:% No vehicle available,Workers 16 years and over in households% Walked:% 1 vehicle available,Workers 16 years and over in households% Walked:% 2 vehicles available,Workers 16 years and over in households% Walked:% 3 or more vehicles available,"Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% No vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% 1 vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% 2 vehicles available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, or other means:% 3 or more vehicles available",Workers 16 years and over in households% Worked at home:,Workers 16 years and over in households% Worked at home:% No vehicle available,Workers 16 years and over in households% Worked at home:% 1 vehicle available,Workers 16 years and over in households% Worked at home:% 2 vehicles available,Workers 16 years and over in households% Worked at home:% 3 or more vehicles available,Workers 16 years and over,"Workers 16 years and over% Car, truck, or van:","Workers 16 years and over% Car, truck, or van:% Drove alone","Workers 16 years and over% Car, truck, or van:% Carpooled:","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 4-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 5- or 6-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 7-or-more-person carpool",Workers 16 years and over% Public transportation (excluding taxicab):,Workers 16 years and over% Public transportation (excluding taxicab):% Bus or trolley bus,Workers 16 years and over% Public transportation (excluding taxicab):% Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over% Public transportation (excluding taxicab):% Subway or elevated,Workers 16 years and over% Public transportation (excluding taxicab):% Railroad,Workers 16 years and over% Public transportation (excluding taxicab):% Ferryboat,Workers 16 years and over% Taxicab,Workers 16 years and over% Motorcycle,Workers 16 years and over% Bicycle,Workers 16 years and over% Walked,Workers 16 years and over% Other means,Workers 16 years and over% Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home% 12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home% 5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home% 5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home% 6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home% 6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home% 7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home% 7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home% 8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home% 8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home% 9:00 a.m. to 9:59 a.m.,Workers 16 years and over who did not work at home% 10:00 a.m. to 10:59 a.m.,Workers 16 years and over who did not work at home% 11:00 a.m. to 11:59 a.m.,Workers 16 years and over who did not work at home% 12:00 p.m. to 3:59 p.m.,Workers 16 years and over who did not work at home% 4:00 p.m. to 11:59 p.m.,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home% Less than 5 minutes,Workers 16 years and over who did not work at home% 5 to 9 minutes,Workers 16 years and over who did not work at home% 10 to 14 minutes,Workers 16 years and over who did not work at home% 15 to 19 minutes,Workers 16 years and over who did not work at home% 20 to 24 minutes,Workers 16 years and over who did not work at home% 25 to 29 minutes,Workers 16 years and over who did not work at home% 30 to 34 minutes,Workers 16 years and over who did not work at home% 35 to 39 minutes,Workers 16 years and over who did not work at home% 40 to 44 minutes,Workers 16 years and over who did not work at home% 45 to 59 minutes,Workers 16 years and over who did not work at home% 60 to 89 minutes,Workers 16 years and over who did not work at home% 90 or more minutes,Workers 16 years and over in households,Workers 16 years and over in households%No vehicle available,Workers 16 years and over in households%1 vehicle available,Workers 16 years and over in households%2 vehicles available,Workers 16 years and over in households%3 or more vehicles available,"Workers 16 years and over in households% Car, truck, or van - drove alone:","Workers 16 years and over in households% Car, truck, or van - drove alone:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - drove alone:% 3 or more vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:","Workers 16 years and over in households% Car, truck, or van - carpooled:% No vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 1 vehicle available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 2 vehicles available","Workers 16 years and over in households% Car, truck, or van - carpooled:% 3 or more vehicles available",Workers 16 years and over in households% Public transportation (excluding taxicab):,Workers 16 years and over in households% Public transportation (excluding taxicab):% No vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 1 vehicle available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 2 vehicles available,Workers 16 years and over in households% Public transportation (excluding taxicab):% 3 or more vehicles available,"Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% No vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% 1 vehicle available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% 2 vehicles available","Workers 16 years and over in households% Taxicab, motorcycle, bicycle, walked, or other means:% 3 or more vehicles available",Workers 16 years and over in households% Worked at home:,Workers 16 years and over in households% Worked at home:% No vehicle available,Workers 16 years and over in households% Worked at home:% 1 vehicle available,Workers 16 years and over in households% Worked at home:% 2 vehicles available,Workers 16 years and over in households% Worked at home:% 3 or more vehicles available,Workers 16 years and over,"Workers 16 years and over% Car, truck, or van:","Workers 16 years and over% Car, truck, or van:% Drove alone","Workers 16 years and over% Car, truck, or van:% Carpooled:","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Public transportation (excluding taxicab),Workers 16 years and over% Walked,"Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over% Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home% 12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home% 5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home% 5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home% 6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home% 6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home% 7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home% 7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home% 8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home% 8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home% 9:00 a.m. to 11:59 p.m.,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home% Less than 10 minutes,Workers 16 years and over who did not work at home% 10 to 14 minutes,Workers 16 years and over who did not work at home% 15 to 19 minutes,Workers 16 years and over who did not work at home% 20 to 24 minutes,Workers 16 years and over who did not work at home% 25 to 29 minutes,Workers 16 years and over who did not work at home% 30 to 34 minutes,Workers 16 years and over who did not work at home% 35 to 44 minutes,Workers 16 years and over who did not work at home% 45 to 59 minutes,Workers 16 years and over who did not work at home% 60 or more minutes,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,10,6,779710.0,87588.0,241953.0,290753.0,159416.0,347844.0,4714.0,92793.0,158891.0,91446.0,84431.0,3023.0,20122.0,37294.0,23992.0,280540.0,56403.0,103683.0,81741.0,38713.0,34644.0,16167.0,13074.0,4333.0,1070.0,18800.0,4929.0,6640.0,4872.0,2359.0,13451.0,2352.0,5641.0,3622.0,1836.0,784987.0,432813.0,348253.0,84560.0,59620.0,15518.0,5054.0,1622.0,2746.0,282506.0,86358.0,1479.0,173020.0,21649.0,0.0,2024.0,1651.0,10764.0,35858.0,4501.0,14870.0,770117.0,12349.0,10185.0,28606.0,39025.0,62943.0,80490.0,107012.0,109710.0,112837.0,110740.0,28900.0,7809.0,28635.0,30876.0,770117.0,4844.0,12132.0,27692.0,50062.0,76909.0,39773.0,131828.0,32788.0,54499.0,135053.0,144361.0,60176.0,779710.0,87588.0,241953.0,290753.0,159416.0,347844.0,4714.0,92793.0,158891.0,91446.0,84431.0,3023.0,20122.0,37294.0,23992.0,280540.0,56403.0,103683.0,81741.0,38713.0,53444.0,21096.0,19714.0,9205.0,3429.0,13451.0,2352.0,5641.0,3622.0,1836.0,784987.0,432813.0,348253.0,84560.0,59620.0,15518.0,9422.0,282506.0,35858.0,18940.0,14870.0,770117.0,12349.0,10185.0,28606.0,39025.0,62943.0,80490.0,107012.0,109710.0,112837.0,206960.0,770117.0,16976.0,27692.0,50062.0,76909.0,39773.0,131828.0,87287.0,135053.0,204537.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,10,7,779710.0,87588.0,241953.0,290753.0,159416.0,347844.0,4714.0,92793.0,158891.0,91446.0,84431.0,3023.0,20122.0,37294.0,23992.0,280540.0,56403.0,103683.0,81741.0,38713.0,34644.0,16167.0,13074.0,4333.0,1070.0,18800.0,4929.0,6640.0,4872.0,2359.0,13451.0,2352.0,5641.0,3622.0,1836.0,784987.0,432813.0,348253.0,84560.0,59620.0,15518.0,5054.0,1622.0,2746.0,282506.0,86358.0,1479.0,173020.0,21649.0,0.0,2024.0,1651.0,10764.0,35858.0,4501.0,14870.0,770117.0,12349.0,10185.0,28606.0,39025.0,62943.0,80490.0,107012.0,109710.0,112837.0,110740.0,28900.0,7809.0,28635.0,30876.0,770117.0,4844.0,12132.0,27692.0,50062.0,76909.0,39773.0,131828.0,32788.0,54499.0,135053.0,144361.0,60176.0,779710.0,87588.0,241953.0,290753.0,159416.0,347844.0,4714.0,92793.0,158891.0,91446.0,84431.0,3023.0,20122.0,37294.0,23992.0,280540.0,56403.0,103683.0,81741.0,38713.0,53444.0,21096.0,19714.0,9205.0,3429.0,13451.0,2352.0,5641.0,3622.0,1836.0,784987.0,432813.0,348253.0,84560.0,59620.0,15518.0,9422.0,282506.0,35858.0,18940.0,14870.0,770117.0,12349.0,10185.0,28606.0,39025.0,62943.0,80490.0,107012.0,109710.0,112837.0,206960.0,770117.0,16976.0,27692.0,50062.0,76909.0,39773.0,131828.0,87287.0,135053.0,204537.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,10,8,779710.0,87588.0,241953.0,290753.0,159416.0,347844.0,4714.0,92793.0,158891.0,91446.0,84431.0,3023.0,20122.0,37294.0,23992.0,280540.0,56403.0,103683.0,81741.0,38713.0,34644.0,16167.0,13074.0,4333.0,1070.0,18800.0,4929.0,6640.0,4872.0,2359.0,13451.0,2352.0,5641.0,3622.0,1836.0,784987.0,432813.0,348253.0,84560.0,59620.0,15518.0,5054.0,1622.0,2746.0,282506.0,86358.0,1479.0,173020.0,21649.0,0.0,2024.0,1651.0,10764.0,35858.0,4501.0,14870.0,770117.0,12349.0,10185.0,28606.0,39025.0,62943.0,80490.0,107012.0,109710.0,112837.0,110740.0,28900.0,7809.0,28635.0,30876.0,770117.0,4844.0,12132.0,27692.0,50062.0,76909.0,39773.0,131828.0,32788.0,54499.0,135053.0,144361.0,60176.0,779710.0,87588.0,241953.0,290753.0,159416.0,347844.0,4714.0,92793.0,158891.0,91446.0,84431.0,3023.0,20122.0,37294.0,23992.0,280540.0,56403.0,103683.0,81741.0,38713.0,53444.0,21096.0,19714.0,9205.0,3429.0,13451.0,2352.0,5641.0,3622.0,1836.0,784987.0,432813.0,348253.0,84560.0,59620.0,15518.0,9422.0,282506.0,35858.0,18940.0,14870.0,770117.0,12349.0,10185.0,28606.0,39025.0,62943.0,80490.0,107012.0,109710.0,112837.0,206960.0,770117.0,16976.0,27692.0,50062.0,76909.0,39773.0,131828.0,87287.0,135053.0,204537.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20100.0,dc,0,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20100.0,dc,0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20100.0,dc,0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
