,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Total:,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Afghan,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Albanian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Alsatian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% American,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Egyptian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Iraqi,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Jordanian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Lebanese,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Moroccan,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Palestinian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Syrian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Arab,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab:% Other Arab,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Armenian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Assyrian/Chaldean/Syriac,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Australian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Austrian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Basque,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Belgian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Brazilian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% British,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Bulgarian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Cajun,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Canadian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Carpatho Rusyn,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Celtic,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Croatian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Cypriot,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Czech,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Czechoslovakian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Danish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Dutch,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Eastern European,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% English,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Estonian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% European,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Finnish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% French (except Basque),PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% French Canadian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% German,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% German Russian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Greek,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Guyanese,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Hungarian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Icelander,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Iranian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Irish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Israeli,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Italian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Latvian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Lithuanian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Luxemburger,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Macedonian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Maltese,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% New Zealander,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Northern European,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Norwegian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Pennsylvania German,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Polish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Portuguese,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Romanian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Russian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Scandinavian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Scotch-Irish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Scottish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Serbian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Slavic,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Slovak,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Slovene,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Soviet Union,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Cape Verdean,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Ethiopian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Ghanaian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Kenyan,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Liberian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Nigerian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Senegalese,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Sierra Leonean,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Somali,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% South African,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Sudanese,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Ugandan,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Zimbabwean,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% African,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African:% Other Subsaharan African,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Swedish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Swiss,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Turkish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Ukrainian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Welsh,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Bahamian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Barbadian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Belizean,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Bermudan,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% British West Indian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Dutch West Indian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Haitian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Jamaican,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Trinidadian and Tobagonian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% U.S. Virgin Islander,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% West Indian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups):% Other West Indian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Yugoslavian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Other groups,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Total:,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% American,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Arab,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% British,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Czech,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Danish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Dutch,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% English,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% European,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% French (except Basque),PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% French Canadian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% German,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Greek,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Hungarian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Irish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Italian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Lithuanian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Norwegian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Polish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Portuguese,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Russian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Scotch-Irish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Scottish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Slovak,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Subsaharan African,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Swedish,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Swiss,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Ukrainian,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% Welsh,PEOPLE REPORTING MULTIPLE ANCESTRY for People Reporting Multiple Ancestries% West Indian (except Hispanic groups),Geographic Identifier,Area Name
0,ACSSF,20160.0,dc,0,8,2,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,04001US11,District of Columbia -- Urban
1,ACSSF,20160.0,dc,0,8,3,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20160.0,dc,0,8,4,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20160.0,dc,0,8,5,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20160.0,dc,0,8,6,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20160.0,dc,0,8,7,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20160.0,dc,0,8,8,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20160.0,dc,0,8,9,142804.0,0.0,183.0,0.0,6107.0,2650.0,388.0,76.0,72.0,918.0,273.0,253.0,353.0,116.0,362.0,514.0,0.0,106.0,2180.0,75.0,339.0,853.0,3523.0,0.0,68.0,738.0,0.0,0.0,429.0,0.0,1412.0,44.0,2248.0,3263.0,3100.0,28052.0,42.0,3018.0,272.0,7496.0,1692.0,38768.0,0.0,1020.0,84.0,2058.0,140.0,770.0,35590.0,228.0,20596.0,214.0,1316.0,88.0,45.0,0.0,153.0,285.0,2651.0,0.0,12545.0,1165.0,936.0,8336.0,708.0,4735.0,8481.0,268.0,300.0,1193.0,86.0,0.0,2733.0,69.0,518.0,118.0,59.0,147.0,340.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1095.0,509.0,2795.0,1404.0,622.0,1841.0,2324.0,3291.0,118.0,122.0,46.0,0.0,467.0,0.0,467.0,2030.0,129.0,100.0,268.0,0.0,72.0,44871.0,142804.0,6107.0,2650.0,3523.0,1412.0,2248.0,3263.0,28052.0,3018.0,7496.0,1692.0,38768.0,1020.0,2058.0,35590.0,20596.0,1316.0,2651.0,12545.0,1165.0,8336.0,4735.0,8481.0,1193.0,2733.0,2795.0,1404.0,1841.0,2324.0,3291.0,50000US1198,"Delegate District (at Large) (115th Congress), District of Columbia"
8,ACSSF,20160.0,dc,0,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41700.0,1294.0,689.0,633.0,189.0,633.0,1057.0,10423.0,1432.0,2219.0,476.0,9916.0,222.0,1065.0,10238.0,6205.0,325.0,712.0,3679.0,450.0,2187.0,2413.0,3412.0,523.0,591.0,668.0,222.0,324.0,757.0,782.0,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20160.0,dc,0,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21864.0,1464.0,218.0,703.0,435.0,254.0,648.0,3037.0,227.0,768.0,341.0,5820.0,89.0,272.0,5241.0,2746.0,402.0,419.0,1762.0,218.0,1194.0,176.0,1370.0,101.0,707.0,525.0,408.0,404.0,565.0,1087.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20160.0,dc,0,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23903.0,578.0,260.0,717.0,224.0,549.0,613.0,4215.0,592.0,1330.0,204.0,7020.0,260.0,143.0,6637.0,3757.0,254.0,817.0,2449.0,122.0,1207.0,785.0,1577.0,85.0,287.0,554.0,117.0,241.0,425.0,430.0,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20160.0,dc,0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20160.0,dc,0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46465.0,1262.0,1415.0,1449.0,519.0,617.0,716.0,9706.0,745.0,3179.0,671.0,14934.0,449.0,578.0,12789.0,7491.0,335.0,703.0,4515.0,375.0,3551.0,1327.0,2028.0,288.0,708.0,1048.0,657.0,872.0,536.0,340.0,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
