,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over,"Workers 16 years and over%Car, truck, or van:","Workers 16 years and over%Car, truck, or van:%Drove alone","Workers 16 years and over%Car, truck, or van:%Carpooled:","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 4-or-more-person carpool",Workers 16 years and over%Public transportation (excluding taxicab):,Workers 16 years and over%Public transportation (excluding taxicab):%Bus or trolley bus,Workers 16 years and over%Public transportation (excluding taxicab):%Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over%Public transportation (excluding taxicab):%Subway or elevated,Workers 16 years and over%Public transportation (excluding taxicab):%Railroad,Workers 16 years and over%Public transportation (excluding taxicab):%Ferryboat,Workers 16 years and over%Bicycle,Workers 16 years and over%Walked,"Workers 16 years and over%Taxicab, motorcycle, or other means",Workers 16 years and over%Worked at home,Workers 16 years and over%Male:,"Workers 16 years and over%Male:%Car, truck, or van:","Workers 16 years and over%Male:%Car, truck, or van:%Drove alone","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:%In 4-or-more-person carpool",Workers 16 years and over%Male:%Public transportation (excluding taxicab):,Workers 16 years and over%Male:%Public transportation (excluding taxicab):%Bus or trolley bus,Workers 16 years and over%Male:%Public transportation (excluding taxicab):%Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over%Male:%Public transportation (excluding taxicab):%Subway or elevated,Workers 16 years and over%Male:%Public transportation (excluding taxicab):%Railroad,Workers 16 years and over%Male:%Public transportation (excluding taxicab):%Ferryboat,Workers 16 years and over%Male:%Bicycle,Workers 16 years and over%Male:%Walked,"Workers 16 years and over%Male:%Taxicab, motorcycle, or other means",Workers 16 years and over%Male:%Worked at home,Workers 16 years and over%Female:,"Workers 16 years and over%Female:%Car, truck, or van:","Workers 16 years and over%Female:%Car, truck, or van:%Drove alone","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:%In 4-or-more-person carpool",Workers 16 years and over%Female:%Public transportation (excluding taxicab):,Workers 16 years and over%Female:%Public transportation (excluding taxicab):%Bus or trolley bus,Workers 16 years and over%Female:%Public transportation (excluding taxicab):%Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over%Female:%Public transportation (excluding taxicab):%Subway or elevated,Workers 16 years and over%Female:%Public transportation (excluding taxicab):%Railroad,Workers 16 years and over%Female:%Public transportation (excluding taxicab):%Ferryboat,Workers 16 years and over%Female:%Bicycle,Workers 16 years and over%Female:%Walked,"Workers 16 years and over%Female:%Taxicab, motorcycle, or other means",Workers 16 years and over%Female:%Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%Less than 5 minutes,Workers 16 years and over who did not work at home%5 to 9 minutes,Workers 16 years and over who did not work at home%10 to 14 minutes,Workers 16 years and over who did not work at home%15 to 19 minutes,Workers 16 years and over who did not work at home%20 to 24 minutes,Workers 16 years and over who did not work at home%25 to 29 minutes,Workers 16 years and over who did not work at home%30 to 34 minutes,Workers 16 years and over who did not work at home%35 to 39 minutes,Workers 16 years and over who did not work at home%40 to 44 minutes,Workers 16 years and over who did not work at home%45 to 59 minutes,Workers 16 years and over who did not work at home%60 to 89 minutes,Workers 16 years and over who did not work at home%90 or more minutes,Workers 16 years and over who did not work at home%Male:,Workers 16 years and over who did not work at home%Male:%Less than 5 minutes,Workers 16 years and over who did not work at home%Male:%5 to 9 minutes,Workers 16 years and over who did not work at home%Male:%10 to 14 minutes,Workers 16 years and over who did not work at home%Male:%15 to 19 minutes,Workers 16 years and over who did not work at home%Male:%20 to 24 minutes,Workers 16 years and over who did not work at home%Male:%25 to 29 minutes,Workers 16 years and over who did not work at home%Male:%30 to 34 minutes,Workers 16 years and over who did not work at home%Male:%35 to 39 minutes,Workers 16 years and over who did not work at home%Male:%40 to 44 minutes,Workers 16 years and over who did not work at home%Male:%45 to 59 minutes,Workers 16 years and over who did not work at home%Male:%60 to 89 minutes,Workers 16 years and over who did not work at home%Male:%90 or more minutes,Workers 16 years and over who did not work at home%Female:,Workers 16 years and over who did not work at home%Female:%Less than 5 minutes,Workers 16 years and over who did not work at home%Female:%5 to 9 minutes,Workers 16 years and over who did not work at home%Female:%10 to 14 minutes,Workers 16 years and over who did not work at home%Female:%15 to 19 minutes,Workers 16 years and over who did not work at home%Female:%20 to 24 minutes,Workers 16 years and over who did not work at home%Female:%25 to 29 minutes,Workers 16 years and over who did not work at home%Female:%30 to 34 minutes,Workers 16 years and over who did not work at home%Female:%35 to 39 minutes,Workers 16 years and over who did not work at home%Female:%40 to 44 minutes,Workers 16 years and over who did not work at home%Female:%45 to 59 minutes,Workers 16 years and over who did not work at home%Female:%60 to 89 minutes,Workers 16 years and over who did not work at home%Female:%90 or more minutes,Workers 16 years and over,Workers 16 years and over%16 to 19 years,Workers 16 years and over%20 to 24 years,Workers 16 years and over%25 to 44 years,Workers 16 years and over%45 to 54 years,Workers 16 years and over%55 to 59 years,Workers 16 years and over%60 to 64 years,Workers 16 years and over%65 years and over,"Workers 16 years and over%Car, truck, or van - drove alone:","Workers 16 years and over%Car, truck, or van - drove alone:%16 to 19 years","Workers 16 years and over%Car, truck, or van - drove alone:%20 to 24 years","Workers 16 years and over%Car, truck, or van - drove alone:%25 to 44 years","Workers 16 years and over%Car, truck, or van - drove alone:%45 to 54 years","Workers 16 years and over%Car, truck, or van - drove alone:%55 to 59 years","Workers 16 years and over%Car, truck, or van - drove alone:%60 to 64 years","Workers 16 years and over%Car, truck, or van - drove alone:%65 years and over","Workers 16 years and over%Car, truck, or van - carpooled:","Workers 16 years and over%Car, truck, or van - carpooled:%16 to 19 years","Workers 16 years and over%Car, truck, or van - carpooled:%20 to 24 years","Workers 16 years and over%Car, truck, or van - carpooled:%25 to 44 years","Workers 16 years and over%Car, truck, or van - carpooled:%45 to 54 years","Workers 16 years and over%Car, truck, or van - carpooled:%55 to 59 years","Workers 16 years and over%Car, truck, or van - carpooled:%60 to 64 years","Workers 16 years and over%Car, truck, or van - carpooled:%65 years and over",Workers 16 years and over%Public transportation (excluding taxicab):,Workers 16 years and over%Public transportation (excluding taxicab):%16 to 19 years,Workers 16 years and over%Public transportation (excluding taxicab):%20 to 24 years,Workers 16 years and over%Public transportation (excluding taxicab):%25 to 44 years,Workers 16 years and over%Public transportation (excluding taxicab):%45 to 54 years,Workers 16 years and over%Public transportation (excluding taxicab):%55 to 59 years,Workers 16 years and over%Public transportation (excluding taxicab):%60 to 64 years,Workers 16 years and over%Public transportation (excluding taxicab):%65 years and over,Workers 16 years and over%Walked:,Workers 16 years and over%Walked:%16 to 19 years,Workers 16 years and over%Walked:%20 to 24 years,Workers 16 years and over%Walked:%25 to 44 years,Workers 16 years and over%Walked:%45 to 54 years,Workers 16 years and over%Walked:%55 to 59 years,Workers 16 years and over%Walked:%60 to 64 years,Workers 16 years and over%Walked:%65 years and over,"Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%16 to 19 years","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%20 to 24 years","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%25 to 44 years","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%45 to 54 years","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%55 to 59 years","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%60 to 64 years","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%65 years and over",Workers 16 years and over%Worked at home:,Workers 16 years and over%Worked at home:%16 to 19 years,Workers 16 years and over%Worked at home:%20 to 24 years,Workers 16 years and over%Worked at home:%25 to 44 years,Workers 16 years and over%Worked at home:%45 to 54 years,Workers 16 years and over%Worked at home:%55 to 59 years,Workers 16 years and over%Worked at home:%60 to 64 years,Workers 16 years and over%Worked at home:%65 years and over,Workers 16 years and over,"Workers 16 years and over%Car, truck, or van:","Workers 16 years and over%Car, truck, or van:%Drove alone","Workers 16 years and over%Car, truck, or van:%Carpooled:","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 4-or-more-person carpool",Workers 16 years and over%Public transportation (excluding taxicab),Workers 16 years and over%Walked,"Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over%Worked at home,Workers 16 years and over%Male:,"Workers 16 years and over%Male:%Car, truck, or van:","Workers 16 years and over%Male:%Car, truck, or van:%Drove alone","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Male:%Car, truck, or van:%Carpooled:%In 4-or-more-person carpool",Workers 16 years and over%Male:%Public transportation (excluding taxicab),Workers 16 years and over%Male:%Walked,"Workers 16 years and over%Male:%Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over%Male:%Worked at home,Workers 16 years and over%Female:,"Workers 16 years and over%Female:%Car, truck, or van:","Workers 16 years and over%Female:%Car, truck, or van:%Drove alone","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Female:%Car, truck, or van:%Carpooled:%In 4-or-more-person carpool",Workers 16 years and over%Female:%Public transportation (excluding taxicab),Workers 16 years and over%Female:%Walked,"Workers 16 years and over%Female:%Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over%Female:%Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%Less than 10 minutes,Workers 16 years and over who did not work at home%10 to 14 minutes,Workers 16 years and over who did not work at home%15 to 19 minutes,Workers 16 years and over who did not work at home%20 to 24 minutes,Workers 16 years and over who did not work at home%25 to 29 minutes,Workers 16 years and over who did not work at home%30 to 34 minutes,Workers 16 years and over who did not work at home%35 to 44 minutes,Workers 16 years and over who did not work at home%45 to 59 minutes,Workers 16 years and over who did not work at home%60 or more minutes,Workers 16 years and over who did not work at home%Male:,Workers 16 years and over who did not work at home%Male:%Less than 10 minutes,Workers 16 years and over who did not work at home%Male:%10 to 14 minutes,Workers 16 years and over who did not work at home%Male:%15 to 19 minutes,Workers 16 years and over who did not work at home%Male:%20 to 24 minutes,Workers 16 years and over who did not work at home%Male:%25 to 29 minutes,Workers 16 years and over who did not work at home%Male:%30 to 34 minutes,Workers 16 years and over who did not work at home%Male:%35 to 44 minutes,Workers 16 years and over who did not work at home%Male:%45 to 59 minutes,Workers 16 years and over who did not work at home%Male:%60 or more minutes,Workers 16 years and over who did not work at home%Female:,Workers 16 years and over who did not work at home%Female:%Less than 10 minutes,Workers 16 years and over who did not work at home%Female:%10 to 14 minutes,Workers 16 years and over who did not work at home%Female:%15 to 19 minutes,Workers 16 years and over who did not work at home%Female:%20 to 24 minutes,Workers 16 years and over who did not work at home%Female:%25 to 29 minutes,Workers 16 years and over who did not work at home%Female:%30 to 34 minutes,Workers 16 years and over who did not work at home%Female:%35 to 44 minutes,Workers 16 years and over who did not work at home%Female:%45 to 59 minutes,Workers 16 years and over who did not work at home%Female:%60 or more minutes,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,43,6,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,93065.0,1254.0,189708.0,22217.0,0.0,11302.0,37409.0,9554.0,14700.0,416667.0,229659.0,186610.0,43049.0,28274.0,8616.0,6159.0,148011.0,44047.0,473.0,90267.0,13224.0,0.0,7594.0,19283.0,4917.0,7203.0,388914.0,196713.0,159263.0,37450.0,28229.0,5395.0,3826.0,158233.0,49018.0,781.0,99441.0,8993.0,0.0,3708.0,18126.0,4637.0,7497.0,790881.0,4344.0,15376.0,27041.0,52109.0,75102.0,36538.0,124165.0,34111.0,57397.0,148317.0,153478.0,62903.0,409464.0,2165.0,9019.0,14598.0,25213.0,42287.0,18596.0,62964.0,18985.0,29805.0,72735.0,79459.0,33638.0,381417.0,2179.0,6357.0,12443.0,26896.0,32815.0,17942.0,61201.0,15126.0,27592.0,75582.0,74019.0,29265.0,805581.0,7373.0,51573.0,393132.0,189557.0,77889.0,53254.0,32803.0,345873.0,1431.0,15222.0,159147.0,92728.0,35309.0,25484.0,16552.0,80499.0,581.0,2990.0,39242.0,20716.0,8959.0,5552.0,2459.0,306244.0,3804.0,24504.0,155510.0,64153.0,28759.0,18615.0,10899.0,37409.0,1001.0,6184.0,21933.0,4163.0,1408.0,1688.0,1032.0,20856.0,350.0,1488.0,10811.0,4951.0,1730.0,470.0,1056.0,14700.0,206.0,1185.0,6489.0,2846.0,1724.0,1445.0,805.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,37409.0,20856.0,14700.0,416667.0,229659.0,186610.0,43049.0,28274.0,8616.0,6159.0,148011.0,19283.0,12511.0,7203.0,388914.0,196713.0,159263.0,37450.0,28229.0,5395.0,3826.0,158233.0,18126.0,8345.0,7497.0,790881.0,19720.0,27041.0,52109.0,75102.0,36538.0,124165.0,91508.0,148317.0,216381.0,409464.0,11184.0,14598.0,25213.0,42287.0,18596.0,62964.0,48790.0,72735.0,113097.0,381417.0,8536.0,12443.0,26896.0,32815.0,17942.0,61201.0,42718.0,75582.0,103284.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,43,7,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,93065.0,1254.0,189708.0,22217.0,0.0,11302.0,37409.0,9554.0,14700.0,416667.0,229659.0,186610.0,43049.0,28274.0,8616.0,6159.0,148011.0,44047.0,473.0,90267.0,13224.0,0.0,7594.0,19283.0,4917.0,7203.0,388914.0,196713.0,159263.0,37450.0,28229.0,5395.0,3826.0,158233.0,49018.0,781.0,99441.0,8993.0,0.0,3708.0,18126.0,4637.0,7497.0,790881.0,4344.0,15376.0,27041.0,52109.0,75102.0,36538.0,124165.0,34111.0,57397.0,148317.0,153478.0,62903.0,409464.0,2165.0,9019.0,14598.0,25213.0,42287.0,18596.0,62964.0,18985.0,29805.0,72735.0,79459.0,33638.0,381417.0,2179.0,6357.0,12443.0,26896.0,32815.0,17942.0,61201.0,15126.0,27592.0,75582.0,74019.0,29265.0,805581.0,7373.0,51573.0,393132.0,189557.0,77889.0,53254.0,32803.0,345873.0,1431.0,15222.0,159147.0,92728.0,35309.0,25484.0,16552.0,80499.0,581.0,2990.0,39242.0,20716.0,8959.0,5552.0,2459.0,306244.0,3804.0,24504.0,155510.0,64153.0,28759.0,18615.0,10899.0,37409.0,1001.0,6184.0,21933.0,4163.0,1408.0,1688.0,1032.0,20856.0,350.0,1488.0,10811.0,4951.0,1730.0,470.0,1056.0,14700.0,206.0,1185.0,6489.0,2846.0,1724.0,1445.0,805.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,37409.0,20856.0,14700.0,416667.0,229659.0,186610.0,43049.0,28274.0,8616.0,6159.0,148011.0,19283.0,12511.0,7203.0,388914.0,196713.0,159263.0,37450.0,28229.0,5395.0,3826.0,158233.0,18126.0,8345.0,7497.0,790881.0,19720.0,27041.0,52109.0,75102.0,36538.0,124165.0,91508.0,148317.0,216381.0,409464.0,11184.0,14598.0,25213.0,42287.0,18596.0,62964.0,48790.0,72735.0,113097.0,381417.0,8536.0,12443.0,26896.0,32815.0,17942.0,61201.0,42718.0,75582.0,103284.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,43,8,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,93065.0,1254.0,189708.0,22217.0,0.0,11302.0,37409.0,9554.0,14700.0,416667.0,229659.0,186610.0,43049.0,28274.0,8616.0,6159.0,148011.0,44047.0,473.0,90267.0,13224.0,0.0,7594.0,19283.0,4917.0,7203.0,388914.0,196713.0,159263.0,37450.0,28229.0,5395.0,3826.0,158233.0,49018.0,781.0,99441.0,8993.0,0.0,3708.0,18126.0,4637.0,7497.0,790881.0,4344.0,15376.0,27041.0,52109.0,75102.0,36538.0,124165.0,34111.0,57397.0,148317.0,153478.0,62903.0,409464.0,2165.0,9019.0,14598.0,25213.0,42287.0,18596.0,62964.0,18985.0,29805.0,72735.0,79459.0,33638.0,381417.0,2179.0,6357.0,12443.0,26896.0,32815.0,17942.0,61201.0,15126.0,27592.0,75582.0,74019.0,29265.0,805581.0,7373.0,51573.0,393132.0,189557.0,77889.0,53254.0,32803.0,345873.0,1431.0,15222.0,159147.0,92728.0,35309.0,25484.0,16552.0,80499.0,581.0,2990.0,39242.0,20716.0,8959.0,5552.0,2459.0,306244.0,3804.0,24504.0,155510.0,64153.0,28759.0,18615.0,10899.0,37409.0,1001.0,6184.0,21933.0,4163.0,1408.0,1688.0,1032.0,20856.0,350.0,1488.0,10811.0,4951.0,1730.0,470.0,1056.0,14700.0,206.0,1185.0,6489.0,2846.0,1724.0,1445.0,805.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,37409.0,20856.0,14700.0,416667.0,229659.0,186610.0,43049.0,28274.0,8616.0,6159.0,148011.0,19283.0,12511.0,7203.0,388914.0,196713.0,159263.0,37450.0,28229.0,5395.0,3826.0,158233.0,18126.0,8345.0,7497.0,790881.0,19720.0,27041.0,52109.0,75102.0,36538.0,124165.0,91508.0,148317.0,216381.0,409464.0,11184.0,14598.0,25213.0,42287.0,18596.0,62964.0,48790.0,72735.0,113097.0,381417.0,8536.0,12443.0,26896.0,32815.0,17942.0,61201.0,42718.0,75582.0,103284.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20110.0,dc,0,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20110.0,dc,0,43,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
