,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,People reporting single ancestry,People reporting single ancestry% Afghan,People reporting single ancestry% Albanian,People reporting single ancestry% Alsatian,People reporting single ancestry% American,People reporting single ancestry% Arab:,People reporting single ancestry% Arab:% Egyptian,People reporting single ancestry% Arab:% Iraqi,People reporting single ancestry% Arab:% Jordanian,People reporting single ancestry% Arab:% Lebanese,People reporting single ancestry% Arab:% Moroccan,People reporting single ancestry% Arab:% Palestinian,People reporting single ancestry% Arab:% Syrian,People reporting single ancestry% Arab:% Arab,People reporting single ancestry% Arab:% Other Arab,People reporting single ancestry% Armenian,People reporting single ancestry% Assyrian/Chaldean/Syriac,People reporting single ancestry% Australian,People reporting single ancestry% Austrian,People reporting single ancestry% Basque,People reporting single ancestry% Belgian,People reporting single ancestry% Brazilian,People reporting single ancestry% British,People reporting single ancestry% Bulgarian,People reporting single ancestry% Cajun,People reporting single ancestry% Canadian,People reporting single ancestry% Carpatho Rusyn,People reporting single ancestry% Celtic,People reporting single ancestry% Croatian,People reporting single ancestry% Cypriot,People reporting single ancestry% Czech,People reporting single ancestry% Czechoslovakian,People reporting single ancestry% Danish,People reporting single ancestry% Dutch,People reporting single ancestry% Eastern European,People reporting single ancestry% English,People reporting single ancestry% Estonian,People reporting single ancestry% European,People reporting single ancestry% Finnish,People reporting single ancestry% French (except Basque),People reporting single ancestry% French Canadian,People reporting single ancestry% German,People reporting single ancestry% German Russian,People reporting single ancestry% Greek,People reporting single ancestry% Guyanese,People reporting single ancestry% Hungarian,People reporting single ancestry% Icelander,People reporting single ancestry% Iranian,People reporting single ancestry% Irish,People reporting single ancestry% Israeli,People reporting single ancestry% Italian,People reporting single ancestry% Latvian,People reporting single ancestry% Lithuanian,People reporting single ancestry% Luxemburger,People reporting single ancestry% Macedonian,People reporting single ancestry% Maltese,People reporting single ancestry% New Zealander,People reporting single ancestry% Northern European,People reporting single ancestry% Norwegian,People reporting single ancestry% Pennsylvania German,People reporting single ancestry% Polish,People reporting single ancestry% Portuguese,People reporting single ancestry% Romanian,People reporting single ancestry% Russian,People reporting single ancestry% Scandinavian,People reporting single ancestry% Scotch-Irish,People reporting single ancestry% Scottish,People reporting single ancestry% Serbian,People reporting single ancestry% Slavic,People reporting single ancestry% Slovak,People reporting single ancestry% Slovene,People reporting single ancestry% Soviet Union,People reporting single ancestry% Subsaharan African:,People reporting single ancestry% Subsaharan African:% Cape Verdean,People reporting single ancestry% Subsaharan African:% Ethiopian,People reporting single ancestry% Subsaharan African:% Ghanaian,People reporting single ancestry% Subsaharan African:% Kenyan,People reporting single ancestry% Subsaharan African:% Liberian,People reporting single ancestry% Subsaharan African:% Nigerian,People reporting single ancestry% Subsaharan African:% Senegalese,People reporting single ancestry% Subsaharan African:% Sierra Leonean,People reporting single ancestry% Subsaharan African:% Somalian,People reporting single ancestry% Subsaharan African:% South African,People reporting single ancestry% Subsaharan African:% Sudanese,People reporting single ancestry% Subsaharan African:% Ugandan,People reporting single ancestry% Subsaharan African:% Zimbabwean,People reporting single ancestry% Subsaharan African:% African,People reporting single ancestry% Subsaharan African:% Other Subsaharan African,People reporting single ancestry% Swedish,People reporting single ancestry% Swiss,People reporting single ancestry% Turkish,People reporting single ancestry% Ukrainian,People reporting single ancestry% Welsh,People reporting single ancestry% West Indian (except Hispanic groups):,People reporting single ancestry% West Indian (except Hispanic groups):% Bahamian,People reporting single ancestry% West Indian (except Hispanic groups):% Barbadian,People reporting single ancestry% West Indian (except Hispanic groups):% Belizean,People reporting single ancestry% West Indian (except Hispanic groups):% Bermudan,People reporting single ancestry% West Indian (except Hispanic groups):% British West Indian,People reporting single ancestry% West Indian (except Hispanic groups):% Dutch West Indian,People reporting single ancestry% West Indian (except Hispanic groups):% Haitian,People reporting single ancestry% West Indian (except Hispanic groups):% Jamaican,People reporting single ancestry% West Indian (except Hispanic groups):% Trinidadian and Tobagonian,People reporting single ancestry% West Indian (except Hispanic groups):% U.S. Virgin Islander,People reporting single ancestry% West Indian (except Hispanic groups):% West Indian,People reporting single ancestry% West Indian (except Hispanic groups):% Other West Indian,People reporting single ancestry% Yugoslavian,People reporting single ancestry% Other groups,People reporting single ancestry,People reporting single ancestry% American,People reporting single ancestry% Arab,People reporting single ancestry% British,People reporting single ancestry% Czech,People reporting single ancestry% Danish,People reporting single ancestry% Dutch,People reporting single ancestry% English,People reporting single ancestry% European,People reporting single ancestry% French (except Basque),People reporting single ancestry% French Canadian,People reporting single ancestry% German,People reporting single ancestry% Greek,People reporting single ancestry% Hungarian,People reporting single ancestry% Irish,People reporting single ancestry% Italian,People reporting single ancestry% Lithuanian,People reporting single ancestry% Norwegian,People reporting single ancestry% Polish,People reporting single ancestry% Portuguese,People reporting single ancestry% Russian,People reporting single ancestry% Scotch-Irish,People reporting single ancestry% Scottish,People reporting single ancestry% Slovak,People reporting single ancestry% Subsaharan African,People reporting single ancestry% Swedish,People reporting single ancestry% Swiss,People reporting single ancestry% Ukrainian,People reporting single ancestry% Welsh,People reporting single ancestry% West Indian (except Hispanic groups),People reporting single ancestry% Other groups,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,20,2,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,20,3,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,20,4,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,20,5,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,20,6,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,20,7,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,20,8,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,20,9,440732.0,49.0,495.0,0.0,7181.0,2194.0,285.0,118.0,0.0,823.0,114.0,285.0,0.0,426.0,143.0,320.0,0.0,0.0,604.0,84.0,156.0,384.0,2147.0,147.0,0.0,407.0,0.0,0.0,463.0,0.0,374.0,102.0,366.0,1026.0,3957.0,8684.0,68.0,6578.0,746.0,2433.0,591.0,10550.0,0.0,1079.0,172.0,648.0,0.0,549.0,12386.0,83.0,4534.0,0.0,464.0,0.0,0.0,0.0,362.0,435.0,717.0,69.0,2531.0,500.0,808.0,3728.0,565.0,1123.0,1814.0,121.0,0.0,278.0,101.0,0.0,15941.0,41.0,4573.0,193.0,0.0,104.0,1947.0,0.0,150.0,0.0,41.0,43.0,71.0,0.0,8196.0,582.0,766.0,386.0,794.0,1004.0,298.0,5652.0,0.0,188.0,0.0,137.0,126.0,0.0,879.0,2287.0,897.0,0.0,1138.0,0.0,114.0,332604.0,440732.0,7181.0,2194.0,2147.0,374.0,366.0,1026.0,8684.0,6578.0,2433.0,591.0,10550.0,1079.0,648.0,12386.0,4534.0,464.0,717.0,2531.0,500.0,3728.0,1123.0,1814.0,278.0,15941.0,766.0,386.0,1004.0,298.0,5652.0,344759.0,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57567.0,2098.0,1654.0,748.0,0.0,116.0,130.0,3672.0,1996.0,872.0,0.0,4339.0,532.0,550.0,5202.0,1807.0,182.0,194.0,784.0,412.0,1850.0,515.0,650.0,58.0,364.0,300.0,270.0,463.0,51.0,456.0,27302.0,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
