,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 16 years and over with earnings,Population 16 years and over with earnings% Male:,"Population 16 years and over with earnings% Male:% $1 to $2,499 or loss","Population 16 years and over with earnings% Male:% $2,500 to $4,999","Population 16 years and over with earnings% Male:% $5,000 to $7,499","Population 16 years and over with earnings% Male:% $7,500 to $9,999","Population 16 years and over with earnings% Male:% $10,000 to $12,499","Population 16 years and over with earnings% Male:% $12,500 to $14,999","Population 16 years and over with earnings% Male:% $15,000 to $17,499","Population 16 years and over with earnings% Male:% $17,500 to $19,999","Population 16 years and over with earnings% Male:% $20,000 to $22,499","Population 16 years and over with earnings% Male:% $22,500 to $24,999","Population 16 years and over with earnings% Male:% $25,000 to $29,999","Population 16 years and over with earnings% Male:% $30,000 to $34,999","Population 16 years and over with earnings% Male:% $35,000 to $39,999","Population 16 years and over with earnings% Male:% $40,000 to $44,999","Population 16 years and over with earnings% Male:% $45,000 to $49,999","Population 16 years and over with earnings% Male:% $50,000 to $54,999","Population 16 years and over with earnings% Male:% $55,000 to $64,999","Population 16 years and over with earnings% Male:% $65,000 to $74,999","Population 16 years and over with earnings% Male:% $75,000 to $99,999","Population 16 years and over with earnings% Male:% $100,000 or more",Population 16 years and over with earnings% Female:,"Population 16 years and over with earnings% Female:% $1 to $2,499 or loss","Population 16 years and over with earnings% Female:% $2,500 to $4,999","Population 16 years and over with earnings% Female:% $5,000 to $7,499","Population 16 years and over with earnings% Female:% $7,500 to $9,999","Population 16 years and over with earnings% Female:% $10,000 to $12,499","Population 16 years and over with earnings% Female:% $12,500 to $14,999","Population 16 years and over with earnings% Female:% $15,000 to $17,499","Population 16 years and over with earnings% Female:% $17,500 to $19,999","Population 16 years and over with earnings% Female:% $20,000 to $22,499","Population 16 years and over with earnings% Female:% $22,500 to $24,999","Population 16 years and over with earnings% Female:% $25,000 to $29,999","Population 16 years and over with earnings% Female:% $30,000 to $34,999","Population 16 years and over with earnings% Female:% $35,000 to $39,999","Population 16 years and over with earnings% Female:% $40,000 to $44,999","Population 16 years and over with earnings% Female:% $45,000 to $49,999","Population 16 years and over with earnings% Female:% $50,000 to $54,999","Population 16 years and over with earnings% Female:% $55,000 to $64,999","Population 16 years and over with earnings% Female:% $65,000 to $74,999","Population 16 years and over with earnings% Female:% $75,000 to $99,999","Population 16 years and over with earnings% Female:% $100,000 or more",Population 16 years and over with earnings % Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) --,Population 16 years and over with earnings % Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) --% Male,Population 16 years and over with earnings % Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) --% Female,Population 16 years and over with earnings,Population 16 years and over with earnings% Male:,"Population 16 years and over with earnings% Male:% Worked full-time, year-round in the past 12 months",Population 16 years and over with earnings% Male:% Other,Population 16 years and over with earnings% Female:,"Population 16 years and over with earnings% Female:% Worked full-time, year-round in the past 12 months",Population 16 years and over with earnings% Female:% Other,Population 25 years and over with earnings,Population 25 years and over with earnings% % Less than high school graduate,Population 25 years and over with earnings% % High school graduate (includes equivalency),Population 25 years and over with earnings% % Some college or associate's degree,Population 25 years and over with earnings% % Bachelor's degree,Population 25 years and over with earnings% % Graduate or professional degree,Population 25 years and over with earnings% Male:,Population 25 years and over with earnings% Male:% Less than high school graduate,Population 25 years and over with earnings% Male:% High school graduate (includes equivalency),Population 25 years and over with earnings% Male:% Some college or associate's degree,Population 25 years and over with earnings% Male:% Bachelor's degree,Population 25 years and over with earnings% Male:% Graduate or professional degree,Population 25 years and over with earnings% Female:,Population 25 years and over with earnings% Female:% Less than high school graduate,Population 25 years and over with earnings% Female:% High school graduate (includes equivalency),Population 25 years and over with earnings% Female:% Some college or associate's degree,Population 25 years and over with earnings% Female:% Bachelor's degree,Population 25 years and over with earnings% Female:% Graduate or professional degree,Population 16 years and over,Population 16 years and over% Male:,"Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% No earnings","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $1 to $2,499 or loss","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $2,500 to $4,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $5,000 to $7,499","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $7,500 to $9,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $10,000 to $12,499","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $12,500 to $14,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $15,000 to $17,499","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $17,500 to $19,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $20,000 to $22,499","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $22,500 to $24,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $25,000 to $29,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $30,000 to $34,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $35,000 to $39,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $40,000 to $44,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $45,000 to $49,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $50,000 to $54,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $55,000 to $64,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $65,000 to $74,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $75,000 to $99,999","Population 16 years and over% Male:% Worked full-time, year-round in the past 12 months:% With earnings:% $100,000 or more",Population 16 years and over% Male:% Other:,Population 16 years and over% Male:% Other:% No earnings,Population 16 years and over% Male:% Other:% With earnings:,"Population 16 years and over% Male:% Other:% With earnings:% $1 to $2,499 or loss","Population 16 years and over% Male:% Other:% With earnings:% $2,500 to $4,999","Population 16 years and over% Male:% Other:% With earnings:% $5,000 to $7,499","Population 16 years and over% Male:% Other:% With earnings:% $7,500 to $9,999","Population 16 years and over% Male:% Other:% With earnings:% $10,000 to $12,499","Population 16 years and over% Male:% Other:% With earnings:% $12,500 to $14,999","Population 16 years and over% Male:% Other:% With earnings:% $15,000 to $17,499","Population 16 years and over% Male:% Other:% With earnings:% $17,500 to $19,999","Population 16 years and over% Male:% Other:% With earnings:% $20,000 to $22,499","Population 16 years and over% Male:% Other:% With earnings:% $22,500 to $24,999","Population 16 years and over% Male:% Other:% With earnings:% $25,000 to $29,999","Population 16 years and over% Male:% Other:% With earnings:% $30,000 to $34,999","Population 16 years and over% Male:% Other:% With earnings:% $35,000 to $39,999","Population 16 years and over% Male:% Other:% With earnings:% $40,000 to $44,999","Population 16 years and over% Male:% Other:% With earnings:% $45,000 to $49,999","Population 16 years and over% Male:% Other:% With earnings:% $50,000 to $54,999","Population 16 years and over% Male:% Other:% With earnings:% $55,000 to $64,999","Population 16 years and over% Male:% Other:% With earnings:% $65,000 to $74,999","Population 16 years and over% Male:% Other:% With earnings:% $75,000 to $99,999","Population 16 years and over% Male:% Other:% With earnings:% $100,000 or more",Population 16 years and over% Female:,"Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% No earnings","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $1 to $2,499 or loss","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $2,500 to $4,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $5,000 to $7,499","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $7,500 to $9,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $10,000 to $12,499","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $12,500 to $14,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $15,000 to $17,499","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $17,500 to $19,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $20,000 to $22,499","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $22,500 to $24,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $25,000 to $29,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $30,000 to $34,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $35,000 to $39,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $40,000 to $44,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $45,000 to $49,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $50,000 to $54,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $55,000 to $64,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $65,000 to $74,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $75,000 to $99,999","Population 16 years and over% Female:% Worked full-time, year-round in the past 12 months:% With earnings:% $100,000 or more",Population 16 years and over% Female:% Other:,Population 16 years and over% Female:% Other:% No earnings,Population 16 years and over% Female:% Other:% With earnings:,"Population 16 years and over% Female:% Other:% With earnings:% $1 to $2,499 or loss","Population 16 years and over% Female:% Other:% With earnings:% $2,500 to $4,999","Population 16 years and over% Female:% Other:% With earnings:% $5,000 to $7,499","Population 16 years and over% Female:% Other:% With earnings:% $7,500 to $9,999","Population 16 years and over% Female:% Other:% With earnings:% $10,000 to $12,499","Population 16 years and over% Female:% Other:% With earnings:% $12,500 to $14,999","Population 16 years and over% Female:% Other:% With earnings:% $15,000 to $17,499","Population 16 years and over% Female:% Other:% With earnings:% $17,500 to $19,999","Population 16 years and over% Female:% Other:% With earnings:% $20,000 to $22,499","Population 16 years and over% Female:% Other:% With earnings:% $22,500 to $24,999","Population 16 years and over% Female:% Other:% With earnings:% $25,000 to $29,999","Population 16 years and over% Female:% Other:% With earnings:% $30,000 to $34,999","Population 16 years and over% Female:% Other:% With earnings:% $35,000 to $39,999","Population 16 years and over% Female:% Other:% With earnings:% $40,000 to $44,999","Population 16 years and over% Female:% Other:% With earnings:% $45,000 to $49,999","Population 16 years and over% Female:% Other:% With earnings:% $50,000 to $54,999","Population 16 years and over% Female:% Other:% With earnings:% $55,000 to $64,999","Population 16 years and over% Female:% Other:% With earnings:% $65,000 to $74,999","Population 16 years and over% Female:% Other:% With earnings:% $75,000 to $99,999","Population 16 years and over% Female:% Other:% With earnings:% $100,000 or more",Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,96,2,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,96,3,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,96,4,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,96,5,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,96,6,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,96,7,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,96,8,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,96,9,375163,181624,13964,5757,4389,3122,5997,2489,6219,2203,6291,2897,7032,11018,7126,7666,7587,6441,11705,8107,18468,43146,193539,15184,8583,4951,5296,8405,3236,5096,3588,6047,3503,8720,9078,8848,10906,7324,9584,16006,10335,19814,29035,44980,47490,41777,24477478800,13452648900,11962030100,1490618700,11024829900,9518930100,1505899800,52393,20642,29874,35725,60104,82110,57855,21030,27110,40776,62834,97848,50955,20296,30719,30996,56797,72064,533647,249451,125614,0,125614,183,146,435,864,2064,853,2845,1109,3836,1605,4823,7705,5751,6772,5522,5644,10730,7403,17122,40202,123837,67827,56010,13781,5611,3954,2258,3933,1636,3374,1094,2455,1292,2209,3313,1375,894,2065,797,975,704,1346,2944,284196,123039,0,123039,188,691,295,963,1825,628,1268,2208,3448,1412,5897,5769,6947,9128,6438,7433,14412,9142,18369,26578,161157,90657,70500,14996,7892,4656,4333,6580,2608,3828,1380,2599,2091,2823,3309,1901,1778,886,2151,1594,1193,1445,2457,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,96,10,71224,32272,3639,865,602,285,703,220,0,55,466,223,850,1204,956,1052,716,1604,1709,906,2739,13478,38952,4681,1731,548,946,1332,362,312,426,793,256,980,1275,888,1211,1109,1942,3800,1988,4372,10000,60917,75791,56151,7264051600,4020682600,3655505200,365177400,3243368900,2864934300,378434700,81971,40825,41600,52135,65220,101401,100422,26480,60646,52077,79004,120500,72026,100462,35186,56300,62220,87559,93408,41562,22445,0,22445,0,0,180,0,93,53,0,0,189,0,750,447,514,1052,439,1495,1356,811,2669,12397,19117,9290,9827,3639,865,422,285,610,167,0,55,277,223,100,757,442,0,277,109,353,95,70,1081,51846,24013,0,24013,107,0,0,86,246,0,18,78,364,49,553,882,606,984,888,1498,3251,1639,3809,8955,27833,12894,14939,4574,1731,548,860,1086,362,294,348,429,207,427,393,282,227,221,444,549,349,563,1045,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,96,11,75251,35710,1826,1673,564,1265,1516,977,2578,554,1810,727,2527,2998,1643,1621,1196,1110,2798,616,2879,4832,39541,2205,1588,1289,924,1655,711,2236,1057,1946,1044,2444,1498,2336,2660,1384,1758,2918,2905,3631,3352,35013,32240,37209,3670020200,1836300500,1647192900,189107600,1833719800,1515520200,318199600,39889,20910,24946,28365,50725,61961,36600,22183,25093,35093,50677,63402,40922,19601,24430,25737,50752,61504,103067,46806,24839,0,24839,0,50,63,654,856,401,1121,331,1089,329,1774,2678,1574,1362,816,979,2755,616,2828,4563,21967,11096,10871,1826,1623,501,611,660,576,1457,223,721,398,753,320,69,259,380,131,43,0,51,269,56261,24129,0,24129,0,124,101,296,207,83,726,709,1154,542,1696,1090,1281,2030,1092,1060,2504,2670,3505,3259,32132,16720,15412,2205,1464,1188,628,1448,628,1510,348,792,502,748,408,1055,630,292,698,414,235,126,93,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
