,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over,"Workers 16 years and over% % Car, truck, or van:","Workers 16 years and over% % Car, truck, or van:% Drove alone","Workers 16 years and over% % Car, truck, or van:% Carpooled:","Workers 16 years and over% % Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% % Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% % Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% % Public transportation (excluding taxicab):,Workers 16 years and over% % Public transportation (excluding taxicab):% Bus or trolley bus,Workers 16 years and over% % Public transportation (excluding taxicab):% Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over% % Public transportation (excluding taxicab):% Subway or elevated,Workers 16 years and over% % Public transportation (excluding taxicab):% Railroad,Workers 16 years and over% % Public transportation (excluding taxicab):% Ferryboat,Workers 16 years and over% % Bicycle,Workers 16 years and over% % Walked,"Workers 16 years and over% % Taxicab, motorcycle, or other means",Workers 16 years and over% % Worked at home,Workers 16 years and over% Male:,"Workers 16 years and over% Male:% Car, truck, or van:","Workers 16 years and over% Male:% Car, truck, or van:% Drove alone","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Male:% Public transportation (excluding taxicab):,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Bus or trolley bus,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Subway or elevated,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Railroad,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Ferryboat,Workers 16 years and over% Male:% Bicycle,Workers 16 years and over% Male:% Walked,"Workers 16 years and over% Male:% Taxicab, motorcycle, or other means",Workers 16 years and over% Male:% Worked at home,Workers 16 years and over% Female:,"Workers 16 years and over% Female:% Car, truck, or van:","Workers 16 years and over% Female:% Car, truck, or van:% Drove alone","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Female:% Public transportation (excluding taxicab):,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Bus or trolley bus,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Subway or elevated,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Railroad,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Ferryboat,Workers 16 years and over% Female:% Bicycle,Workers 16 years and over% Female:% Walked,"Workers 16 years and over% Female:% Taxicab, motorcycle, or other means",Workers 16 years and over% Female:% Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home% % Less than 5 minutes,Workers 16 years and over who did not work at home% % 5 to 9 minutes,Workers 16 years and over who did not work at home% % 10 to 14 minutes,Workers 16 years and over who did not work at home% % 15 to 19 minutes,Workers 16 years and over who did not work at home% % 20 to 24 minutes,Workers 16 years and over who did not work at home% % 25 to 29 minutes,Workers 16 years and over who did not work at home% % 30 to 34 minutes,Workers 16 years and over who did not work at home% % 35 to 39 minutes,Workers 16 years and over who did not work at home% % 40 to 44 minutes,Workers 16 years and over who did not work at home% % 45 to 59 minutes,Workers 16 years and over who did not work at home% % 60 to 89 minutes,Workers 16 years and over who did not work at home% % 90 or more minutes,Workers 16 years and over who did not work at home% Male:,Workers 16 years and over who did not work at home% Male:% Less than 5 minutes,Workers 16 years and over who did not work at home% Male:% 5 to 9 minutes,Workers 16 years and over who did not work at home% Male:% 10 to 14 minutes,Workers 16 years and over who did not work at home% Male:% 15 to 19 minutes,Workers 16 years and over who did not work at home% Male:% 20 to 24 minutes,Workers 16 years and over who did not work at home% Male:% 25 to 29 minutes,Workers 16 years and over who did not work at home% Male:% 30 to 34 minutes,Workers 16 years and over who did not work at home% Male:% 35 to 39 minutes,Workers 16 years and over who did not work at home% Male:% 40 to 44 minutes,Workers 16 years and over who did not work at home% Male:% 45 to 59 minutes,Workers 16 years and over who did not work at home% Male:% 60 to 89 minutes,Workers 16 years and over who did not work at home% Male:% 90 or more minutes,Workers 16 years and over who did not work at home% Female:,Workers 16 years and over who did not work at home% Female:% Less than 5 minutes,Workers 16 years and over who did not work at home% Female:% 5 to 9 minutes,Workers 16 years and over who did not work at home% Female:% 10 to 14 minutes,Workers 16 years and over who did not work at home% Female:% 15 to 19 minutes,Workers 16 years and over who did not work at home% Female:% 20 to 24 minutes,Workers 16 years and over who did not work at home% Female:% 25 to 29 minutes,Workers 16 years and over who did not work at home% Female:% 30 to 34 minutes,Workers 16 years and over who did not work at home% Female:% 35 to 39 minutes,Workers 16 years and over who did not work at home% Female:% 40 to 44 minutes,Workers 16 years and over who did not work at home% Female:% 45 to 59 minutes,Workers 16 years and over who did not work at home% Female:% 60 to 89 minutes,Workers 16 years and over who did not work at home% Female:% 90 or more minutes,Workers 16 years and over,Workers 16 years and over% % 16 to 19 years,Workers 16 years and over% % 20 to 24 years,Workers 16 years and over% % 25 to 44 years,Workers 16 years and over% % 45 to 54 years,Workers 16 years and over% % 55 to 59 years,Workers 16 years and over% % 60 to 64 years,Workers 16 years and over% % 65 years and over,"Workers 16 years and over% Car, truck, or van - drove alone:","Workers 16 years and over% Car, truck, or van - drove alone:% 16 to 19 years","Workers 16 years and over% Car, truck, or van - drove alone:% 20 to 24 years","Workers 16 years and over% Car, truck, or van - drove alone:% 25 to 44 years","Workers 16 years and over% Car, truck, or van - drove alone:% 45 to 54 years","Workers 16 years and over% Car, truck, or van - drove alone:% 55 to 59 years","Workers 16 years and over% Car, truck, or van - drove alone:% 60 to 64 years","Workers 16 years and over% Car, truck, or van - drove alone:% 65 years and over","Workers 16 years and over% Car, truck, or van - carpooled:","Workers 16 years and over% Car, truck, or van - carpooled:% 16 to 19 years","Workers 16 years and over% Car, truck, or van - carpooled:% 20 to 24 years","Workers 16 years and over% Car, truck, or van - carpooled:% 25 to 44 years","Workers 16 years and over% Car, truck, or van - carpooled:% 45 to 54 years","Workers 16 years and over% Car, truck, or van - carpooled:% 55 to 59 years","Workers 16 years and over% Car, truck, or van - carpooled:% 60 to 64 years","Workers 16 years and over% Car, truck, or van - carpooled:% 65 years and over",Workers 16 years and over% Public transportation (excluding taxicab):,Workers 16 years and over% Public transportation (excluding taxicab):% 16 to 19 years,Workers 16 years and over% Public transportation (excluding taxicab):% 20 to 24 years,Workers 16 years and over% Public transportation (excluding taxicab):% 25 to 44 years,Workers 16 years and over% Public transportation (excluding taxicab):% 45 to 54 years,Workers 16 years and over% Public transportation (excluding taxicab):% 55 to 59 years,Workers 16 years and over% Public transportation (excluding taxicab):% 60 to 64 years,Workers 16 years and over% Public transportation (excluding taxicab):% 65 years and over,Workers 16 years and over% Walked:,Workers 16 years and over% Walked:% 16 to 19 years,Workers 16 years and over% Walked:% 20 to 24 years,Workers 16 years and over% Walked:% 25 to 44 years,Workers 16 years and over% Walked:% 45 to 54 years,Workers 16 years and over% Walked:% 55 to 59 years,Workers 16 years and over% Walked:% 60 to 64 years,Workers 16 years and over% Walked:% 65 years and over,"Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 16 to 19 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 20 to 24 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 25 to 44 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 45 to 54 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 55 to 59 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 60 to 64 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 65 years and over",Workers 16 years and over% Worked at home:,Workers 16 years and over% Worked at home:% 16 to 19 years,Workers 16 years and over% Worked at home:% 20 to 24 years,Workers 16 years and over% Worked at home:% 25 to 44 years,Workers 16 years and over% Worked at home:% 45 to 54 years,Workers 16 years and over% Worked at home:% 55 to 59 years,Workers 16 years and over% Worked at home:% 60 to 64 years,Workers 16 years and over% Worked at home:% 65 years and over,Workers 16 years and over,"Workers 16 years and over% % Car, truck, or van:","Workers 16 years and over% % Car, truck, or van:% Drove alone","Workers 16 years and over% % Car, truck, or van:% Carpooled:","Workers 16 years and over% % Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% % Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% % Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% % Public transportation (excluding taxicab),Workers 16 years and over% % Walked,"Workers 16 years and over% % Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over% % Worked at home,Workers 16 years and over% Male:,"Workers 16 years and over% Male:% Car, truck, or van:","Workers 16 years and over% Male:% Car, truck, or van:% Drove alone","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Male:% Public transportation (excluding taxicab),Workers 16 years and over% Male:% Walked,"Workers 16 years and over% Male:% Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over% Male:% Worked at home,Workers 16 years and over% Female:,"Workers 16 years and over% Female:% Car, truck, or van:","Workers 16 years and over% Female:% Car, truck, or van:% Drove alone","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Female:% Public transportation (excluding taxicab),Workers 16 years and over% Female:% Walked,"Workers 16 years and over% Female:% Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over% Female:% Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home% % Less than 10 minutes,Workers 16 years and over who did not work at home% % 10 to 14 minutes,Workers 16 years and over who did not work at home% % 15 to 19 minutes,Workers 16 years and over who did not work at home% % 20 to 24 minutes,Workers 16 years and over who did not work at home% % 25 to 29 minutes,Workers 16 years and over who did not work at home% % 30 to 34 minutes,Workers 16 years and over who did not work at home% % 35 to 44 minutes,Workers 16 years and over who did not work at home% % 45 to 59 minutes,Workers 16 years and over who did not work at home% % 60 or more minutes,Workers 16 years and over who did not work at home% Male:,Workers 16 years and over who did not work at home% Male:% Less than 10 minutes,Workers 16 years and over who did not work at home% Male:% 10 to 14 minutes,Workers 16 years and over who did not work at home% Male:% 15 to 19 minutes,Workers 16 years and over who did not work at home% Male:% 20 to 24 minutes,Workers 16 years and over who did not work at home% Male:% 25 to 29 minutes,Workers 16 years and over who did not work at home% Male:% 30 to 34 minutes,Workers 16 years and over who did not work at home% Male:% 35 to 44 minutes,Workers 16 years and over who did not work at home% Male:% 45 to 59 minutes,Workers 16 years and over who did not work at home% Male:% 60 or more minutes,Workers 16 years and over who did not work at home% Female:,Workers 16 years and over who did not work at home% Female:% Less than 10 minutes,Workers 16 years and over who did not work at home% Female:% 10 to 14 minutes,Workers 16 years and over who did not work at home% Female:% 15 to 19 minutes,Workers 16 years and over who did not work at home% Female:% 20 to 24 minutes,Workers 16 years and over who did not work at home% Female:% 25 to 29 minutes,Workers 16 years and over who did not work at home% Female:% 30 to 34 minutes,Workers 16 years and over who did not work at home% Female:% 35 to 44 minutes,Workers 16 years and over who did not work at home% Female:% 45 to 59 minutes,Workers 16 years and over who did not work at home% Female:% 60 or more minutes,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,43,6,796394.0,421132.0,342010.0,79122.0,52457.0,14444.0,12221.0,292860.0,88878.0,1586.0,180872.0,21448.0,76.0,16736.0,41068.0,9469.0,15129.0,408152.0,223672.0,183365.0,40307.0,26554.0,7118.0,6635.0,138914.0,38388.0,787.0,87284.0,12455.0,0.0,10969.0,21288.0,6085.0,7224.0,388242.0,197460.0,158645.0,38815.0,25903.0,7326.0,5586.0,153946.0,50490.0,799.0,93588.0,8993.0,76.0,5767.0,19780.0,3384.0,7905.0,781265.0,4355.0,16503.0,29131.0,49721.0,78792.0,39375.0,134863.0,33509.0,56136.0,133774.0,144783.0,60323.0,400928.0,2254.0,9735.0,14432.0,25903.0,38669.0,20178.0,73061.0,17171.0,27356.0,66238.0,72615.0,33316.0,380337.0,2101.0,6768.0,14699.0,23818.0,40123.0,19197.0,61802.0,16338.0,28780.0,67536.0,72168.0,27007.0,796394.0,9487.0,53689.0,395001.0,179565.0,72025.0,53072.0,33555.0,342010.0,1003.0,14447.0,161397.0,87727.0,34524.0,25584.0,17328.0,79122.0,1132.0,3107.0,37606.0,20267.0,9049.0,5460.0,2501.0,292860.0,4113.0,25296.0,150784.0,59839.0,24080.0,18819.0,9929.0,41068.0,2544.0,7166.0,22837.0,4469.0,1692.0,1001.0,1359.0,26205.0,218.0,2548.0,15792.0,4294.0,1336.0,944.0,1073.0,15129.0,477.0,1125.0,6585.0,2969.0,1344.0,1264.0,1365.0,796394.0,421132.0,342010.0,79122.0,52457.0,14444.0,12221.0,292860.0,41068.0,26205.0,15129.0,408152.0,223672.0,183365.0,40307.0,26554.0,7118.0,6635.0,138914.0,21288.0,17054.0,7224.0,388242.0,197460.0,158645.0,38815.0,25903.0,7326.0,5586.0,153946.0,19780.0,9151.0,7905.0,781265.0,20858.0,29131.0,49721.0,78792.0,39375.0,134863.0,89645.0,133774.0,205106.0,400928.0,11989.0,14432.0,25903.0,38669.0,20178.0,73061.0,44527.0,66238.0,105931.0,380337.0,8869.0,14699.0,23818.0,40123.0,19197.0,61802.0,45118.0,67536.0,99175.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,43,7,796394.0,421132.0,342010.0,79122.0,52457.0,14444.0,12221.0,292860.0,88878.0,1586.0,180872.0,21448.0,76.0,16736.0,41068.0,9469.0,15129.0,408152.0,223672.0,183365.0,40307.0,26554.0,7118.0,6635.0,138914.0,38388.0,787.0,87284.0,12455.0,0.0,10969.0,21288.0,6085.0,7224.0,388242.0,197460.0,158645.0,38815.0,25903.0,7326.0,5586.0,153946.0,50490.0,799.0,93588.0,8993.0,76.0,5767.0,19780.0,3384.0,7905.0,781265.0,4355.0,16503.0,29131.0,49721.0,78792.0,39375.0,134863.0,33509.0,56136.0,133774.0,144783.0,60323.0,400928.0,2254.0,9735.0,14432.0,25903.0,38669.0,20178.0,73061.0,17171.0,27356.0,66238.0,72615.0,33316.0,380337.0,2101.0,6768.0,14699.0,23818.0,40123.0,19197.0,61802.0,16338.0,28780.0,67536.0,72168.0,27007.0,796394.0,9487.0,53689.0,395001.0,179565.0,72025.0,53072.0,33555.0,342010.0,1003.0,14447.0,161397.0,87727.0,34524.0,25584.0,17328.0,79122.0,1132.0,3107.0,37606.0,20267.0,9049.0,5460.0,2501.0,292860.0,4113.0,25296.0,150784.0,59839.0,24080.0,18819.0,9929.0,41068.0,2544.0,7166.0,22837.0,4469.0,1692.0,1001.0,1359.0,26205.0,218.0,2548.0,15792.0,4294.0,1336.0,944.0,1073.0,15129.0,477.0,1125.0,6585.0,2969.0,1344.0,1264.0,1365.0,796394.0,421132.0,342010.0,79122.0,52457.0,14444.0,12221.0,292860.0,41068.0,26205.0,15129.0,408152.0,223672.0,183365.0,40307.0,26554.0,7118.0,6635.0,138914.0,21288.0,17054.0,7224.0,388242.0,197460.0,158645.0,38815.0,25903.0,7326.0,5586.0,153946.0,19780.0,9151.0,7905.0,781265.0,20858.0,29131.0,49721.0,78792.0,39375.0,134863.0,89645.0,133774.0,205106.0,400928.0,11989.0,14432.0,25903.0,38669.0,20178.0,73061.0,44527.0,66238.0,105931.0,380337.0,8869.0,14699.0,23818.0,40123.0,19197.0,61802.0,45118.0,67536.0,99175.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,43,8,796394.0,421132.0,342010.0,79122.0,52457.0,14444.0,12221.0,292860.0,88878.0,1586.0,180872.0,21448.0,76.0,16736.0,41068.0,9469.0,15129.0,408152.0,223672.0,183365.0,40307.0,26554.0,7118.0,6635.0,138914.0,38388.0,787.0,87284.0,12455.0,0.0,10969.0,21288.0,6085.0,7224.0,388242.0,197460.0,158645.0,38815.0,25903.0,7326.0,5586.0,153946.0,50490.0,799.0,93588.0,8993.0,76.0,5767.0,19780.0,3384.0,7905.0,781265.0,4355.0,16503.0,29131.0,49721.0,78792.0,39375.0,134863.0,33509.0,56136.0,133774.0,144783.0,60323.0,400928.0,2254.0,9735.0,14432.0,25903.0,38669.0,20178.0,73061.0,17171.0,27356.0,66238.0,72615.0,33316.0,380337.0,2101.0,6768.0,14699.0,23818.0,40123.0,19197.0,61802.0,16338.0,28780.0,67536.0,72168.0,27007.0,796394.0,9487.0,53689.0,395001.0,179565.0,72025.0,53072.0,33555.0,342010.0,1003.0,14447.0,161397.0,87727.0,34524.0,25584.0,17328.0,79122.0,1132.0,3107.0,37606.0,20267.0,9049.0,5460.0,2501.0,292860.0,4113.0,25296.0,150784.0,59839.0,24080.0,18819.0,9929.0,41068.0,2544.0,7166.0,22837.0,4469.0,1692.0,1001.0,1359.0,26205.0,218.0,2548.0,15792.0,4294.0,1336.0,944.0,1073.0,15129.0,477.0,1125.0,6585.0,2969.0,1344.0,1264.0,1365.0,796394.0,421132.0,342010.0,79122.0,52457.0,14444.0,12221.0,292860.0,41068.0,26205.0,15129.0,408152.0,223672.0,183365.0,40307.0,26554.0,7118.0,6635.0,138914.0,21288.0,17054.0,7224.0,388242.0,197460.0,158645.0,38815.0,25903.0,7326.0,5586.0,153946.0,19780.0,9151.0,7905.0,781265.0,20858.0,29131.0,49721.0,78792.0,39375.0,134863.0,89645.0,133774.0,205106.0,400928.0,11989.0,14432.0,25903.0,38669.0,20178.0,73061.0,44527.0,66238.0,105931.0,380337.0,8869.0,14699.0,23818.0,40123.0,19197.0,61802.0,45118.0,67536.0,99175.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20120.0,dc,0,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20120.0,dc,0,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20120.0,dc,0,43,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20120.0,dc,0,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
