,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Own children under 18 years living in families or subfamilies for whom poverty status is determined,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:% Living with two parents:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:% Living with two parents:% Both parents native,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:% Living with two parents:% Both parents foreign born,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:% Living with two parents:% One native and one foreign-born parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:% Living with one parent:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:% Living with one parent:% Native parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 1.00:% Living with one parent:% Foreign-born parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:% Living with two parents:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:% Living with two parents:% Both parents native,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:% Living with two parents:% Both parents foreign born,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:% Living with two parents:% One native and one foreign-born parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:% Living with one parent:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:% Living with one parent:% Native parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 1.00 to 1.99:% Living with one parent:% Foreign-born parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with two parents:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with two parents:% Both parents native,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with two parents:% Both parents foreign born,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with two parents:% One native and one foreign-born parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with one parent:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with one parent:% Native parent,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with one parent:% Foreign-born parent,Foreign-born population,Foreign-born population% Not a U.S. citizen,Foreign-born population% Naturalized citizens:,Foreign-born population% Naturalized citizens:% Naturalized 2010 or later,Foreign-born population% Naturalized citizens:% Naturalized 2005 to 2009,Foreign-born population% Naturalized citizens:% Naturalized 2000 to 2004,Foreign-born population% Naturalized citizens:% Naturalized 1995 to 1999,Foreign-born population% Naturalized citizens:% Naturalized 1990 to 1994,Foreign-born population% Naturalized citizens:% Naturalized 1985 to 1989,Foreign-born population% Naturalized citizens:% Naturalized 1980 to 1984,Foreign-born population% Naturalized citizens:% Naturalized before 1980,Total population in the United States,Total population in the United States% Native,Total population in the United States% Foreign-Born,Total population in Puerto Rico,Total population in Puerto Rico% Native,Total population in Puerto Rico% Foreign-Born,Own children under 18 years living in families or subfamilies for whom poverty status is determined,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 2.0:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 2.0:% Living with only native parent(s),Own children under 18 years living in families or subfamilies for whom poverty status is determined% Under 2.0:% Living with one or more foreign born parent(s),Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:,Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with only native parent(s),Own children under 18 years living in families or subfamilies for whom poverty status is determined% 2.0  and over:% Living with one or more foreign born parent(s),Foreign-born population,Foreign-born population% Not a U.S. citizen,Foreign-born population% Naturalized citizens:,Foreign-born population% Naturalized citizens:% Naturalized 2010 or later,Foreign-born population% Naturalized citizens:% Naturalized 1990 to 2009,Foreign-born population% Naturalized citizens:% Naturalized before 1990,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,18,2,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,18,3,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,18,4,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,18,5,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,18,6,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,18,7,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,18,8,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,18,9,101051.0,26138.0,3481.0,992.0,2175.0,314.0,22657.0,20871.0,1786.0,20369.0,4952.0,1564.0,3103.0,285.0,15417.0,12623.0,2794.0,54544.0,37061.0,25036.0,6567.0,5458.0,17483.0,14600.0,2883.0,90323,53975,36348,4499,8345,5886,5789,3294,2172,2790,3573,632323,542000,90323,,,,101051,46507,36050,10457,54544,39636,14908,90323,53975,36348,4499,23314,8535,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,17667,9135,8532,700,2266,1211,980,643,376,756,1600,108726,91059,17667,,,,16504,192,192,0,16312,11455,4857,17667,9135,8532,700,5100,2732,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,18,11,21281.0,5966.0,2142.0,350.0,1792.0,0.0,3824.0,2744.0,1080.0,4596.0,2531.0,143.0,2388.0,0.0,2065.0,1030.0,1035.0,10719.0,6553.0,4120.0,2001.0,432.0,4166.0,2668.0,1498.0,33045,19933,13112,2169,3726,2157,1836,1270,302,902,750,123326,90281,33045,,,,21281,10562,4267,6295,10719,6788,3931,33045,19933,13112,2169,8989,1954,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
