,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population under 18 years,Population under 18 years% In households:,Population under 18 years% In households:% Under 3 years,Population under 18 years% In households:% 3 and 4 years,Population under 18 years% In households:% 5 years,Population under 18 years% In households:% 6 to 8 years,Population under 18 years% In households:% 9 to 11 years,Population under 18 years% In households:% 12 to 14 years,Population under 18 years% In households:% 15 to 17 years,Population under 18 years% In group quarters,Own children under 18 years,Own children under 18 years% In married-couple families:,Own children under 18 years% In married-couple families:% Under 3 years,Own children under 18 years% In married-couple families:% 3 and 4 years,Own children under 18 years% In married-couple families:% 5 years,Own children under 18 years% In married-couple families:% 6 to 11 years,Own children under 18 years% In married-couple families:% 12 to 17 years,Own children under 18 years% In other families:,"Own children under 18 years% In other families:% Male householder, no wife present:","Own children under 18 years% In other families:% Male householder, no wife present:% Under 3 years","Own children under 18 years% In other families:% Male householder, no wife present:% 3 and 4 years","Own children under 18 years% In other families:% Male householder, no wife present:% 5 years","Own children under 18 years% In other families:% Male householder, no wife present:% 6 to 11 years","Own children under 18 years% In other families:% Male householder, no wife present:% 12 to 17 years","Own children under 18 years% In other families:% Female householder, no husband present:","Own children under 18 years% In other families:% Female householder, no husband present:% Under 3 years","Own children under 18 years% In other families:% Female householder, no husband present:% 3 and 4 years","Own children under 18 years% In other families:% Female householder, no husband present:% 5 years","Own children under 18 years% In other families:% Female householder, no husband present:% 6 to 11 years","Own children under 18 years% In other families:% Female householder, no husband present:% 12 to 17 years","Population under 18 years in households (excluding householders, spouses, and unmarried partners)","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% In family households:","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% In family households:% In married-couple family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% In family households:% In male householder, no wife present, family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% In family households:% In female householder, no husband present, family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% In nonfamily households","Population under 18 years in households (excluding householders, spouses, and unmarried partners)","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Unmarried partner of householder present:","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Unmarried partner of householder present:% In family households:","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Unmarried partner of householder present:% In family households:% In male householder, no wife present, family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Unmarried partner of householder present:% In family households:% In female householder, no husband present, family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Unmarried partner of householder present:% In nonfamily households","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% No unmarried partner of householder present:","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% No unmarried partner of householder present:% In family households:","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% No unmarried partner of householder present:% In family households:% In married-couple family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% No unmarried partner of householder present:% In family households:% In male householder, no wife present, family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% No unmarried partner of householder present:% In family households:% In female householder, no husband present, family","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% No unmarried partner of householder present:% In nonfamily households",Population under 18 years in households,"Population under 18 years in households% Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:","Population under 18 years in households% Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:","Population under 18 years in households% Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:% In married-couple family","Population under 18 years in households% Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:% In male householder, no wife present, family","Population under 18 years in households% Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:% In female householder, no husband present, family","Population under 18 years in households% Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In nonfamily households","Population under 18 years in households% Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:","Population under 18 years in households% Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:","Population under 18 years in households% Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:% In married-couple family","Population under 18 years in households% Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:% In male householder, no wife present, family","Population under 18 years in households% Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In family households:% In female householder, no husband present, family","Population under 18 years in households% Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months:% In nonfamily households","Population under 18 years in households (excluding householders, spouses, and unmarried partners)","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Own child:","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Own child:% Biological child","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Own child:% Adopted child","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Own child:% Stepchild","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Grandchild","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Other relatives","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Foster child or other unrelated child",Total population,Total population% In households:,Total population% In households:% In family households:,Total population% In households:% In family households:% Householder:,Total population% In households:% In family households:% Householder:% Male,Total population% In households:% In family households:% Householder:% Female,Total population% In households:% In family households:% Spouse,Total population% In households:% In family households:% Child:,Total population% In households:% In family households:% Child:% Biological child,Total population% In households:% In family households:% Child:% Adopted child,Total population% In households:% In family households:% Child:% Stepchild,Total population% In households:% In family households:% Grandchild,Total population% In households:% In family households:% Brother or sister,Total population% In households:% In family households:% Parent,Total population% In households:% In family households:% Parent-in-law,Total population% In households:% In family households:% Son-in-law or daughter-in-law,Total population% In households:% In family households:% Other relatives,Total population% In households:% In family households:% Nonrelatives:,Total population% In households:% In family households:% Nonrelatives:% Roomer or boarder,Total population% In households:% In family households:% Nonrelatives:% Housemate or roommate,Total population% In households:% In family households:% Nonrelatives:% Unmarried partner,Total population% In households:% In family households:% Nonrelatives:% Foster child,Total population% In households:% In family households:% Nonrelatives:% Other nonrelatives,Total population% In households:% In nonfamily households:,Total population% In households:% In nonfamily households:% Householder:,Total population% In households:% In nonfamily households:% Householder:% Male:,Total population% In households:% In nonfamily households:% Householder:% Male:% Living alone,Total population% In households:% In nonfamily households:% Householder:% Male:% Not living alone,Total population% In households:% In nonfamily households:% Householder:% Female:,Total population% In households:% In nonfamily households:% Householder:% Female:% Living alone,Total population% In households:% In nonfamily households:% Householder:% Female:% Not living alone,Total population% In households:% In nonfamily households:% Nonrelatives:,Total population% In households:% In nonfamily households:% Nonrelatives:% Roomer or boarder,Total population% In households:% In nonfamily households:% Nonrelatives:% Housemate or roommate,Total population% In households:% In nonfamily households:% Nonrelatives:% Unmarried partner,Total population% In households:% In nonfamily households:% Nonrelatives:% Foster child,Total population% In households:% In nonfamily households:% Nonrelatives:% Other nonrelatives,Total population% In group quarters,Population 65 years and over,Population 65 years and over% In households:,Population 65 years and over% In households:% In family households:,Population 65 years and over% In households:% In family households:% Householder:,Population 65 years and over% In households:% In family households:% Householder:% Male,Population 65 years and over% In households:% In family households:% Householder:% Female,Population 65 years and over% In households:% In family households:% Spouse,Population 65 years and over% In households:% In family households:% Parent,Population 65 years and over% In households:% In family households:% Parent-in-law,Population 65 years and over% In households:% In family households:% Other relatives,Population 65 years and over% In households:% In family households:% Nonrelatives,Population 65 years and over% In households:% In nonfamily households:,Population 65 years and over% In households:% In nonfamily households:% Householder:,Population 65 years and over% In households:% In nonfamily households:% Householder:% Male:,Population 65 years and over% In households:% In nonfamily households:% Householder:% Male:% Living alone,Population 65 years and over% In households:% In nonfamily households:% Householder:% Male:% Not living alone,Population 65 years and over% In households:% In nonfamily households:% Householder:% Female:,Population 65 years and over% In households:% In nonfamily households:% Householder:% Female:% Living alone,Population 65 years and over% In households:% In nonfamily households:% Householder:% Female:% Not living alone,Population 65 years and over% In households:% In nonfamily households:% Nonrelatives,Population 65 years and over% In group quarters,"Population under 18 years in households (excluding householders, spouses, and unmarried partners)","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% Unmarried partner of householder present","Population under 18 years in households (excluding householders, spouses, and unmarried partners)% No unmarried partner of householder present",Total population,Total population% In households:,Total population% In households:% In family households:,Total population% In households:% In family households:% Householder:,Total population% In households:% In family households:% Householder:% Male,Total population% In households:% In family households:% Householder:% Female,Total population% In households:% In family households:% Spouse,Total population% In households:% In family households:% Child,Total population% In households:% In family households:% Grandchild,Total population% In households:% In family households:% Brother or sister,Total population% In households:% In family households:% Parent,Total population% In households:% In family households:% Other relatives,Total population% In households:% In family households:% Nonrelatives:,Total population% In households:% In family households:% Nonrelatives:% Housemate or roommate,Total population% In households:% In family households:% Nonrelatives:% Unmarried partner,Total population% In households:% In family households:% Nonrelatives:% Other nonrelatives,Total population% In households:% In nonfamily households:,Total population% In households:% In nonfamily households:% Householder:,Total population% In households:% In nonfamily households:% Householder:% Male:,Total population% In households:% In nonfamily households:% Householder:% Male:% Living alone,Total population% In households:% In nonfamily households:% Householder:% Male:% Not living alone,Total population% In households:% In nonfamily households:% Householder:% Female:,Total population% In households:% In nonfamily households:% Householder:% Female:% Living alone,Total population% In households:% In nonfamily households:% Householder:% Female:% Not living alone,Total population% In households:% In nonfamily households:% Nonrelatives:,Total population% In households:% In nonfamily households:% Nonrelatives:% Housemate or roommate,Total population% In households:% In nonfamily households:% Nonrelatives:% Unmarried partner,Total population% In households:% In nonfamily households:% Nonrelatives:% Other nonrelatives,Total population% In group quarters,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,51,2,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,51,3,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,51,4,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,51,5,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,51,6,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,51,7,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,51,8,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,51,9,109452,108948,23826,15123,7275,17263,14631,15046,15784,504,90972,44600,12561,6883,3144,12801,9211,46372,5969,1038,851,211,1475,2394,40403,5837,5157,2611,13359,13439,108911,108484,48329,7975,52180,427,108911.0,7992.0,7878.0,2810.0,5068.0,114.0,100919.0,100606.0,48329.0,5165.0,47112.0,313.0,108948.0,44647.0,44320.0,7667.0,1752.0,34901.0,327.0,64301.0,64201.0,40662.0,6223.0,17316.0,100.0,108911.0,90972.0,86152.0,2770.0,2050.0,11364.0,5333.0,1242.0,632323,592131,378872,112493,46172,66321,61861,139482,132607,3620,3255,18385,11310,4696,611,1075,16107,12852,692,3787,3915,0,4458,213259,154169,69953,52979,16974,84216,69100,15116,59090,4853,37669,13253,0,3315,40192,71901,69493,39388,21073,10901,10172,11390,2524,153,3421,827,30105,28644,9093,8339,754,19551,18340,1211,1461,2408,108911,7992,100919,632323,592131,378872,112493,46172,66321,61861,139482,18385,11310,4696,17793,12852,3787,3915,5150,213259,154169,69953,52979,16974,84216,69100,15116,59090,37669,13253,8168,40192,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,51,10,16599,16504,3970,2374,828,2838,2182,2337,1975,95,16467,14844,3877,2185,828,4422,3532,1623,382,0,94,0,80,208,1241,56,95,0,518,572,16504,16504,14844,419,1241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108726,99144,60881,20893,12247,8646,17678,19084,16761,1405,918,347,604,478,0,37,741,1019,0,32,98,0,889,38263,25984,10128,7343,2785,15856,12255,3601,12279,1170,8659,2148,0,302,9582,17111,16737,10318,5421,4192,1229,4127,478,0,260,32,6419,6081,1533,1238,295,4548,4153,395,338,374,16504,155,16349,108726,99144,60881,20893,12247,8646,17678,19084,347,604,478,778,1019,32,98,889,38263,25984,10128,7343,2785,15856,12255,3601,12279,8659,2148,1472,9582,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,51,11,22817,22756,4753,3527,1858,3058,2981,2897,3682,61,18960,11198,2861,1869,990,3038,2440,7762,1654,398,197,142,380,537,6108,493,643,410,2128,2434,22756,22705,11993,2258,8454,51,22756.0,1174.0,1174.0,797.0,377.0,0.0,21582.0,21531.0,11993.0,1461.0,8077.0,51.0,22756.0,8558.0,8558.0,3009.0,235.0,5314.0,0.0,14198.0,14147.0,8984.0,2023.0,3140.0,51.0,22756.0,18960.0,18103.0,520.0,337.0,2245.0,1321.0,230.0,123326,119677,84910,22866,9492,13374,12791,30978,29681,624,673,3582,4103,1392,49,486,4165,4498,54,2507,683,0,1254,34767,22220,9525,6529,2996,12695,9933,2762,12547,930,9055,2046,0,516,3649,15267,14759,9303,4743,2241,2502,2260,712,0,1161,427,5456,5144,1508,1431,77,3636,3433,203,312,508,22756,1174,21582,123326,119677,84910,22866,9492,13374,12791,30978,3582,4103,1392,4700,4498,2507,683,1308,34767,22220,9525,6529,2996,12695,9933,2762,12547,9055,2046,1446,3649,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
