,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Households with a householder who is Hispanic or Latino,Households with a householder who is Hispanic or Latino% Householder under 25 years:,"Households with a householder who is Hispanic or Latino% Householder under 25 years:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $15,000 to $19,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $20,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $25,000 to $29,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $30,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $35,000 to $39,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $40,000 to $44,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $45,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $50,000 to $59,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $60,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $100,000 to $124,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $125,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $200,000 or more",Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:,"Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $15,000 to $19,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $20,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $25,000 to $29,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $30,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $35,000 to $39,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $40,000 to $44,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $45,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $50,000 to $59,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $60,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $100,000 to $124,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $125,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $200,000 or more",Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:,"Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $15,000 to $19,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $20,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $25,000 to $29,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $30,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $35,000 to $39,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $40,000 to $44,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $45,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $50,000 to $59,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $60,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $100,000 to $124,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $125,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $200,000 or more",Households with a householder who is Hispanic or Latino% Householder 65 years and over:,"Households with a householder who is Hispanic or Latino% Householder 65 years and over:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $15,000 to $19,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $20,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $25,000 to $29,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $30,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $35,000 to $39,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $40,000 to $44,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $45,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $50,000 to $59,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $60,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $100,000 to $124,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $125,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $200,000 or more",Total:,Total:%Householder under 25 years,Total:%Householder 25 to 44 years,Total:%Householder 45 to 64 years,Total:%Householder 65 years and over,Households,Households% Householder under 25 years,Households% Householder 25 to 44 years,Households% Householder 45 to 64 years,Households% Householder 65 years and over,Households,Households% With earnings,Households% No earnings,Households,Households% With wage or salary income,Households% No wage or salary income,Households,Households% With self-employment income,Households% No self-employment income,Households,"Households% With interest, dividends, or net rental income","Households% No interest, dividends, or net rental income",Households,Households% With Social Security income,Households% No Social Security income,Households,Households% With Supplemental Security Income (SSI),Households% No Supplemental Security Income (SSI),Households,Households% With public assistance income,Households% No public assistance income,Households,Households% With cash public assistance or Food Stamps/SNAP,Households% No cash public assistance or Food Stamps/SNAP,Households,Households% With retirement income,Households% No retirement income,Households,Households% With other types of income,Households% No other types of income,Households,Households,Households,Households,Households,Households,Households,Households,Households,Households% Lowest Quintile,Households% Second Quintile,Households% Third Quintile,Households% Fourth Quintile,,Households% Lowest Quintile,Households% Second Quintile,Households% Third Quintile,Households% Fourth Quintile,Households% Highest Quintile,,Households% Lowest Quintile,Households% Second Quintile,Households% Third Quintile,Households% Fourth Quintile,Households% Highest Quintile,,Households,Families,"Families% Less than $10,000","Families% $10,000 to $14,999","Families% $15,000 to $19,999","Families% $20,000 to $24,999","Families% $25,000 to $29,999","Families% $30,000 to $34,999","Families% $35,000 to $39,999","Families% $40,000 to $44,999","Families% $45,000 to $49,999","Families% $50,000 to $59,999","Families% $60,000 to $74,999","Families% $75,000 to $99,999","Families% $100,000 to $124,999","Families% $125,000 to $149,999","Families% $150,000 to $199,999","Families% $200,000 or more",Families with a householder who is White alone,"Families with a householder who is White alone% Less than $10,000","Families with a householder who is White alone% $10,000 to $14,999","Families with a householder who is White alone% $15,000 to $19,999","Families with a householder who is White alone% $20,000 to $24,999","Families with a householder who is White alone% $25,000 to $29,999","Families with a householder who is White alone% $30,000 to $34,999","Families with a householder who is White alone% $35,000 to $39,999","Families with a householder who is White alone% $40,000 to $44,999","Families with a householder who is White alone% $45,000 to $49,999","Families with a householder who is White alone% $50,000 to $59,999","Families with a householder who is White alone% $60,000 to $74,999","Families with a householder who is White alone% $75,000 to $99,999","Families with a householder who is White alone% $100,000 to $124,999","Families with a householder who is White alone% $125,000 to $149,999","Families with a householder who is White alone% $150,000 to $199,999","Families with a householder who is White alone% $200,000 or more",Households with a householder who is Hispanic or Latino,Households with a householder who is Hispanic or Latino% Householder under 25 years:,"Households with a householder who is Hispanic or Latino% Householder under 25 years:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $15,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $25,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $35,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $50,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $100,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder under 25 years:% $200,000 or more",Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:,"Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $15,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $25,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $35,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $50,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $100,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder 25 to 44 years:% $200,000 or more",Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:,"Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $15,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $25,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $35,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $50,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $100,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder 45 to 64 years:% $200,000 or more",Households with a householder who is Hispanic or Latino% Householder 65 years and over:,"Households with a householder who is Hispanic or Latino% Householder 65 years and over:% Less than $10,000","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $15,000 to $24,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $25,000 to $34,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $35,000 to $49,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $50,000 to $74,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $100,000 to $149,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% Householder 65 years and over:% $200,000 or more",Families,"Families% Less than $10,000","Families% $10,000 to $14,999","Families% $15,000 to $24,999","Families% $25,000 to $34,999","Families% $35,000 to $49,999","Families% $50,000 to $74,999","Families% $75,000 to $99,999","Families% $100,000 to $149,999","Families% $150,000 to $199,999","Families% $200,000 or more",Families with a householder who is White alone,"Families with a householder who is White alone% Less than $10,000","Families with a householder who is White alone% $10,000 to $14,999","Families with a householder who is White alone% $15,000 to $24,999","Families with a householder who is White alone% $25,000 to $34,999","Families with a householder who is White alone% $35,000 to $49,999","Families with a householder who is White alone% $50,000 to $74,999","Families with a householder who is White alone% $75,000 to $99,999","Families with a householder who is White alone% $100,000 to $149,999","Families with a householder who is White alone% $150,000 to $199,999","Families with a householder who is White alone% $200,000 or more",Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,84,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,84,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,84,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,84,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903,27398,75573,63722,41128,23461665800,578124200,10314589800,8984389600,3584562200,252388,201223,51165,252388,195309,57079,252388,22287,230101,252388,62794,189594,252388,50249,202139,252388,13607,238781,252388,11758,240630,252388,31901,220487,252388,36622,215766,252388,24378,228010,19885715700,18810154800,1075532600,1150146700,678570600,109747600,44335600,1297009400,296168500,20216,46537,78483,137075,250001,9062,32500,61035,102994,259204,473343,2.0,7.0,13.1,22.2,55.8,25.5,0.532,101519,7935,4153,3185,4212,3648,4021,2946,2435,3561,6316,7471,10058,7774,6815,9811,17178,37456.0,746.0,57.0,258.0,843.0,372.0,478.0,259.0,191.0,778.0,1520.0,1718.0,2471.0,2857.0,4005.0,6653.0,14250.0,17109.0,1451.0,285.0,0.0,334.0,0.0,337.0,495.0,0.0,0.0,0.0,0.0,9636.0,312.0,545.0,952.0,1105.0,616.0,1252.0,1489.0,1043.0,1205.0,1117.0,4524.0,328.0,58.0,376.0,219.0,716.0,703.0,538.0,1150.0,122.0,314.0,1498.0,269.0,59.0,310.0,183.0,122.0,221.0,0.0,55.0,90.0,189.0,101519,7935,4153,7397,7669,8942,13787,10058,14589,9811,17178,37456.0,746.0,57.0,1101.0,850.0,1228.0,3238.0,2471.0,6862.0,6653.0,14250.0,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,84,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104777,34766,95540,157692,80084,7653631600,67671400,2185593700,3846181000,1554185500,47121,39715,7406,47121,37561,9560,47121,6872,40249,47121,22116,25005,47121,11227,35894,47121,174,46947,47121,340,46781,47121,553,46568,47121,7634,39487,47121,3441,43680,6264950800,5674301200,590631500,709846700,210990300,1969600,2425500,391083600,72383200,43570,79158,131194,235722,250001,22433,60734,103759,174792,450408,819541,2.8,7.5,12.8,21.5,55.5,25.2,0.517,20216,240,57,0,143,116,183,199,152,351,725,1322,1193,1794,1805,3099,8837,17949.0,240.0,57.0,0.0,69.0,116.0,183.0,199.0,70.0,351.0,594.0,981.0,945.0,1577.0,1639.0,2886.0,8042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20216,240,57,143,299,702,2047,1193,3599,3099,8837,17949.0,240.0,57.0,69.0,299.0,620.0,1575.0,945.0,3216.0,2886.0,8042.0,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,84,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57193,35597,65171,64451,45671,3577352000,148473300,1724253300,1180455500,524169900,45007,36842,8165,45007,36074,8933,45007,3801,41206,45007,9665,35342,45007,8751,36256,45007,1783,43224,45007,1190,43817,45007,5083,39924,45007,6647,38360,45007,4279,40728,3094022700,2961621600,132401100,70637700,115437000,16306400,3755700,216502200,60690400,21717,45030,71087,126050,226947,10625,32203,57319,93925,203350,305616,2.7,8.1,14.4,23.6,51.2,19.2,0.479,19119,1495,326,512,1199,702,811,575,675,885,1149,1770,2385,1737,1116,1460,2322,5673.0,273.0,0.0,0.0,536.0,197.0,122.0,0.0,76.0,235.0,340.0,246.0,372.0,460.0,790.0,679.0,1347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19119,1495,326,1711,1513,2135,2919,2385,2853,1460,2322,5673.0,273.0,0.0,536.0,319.0,311.0,586.0,372.0,1250.0,679.0,1347.0,79500US1100102,"PUMA5 00102, District of Columbia"
