,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 16 years and over with earnings,Population 16 years and over with earnings%Total (dollars):%Total (dollars),"Population 16 years and over with earnings%Total (dollars):%Worked full-time, year-round in the past 12 months (dollars)",Population 16 years and over with earnings%Total (dollars):%Other (dollars),Population 16 years and over with earnings%Total (dollars):%Total (dollars),"Population 16 years and over with earnings%Total (dollars):%Worked full-time, year-round in the past 12 months (dollars)",Population 16 years and over with earnings%Total (dollars):%Other (dollars),White alone population 16 years and over with earnings in the past 12 months,White alone population 16 years and over with earnings in the past 12 months%Total,"White alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",White alone population 16 years and over with earnings in the past 12 months%Other,White alone population 16 years and over with earnings in the past 12 months%Total,"White alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",White alone population 16 years and over with earnings in the past 12 months%Other,Black or African American alone population 16 years and over with earnings in the past 12 months,Black or African American alone population 16 years and over with earnings in the past 12 months%Total,"Black or African American alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Black or African American alone population 16 years and over with earnings in the past 12 months%Other,Black or African American alone population 16 years and over with earnings in the past 12 months%Total,"Black or African American alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Black or African American alone population 16 years and over with earnings in the past 12 months%Other,American Indian and Alaska Native alone population 16 years and over with earnings in the past 12 months,American Indian and Alaska Native alone population 16 years and over with earnings in the past 12 months%Total,"American Indian and Alaska Native alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",American Indian and Alaska Native alone population 16 years and over with earnings in the past 12 months%Other,American Indian and Alaska Native alone population 16 years and over with earnings in the past 12 months%Total,"American Indian and Alaska Native alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",American Indian and Alaska Native alone population 16 years and over with earnings in the past 12 months%Other,Asian alone population 16 years and over with earnings in the past 12 months,Asian alone population 16 years and over with earnings in the past 12 months%Total,"Asian alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Asian alone population 16 years and over with earnings in the past 12 months%Other,Asian alone population 16 years and over with earnings in the past 12 months%Total,"Asian alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Asian alone population 16 years and over with earnings in the past 12 months%Other,Native Hawaiian and Other Pacific Islander alone population 16 years and over with earnings in the past 12 months,Native Hawaiian and Other Pacific Islander alone population 16 years and over with earnings in the past 12 months%Total,"Native Hawaiian and Other Pacific Islander alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Native Hawaiian and Other Pacific Islander alone population 16 years and over with earnings in the past 12 months%Other,Native Hawaiian and Other Pacific Islander alone population 16 years and over with earnings in the past 12 months%Total,"Native Hawaiian and Other Pacific Islander alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Native Hawaiian and Other Pacific Islander alone population 16 years and over with earnings in the past 12 months%Other,Some other race alone population 16 years and over with earnings in the past 12 months,Some other race alone population 16 years and over with earnings in the past 12 months%Total,"Some other race alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Some other race alone population 16 years and over with earnings in the past 12 months%Other,Some other race alone population 16 years and over with earnings in the past 12 months%Total,"Some other race alone population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Some other race alone population 16 years and over with earnings in the past 12 months%Other,Two or more races population 16 years and over with earnings in the past 12 months,Two or more races population 16 years and over with earnings in the past 12 months%Total,"Two or more races population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Two or more races population 16 years and over with earnings in the past 12 months%Other,Two or more races population 16 years and over with earnings in the past 12 months%Total,"Two or more races population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Two or more races population 16 years and over with earnings in the past 12 months%Other,"White alone, not Hispanic or Latino population 16 years and over with earnings in the past 12 months","White alone, not Hispanic or Latino population 16 years and over with earnings in the past 12 months%Total","White alone, not Hispanic or Latino population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months","White alone, not Hispanic or Latino population 16 years and over with earnings in the past 12 months%Other","White alone, not Hispanic or Latino population 16 years and over with earnings in the past 12 months%Total","White alone, not Hispanic or Latino population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months","White alone, not Hispanic or Latino population 16 years and over with earnings in the past 12 months%Other",Hispanic or Latino population 16 years and over with earnings in the past 12 months,Hispanic or Latino population 16 years and over with earnings in the past 12 months%Total,"Hispanic or Latino population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Hispanic or Latino population 16 years and over with earnings in the past 12 months%Other,Hispanic or Latino population 16 years and over with earnings in the past 12 months%Total,"Hispanic or Latino population 16 years and over with earnings in the past 12 months%Worked full-time, year-round in the past 12 months",Hispanic or Latino population 16 years and over with earnings in the past 12 months%Other,Hispanic or Latino population 16 years and over,Hispanic or Latino population 16 years and over%Male:,"Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%No earnings","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$1 to $9,999 or loss","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$10,000 to $19,999","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$20,000 to $29,999","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$30,000 to $49,999","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$50,000 to $74,999","Hispanic or Latino population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$75,000 or more",Hispanic or Latino population 16 years and over%Male:%Other:,Hispanic or Latino population 16 years and over%Male:%Other:%No earnings,Hispanic or Latino population 16 years and over%Male:%Other:%With earnings:,"Hispanic or Latino population 16 years and over%Male:%Other:%With earnings:%$1 to $9,999 or loss","Hispanic or Latino population 16 years and over%Male:%Other:%With earnings:%$10,000 to $19,999","Hispanic or Latino population 16 years and over%Male:%Other:%With earnings:%$20,000 to $29,999","Hispanic or Latino population 16 years and over%Male:%Other:%With earnings:%$30,000 to $49,999","Hispanic or Latino population 16 years and over%Male:%Other:%With earnings:%$50,000 to $74,999","Hispanic or Latino population 16 years and over%Male:%Other:%With earnings:%$75,000 or more",Hispanic or Latino population 16 years and over%Female:,"Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%No earnings","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$1 to $9,999 or loss","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$10,000 to $19,999","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$20,000 to $29,999","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$30,000 to $49,999","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$50,000 to $74,999","Hispanic or Latino population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$75,000 or more",Hispanic or Latino population 16 years and over%Female:%Other:,Hispanic or Latino population 16 years and over%Female:%Other:%No earnings,Hispanic or Latino population 16 years and over%Female:%Other:%With earnings:,"Hispanic or Latino population 16 years and over%Female:%Other:%With earnings:%$1 to $9,999 or loss","Hispanic or Latino population 16 years and over%Female:%Other:%With earnings:%$10,000 to $19,999","Hispanic or Latino population 16 years and over%Female:%Other:%With earnings:%$20,000 to $29,999","Hispanic or Latino population 16 years and over%Female:%Other:%With earnings:%$30,000 to $49,999","Hispanic or Latino population 16 years and over%Female:%Other:%With earnings:%$50,000 to $74,999","Hispanic or Latino population 16 years and over%Female:%Other:%With earnings:%$75,000 or more",Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,103,2,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,103,3,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,103,4,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,103,5,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,103,6,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,103,7,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,103,8,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,103,9,46112,50419,66760,13970,43055,60332,9970,60892,66826,81609,17923,53900,68634,11035,32690,33222,46103,10720,32322,47311,8407,,,,,,,,51409.0,49861.0,52162.0,11855,53171.0,66007.0,9315,.,.,.,.,.,.,.,33530.0,35776.0,36521.0,30804,27765.0,38578.0,15184,46862,47173,61397,16481,46703,59391,12279,63322,70984,91079,20407,56242,70384,11060,31625,34227,44822,11843,24113,41050,10439,46264.0,24264.0,14192.0,0.0,14192.0,271.0,624.0,2436.0,4124.0,2025.0,4712.0,10072.0,5166.0,4906.0,1842.0,1390.0,707.0,669.0,176.0,122.0,22000.0,8929.0,0.0,8929.0,101.0,920.0,2064.0,1885.0,1942.0,2017.0,13071.0,6040.0,7031.0,3441.0,2085.0,662.0,390.0,225.0,228.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,103,10,60285,73330,115262,11317,52239,77453,11517,61436,76088,121061,11772,52082,80336,11226,57090,62480,75700,6609,56194,62222,4358,.,.,.,.,.,.,.,45424.0,50489.0,51504.0,2499,41138.0,79286.0,14024,.,.,.,.,.,.,.,,,,,,,,58723,59038,64805,2499,58561,61611,6630,62211,74743,121179,11834,52820,80162,10440,45754,101221,131084,6709,34355,79898,17173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,103,11,42165,43901,52343,20533,41472,54274,11102,51536,57526,62201,25904,46785,56628,16759,37369,35845,40975,13108,40527,52037,8690,,,,,,,,60244.0,50947.0,50080.0,61165,61369.0,66618.0,4831,.,.,.,.,.,.,.,30688.0,36048.0,43230.0,21350,26246.0,36498.0,9990,40360,25646,47180,15046,42020,50364,2499,56929,61547,71217,27050,52827,61439,21035,26870,31390,34801,15650,22752,32610,9143,19295.0,10258.0,6182.0,0.0,6182.0,239.0,624.0,1123.0,1669.0,1217.0,1310.0,4076.0,2360.0,1716.0,408.0,687.0,306.0,218.0,0.0,97.0,9037.0,3584.0,0.0,3584.0,0.0,325.0,1417.0,953.0,507.0,382.0,5453.0,2600.0,2853.0,1613.0,872.0,299.0,69.0,0.0,0.0,79500US1100102,"PUMA5 00102, District of Columbia"
