,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total population in the United States,Total population in the United States%Under 5 years,Total population in the United States%5 to 17 years,Total population in the United States%18 to 24 years,Total population in the United States%25 to 34 years,Total population in the United States%35 to 44 years,Total population in the United States%45 to 54 years,Total population in the United States%55 to 59 years,Total population in the United States%60 and 61 years,Total population in the United States%62 to 64 years,Total population in the United States%65 to 74 years,Total population in the United States%75 years and over,Total population in the United States% Born in state of residence:,Total population in the United States% Born in state of residence:% Under 5 years,Total population in the United States% Born in state of residence:% 5 to 17 years,Total population in the United States% Born in state of residence:% 18 to 24 years,Total population in the United States% Born in state of residence:% 25 to 34 years,Total population in the United States% Born in state of residence:% 35 to 44 years,Total population in the United States% Born in state of residence:% 45 to 54 years,Total population in the United States% Born in state of residence:% 55 to 59 years,Total population in the United States% Born in state of residence:% 60 and 61 years,Total population in the United States% Born in state of residence:% 62 to 64 years,Total population in the United States% Born in state of residence:% 65 to 74 years,Total population in the United States% Born in state of residence:% 75 years and over,Total population in the United States% Born in other state in the United States:,Total population in the United States% Born in other state in the United States:% Under 5 years,Total population in the United States% Born in other state in the United States:% 5 to 17 years,Total population in the United States% Born in other state in the United States:% 18 to 24 years,Total population in the United States% Born in other state in the United States:% 25 to 34 years,Total population in the United States% Born in other state in the United States:% 35 to 44 years,Total population in the United States% Born in other state in the United States:% 45 to 54 years,Total population in the United States% Born in other state in the United States:% 55 to 59 years,Total population in the United States% Born in other state in the United States:% 60 and 61 years,Total population in the United States% Born in other state in the United States:% 62 to 64 years,Total population in the United States% Born in other state in the United States:% 65 to 74 years,Total population in the United States% Born in other state in the United States:% 75 years and over,Total population in the United States% Native; born outside the United States:,Total population in the United States% Native; born outside the United States:% Under 5 years,Total population in the United States% Native; born outside the United States:% 5 to 17 years,Total population in the United States% Native; born outside the United States:% 18 to 24 years,Total population in the United States% Native; born outside the United States:% 25 to 34 years,Total population in the United States% Native; born outside the United States:% 35 to 44 years,Total population in the United States% Native; born outside the United States:% 45 to 54 years,Total population in the United States% Native; born outside the United States:% 55 to 59 years,Total population in the United States% Native; born outside the United States:% 60 and 61 years,Total population in the United States% Native; born outside the United States:% 62 to 64 years,Total population in the United States% Native; born outside the United States:% 65 to 74 years,Total population in the United States% Native; born outside the United States:% 75 years and over,Total population in the United States% Foreign born:,Total population in the United States% Foreign born:% Under 5 years,Total population in the United States% Foreign born:% 5 to 17 years,Total population in the United States% Foreign born:% 18 to 24 years,Total population in the United States% Foreign born:% 25 to 34 years,Total population in the United States% Foreign born:% 35 to 44 years,Total population in the United States% Foreign born:% 45 to 54 years,Total population in the United States% Foreign born:% 55 to 59 years,Total population in the United States% Foreign born:% 60 and 61 years,Total population in the United States% Foreign born:% 62 to 64 years,Total population in the United States% Foreign born:% 65 to 74 years,Total population in the United States% Foreign born:% 75 years and over,Total:,Total:%Born in state of residence,Total:%Born in other state of the United States,Total:%Native; born outside the United States,Total:%Foreign born,Total population in the United States,Total population in the United States%Male,Total population in the United States%Female,Total population in the United States% Born in state of residence:,Total population in the United States% Born in state of residence:% Male,Total population in the United States% Born in state of residence:% Female,Total population in the United States% Born in other state in the United States:,Total population in the United States% Born in other state in the United States:% Male,Total population in the United States% Born in other state in the United States:% Female,Total population in the United States% Native; born outside the United States:,Total population in the United States% Native; born outside the United States:% Male,Total population in the United States% Native; born outside the United States:% Female,Total population in the United States% Foreign born:,Total population in the United States% Foreign born:% Male,Total population in the United States% Foreign born:% Female,White alone population in the United States,White alone population in the United States% Born in state of residence,White alone population in the United States% Born in other state in the United States,White alone population in the United States% Native; born outside the United States,White alone population in the United States% Foreign born,Black or African American alone population in the United States,Black or African American alone population in the United States% Born in state of residence,Black or African American alone population in the United States% Born in other state in the United States,Black or African American alone population in the United States% Native; born outside the United States,Black or African American alone population in the United States% Foreign born,American Indian and Alaska Native alone population in the United States,American Indian and Alaska Native alone population in the United States% Born in state of residence,American Indian and Alaska Native alone population in the United States% Born in other state in the United States,American Indian and Alaska Native alone population in the United States% Native; born outside the United States,American Indian and Alaska Native alone population in the United States% Foreign born,Asian alone population in the United States,Asian alone population in the United States% Born in state of residence,Asian alone population in the United States% Born in other state in the United States,Asian alone population in the United States% Native; born outside the United States,Asian alone population in the United States% Foreign born,Native Hawaiian and Other Pacific Islander alone population in the United States,Native Hawaiian and Other Pacific Islander alone population in the United States% Born in state of residence,Native Hawaiian and Other Pacific Islander alone population in the United States% Born in other state in the United States,Native Hawaiian and Other Pacific Islander alone population in the United States% Native; born outside the United States,Native Hawaiian and Other Pacific Islander alone population in the United States% Foreign born,Some other race alone population in the United States,Some other race alone population in the United States% Born in state of residence,Some other race alone population in the United States% Born in other state in the United States,Some other race alone population in the United States% Native; born outside the United States,Some other race alone population in the United States% Foreign born,Two or more races population in the United States,Two or more races population in the United States% Born in state of residence,Two or more races population in the United States% Born in other state in the United States,Two or more races population in the United States% Native; born outside the United States,Two or more races population in the United States% Foreign born,"White alone, not Hispanic or Latino population in the United States","White alone, not Hispanic or Latino population in the United States% Born in state of residence","White alone, not Hispanic or Latino population in the United States% Born in other state in the United States","White alone, not Hispanic or Latino population in the United States% Native; born outside the United States","White alone, not Hispanic or Latino population in the United States% Foreign born",Hispanic or Latino population in the United States,Hispanic or Latino population in the United States% Born in state of residence,Hispanic or Latino population in the United States% Born in other state in the United States,Hispanic or Latino population in the United States% Native; born outside the United States,Hispanic or Latino population in the United States% Foreign born,Total population in the United States,Total population in the United States%Under 5 years,Total population in the United States%5 to 17 years,Total population in the United States%18 to 24 years,Total population in the United States%25 to 44 years,Total population in the United States%45 to 54 years,Total population in the United States%55 to 64 years,Total population in the United States%65 to 74 years,Total population in the United States%75 years and over,Total population in the United States% Born in state of residence:,Total population in the United States% Born in state of residence:% Under 5 years,Total population in the United States% Born in state of residence:% 5 to 17 years,Total population in the United States% Born in state of residence:% 18 to 24 years,Total population in the United States% Born in state of residence:% 25 to 44 years,Total population in the United States% Born in state of residence:% 45 to 54 years,Total population in the United States% Born in state of residence:% 55 to 64 years,Total population in the United States% Born in state of residence:% 65 to 74 years,Total population in the United States% Born in state of residence:% 75 years and over,Total population in the United States% Born in other state in the United States:,Total population in the United States% Born in other state in the United States:% Under 5 years,Total population in the United States% Born in other state in the United States:% 5 to 17 years,Total population in the United States% Born in other state in the United States:% 18 to 24 years,Total population in the United States% Born in other state in the United States:% 25 to 44 years,Total population in the United States% Born in other state in the United States:% 45 to 54 years,Total population in the United States% Born in other state in the United States:% 55 to 64 years,Total population in the United States% Born in other state in the United States:% 65 to 74 years,Total population in the United States% Born in other state in the United States:% 75 years and over,Total population in the United States% Native; born outside the United States:,Total population in the United States% Native; born outside the United States:% Under 5 years,Total population in the United States% Native; born outside the United States:% 5 to 17 years,Total population in the United States% Native; born outside the United States:% 18 to 24 years,Total population in the United States% Native; born outside the United States:% 25 to 44 years,Total population in the United States% Native; born outside the United States:% 45 to 54 years,Total population in the United States% Native; born outside the United States:% 55 to 64 years,Total population in the United States% Native; born outside the United States:% 65 to 74 years,Total population in the United States% Native; born outside the United States:% 75 years and over,Total population in the United States% Foreign born:,Total population in the United States% Foreign born:% Under 5 years,Total population in the United States% Foreign born:% 5 to 17 years,Total population in the United States% Foreign born:% 18 to 24 years,Total population in the United States% Foreign born:% 25 to 44 years,Total population in the United States% Foreign born:% 45 to 54 years,Total population in the United States% Foreign born:% 55 to 64 years,Total population in the United States% Foreign born:% 65 to 74 years,Total population in the United States% Foreign born:% 75 years and over,Total population  in the United States,Total population  in the United States%Male,Total population  in the United States%Female,Total population  in the United States% Born in state of residence:,Total population  in the United States% Born in state of residence:% Male,Total population  in the United States% Born in state of residence:% Female,Total population  in the United States% Born in other state in the United States:,Total population  in the United States% Born in other state in the United States:% Male,Total population  in the United States% Born in other state in the United States:% Female,Total population  in the United States% Native; born outside the United States:,Total population  in the United States% Native; born outside the United States:% Male,Total population  in the United States% Native; born outside the United States:% Female,Total population  in the United States% Foreign born,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,28,2,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,28,3,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,28,4,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,28,5,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,28,6,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,28,7,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,28,8,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,28,9,604453,32861,68406,86362,126322,81404,75377,32932,13974,17388,37510,31917,225610,26087,53727,27610,26691,23660,31891,11441,4922,4959,8774,5848,286482,5892,10157,49766,74320,37657,30749,16085,6179,9972,23208,22497,10627,228,1150,1110,3322,2721,1101,257,392,155,150,41,81734,654,3372,7876,21989,17366,11636,5149,2481,2302,5378,3531,33.9,26.5,35.5,32.9,38.3,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,42033,39701,242905,31008,168171,5995,37731,309221,185536,101359,1805,20521,1927.0,469.0,840.0,434.0,184.0,21552.0,1045.0,6976.0,938.0,12593.0,,,,,,16825.0,4151.0,3310.0,668.0,8696.0,11790.0,3401.0,5678.0,702.0,2009.0,210100,25185,160296,4753,19866,55256,10874,13107,2662,28613,604453,32861,68406,86362,207726,75377,64294,37510,31917,225610,26087,53727,27610,50351,31891,21322,8774,5848,286482,5892,10157,49766,111977,30749,32236,23208,22497,10627,228,1150,1110,6043,1101,804,150,41,81734,654,3372,7876,39355,11636,9932,5378,3531,604453,285729,318724,225610,103706,121904,286482,135529,150953,10627,4461,6166,81734,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,28,10,109673,4236,9936,19109,21563,12620,12548,6166,3474,3120,9145,7756,17161,3334,5898,1414,1808,893,1541,428,640,255,508,442,70438,638,2638,16021,15130,8006,7438,3970,1876,2223,6409,6089,2684,42,707,295,396,527,272,172,55,62,115,41,19390,222,693,1379,4229,3194,3297,1596,903,580,2113,1184,35.0,16.4,35.6,32.6,45.0,109673,50040,59633,17161,9151,8010,70438,32155,38283,2684,1229,1455,19390,7505,11885,93725,14690,63202,2181,13652,5537,1455,3183,70,829,,,,,,6737.0,483.0,1864.0,0.0,4390.0,,,,,,,,,,,2583.0,533.0,1577.0,108.0,365.0,87034,13636,61164,1844,10390,7856,1054,2554,770,3478,109673,4236,9936,19109,34183,12548,12760,9145,7756,17161,3334,5898,1414,2701,1541,1323,508,442,70438,638,2638,16021,23136,7438,8069,6409,6089,2684,42,707,295,923,272,289,115,41,19390,222,693,1379,7423,3297,3079,2113,1184,109673,50040,59633,17161,9151,8010,70438,32155,38283,2684,1229,1455,19390,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,28,11,117253,6453,14037,13304,23065,19627,15519,6009,3685,3035,7307,5212,45898,5263,12387,6156,4222,4436,5594,2308,1678,777,2100,977,43473,968,1015,4880,12373,7258,4969,2012,1218,1676,3465,3639,2430,0,0,152,909,759,398,0,212,0,0,0,25452,222,635,2116,5561,7174,4558,1689,577,582,1742,596,35.7,24.1,38.8,39.5,39.5,117253,55072,62181,45898,19660,26238,43473,19951,23522,2430,479,1951,25452,14982,10470,39424,7176,20743,1006,10499,64142,35037,19903,813,8389,,,,,,2390.0,164.0,684.0,65.0,1477.0,,,,,,8941.0,2864.0,1230.0,336.0,4511.0,1958.0,657.0,778.0,101.0,422.0,25335,3559,18629,927,2220,25220,6546,3735,734,14205,117253,6453,14037,13304,42692,15519,12729,7307,5212,45898,5263,12387,6156,8658,5594,4763,2100,977,43473,968,1015,4880,19631,4969,4906,3465,3639,2430,0,0,152,1668,398,212,0,0,25452,222,635,2116,12735,4558,2848,1742,596,117253,55072,62181,45898,19660,26238,43473,19951,23522,2430,479,1951,25452,79500US1100102,"PUMA5 00102, District of Columbia"
