,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER for Civilian employed population 16 years and over,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Agriculture, forestry, fishing and hunting, and mining",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Construction,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Manufacturing,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Wholesale trade,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Retail trade,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Transportation and warehousing, and utilities",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Information,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Finance and insurance, and real estate and rental and leasing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Professional, scientific, and management, and administrative and waste management services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Educational services, and health care and social assistance","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Other services, except public administration",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER%Public administration,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Agriculture, forestry, fishing and hunting, and mining","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Construction","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Manufacturing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Wholesale trade","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Retail trade","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Transportation and warehousing, and utilities","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Information","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Finance and insurance, and real estate and rental and leasing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Professional, scientific, and management, and administrative and waste management services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Educational services, and health care and social assistance","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Other services, except public administration","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Management, business, science, and arts occupations:% Public administration",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Agriculture, forestry, fishing and hunting, and mining",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Construction,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Manufacturing,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Wholesale trade,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Retail trade,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Transportation and warehousing, and utilities",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Information,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Finance and insurance, and real estate and rental and leasing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Professional, scientific, and management, and administrative and waste management services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Educational services, and health care and social assistance","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Other services, except public administration",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Service occupations:% Public administration,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Agriculture, forestry, fishing and hunting, and mining",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Construction,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Manufacturing,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Wholesale trade,INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Retail trade,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Transportation and warehousing, and utilities",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Information,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Finance and insurance, and real estate and rental and leasing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Professional, scientific, and management, and administrative and waste management services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Educational services, and health care and social assistance","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Other services, except public administration",INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Sales and office occupations:% Public administration,"INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Agriculture, forestry, fishing and hunting, and mining","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Construction","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Manufacturing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Wholesale trade","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Retail trade","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Transportation and warehousing, and utilities","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Information","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Finance and insurance, and real estate and rental and leasing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Professional, scientific, and management, and administrative and waste management services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Educational services, and health care and social assistance","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Other services, except public administration","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Natural resources, construction, and maintenance occupations:% Public administration","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Agriculture, forestry, fishing and hunting, and mining","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Construction","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Manufacturing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Wholesale trade","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Retail trade","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Transportation and warehousing, and utilities","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Information","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Finance and insurance, and real estate and rental and leasing","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Professional, scientific, and management, and administrative and waste management services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Educational services, and health care and social assistance","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Other services, except public administration","INDUSTRY BY OCCUPATION for CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER% Production, transportation, and material moving occupations:% Public administration",Geographic Identifier,Area Name
0,ACSSF,20140.0,dc,0,116,2,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,04001US11,District of Columbia -- Urban
1,ACSSF,20140.0,dc,0,116,3,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20140.0,dc,0,116,4,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20140.0,dc,0,116,5,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20140.0,dc,0,116,6,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20140.0,dc,0,116,7,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20140.0,dc,0,116,8,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20140.0,dc,0,116,9,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,50000US1198,"Delegate District (at Large) (114th Congress), District of Columbia"
8,ACSSF,20140.0,dc,0,116,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20140.0,dc,0,116,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20140.0,dc,0,116,12,56071.0,97.0,1134.0,728.0,503.0,2682.0,1389.0,3015.0,3465.0,11884.0,11195.0,4121.0,5118.0,10740.0,36657.0,43.0,240.0,173.0,83.0,454.0,238.0,2442.0,2041.0,9055.0,8094.0,1732.0,3820.0,8242.0,6035.0,0.0,118.0,0.0,0.0,107.0,105.0,0.0,619.0,877.0,1655.0,1435.0,586.0,533.0,9753.0,0.0,203.0,128.0,420.0,1685.0,317.0,428.0,714.0,1594.0,1229.0,804.0,575.0,1656.0,976.0,54.0,459.0,0.0,0.0,19.0,0.0,145.0,0.0,113.0,0.0,28.0,44.0,114.0,2650.0,0.0,114.0,427.0,0.0,417.0,729.0,0.0,91.0,245.0,217.0,122.0,93.0,195.0,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20140.0,dc,0,116,13,54801.0,0.0,1985.0,728.0,257.0,5873.0,3314.0,1211.0,3584.0,6864.0,14419.0,5135.0,2677.0,8754.0,16643.0,0.0,234.0,124.0,0.0,150.0,333.0,365.0,805.0,2405.0,7193.0,760.0,1152.0,3122.0,15419.0,0.0,39.0,0.0,38.0,526.0,356.0,0.0,628.0,2765.0,5159.0,2590.0,741.0,2577.0,15455.0,0.0,217.0,121.0,219.0,4255.0,855.0,744.0,1720.0,1472.0,1542.0,1432.0,408.0,2470.0,2642.0,0.0,880.0,0.0,0.0,0.0,365.0,102.0,291.0,85.0,272.0,261.0,26.0,360.0,4642.0,0.0,615.0,483.0,0.0,942.0,1405.0,0.0,140.0,137.0,253.0,92.0,350.0,225.0,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20140.0,dc,0,116,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20140.0,dc,0,116,15,345592.0,210.0,9624.0,3775.0,1607.0,17048.0,10365.0,13566.0,23225.0,80921.0,66325.0,35971.0,29973.0,52982.0,207506.0,86.0,1729.0,1613.0,445.0,2293.0,1742.0,10445.0,12979.0,61496.0,45199.0,10117.0,19982.0,39380.0,53709.0,0.0,157.0,208.0,38.0,925.0,825.0,0.0,2225.0,8475.0,11269.0,20103.0,4814.0,4670.0,61143.0,70.0,706.0,430.0,1124.0,11676.0,2621.0,2611.0,7276.0,9633.0,8636.0,4732.0,3663.0,7965.0,9456.0,54.0,6303.0,70.0,0.0,282.0,365.0,440.0,291.0,270.0,375.0,289.0,170.0,547.0,13778.0,0.0,729.0,1454.0,0.0,1872.0,4812.0,70.0,454.0,1047.0,846.0,730.0,1344.0,420.0,97000US1100030,"District of Columbia Public Schools, District of Columbia"
