,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Families with a householder who is Black or African American alone,"Families with a householder who is Black or African American alone% Less than $10,000","Families with a householder who is Black or African American alone% $10,000 to $14,999","Families with a householder who is Black or African American alone% $15,000 to $19,999","Families with a householder who is Black or African American alone% $20,000 to $24,999","Families with a householder who is Black or African American alone% $25,000 to $29,999","Families with a householder who is Black or African American alone% $30,000 to $34,999","Families with a householder who is Black or African American alone% $35,000 to $39,999","Families with a householder who is Black or African American alone% $40,000 to $44,999","Families with a householder who is Black or African American alone% $45,000 to $49,999","Families with a householder who is Black or African American alone% $50,000 to $59,999","Families with a householder who is Black or African American alone% $60,000 to $74,999","Families with a householder who is Black or African American alone% $75,000 to $99,999","Families with a householder who is Black or African American alone% $100,000 to $124,999","Families with a householder who is Black or African American alone% $125,000 to $149,999","Families with a householder who is Black or African American alone% $150,000 to $199,999","Families with a householder who is Black or African American alone% $200,000 or more",Families with a householder who is American Indian and Alaska Native alone,"Families with a householder who is American Indian and Alaska Native alone% Less than $10,000","Families with a householder who is American Indian and Alaska Native alone% $10,000 to $14,999","Families with a householder who is American Indian and Alaska Native alone% $15,000 to $19,999","Families with a householder who is American Indian and Alaska Native alone% $20,000 to $24,999","Families with a householder who is American Indian and Alaska Native alone% $25,000 to $29,999","Families with a householder who is American Indian and Alaska Native alone% $30,000 to $34,999","Families with a householder who is American Indian and Alaska Native alone% $35,000 to $39,999","Families with a householder who is American Indian and Alaska Native alone% $40,000 to $44,999","Families with a householder who is American Indian and Alaska Native alone% $45,000 to $49,999","Families with a householder who is American Indian and Alaska Native alone% $50,000 to $59,999","Families with a householder who is American Indian and Alaska Native alone% $60,000 to $74,999","Families with a householder who is American Indian and Alaska Native alone% $75,000 to $99,999","Families with a householder who is American Indian and Alaska Native alone% $100,000 to $124,999","Families with a householder who is American Indian and Alaska Native alone% $125,000 to $149,999","Families with a householder who is American Indian and Alaska Native alone% $150,000 to $199,999","Families with a householder who is American Indian and Alaska Native alone% $200,000 or more",Families with a householder who is Asian alone,"Families with a householder who is Asian alone% Less than $10,000","Families with a householder who is Asian alone% $10,000 to $14,999","Families with a householder who is Asian alone% $15,000 to $19,999","Families with a householder who is Asian alone% $20,000 to $24,999","Families with a householder who is Asian alone% $25,000 to $29,999","Families with a householder who is Asian alone% $30,000 to $34,999","Families with a householder who is Asian alone% $35,000 to $39,999","Families with a householder who is Asian alone% $40,000 to $44,999","Families with a householder who is Asian alone% $45,000 to $49,999","Families with a householder who is Asian alone% $50,000 to $59,999","Families with a householder who is Asian alone% $60,000 to $74,999","Families with a householder who is Asian alone% $75,000 to $99,999","Families with a householder who is Asian alone% $100,000 to $124,999","Families with a householder who is Asian alone% $125,000 to $149,999","Families with a householder who is Asian alone% $150,000 to $199,999","Families with a householder who is Asian alone% $200,000 or more",Families with a householder who is Native Hawaiian and Other Pacific Islander alone,"Families with a householder who is Native Hawaiian and Other Pacific Islander alone% Less than $10,000","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $10,000 to $14,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $15,000 to $19,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $20,000 to $24,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $25,000 to $29,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $30,000 to $34,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $35,000 to $39,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $40,000 to $44,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $45,000 to $49,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $50,000 to $59,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $60,000 to $74,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $75,000 to $99,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $100,000 to $124,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $125,000 to $149,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $150,000 to $199,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $200,000 or more",Families with a householder who is Some other race alone,"Families with a householder who is Some other race alone% Less than $10,000","Families with a householder who is Some other race alone% $10,000 to $14,999","Families with a householder who is Some other race alone% $15,000 to $19,999","Families with a householder who is Some other race alone% $20,000 to $24,999","Families with a householder who is Some other race alone% $25,000 to $29,999","Families with a householder who is Some other race alone% $30,000 to $34,999","Families with a householder who is Some other race alone% $35,000 to $39,999","Families with a householder who is Some other race alone% $40,000 to $44,999","Families with a householder who is Some other race alone% $45,000 to $49,999","Families with a householder who is Some other race alone% $50,000 to $59,999","Families with a householder who is Some other race alone% $60,000 to $74,999","Families with a householder who is Some other race alone% $75,000 to $99,999","Families with a householder who is Some other race alone% $100,000 to $124,999","Families with a householder who is Some other race alone% $125,000 to $149,999","Families with a householder who is Some other race alone% $150,000 to $199,999","Families with a householder who is Some other race alone% $200,000 or more",Families with a householder who is Two or more races,"Families with a householder who is Two or more races% Less than $10,000","Families with a householder who is Two or more races% $10,000 to $14,999","Families with a householder who is Two or more races% $15,000 to $19,999","Families with a householder who is Two or more races% $20,000 to $24,999","Families with a householder who is Two or more races% $25,000 to $29,999","Families with a householder who is Two or more races% $30,000 to $34,999","Families with a householder who is Two or more races% $35,000 to $39,999","Families with a householder who is Two or more races% $40,000 to $44,999","Families with a householder who is Two or more races% $45,000 to $49,999","Families with a householder who is Two or more races% $50,000 to $59,999","Families with a householder who is Two or more races% $60,000 to $74,999","Families with a householder who is Two or more races% $75,000 to $99,999","Families with a householder who is Two or more races% $100,000 to $124,999","Families with a householder who is Two or more races% $125,000 to $149,999","Families with a householder who is Two or more races% $150,000 to $199,999","Families with a householder who is Two or more races% $200,000 or more","Families with a householder who is White alone, not Hispanic or Latino","Families with a householder who is White alone, not Hispanic or Latino% Less than $10,000","Families with a householder who is White alone, not Hispanic or Latino% $10,000 to $14,999","Families with a householder who is White alone, not Hispanic or Latino% $15,000 to $19,999","Families with a householder who is White alone, not Hispanic or Latino% $20,000 to $24,999","Families with a householder who is White alone, not Hispanic or Latino% $25,000 to $29,999","Families with a householder who is White alone, not Hispanic or Latino% $30,000 to $34,999","Families with a householder who is White alone, not Hispanic or Latino% $35,000 to $39,999","Families with a householder who is White alone, not Hispanic or Latino% $40,000 to $44,999","Families with a householder who is White alone, not Hispanic or Latino% $45,000 to $49,999","Families with a householder who is White alone, not Hispanic or Latino% $50,000 to $59,999","Families with a householder who is White alone, not Hispanic or Latino% $60,000 to $74,999","Families with a householder who is White alone, not Hispanic or Latino% $75,000 to $99,999","Families with a householder who is White alone, not Hispanic or Latino% $100,000 to $124,999","Families with a householder who is White alone, not Hispanic or Latino% $125,000 to $149,999","Families with a householder who is White alone, not Hispanic or Latino% $150,000 to $199,999","Families with a householder who is White alone, not Hispanic or Latino% $200,000 or more",Families with a householder who is Hispanic or Latino,"Families with a householder who is Hispanic or Latino% Less than $10,000","Families with a householder who is Hispanic or Latino% $10,000 to $14,999","Families with a householder who is Hispanic or Latino% $15,000 to $19,999","Families with a householder who is Hispanic or Latino% $20,000 to $24,999","Families with a householder who is Hispanic or Latino% $25,000 to $29,999","Families with a householder who is Hispanic or Latino% $30,000 to $34,999","Families with a householder who is Hispanic or Latino% $35,000 to $39,999","Families with a householder who is Hispanic or Latino% $40,000 to $44,999","Families with a householder who is Hispanic or Latino% $45,000 to $49,999","Families with a householder who is Hispanic or Latino% $50,000 to $59,999","Families with a householder who is Hispanic or Latino% $60,000 to $74,999","Families with a householder who is Hispanic or Latino% $75,000 to $99,999","Families with a householder who is Hispanic or Latino% $100,000 to $124,999","Families with a householder who is Hispanic or Latino% $125,000 to $149,999","Families with a householder who is Hispanic or Latino% $150,000 to $199,999","Families with a householder who is Hispanic or Latino% $200,000 or more",Families,"Families% Less than $10,000","Families% $10,000 to $14,999","Families% $15,000 to $24,999","Families% $25,000 to $34,999","Families% $35,000 to $49,999","Families% $50,000 to $74,999","Families% $75,000 to $99,999","Families% $100,000 to $149,999","Families% $150,000 to $199,999","Families% $200,000 or more",Families with a householder who is White alone,"Families with a householder who is White alone% Less than $10,000","Families with a householder who is White alone% $10,000 to $14,999","Families with a householder who is White alone% $15,000 to $24,999","Families with a householder who is White alone% $25,000 to $34,999","Families with a householder who is White alone% $35,000 to $49,999","Families with a householder who is White alone% $50,000 to $74,999","Families with a householder who is White alone% $75,000 to $99,999","Families with a householder who is White alone% $100,000 to $149,999","Families with a householder who is White alone% $150,000 to $199,999","Families with a householder who is White alone% $200,000 or more",Families with a householder who is Black or African American alone,"Families with a householder who is Black or African American alone% Less than $10,000","Families with a householder who is Black or African American alone% $10,000 to $14,999","Families with a householder who is Black or African American alone% $15,000 to $24,999","Families with a householder who is Black or African American alone% $25,000 to $34,999","Families with a householder who is Black or African American alone% $35,000 to $49,999","Families with a householder who is Black or African American alone% $50,000 to $74,999","Families with a householder who is Black or African American alone% $75,000 to $99,999","Families with a householder who is Black or African American alone% $100,000 to $149,999","Families with a householder who is Black or African American alone% $150,000 to $199,999","Families with a householder who is Black or African American alone% $200,000 or more",Families with a householder who is American Indian and Alaska Native alone,"Families with a householder who is American Indian and Alaska Native alone% Less than $10,000","Families with a householder who is American Indian and Alaska Native alone% $10,000 to $14,999","Families with a householder who is American Indian and Alaska Native alone% $15,000 to $24,999","Families with a householder who is American Indian and Alaska Native alone% $25,000 to $34,999","Families with a householder who is American Indian and Alaska Native alone% $35,000 to $49,999","Families with a householder who is American Indian and Alaska Native alone% $50,000 to $74,999","Families with a householder who is American Indian and Alaska Native alone% $75,000 to $99,999","Families with a householder who is American Indian and Alaska Native alone% $100,000 to $149,999","Families with a householder who is American Indian and Alaska Native alone% $150,000 to $199,999","Families with a householder who is American Indian and Alaska Native alone% $200,000 or more",Families with a householder who is Asian alone,"Families with a householder who is Asian alone% Less than $10,000","Families with a householder who is Asian alone% $10,000 to $14,999","Families with a householder who is Asian alone% $15,000 to $24,999","Families with a householder who is Asian alone% $25,000 to $34,999","Families with a householder who is Asian alone% $35,000 to $49,999","Families with a householder who is Asian alone% $50,000 to $74,999","Families with a householder who is Asian alone% $75,000 to $99,999","Families with a householder who is Asian alone% $100,000 to $149,999","Families with a householder who is Asian alone% $150,000 to $199,999","Families with a householder who is Asian alone% $200,000 or more",Families with a householder who is Native Hawaiian and Other Pacific Islander alone,"Families with a householder who is Native Hawaiian and Other Pacific Islander alone% Less than $10,000","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $10,000 to $14,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $15,000 to $24,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $25,000 to $34,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $35,000 to $49,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $50,000 to $74,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $75,000 to $99,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $100,000 to $149,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $150,000 to $199,999","Families with a householder who is Native Hawaiian and Other Pacific Islander alone% $200,000 or more",Families with a householder who is Some other race alone,"Families with a householder who is Some other race alone% Less than $10,000","Families with a householder who is Some other race alone% $10,000 to $14,999","Families with a householder who is Some other race alone% $15,000 to $24,999","Families with a householder who is Some other race alone% $25,000 to $34,999","Families with a householder who is Some other race alone% $35,000 to $49,999","Families with a householder who is Some other race alone% $50,000 to $74,999","Families with a householder who is Some other race alone% $75,000 to $99,999","Families with a householder who is Some other race alone% $100,000 to $149,999","Families with a householder who is Some other race alone% $150,000 to $199,999","Families with a householder who is Some other race alone% $200,000 or more",Families with a householder who is Two or more races,"Families with a householder who is Two or more races% Less than $10,000","Families with a householder who is Two or more races% $10,000 to $14,999","Families with a householder who is Two or more races% $15,000 to $24,999","Families with a householder who is Two or more races% $25,000 to $34,999","Families with a householder who is Two or more races% $35,000 to $49,999","Families with a householder who is Two or more races% $50,000 to $74,999","Families with a householder who is Two or more races% $75,000 to $99,999","Families with a householder who is Two or more races% $100,000 to $149,999","Families with a householder who is Two or more races% $150,000 to $199,999","Families with a householder who is Two or more races% $200,000 or more","Families with a householder who is White alone, not Hispanic or Latino","Families with a householder who is White alone, not Hispanic or Latino% Less than $10,000","Families with a householder who is White alone, not Hispanic or Latino% $10,000 to $14,999","Families with a householder who is White alone, not Hispanic or Latino% $15,000 to $24,999","Families with a householder who is White alone, not Hispanic or Latino% $25,000 to $34,999","Families with a householder who is White alone, not Hispanic or Latino% $35,000 to $49,999","Families with a householder who is White alone, not Hispanic or Latino% $50,000 to $74,999","Families with a householder who is White alone, not Hispanic or Latino% $75,000 to $99,999","Families with a householder who is White alone, not Hispanic or Latino% $100,000 to $149,999","Families with a householder who is White alone, not Hispanic or Latino% $150,000 to $199,999","Families with a householder who is White alone, not Hispanic or Latino% $200,000 or more",Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,92,2,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,92,3,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,92,4,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,92,5,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,92,6,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,92,7,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,92,8,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,92,9,60466.0,7213.0,3290.0,3621.0,2852.0,2873.0,2493.0,3778.0,3161.0,1742.0,3566.0,5198.0,6690.0,4370.0,3050.0,3431.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.0,513.0,501.0,296.0,399.0,266.0,497.0,698.0,108.0,183.0,135.0,664.0,198.0,330.0,380.0,0.0,49.0,,,,,,,,,,,,,,,,,,36807.0,321.0,0.0,297.0,225.0,264.0,326.0,382.0,411.0,163.0,611.0,1275.0,2901.0,3967.0,3368.0,5883.0,16413.0,10751.0,644.0,578.0,442.0,917.0,209.0,761.0,1507.0,236.0,445.0,297.0,1254.0,682.0,586.0,819.0,701.0,673.0,112493,8354,3890,8553,7180,11925,12627,10976,17233,10565,21190,41095.0,361.0,28.0,1044.0,769.0,1661.0,2564.0,3168.0,7970.0,6537.0,16993.0,60466.0,7213.0,3290.0,6473.0,5366.0,8681.0,8764.0,6690.0,7420.0,3431.0,3138.0,,,,,,,,,,,,3478.0,160.0,22.0,29.0,90.0,209.0,299.0,591.0,857.0,456.0,765.0,,,,,,,,,,,,5217.0,513.0,501.0,695.0,763.0,989.0,799.0,198.0,710.0,0.0,49.0,1869.0,91.0,0.0,236.0,110.0,385.0,175.0,271.0,215.0,141.0,245.0,36807.0,321.0,0.0,522.0,590.0,956.0,1886.0,2901.0,7335.0,5883.0,16413.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,92,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20893,102,0,317,105,204,1115,1709,4011,2796,10534,17963.0,102.0,0.0,241.0,105.0,79.0,863.0,1348.0,3259.0,2432.0,9534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17296.0,102.0,0.0,241.0,105.0,79.0,672.0,1305.0,3199.0,2274.0,9319.0,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,92,11,13695.0,743.0,219.0,600.0,672.0,481.0,392.0,868.0,537.0,559.0,628.0,1388.0,2112.0,1700.0,922.0,891.0,983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22866,1424,561,2490,1089,3099,2855,2607,4194,2150,2397,5725.0,142.0,0.0,558.0,72.0,615.0,466.0,402.0,1066.0,1088.0,1316.0,13695.0,743.0,219.0,1272.0,873.0,1964.0,2016.0,2112.0,2622.0,891.0,983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.0,513.0,293.0,603.0,95.0,436.0,223.0,0.0,324.0,0.0,49.0,,,,,,,,,,,,3668.0,102.0,0.0,56.0,47.0,124.0,148.0,236.0,824.0,908.0,1223.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
