,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Nonfamily households,"Nonfamily households% Less than $10,000","Nonfamily households% $10,000 to $14,999","Nonfamily households% $15,000 to $19,999","Nonfamily households% $20,000 to $24,999","Nonfamily households% $25,000 to $29,999","Nonfamily households% $30,000 to $34,999","Nonfamily households% $35,000 to $39,999","Nonfamily households% $40,000 to $44,999","Nonfamily households% $45,000 to $49,999","Nonfamily households% $50,000 to $59,999","Nonfamily households% $60,000 to $74,999","Nonfamily households% $75,000 to $99,999","Nonfamily households% $100,000 to $124,999","Nonfamily households% $125,000 to $149,999","Nonfamily households% $150,000 to $199,999","Nonfamily households% $200,000 or more",Nonfamily households,Nonfamily households with a householder who is White alone,Nonfamily households with a householder who is Black or African American alone,Nonfamily households with householder who is American Indian and Alaska Native alone,Nonfamily households with a householder who is Asian alone,Nonfamily households with a householder who is Native Hawaiian and Other Pacific Islander alone,Nonfamily households with a householder who is Some other race alone,Nonfamily households with a householder who is Two or more races,"Nonfamily households with a householder who is White alone, Not Hispanic or Latino",Nonfamily households with a householder who is Hispanic or Latino,Nonfamily households,Total (dollars):,Total (dollars):%Total (dollars),Total (dollars):%Total (dollars),Total (dollars):%Householder 15 to 64 years (dollars),Total (dollars):%Householder 65 years and over (dollars),Total (dollars):%Total (dollars),Total (dollars):%Householder 15 to 64 years (dollars),Total (dollars):%Householder 65 years and over (dollars),Total (dollars):%Total (dollars),Total (dollars):%Total (dollars),Total (dollars):%Householder 15 to 64 years (dollars),Total (dollars):%Householder 65 years and over (dollars),Total (dollars):%Total (dollars),Total (dollars):%Householder 15 to 64 years (dollars),Total (dollars):%Householder 65 years and over (dollars),Nonfamily households,Nonfamily households% Male householder (dollars):,Nonfamily households% Male householder (dollars):% Living alone (dollars):,Nonfamily households% Male householder (dollars):% Living alone (dollars):% Householder 15 to 64 years (dollars),Nonfamily households% Male householder (dollars):% Living alone (dollars):% Householder 65 years and over (dollars),Nonfamily households% Male householder (dollars):% Not living alone (dollars):,Nonfamily households% Male householder (dollars):% Not living alone (dollars):% Householder 15 to 64 years (dollars),Nonfamily households% Male householder (dollars):% Not living alone (dollars):% Householder 65 years and over (dollars),Nonfamily households% Female householder (dollars):,Nonfamily households% Female householder (dollars):% Living alone (dollars):,Nonfamily households% Female householder (dollars):% Living alone (dollars):% Householder 15 to 64 years (dollars),Nonfamily households% Female householder (dollars):% Living alone (dollars):% Householder 65 years and over (dollars),Nonfamily households% Female householder (dollars):% Not living alone (dollars):,Nonfamily households% Female householder (dollars):% Not living alone (dollars):% Householder 15 to 64 years (dollars),Nonfamily households% Female householder (dollars):% Not living alone (dollars):% Householder 65 years and over (dollars),Total population,White alone population,Black or African American alone population,American Indian and Alaska Native alone population,Asian alone population,Native Hawaiian and Other Pacific Islander alone population,Some other race alone population,Two or more races population,"White alone, not Hispanic or Latino population",Hispanic or Latino population,Population 15 years and over,White alone population 15 years and over,Black or African American alone population 15 years and over,American Indian and Alaska Native alone population 15 years and over,Asian alone population 15 years and over,Native Hawaiian and Other Pacific Islander alone population 15 years and over,Some other race alone population 15 years and over,Two or more races population 15 years and over,"White alone, not Hispanic or Latino population 15 years and over",Hispanic or Latino population 15 years and over,Population 15 years and over,Population 15 years and over% Male:,"Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% No income","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $1 to $2,499 or loss","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $2,500 to $4,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $5,000 to $7,499","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $7,500 to $9,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $10,000 to $12,499","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $12,500 to $14,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $15,000 to $17,499","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $17,500 to $19,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $20,000 to $22,499","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $22,500 to $24,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $25,000 to $29,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $30,000 to $34,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $35,000 to $39,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $40,000 to $44,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $45,000 to $49,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $50,000 to $54,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $55,000 to $64,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $65,000 to $74,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $75,000 to $99,999","Population 15 years and over% Male:% Worked full-time, year-round in the past 12 months:% With income:% $100,000 or more",Population 15 years and over% Male:% Other:,Population 15 years and over% Male:% Other:% No income,Population 15 years and over% Male:% Other:% With income:,"Population 15 years and over% Male:% Other:% With income:% $1 to $2,499 or loss","Population 15 years and over% Male:% Other:% With income:% $2,500 to $4,999","Population 15 years and over% Male:% Other:% With income:% $5,000 to $7,499","Population 15 years and over% Male:% Other:% With income:% $7,500 to $9,999","Population 15 years and over% Male:% Other:% With income:% $10,000 to $12,499","Population 15 years and over% Male:% Other:% With income:% $12,500 to $14,999","Population 15 years and over% Male:% Other:% With income:% $15,000 to $17,499","Population 15 years and over% Male:% Other:% With income:% $17,500 to $19,999","Population 15 years and over% Male:% Other:% With income:% $20,000 to $22,499","Population 15 years and over% Male:% Other:% With income:% $22,500 to $24,999","Population 15 years and over% Male:% Other:% With income:% $25,000 to $29,999","Population 15 years and over% Male:% Other:% With income:% $30,000 to $34,999","Population 15 years and over% Male:% Other:% With income:% $35,000 to $39,999","Population 15 years and over% Male:% Other:% With income:% $40,000 to $44,999","Population 15 years and over% Male:% Other:% With income:% $45,000 to $49,999","Population 15 years and over% Male:% Other:% With income:% $50,000 to $54,999","Population 15 years and over% Male:% Other:% With income:% $55,000 to $64,999","Population 15 years and over% Male:% Other:% With income:% $65,000 to $74,999","Population 15 years and over% Male:% Other:% With income:% $75,000 to $99,999","Population 15 years and over% Male:% Other:% With income:% $100,000 or more",Population 15 years and over% Female:,"Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% No income","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $1 to $2,499 or loss","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $2,500 to $4,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $5,000 to $7,499","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $7,500 to $9,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $10,000 to $12,499","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $12,500 to $14,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $15,000 to $17,499","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $17,500 to $19,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $20,000 to $22,499","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $22,500 to $24,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $25,000 to $29,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $30,000 to $34,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $35,000 to $39,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $40,000 to $44,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $45,000 to $49,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $50,000 to $54,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $55,000 to $64,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $65,000 to $74,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $75,000 to $99,999","Population 15 years and over% Female:% Worked full-time, year-round in the past 12 months:% With income:% $100,000 or more",Population 15 years and over% Female:% Other:,Population 15 years and over% Female:% Other:% No income,Population 15 years and over% Female:% Other:% With income:,"Population 15 years and over% Female:% Other:% With income:% $1 to $2,499 or loss","Population 15 years and over% Female:% Other:% With income:% $2,500 to $4,999","Population 15 years and over% Female:% Other:% With income:% $5,000 to $7,499","Population 15 years and over% Female:% Other:% With income:% $7,500 to $9,999","Population 15 years and over% Female:% Other:% With income:% $10,000 to $12,499","Population 15 years and over% Female:% Other:% With income:% $12,500 to $14,999","Population 15 years and over% Female:% Other:% With income:% $15,000 to $17,499","Population 15 years and over% Female:% Other:% With income:% $17,500 to $19,999","Population 15 years and over% Female:% Other:% With income:% $20,000 to $22,499","Population 15 years and over% Female:% Other:% With income:% $22,500 to $24,999","Population 15 years and over% Female:% Other:% With income:% $25,000 to $29,999","Population 15 years and over% Female:% Other:% With income:% $30,000 to $34,999","Population 15 years and over% Female:% Other:% With income:% $35,000 to $39,999","Population 15 years and over% Female:% Other:% With income:% $40,000 to $44,999","Population 15 years and over% Female:% Other:% With income:% $45,000 to $49,999","Population 15 years and over% Female:% Other:% With income:% $50,000 to $54,999","Population 15 years and over% Female:% Other:% With income:% $55,000 to $64,999","Population 15 years and over% Female:% Other:% With income:% $65,000 to $74,999","Population 15 years and over% Female:% Other:% With income:% $75,000 to $99,999","Population 15 years and over% Female:% Other:% With income:% $100,000 or more",Total (dollars):,Total (dollars):%Total (dollars),"Total (dollars):%Worked full-time, year-round in the past 12 months (dollars)",Total (dollars):%Other (dollars),Total (dollars):%Total (dollars),"Total (dollars):%Worked full-time, year-round in the past 12 months (dollars)",Total (dollars):%Other (dollars),Nonfamily households,"Nonfamily households% Less than $10,000","Nonfamily households% $10,000 to $14,999","Nonfamily households% $15,000 to $24,999","Nonfamily households% $25,000 to $34,999","Nonfamily households% $35,000 to $49,999","Nonfamily households% $50,000 to $74,999","Nonfamily households% $75,000 to $99,999","Nonfamily households% $100,000 to $149,999","Nonfamily households% $150,000 to $199,999","Nonfamily households% $200,000 or more",Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,87,2,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,87,3,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,87,4,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,87,5,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,87,6,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,87,7,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,87,8,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,87,9,150869,19242,10053,6698,6172,5615,6580,6718,5738,4924,11555,14227,18379,11750,6893,7835,8490,51832,74879,31115,,72837,.,,51066.0,75670,47063.0,10899170500,51832,59389,50082,53427,25428,102041,105406,63117,48423,42109,51513,25006,85017,84824,99329,10899170500.0,5359704200.0,3399528100.0,3011502800.0,388025400.0,1960176100.0,1815519200.0,144656800.0,5539466200.0,4007749600.0,3220022400.0,787727100.0,1531716700.0,1452863500.0,78853200.0,41240,65605,23005,37927.0,46242.0,73100.0,22077.0,35604,70395.0,29606.0,24927491700,15935871300,7113677700,73084700.0,996611200.0,17032200.0,371439700.0,419774800,14789968200,1635913400,520355,243152,115255,0,115255,189,123,505,214,1319,1091,1555,731,4113,3517,4893,8208,3738,6823,8050,6086,7900,8066,14957,33177,127897,34150,93747,14741,5401,7514,6463,7016,6210,5092,2929,4445,2195,4312,3375,3933,2577,2494,3068,2649,1322,3136,4875,277203,113771,0,113771,0,438,43,754,1820,1193,2020,1065,2250,2181,4862,8283,7166,6514,7468,7932,12068,9810,14866,23038,163432,38893,124539,17170,9132,14548,12922,12109,6387,6575,4666,3975,2390,5375,4953,4130,4017,2250,1985,2711,2223,2707,4314,35487,40297,62179,14810,31785,56832,11754,150869,19242,10053,12870,12195,17380,25782,18379,18643,7835,8490,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,87,10,26905,2032,321,850,1117,1232,1162,906,1055,679,2300,2662,3367,3435,1440,1494,2853,69263,71665,26097,.,76786,.,.,34472.0,75311,43806.0,2699296800,69263,70902,65949,66003,62304,115344,112204,225270,65601,62359,72473,50529,77372,77171,79464,2699296800.0,1028354400.0,649148300.0,504030900.0,145117500.0,379206100.0,324887500.0,54318600.0,1670942400.0,1253894300.0,916175500.0,337718800.0,417048100.0,367276800.0,49771400.0,71346,76459,47628,,39682.0,,,38825,,,7824735200,7166104000,263717700,,267338700.0,,,100286100,6867706500,330382200,97458,43169,23573,0,23573,70,0,0,0,57,136,27,59,201,453,403,609,804,119,1569,1315,1430,1532,2991,11798,19596,6333,13263,1959,1131,679,324,265,470,340,419,601,277,336,671,474,370,675,327,263,463,1015,2204,54289,21592,0,21592,0,332,0,81,286,0,83,44,221,418,423,1857,820,563,1117,1078,1866,1686,2244,8473,32697,9270,23427,3446,1317,2317,967,1165,610,845,746,666,670,1036,930,918,1433,398,945,1032,735,962,2289,55161,72233,100110,26406,45849,74448,21128,26905,2032,321,1967,2394,2640,4962,3367,4875,1494,2853,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,87,11,25888,2757,2084,1358,1365,1090,1038,1566,852,1158,1981,2624,2519,1408,1214,1575,1299,48043,66288,31656,.,64104,.,,,66245,58196.0,1732682500,48043,42320,35428,35099,35568,129470,149170,55587,50708,46942,51763,27044,70403,68028,.,,,,,,,,,,,,,,,,34020,49508,25867,,45819.0,,19228.0,39222,,,3988944000,1951805400,1659156000,,109507400.0,,171915400.0,76796400,1511977900,676966300,100088,47148,23403,0,23403,0,0,59,50,491,509,825,117,1270,1290,1566,2422,696,2090,1210,799,1265,1186,2843,4715,23745,6357,17388,1074,600,1344,1014,2072,1752,866,1164,693,698,1001,324,1039,681,482,611,649,289,288,747,52940,23212,0,23212,0,0,0,130,505,347,702,319,587,743,1245,1913,1360,1020,1800,2526,1767,1985,2804,3459,29728,8396,21332,1481,1311,2544,2641,1909,1093,1312,1043,958,526,981,1027,530,716,334,345,694,603,640,644,32676,33373,45703,17419,32166,51687,14284,25888,2757,2084,2723,2128,3576,4605,2519,2622,1575,1299,79500US1100102,"PUMA5 00102, District of Columbia"
