,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total ancestry categories tallied for people with one or more ancestry categories reported,Total ancestry categories tallied for people with one or more ancestry categories reported%%Afghan,Total ancestry categories tallied for people with one or more ancestry categories reported%%Albanian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Alsatian,Total ancestry categories tallied for people with one or more ancestry categories reported%%American,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Egyptian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Iraqi,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Jordanian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Lebanese,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Moroccan,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Palestinian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Syrian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Arab,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab:%%Other Arab,Total ancestry categories tallied for people with one or more ancestry categories reported%%Armenian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Assyrian/Chaldean/Syriac,Total ancestry categories tallied for people with one or more ancestry categories reported%%Australian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Austrian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Basque,Total ancestry categories tallied for people with one or more ancestry categories reported%%Belgian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Brazilian,Total ancestry categories tallied for people with one or more ancestry categories reported%%British,Total ancestry categories tallied for people with one or more ancestry categories reported%%Bulgarian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Cajun,Total ancestry categories tallied for people with one or more ancestry categories reported%%Canadian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Carpatho Rusyn,Total ancestry categories tallied for people with one or more ancestry categories reported%%Celtic,Total ancestry categories tallied for people with one or more ancestry categories reported%%Croatian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Cypriot,Total ancestry categories tallied for people with one or more ancestry categories reported%%Czech,Total ancestry categories tallied for people with one or more ancestry categories reported%%Czechoslovakian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Danish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Dutch,Total ancestry categories tallied for people with one or more ancestry categories reported%%Eastern European,Total ancestry categories tallied for people with one or more ancestry categories reported%%English,Total ancestry categories tallied for people with one or more ancestry categories reported%%Estonian,Total ancestry categories tallied for people with one or more ancestry categories reported%%European,Total ancestry categories tallied for people with one or more ancestry categories reported%%Finnish,Total ancestry categories tallied for people with one or more ancestry categories reported%%French (except Basque),Total ancestry categories tallied for people with one or more ancestry categories reported%%French Canadian,Total ancestry categories tallied for people with one or more ancestry categories reported%%German,Total ancestry categories tallied for people with one or more ancestry categories reported%%German Russian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Greek,Total ancestry categories tallied for people with one or more ancestry categories reported%%Guyanese,Total ancestry categories tallied for people with one or more ancestry categories reported%%Hungarian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Icelander,Total ancestry categories tallied for people with one or more ancestry categories reported%%Iranian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Irish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Israeli,Total ancestry categories tallied for people with one or more ancestry categories reported%%Italian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Latvian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Lithuanian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Luxemburger,Total ancestry categories tallied for people with one or more ancestry categories reported%%Macedonian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Maltese,Total ancestry categories tallied for people with one or more ancestry categories reported%%New Zealander,Total ancestry categories tallied for people with one or more ancestry categories reported%%Northern European,Total ancestry categories tallied for people with one or more ancestry categories reported%%Norwegian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Pennsylvania German,Total ancestry categories tallied for people with one or more ancestry categories reported%%Polish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Portuguese,Total ancestry categories tallied for people with one or more ancestry categories reported%%Romanian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Russian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Scandinavian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Scotch-Irish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Scottish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Serbian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Slavic,Total ancestry categories tallied for people with one or more ancestry categories reported%%Slovak,Total ancestry categories tallied for people with one or more ancestry categories reported%%Slovene,Total ancestry categories tallied for people with one or more ancestry categories reported%%Soviet Union,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Cape Verdean,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Ethiopian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Ghanaian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Kenyan,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Liberian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Nigerian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Senegalese,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Sierra Leonean,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Somalian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%South African,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Sudanese,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Ugandan,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Zimbabwean,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%African,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African:%%Other Subsaharan African,Total ancestry categories tallied for people with one or more ancestry categories reported%%Swedish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Swiss,Total ancestry categories tallied for people with one or more ancestry categories reported%%Turkish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Ukrainian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Welsh,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Bahamian,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Barbadian,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Belizean,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Bermudan,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%British West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Dutch West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Haitian,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Jamaican,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Trinidadian and Tobagonian,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%US Virgin Islander,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups):%%Other West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Yugoslavian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Other groups,Total ancestry categories tallied for people with one or more ancestry categories reported,Total ancestry categories tallied for people with one or more ancestry categories reported%%American,Total ancestry categories tallied for people with one or more ancestry categories reported%%Arab,Total ancestry categories tallied for people with one or more ancestry categories reported%%British,Total ancestry categories tallied for people with one or more ancestry categories reported%%Czech,Total ancestry categories tallied for people with one or more ancestry categories reported%%Danish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Dutch,Total ancestry categories tallied for people with one or more ancestry categories reported%%English,Total ancestry categories tallied for people with one or more ancestry categories reported%%European,Total ancestry categories tallied for people with one or more ancestry categories reported%%French (except Basque),Total ancestry categories tallied for people with one or more ancestry categories reported%%French Canadian,Total ancestry categories tallied for people with one or more ancestry categories reported%%German,Total ancestry categories tallied for people with one or more ancestry categories reported%%Greek,Total ancestry categories tallied for people with one or more ancestry categories reported%%Hungarian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Irish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Italian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Lithuanian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Norwegian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Polish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Portuguese,Total ancestry categories tallied for people with one or more ancestry categories reported%%Russian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Scotch-Irish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Scottish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Slovak,Total ancestry categories tallied for people with one or more ancestry categories reported%%Subsaharan African,Total ancestry categories tallied for people with one or more ancestry categories reported%%Swedish,Total ancestry categories tallied for people with one or more ancestry categories reported%%Swiss,Total ancestry categories tallied for people with one or more ancestry categories reported%%Ukrainian,Total ancestry categories tallied for people with one or more ancestry categories reported%%Welsh,Total ancestry categories tallied for people with one or more ancestry categories reported%%West Indian (except Hispanic groups),Total ancestry categories tallied for people with one or more ancestry categories reported%%Other groups,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,9,2,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,9,3,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,9,4,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,9,5,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,9,6,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,9,7,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,9,8,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,9,9,655111.0,0.0,143.0,0.0,17315.0,3129.0,602.0,168.0,95.0,610.0,379.0,337.0,211.0,356.0,371.0,1247.0,242.0,639.0,2822.0,0.0,594.0,1403.0,4942.0,295.0,58.0,1824.0,38.0,69.0,620.0,0.0,2147.0,92.0,1378.0,3740.0,5885.0,32992.0,53.0,11608.0,757.0,8048.0,2268.0,43094.0,0.0,2682.0,923.0,2786.0,83.0,1188.0,42268.0,230.0,25099.0,728.0,2075.0,0.0,83.0,41.0,158.0,1120.0,4370.0,295.0,15193.0,2017.0,945.0,11349.0,864.0,3126.0,9022.0,1331.0,321.0,1014.0,792.0,51.0,23139.0,144.0,7320.0,554.0,231.0,0.0,4181.0,224.0,39.0,0.0,138.0,143.0,0.0,0.0,8682.0,1483.0,4784.0,1481.0,1159.0,2310.0,2970.0,10824.0,728.0,195.0,0.0,91.0,600.0,72.0,1717.0,4685.0,1470.0,0.0,992.0,274.0,228.0,330620.0,655111.0,17315.0,3129.0,4942.0,2147.0,1378.0,3740.0,32992.0,11608.0,8048.0,2268.0,43094.0,2682.0,2786.0,42268.0,25099.0,2075.0,4370.0,15193.0,2017.0,11349.0,3126.0,9022.0,1014.0,23139.0,4784.0,1481.0,2310.0,2970.0,10824.0,357941.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128976.0,3283.0,1324.0,1647.0,573.0,350.0,705.0,10826.0,1865.0,3303.0,921.0,13574.0,809.0,981.0,14409.0,8079.0,611.0,1247.0,5486.0,847.0,4498.0,1363.0,2611.0,475.0,1391.0,1631.0,475.0,889.0,563.0,1165.0,43075.0,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122792.0,4162.0,216.0,789.0,178.0,176.0,483.0,4580.0,1341.0,1092.0,204.0,5431.0,496.0,546.0,5137.0,2641.0,245.0,758.0,1643.0,151.0,1240.0,472.0,1194.0,77.0,10988.0,532.0,164.0,353.0,695.0,3094.0,73714.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
