,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,"Full-time, year-round civilian employed population 16 years and over with earnings","Full-time, year-round civilian employed population 16 years and over with earnings%Agriculture, forestry, fishing and hunting, and mining:","Full-time, year-round civilian employed population 16 years and over with earnings%Agriculture, forestry, fishing and hunting, and mining:%Agriculture, forestry, fishing and hunting","Full-time, year-round civilian employed population 16 years and over with earnings%Agriculture, forestry, fishing and hunting, and mining:%Mining, quarrying, and oil and gas extraction","Full-time, year-round civilian employed population 16 years and over with earnings%Construction","Full-time, year-round civilian employed population 16 years and over with earnings%Manufacturing","Full-time, year-round civilian employed population 16 years and over with earnings%Wholesale trade","Full-time, year-round civilian employed population 16 years and over with earnings%Retail trade","Full-time, year-round civilian employed population 16 years and over with earnings%Transportation and warehousing, and utilities:","Full-time, year-round civilian employed population 16 years and over with earnings%Transportation and warehousing, and utilities:%Transportation and warehousing","Full-time, year-round civilian employed population 16 years and over with earnings%Transportation and warehousing, and utilities:%Utilities","Full-time, year-round civilian employed population 16 years and over with earnings%Information","Full-time, year-round civilian employed population 16 years and over with earnings%Finance and insurance, and real estate and rental and leasing:","Full-time, year-round civilian employed population 16 years and over with earnings%Finance and insurance, and real estate and rental and leasing:%Finance and insurance","Full-time, year-round civilian employed population 16 years and over with earnings%Finance and insurance, and real estate and rental and leasing:%Real estate and rental and leasing","Full-time, year-round civilian employed population 16 years and over with earnings%Professional, scientific, and management, and administrative and waste management services:","Full-time, year-round civilian employed population 16 years and over with earnings%Professional, scientific, and management, and administrative and waste management services:%Professional, scientific, and technical services","Full-time, year-round civilian employed population 16 years and over with earnings%Professional, scientific, and management, and administrative and waste management services:%Management of companies and enterprises","Full-time, year-round civilian employed population 16 years and over with earnings%Professional, scientific, and management, and administrative and waste management services:%Administrative and support and waste management services","Full-time, year-round civilian employed population 16 years and over with earnings%Educational services, and health care and social assistance:","Full-time, year-round civilian employed population 16 years and over with earnings%Educational services, and health care and social assistance:%Educational services","Full-time, year-round civilian employed population 16 years and over with earnings%Educational services, and health care and social assistance:%Health care and social assistance","Full-time, year-round civilian employed population 16 years and over with earnings%Arts, entertainment, and recreation, and accommodation and food services:","Full-time, year-round civilian employed population 16 years and over with earnings%Arts, entertainment, and recreation, and accommodation and food services:%Arts, entertainment, and recreation","Full-time, year-round civilian employed population 16 years and over with earnings%Arts, entertainment, and recreation, and accommodation and food services:%Accommodation and food services","Full-time, year-round civilian employed population 16 years and over with earnings%Other services except public administration","Full-time, year-round civilian employed population 16 years and over with earnings%Public administration","Full-time, year-round civilian employed population 16 years and over with earnings","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Agriculture, forestry, fishing and hunting, and mining:","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Agriculture, forestry, fishing and hunting, and mining:%Agriculture, forestry, fishing and hunting","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Agriculture, forestry, fishing and hunting, and mining:%Mining, quarrying, and oil and gas extraction","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Construction","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Manufacturing","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Wholesale trade","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Retail trade","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Transportation and warehousing, and utilities:","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Transportation and warehousing, and utilities:%Transportation and warehousing","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Transportation and warehousing, and utilities:%Utilities","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Information","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Finance and insurance, and real estate and rental and leasing:","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Finance and insurance, and real estate and rental and leasing:%Finance and insurance","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Finance and insurance, and real estate and rental and leasing:%Real estate and rental and leasing","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Professional, scientific, and management, and administrative and waste management services:","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Professional, scientific, and management, and administrative and waste management services:%Professional, scientific, and technical services","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Professional, scientific, and management, and administrative and waste management services:%Management of companies and enterprises","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Professional, scientific, and management, and administrative and waste management services:%Administrative and support and waste management services","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Educational services, and health care and social assistance:","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Educational services, and health care and social assistance:%Educational services","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Educational services, and health care and social assistance:%Health care and social assistance","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Arts, entertainment, and recreation, and accommodation and food services:","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Arts, entertainment, and recreation, and accommodation and food services:%Arts, entertainment, and recreation","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Arts, entertainment, and recreation, and accommodation and food services:%Accommodation and food services","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Other services, except public administration","Full-time, year-round civilian employed population 16 years and over with earnings%Male:%Public administration","Full-time, year-round civilian employed population 16 years and over with earnings%Female:","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Agriculture, forestry, fishing and hunting, and mining:","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Agriculture, forestry, fishing and hunting, and mining:%Agriculture, forestry, fishing and hunting","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Agriculture, forestry, fishing and hunting, and mining:%Mining, quarrying, and oil and gas extraction","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Construction","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Manufacturing","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Wholesale trade","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Retail trade","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Transportation and warehousing, and utilities:","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Transportation and warehousing, and utilities:%Transportation and warehousing","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Transportation and warehousing, and utilities:%Utilities","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Information","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Finance and insurance, and real estate and rental and leasing:","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Finance and insurance, and real estate and rental and leasing:%Finance and insurance","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Finance and insurance, and real estate and rental and leasing:%Real estate and rental and leasing","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Professional, scientific, and management, and administrative and waste management services:","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Professional, scientific, and management, and administrative and waste management services:%Professional, scientific, and technical services","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Professional, scientific, and management, and administrative and waste management services:%Management of companies and enterprises","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Professional, scientific, and management, and administrative and waste management services:%Administrative and support and waste management services","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Educational services, and health care and social assistance:","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Educational services, and health care and social assistance:%Educational services","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Educational services, and health care and social assistance:%Health care and social assistance","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Arts, entertainment, and recreation, and accommodation and food services:","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Arts, entertainment, and recreation, and accommodation and food services:%Arts, entertainment, and recreation","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Arts, entertainment, and recreation, and accommodation and food services:%Accommodation and food services","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Other services, except public administration","Full-time, year-round civilian employed population 16 years and over with earnings%Female:%Public administration","Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over%Male:","Full-time, year-round civilian employed population 16 years and over%Male:%Agriculture, forestry, fishing and hunting, and mining:","Full-time, year-round civilian employed population 16 years and over%Male:%Agriculture, forestry, fishing and hunting, and mining:%Agriculture, forestry, fishing and hunting","Full-time, year-round civilian employed population 16 years and over%Male:%Agriculture, forestry, fishing and hunting, and mining:%Mining, quarrying, and oil and gas extraction","Full-time, year-round civilian employed population 16 years and over%Male:%Construction","Full-time, year-round civilian employed population 16 years and over%Male:%Manufacturing","Full-time, year-round civilian employed population 16 years and over%Male:%Wholesale trade","Full-time, year-round civilian employed population 16 years and over%Male:%Retail trade","Full-time, year-round civilian employed population 16 years and over%Male:%Transportation and warehousing, and utilities:","Full-time, year-round civilian employed population 16 years and over%Male:%Transportation and warehousing, and utilities:%Transportation and warehousing","Full-time, year-round civilian employed population 16 years and over%Male:%Transportation and warehousing, and utilities:%Utilities","Full-time, year-round civilian employed population 16 years and over%Male:%Information","Full-time, year-round civilian employed population 16 years and over%Male:%Finance and insurance, and real estate and rental and leasing:","Full-time, year-round civilian employed population 16 years and over%Male:%Finance and insurance, and real estate and rental and leasing:%Finance and insurance","Full-time, year-round civilian employed population 16 years and over%Male:%Finance and insurance, and real estate and rental and leasing:%Real estate and rental and leasing","Full-time, year-round civilian employed population 16 years and over%Male:%Professional, scientific, and management, and administrative and waste management services:","Full-time, year-round civilian employed population 16 years and over%Male:%Professional, scientific, and management, and administrative and waste management services:%Professional, scientific, and technical services","Full-time, year-round civilian employed population 16 years and over%Male:%Professional, scientific, and management, and administrative and waste management services:%Management of companies and enterprises","Full-time, year-round civilian employed population 16 years and over%Male:%Professional, scientific, and management, and administrative and waste management services:%Administrative and support and waste management services","Full-time, year-round civilian employed population 16 years and over%Male:%Educational services, and health care and social assistance:","Full-time, year-round civilian employed population 16 years and over%Male:%Educational services, and health care and social assistance:%Educational services","Full-time, year-round civilian employed population 16 years and over%Male:%Educational services, and health care and social assistance:%Health care and social assistance","Full-time, year-round civilian employed population 16 years and over%Male:%Arts, entertainment, and recreation, and accommodation and food services:","Full-time, year-round civilian employed population 16 years and over%Male:%Arts, entertainment, and recreation, and accommodation and food services:%Arts, entertainment, and recreation","Full-time, year-round civilian employed population 16 years and over%Male:%Arts, entertainment, and recreation, and accommodation and food services:%Accommodation and food services","Full-time, year-round civilian employed population 16 years and over%Male:%Other services, except public administration","Full-time, year-round civilian employed population 16 years and over%Male:%Public administration","Full-time, year-round civilian employed population 16 years and over%Female:","Full-time, year-round civilian employed population 16 years and over%Female:%Agriculture, forestry, fishing and hunting, and mining:","Full-time, year-round civilian employed population 16 years and over%Female:%Agriculture, forestry, fishing and hunting, and mining:%Agriculture, forestry, fishing and hunting","Full-time, year-round civilian employed population 16 years and over%Female:%Agriculture, forestry, fishing and hunting, and mining:%Mining, quarrying, and oil and gas extraction","Full-time, year-round civilian employed population 16 years and over%Female:%Construction","Full-time, year-round civilian employed population 16 years and over%Female:%Manufacturing","Full-time, year-round civilian employed population 16 years and over%Female:%Wholesale trade","Full-time, year-round civilian employed population 16 years and over%Female:%Retail trade","Full-time, year-round civilian employed population 16 years and over%Female:%Transportation and warehousing, and utilities:","Full-time, year-round civilian employed population 16 years and over%Female:%Transportation and warehousing, and utilities:%Transportation and warehousing","Full-time, year-round civilian employed population 16 years and over%Female:%Transportation and warehousing, and utilities:%Utilities","Full-time, year-round civilian employed population 16 years and over%Female:%Information","Full-time, year-round civilian employed population 16 years and over%Female:%Finance and insurance, and real estate and rental and leasing:","Full-time, year-round civilian employed population 16 years and over%Female:%Finance and insurance, and real estate and rental and leasing:%Finance and insurance","Full-time, year-round civilian employed population 16 years and over%Female:%Finance and insurance, and real estate and rental and leasing:%Real estate and rental and leasing","Full-time, year-round civilian employed population 16 years and over%Female:%Professional, scientific, and management, and administrative and waste management services:","Full-time, year-round civilian employed population 16 years and over%Female:%Professional, scientific, and management, and administrative and waste management services:%Professional, scientific, and technical services","Full-time, year-round civilian employed population 16 years and over%Female:%Professional, scientific, and management, and administrative and waste management services:%Management of companies and enterprises","Full-time, year-round civilian employed population 16 years and over%Female:%Professional, scientific, and management, and administrative and waste management services:%Administrative and support and waste management services","Full-time, year-round civilian employed population 16 years and over%Female:%Educational services, and health care and social assistance:","Full-time, year-round civilian employed population 16 years and over%Female:%Educational services, and health care and social assistance:%Educational services","Full-time, year-round civilian employed population 16 years and over%Female:%Educational services, and health care and social assistance:%Health care and social assistance","Full-time, year-round civilian employed population 16 years and over%Female:%Arts, entertainment, and recreation, and accommodation and food services:","Full-time, year-round civilian employed population 16 years and over%Female:%Arts, entertainment, and recreation, and accommodation and food services:%Arts, entertainment, and recreation","Full-time, year-round civilian employed population 16 years and over%Female:%Arts, entertainment, and recreation, and accommodation and food services:%Accommodation and food services","Full-time, year-round civilian employed population 16 years and over%Female:%Other services, except public administration","Full-time, year-round civilian employed population 16 years and over%Female:%Public administration",Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,127,2,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,127,3,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,127,4,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,127,5,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,127,6,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,127,7,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,127,8,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,127,9,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,127,10,94509,.,.,.,81924,141797,230932,80339,103586,97300,.,83224,131669,166587,70453,124263,130378,42422,107961,62087,59153,76287,50419,53880,44274,66234,104770,116782,.,.,.,75053,178129,250001,45813,103586,97300,.,101789,104933,178024,70972,152755,152095,.,.,92956,66788,130863,50661,77917,50073,75526,131124,77698,.,.,.,100768,140594,100421,100785,.,.,.,77572,144316,159792,55696,100464,101045,.,47051,60049,52423,61823,49457,53448,26417,62817,90563,42848,20436,72,72,0,240,309,359,407,167,106,61,1427,2178,1263,915,5320,5207,45,68,3051,1817,1234,952,255,697,1212,4742,22412,0,0,0,229,250,153,552,0,0,0,1359,1589,970,619,4560,4245,48,267,5002,2721,2281,690,424,266,2571,5457,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,127,11,53631,.,.,.,49464,11857,85590,24469,40897,40705,.,55271,71107,66313,90509,58051,65397,.,34357,54946,58295,45553,31477,40796,28654,56632,76513,52377,.,.,.,50498,11422,85590,20942,36250,24928,.,55396,103460,103683,92324,61133,77005,.,34732,57534,58222,46113,32953,46839,30814,62106,76326,53970,.,.,.,42011,42337,.,29753,49200,49200,.,52374,57245,60026,57176,55125,56706,.,24798,54894,60126,45182,29846,40030,27202,46816,76614,47816,23793,0,0,0,2566,281,165,1194,1364,1321,43,934,1323,829,494,4155,2734,0,1421,3138,1721,1417,3129,445,2684,1961,3583,24023,36,36,0,624,86,0,515,325,325,0,1012,1381,1023,358,4211,3502,0,709,6221,2977,3244,1796,448,1348,2915,4901,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,127,12,63897,.,.,.,54938,104915,56088,24526,45682,50547,41534,63604,86135,94375,49327,74000,77767,.,51848,54003,54249,52668,40197,45596,32836,55330,91815,65631,.,.,.,56250,151224,55347,39470,41880,41869,41902,66509,87304,102717,34063,76605,79167,.,42143,50586,51835,37376,40898,45950,32114,47567,97840,63477,.,.,.,.,103580,.,21753,61505,61750,.,51033,85108,92608,67337,66854,72722,.,56332,55580,54705,56428,36972,42189,33647,66746,76517,47831,21976,0,0,0,676,129,145,576,1657,1409,248,1547,1038,578,460,4902,3946,0,956,1794,758,1036,1522,809,713,2383,5607,25855,0,0,0,40,368,32,1181,773,725,48,876,1015,825,190,4464,3464,0,1000,6481,2626,3855,1430,800,630,3228,5967,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20110.0,dc,0,127,13,42064,.,.,.,46277,61083,40820,45753,41689,40843,71661,50128,33935,33738,33982,53338,71576,.,30691,40101,47155,36211,29473,50016,25750,39046,52425,44645,.,.,.,45655,60556,40333,46305,49406,41726,71821,50228,34387,32992,34595,41638,60969,.,23175,43225,51765,35822,27405,50829,26702,39586,52740,41594,.,.,.,46800,75913,.,34142,31139,31582,.,42317,33511,34094,33313,57553,72190,.,32182,38995,46201,36360,29545,33728,24380,27257,52292,35017,15613,0,0,0,1777,356,206,1379,1799,1480,319,249,1145,183,962,2206,1084,0,1122,2379,1386,993,656,257,399,1379,2082,19404,0,0,0,276,375,51,248,838,810,28,323,1012,456,556,3484,2122,0,1362,5956,1819,4137,1699,471,1228,1226,3916,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20110.0,dc,0,127,14,71331,.,.,.,33963,111397,49621,34944,30565,26964,.,71369,109000,118187,87213,78978,79375,.,67398,64700,63001,70168,38783,55995,36643,61046,92983,76116,.,.,.,33816,111483,9332,40457,24746,24598,.,73046,113472,145731,108833,97254,98348,.,92068,63037,62648,70366,56505,65771,41106,67006,100782,66108,.,.,.,56857,82449,49915,34810,48038,48038,.,52376,71093,58525,72186,66777,67584,.,59330,66519,64563,70100,26376,34505,17331,57030,90445,64850,36573,0,0,0,1723,651,85,687,1635,1527,108,2332,4003,2565,1438,9334,8408,79,847,3740,1903,1837,3082,1018,2064,1983,7318,28277,0,0,0,101,339,255,629,381,381,0,991,1343,737,606,8810,8029,0,781,4480,1784,2696,1569,784,785,3324,6055,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20110.0,dc,0,127,15,62876,41875,41875,.,44701,102439,70913,34505,41562,41040,71432,67957,85418,101640,70587,72431,80515,61203,36859,54192,56301,51239,36138,46043,32253,56325,89801,67683,.,.,.,43660,101355,85324,31771,41178,40409,71806,70923,101456,128224,72950,82411,92613,61962,35070,58478,58969,58098,40934,54813,35968,55681,96006,60545,.,.,.,51149,104489,60117,35200,47906,48166,23021,61968,68289,75163,55756,65946,70415,.,41923,52318,54797,48130,32289,40019,26983,56641,77533,238362,118391,72,72,0,6982,1726,960,4243,6622,5843,779,6489,9687,5418,4269,25917,21379,124,4414,14102,7585,6517,9341,2784,6557,8918,23332,119971,36,36,0,1270,1418,491,3125,2317,2241,76,4561,6340,4011,2329,25529,21362,48,4119,28140,11927,16213,7184,2927,4257,13264,26296,97000US1100030,"District of Columbia Public Schools, District of Columbia"
