,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian employed population 16 years and over with earnings,"Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:%%Management occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:%%Business and financial operations occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Computer and mathematical occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Architecture and engineering occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Community and social service occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Legal occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Education, training, and library occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:%%Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:%%Health technologists and technicians",Civilian employed population 16 years and over with earnings%%Service occupations:,Civilian employed population 16 years and over with earnings%%Service occupations:%%Healthcare support occupations,Civilian employed population 16 years and over with earnings%%Service occupations:%%Protective service occupations:,"Civilian employed population 16 years and over with earnings%%Service occupations:%%Protective service occupations:%%Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings%%Service occupations:%%Protective service occupations:%%Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings%%Service occupations:%%Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings%%Service occupations:%%Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings%%Service occupations:%%Personal care and service occupations,Civilian employed population 16 years and over with earnings%%Sales and office occupations:,Civilian employed population 16 years and over with earnings%%Sales and office occupations:%%Sales and related occupations,Civilian employed population 16 years and over with earnings%%Sales and office occupations:%%Office and administrative support occupations,"Civilian employed population 16 years and over with earnings%%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings%%Natural resources, construction, and maintenance occupations:%%Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings%%Natural resources, construction, and maintenance occupations:%%Construction and extraction occupations","Civilian employed population 16 years and over with earnings%%Natural resources, construction, and maintenance occupations:%%Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings%%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings%%Production, transportation, and material moving occupations:%%Production occupations","Civilian employed population 16 years and over with earnings%%Production, transportation, and material moving occupations:%%Transportation occupations","Civilian employed population 16 years and over with earnings%%Production, transportation, and material moving occupations:%%Material moving occupations",Civilian employed population 16 years and over with earnings,Civilian employed population 16 years and over with earnings%%Male:,"Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:%%Management occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:%%Business and financial operations occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Computer and mathematical occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Architecture and engineering occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Community and social service occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Legal occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Education, training, and library occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:%%Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings%%Male:%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:%%Health technologists and technicians",Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:,Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:%%Healthcare support occupations,Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:%%Protective service occupations:,"Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:%%Protective service occupations:%%Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:%%Protective service occupations:%%Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:%%Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:%%Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings%%Male:%%Service occupations:%%Personal care and service occupations,Civilian employed population 16 years and over with earnings%%Male:%%Sales and office occupations:,Civilian employed population 16 years and over with earnings%%Male:%%Sales and office occupations:%%Sales and related occupations,Civilian employed population 16 years and over with earnings%%Male:%%Sales and office occupations:%%Office and administrative support occupations,"Civilian employed population 16 years and over with earnings%%Male:%%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings%%Male:%%Natural resources, construction, and maintenance occupations:%%Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings%%Male:%%Natural resources, construction, and maintenance occupations:%%Construction and extraction occupations","Civilian employed population 16 years and over with earnings%%Male:%%Natural resources, construction, and maintenance occupations:%%Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings%%Male:%%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings%%Male:%%Production, transportation, and material moving occupations:%%Production occupations","Civilian employed population 16 years and over with earnings%%Male:%%Production, transportation, and material moving occupations:%%Transportation occupations","Civilian employed population 16 years and over with earnings%%Male:%%Production, transportation, and material moving occupations:%%Material moving occupations",Civilian employed population 16 years and over with earnings%%Female:,"Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:%%Management occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Management, business, and financial occupations:%%Business and financial operations occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Computer and mathematical occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Architecture and engineering occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Computer, engineering, and science occupations:%%Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Community and social service occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Legal occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Education, training, and library occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Education, legal, community service, arts, and media occupations:%%Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:%%Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings%%Female:%%Management, business, science, and arts occupations:%%Healthcare practitioners and technical occupations:%%Health technologists and technicians",Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:,Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:%%Healthcare support occupations,Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:%%Protective service occupations:,"Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:%%Protective service occupations:%%Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:%%Protective service occupations:%%Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:%%Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:%%Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings%%Female:%%Service occupations:%%Personal care and service occupations,Civilian employed population 16 years and over with earnings%%Female:%%Sales and office occupations:,Civilian employed population 16 years and over with earnings%%Female:%%Sales and office occupations:%%Sales and related occupations,Civilian employed population 16 years and over with earnings%%Female:%%Sales and office occupations:%%Office and administrative support occupations,"Civilian employed population 16 years and over with earnings%%Female:%%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings%%Female:%%Natural resources, construction, and maintenance occupations:%%Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings%%Female:%%Natural resources, construction, and maintenance occupations:%%Construction and extraction occupations","Civilian employed population 16 years and over with earnings%%Female:%%Natural resources, construction, and maintenance occupations:%%Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings%%Female:%%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings%%Female:%%Production, transportation, and material moving occupations:%%Production occupations","Civilian employed population 16 years and over with earnings%%Female:%%Production, transportation, and material moving occupations:%%Transportation occupations","Civilian employed population 16 years and over with earnings%%Female:%%Production, transportation, and material moving occupations:%%Material moving occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Male:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Male:%%Management, business, science, and arts occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Male:%%Service occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Male:%%Sales and office occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Male:%%Natural resources, construction, and maintenance occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Male:%%Production, transportation, and material moving occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Female:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Female:%%Management, business, science, and arts occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Female:%%Service occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Female:%%Sales and office occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Female:%%Natural resources, construction, and maintenance occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over%%Female:%%Production, transportation, and material moving occupations",Civilian employed Hispanic or Latino population 16 years and over,Civilian employed Hispanic or Latino population 16 years and over%%Male:,"Civilian employed Hispanic or Latino population 16 years and over%%Male:%%Management, business, science, and arts occupations",Civilian employed Hispanic or Latino population 16 years and over%%Male:%%Service occupations,Civilian employed Hispanic or Latino population 16 years and over%%Male:%%Sales and office occupations,"Civilian employed Hispanic or Latino population 16 years and over%%Male:%%Natural resources, construction, and maintenance occupations","Civilian employed Hispanic or Latino population 16 years and over%%Male:%%Production, transportation, and material moving occupations",Civilian employed Hispanic or Latino population 16 years and over%%Female:,"Civilian employed Hispanic or Latino population 16 years and over%%Female:%%Management, business, science, and arts occupations",Civilian employed Hispanic or Latino population 16 years and over%%Female:%%Service occupations,Civilian employed Hispanic or Latino population 16 years and over%%Female:%%Sales and office occupations,"Civilian employed Hispanic or Latino population 16 years and over%%Female:%%Natural resources, construction, and maintenance occupations","Civilian employed Hispanic or Latino population 16 years and over%%Female:%%Production, transportation, and material moving occupations",Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,113,2,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,113,3,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,113,4,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,113,5,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,113,6,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,113,7,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,113,8,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,113,9,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,113,10,78359,92732,96355,101416,83156,102226,108427,110272,101769,84323,51506,161480,56279,62216,125132,127279,.,18107,31693,41590,41238,106581,6515,40990,12833,39092,36960,46091,50794,.,50059,.,16217,.,22837,2499,78359,100404,117060,106139,113750,84650,115957,110982,112402,136557,126263,50272,195529,60747,96661,235381,235381,.,21406,.,41996,41680,.,6745,.,3615,30516,60015,15253,11760,.,.,.,16217,.,22837,2499,70895,80847,85365,86720,81509,76905,82261,70392,76012,76223,58246,144536,50425,61625,80151,81314,.,17451,31250,2903,.,.,3438,40990,17733,46379,36331,49337,51456,.,.,.,.,.,.,.,44507.0,21644.0,17735.0,1245.0,2453.0,116.0,95.0,22863.0,18011.0,1541.0,3057.0,254.0,0.0,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,113,11,41874,65738,72038,74283,62917,79779,74536,100915,87909,52447,63000,120159,31889,49250,60807,61324,60512,19656,26925,32229,32229,.,17208,19981,14007,38557,31054,40703,24458,.,20760,35612,25131,16864,32474,.,41874,42307,70932,75566,75450,75971,81186,72043,94405,90552,52195,50919,120552,32348,47338,41922,181745,41511,25354,28171,35613,35613,.,24114,29162,10949,38707,41879,36937,24867,.,20760,36040,26372,16015,31055,.,41097,61925,62139,70104,58044,77364,77944,150120,73398,55103,70519,115719,31550,61000,61260,60715,61638,16753,26304,30463,30463,.,10502,17919,16773,38535,19408,41678,.,.,.,.,21341,20234,.,.,22208.0,12104.0,9812.0,733.0,1040.0,490.0,29.0,10104.0,7796.0,1069.0,1035.0,49.0,155.0,13351.0,7508.0,1973.0,2927.0,448.0,1566.0,594.0,5843.0,1908.0,3249.0,307.0,0.0,379.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20130.0,dc,0,113,12,60093,73366,75601,74054,77205,77472,82149,54995,85962,69256,70750,102058,42389,70033,60829,61739,45349,26266,24989,60417,41875,84457,23692,25227,31191,38674,28192,41214,55649,.,40590,67433,24891,53275,37179,13529,60093,60593,76596,76673,72688,81324,83913,94817,54995,105242,63156,36923,121831,43344,64031,70134,72778,.,26093,35054,52115,40446,84457,18785,25162,27143,40946,21782,48177,55921,.,41160,67433,16385,.,16865,12425,57369,71445,74294,74375,72445,75236,76897,56250,42131,70277,72306,91606,42019,70616,60788,60924,56667,26431,24943,.,.,.,25954,25259,31519,38041,31094,40042,.,.,.,.,47521,49563,42262,.,27423.0,13433.0,11524.0,684.0,790.0,435.0,0.0,13990.0,11339.0,798.0,1779.0,0.0,74.0,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20130.0,dc,0,113,13,32476,55704,66017,66864,62317,66397,66446,.,40929,41807,49378,55669,23586,12191,55761,77684,42346,25107,25455,30954,28115,80045,21400,24663,15950,30808,16374,38688,35196,.,32047,37901,32237,22208,40209,14338,32476,30039,61929,76171,71674,77341,41723,65203,.,.,41077,60417,.,24145,41767,2499,.,.,22785,35347,43906,22119,81488,22102,23059,15226,17070,15885,28923,35274,.,32047,38253,32840,22705,40448,13002,35040,52542,58152,59721,51671,72548,70849,.,.,45818,48874,56524,20982,10296,56807,78852,55177,25862,22386,30780,30310,.,19159,30021,16197,34471,16901,39923,14577,.,.,14577,23406,.,14472,40422,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20130.0,dc,0,113,14,59888,71235,77118,80516,71782,71065,71713,59261,76181,62219,46631,97313,52334,53915,57313,61588,27477,21035,16916,68240,23614,86336,22264,19697,13775,41096,45231,39885,60118,.,18393,71017,14834,11715,36641,13275,59888,68727,80084,83645,84996,77371,78248,77917,67632,91213,69793,60398,101132,51259,65902,116345,168102,38961,25265,.,75972,68170,150519,22404,27903,11575,42796,44465,41933,42482,.,18393,70738,14415,10349,40370,13275,51654,61022,64947,65412,62527,55987,55190,55469,58634,58894,45684,93263,57074,49800,56651,57148,26284,17511,16113,21387,20766,.,22051,15189,14295,38477,48186,32468,.,.,.,.,51069,.,.,.,65084.0,34760.0,29170.0,1592.0,3875.0,123.0,0.0,30324.0,24508.0,1366.0,4393.0,0.0,57.0,9832.0,5430.0,2971.0,1487.0,738.0,194.0,40.0,4402.0,2347.0,1127.0,892.0,36.0,0.0,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20130.0,dc,0,113,15,52175,73285,77275,79965,75560,77346,76633,69316,86734,63991,51839,120705,49585,60055,61440,69438,46314,21828,25007,36729,31448,83851,19094,21939,15940,37460,30060,40133,36151,61026,27030,42133,24722,20851,35292,13201,52175,56619,80682,82790,84315,80484,81642,79205,69250,98538,66267,51250,137898,50175,59954,115932,168819,40700,24884,29421,50211,40922,86596,21540,27015,11911,37081,35299,40078,36139,61026,25825,41963,24572,20090,33263,12523,49563,67222,72086,73407,71231,70080,71940,70032,66211,61940,52218,105775,42176,60092,60629,61498,55733,19678,22861,29303,27186,62474,13351,18740,17300,37673,23171,40175,50103,.,32292,52691,35018,21799,41195,36775,160431.0,82345.0,68482.0,4301.0,8227.0,1211.0,124.0,78086.0,62287.0,4774.0,10436.0,303.0,286.0,35251.0,18375.0,8652.0,5281.0,1595.0,1760.0,1087.0,16876.0,7872.0,6109.0,2343.0,138.0,414.0,97000US1100030,"District of Columbia Public Schools, District of Columbia"
