,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian employed population 16 years and over,"Civilian employed population 16 years and over%Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over%Construction,Civilian employed population 16 years and over%Manufacturing,Civilian employed population 16 years and over%Wholesale trade,Civilian employed population 16 years and over%Retail trade,"Civilian employed population 16 years and over%Transportation and warehousing, and utilities",Civilian employed population 16 years and over%Information,"Civilian employed population 16 years and over%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%Educational services, and health care and social assistance","Civilian employed population 16 years and over%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%Other services, except public administration",Civilian employed population 16 years and over%Public administration,"Civilian employed population 16 years and over%Management, business, science, and arts occupations:","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Construction","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Manufacturing","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Wholesale trade","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Retail trade","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Transportation and warehousing, and utilities","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Information","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Educational services, and health care and social assistance","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Other services, except public administration","Civilian employed population 16 years and over%Management, business, science, and arts occupations:%Public administration",Civilian employed population 16 years and over%Service occupations:,"Civilian employed population 16 years and over%Service occupations:%Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over%Service occupations:%Construction,Civilian employed population 16 years and over%Service occupations:%Manufacturing,Civilian employed population 16 years and over%Service occupations:%Wholesale trade,Civilian employed population 16 years and over%Service occupations:%Retail trade,"Civilian employed population 16 years and over%Service occupations:%Transportation and warehousing, and utilities",Civilian employed population 16 years and over%Service occupations:%Information,"Civilian employed population 16 years and over%Service occupations:%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%Service occupations:%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%Service occupations:%Educational services, and health care and social assistance","Civilian employed population 16 years and over%Service occupations:%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%Service occupations:%Other services, except public administration",Civilian employed population 16 years and over%Service occupations:%Public administration,Civilian employed population 16 years and over%Sales and office occupations:,"Civilian employed population 16 years and over%Sales and office occupations:%Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over%Sales and office occupations:%Construction,Civilian employed population 16 years and over%Sales and office occupations:%Manufacturing,Civilian employed population 16 years and over%Sales and office occupations:%Wholesale trade,Civilian employed population 16 years and over%Sales and office occupations:%Retail trade,"Civilian employed population 16 years and over%Sales and office occupations:%Transportation and warehousing, and utilities",Civilian employed population 16 years and over%Sales and office occupations:%Information,"Civilian employed population 16 years and over%Sales and office occupations:%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%Sales and office occupations:%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%Sales and office occupations:%Educational services, and health care and social assistance","Civilian employed population 16 years and over%Sales and office occupations:%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%Sales and office occupations:%Other services, except public administration",Civilian employed population 16 years and over%Sales and office occupations:%Public administration,"Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Construction","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Manufacturing","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Wholesale trade","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Retail trade","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Transportation and warehousing, and utilities","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Information","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Educational services, and health care and social assistance","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Other services, except public administration","Civilian employed population 16 years and over%Natural resources, construction, and maintenance occupations:%Public administration","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Construction","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Manufacturing","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Wholesale trade","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Retail trade","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Transportation and warehousing, and utilities","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Information","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Educational services, and health care and social assistance","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Other services, except public administration","Civilian employed population 16 years and over%Production, transportation, and material moving occupations:%Public administration",Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,129,2,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,129,3,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,129,4,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,129,5,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,129,6,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,129,7,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,129,8,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,129,9,310607.0,108.0,10818.0,3689.0,1736.0,14239.0,11208.0,12933.0,18262.0,64799.0,62135.0,26050.0,28427.0,56203.0,188812.0,108.0,2412.0,2219.0,250.0,1520.0,1967.0,9706.0,12222.0,49110.0,40878.0,6494.0,18335.0,43591.0,46688.0,0.0,566.0,119.0,0.0,499.0,469.0,332.0,1196.0,7641.0,11763.0,15237.0,5581.0,3285.0,52138.0,0.0,424.0,511.0,1108.0,11293.0,2828.0,2039.0,4108.0,6855.0,8015.0,3855.0,3057.0,8045.0,10478.0,0.0,7174.0,0.0,42.0,280.0,405.0,707.0,257.0,427.0,651.0,85.0,341.0,109.0,12491.0,0.0,242.0,840.0,336.0,647.0,5539.0,149.0,479.0,766.0,828.0,379.0,1113.0,1173.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,129,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,129,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
