,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 15 years and over,Population 15 years and overTotal living in area 1 year ago:%No income,Population 15 years and overTotal living in area 1 year ago:%With income:,"Population 15 years and overTotal living in area 1 year ago:%With income:%$1 to $9,999 or loss","Population 15 years and overTotal living in area 1 year ago:%With income:%$10,000 to $14,999","Population 15 years and overTotal living in area 1 year ago:%With income:%$15,000 to $24,999","Population 15 years and overTotal living in area 1 year ago:%With income:%$25,000 to $34,999","Population 15 years and overTotal living in area 1 year ago:%With income:%$35,000 to $49,999","Population 15 years and overTotal living in area 1 year ago:%With income:%$50,000 to $64,999","Population 15 years and overTotal living in area 1 year ago:%With income:%$65,000 to $74,999","Population 15 years and overTotal living in area 1 year ago:%With income:%$75,000 or more",Population 15 years and overTotal living in area 1 year ago:%Same house:,Population 15 years and overTotal living in area 1 year ago:%Same house:%No income,Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:,"Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$1 to $9,999 or loss","Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$10,000 to $14,999","Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$15,000 to $24,999","Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$25,000 to $34,999","Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$35,000 to $49,999","Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$50,000 to $64,999","Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$65,000 to $74,999","Population 15 years and overTotal living in area 1 year ago:%Same house:%With income:%$75,000 or more",Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:,Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%No income,Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:,"Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$1 to $9,999 or loss","Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$10,000 to $14,999","Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$15,000 to $24,999","Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$25,000 to $34,999","Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$35,000 to $49,999","Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$50,000 to $64,999","Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$65,000 to $74,999","Population 15 years and overTotal living in area 1 year ago:%Moved within same municipio:%With income:%$75,000 or more",Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:,Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%No income,Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:,"Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$1 to $9,999 or loss","Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$10,000 to $14,999","Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$15,000 to $24,999","Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$25,000 to $34,999","Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$35,000 to $49,999","Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$50,000 to $64,999","Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$65,000 to $74,999","Population 15 years and overTotal living in area 1 year ago:%Moved to different municipio:%With income:%$75,000 or more",Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:,Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%No income,Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:,"Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$1 to $9,999 or loss","Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$10,000 to $14,999","Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$15,000 to $24,999","Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$25,000 to $34,999","Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$35,000 to $49,999","Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$50,000 to $64,999","Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$65,000 to $74,999","Population 15 years and overTotal living in area 1 year ago:%Moved to the United States:%With income:%$75,000 or more",Population 15 years and over in the United States with income,Population 15 years and over in the United States with income%Total living in area 1 year ago:%Same house,Population 15 years and over in the United States with income%Total living in area 1 year ago:%Moved within same county,Population 15 years and over in the United States with income%Total living in area 1 year ago:%Moved to different county within same state,Population 15 years and over in the United States with income%Total living in area 1 year ago:%Moved to different state,Population 15 years and over with income in the past 12 months,Population 15 years and over with income in the past 12 months%Total living in area 1 year ago:%Same house,Population 15 years and over with income in the past 12 months%Total living in area 1 year ago:%Moved within same municipio,Population 15 years and over with income in the past 12 months%Total living in area 1 year ago:%Moved to different municipio,Population 15 years and over with income in the past 12 months%Total living in area 1 year ago:%Moved to the United States,Population 1 year and over in the United States for whom poverty status is determined,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Same house:,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Same house:%Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Same house:%100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Same house:%At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same county:,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same county:%Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same county:%100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same county:%At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different county within same state:,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different county within same state:%Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different county within same state:%100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different county within same state:%At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different state:,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different state:%Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different state:%100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different state:%At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determined,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Same house:,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Same house:%Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Same house:%100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Same house:%At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same municipio:,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same municipio:%Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same municipio:%100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved within same municipio:%At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different municipio:,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different municipio:%Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different municipio:%100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to different municipio:%At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to the United States:,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to the United States:%Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to the United States:%100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determinedTotal living in area 1 year ago:%Moved to the United States:%At or above 150 percent of the poverty level,Population 1 year and over in households in the United States,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Householder lived in owner-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Householder lived in renter-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Same house:,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Same house:%Householder lived in owner-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Same house:%Householder lived in renter-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved within same county:,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved within same county:%Householder lived in owner-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved within same county:%Householder lived in renter-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved to different county within same state:,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved to different county within same state:%Householder lived in owner-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved to different county within same state:%Householder lived in renter-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved to different state:,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved to different state:%Householder lived in owner-occupied housing units,Population 1 year and over in households in the United StatesTotal living in area 1 year ago:%Moved to different state:%Householder lived in renter-occupied housing units,Population 1 year and over in households,Population 1 year and over in householdsTotal living in area 1 year ago:%Householder lived in owner-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Householder lived in renter-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Same house 1 year ago:,Population 1 year and over in householdsTotal living in area 1 year ago:%Same house 1 year ago:%Householder lived in owner-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Same house 1 year ago:%Householder lived in renter-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved within same municipio:,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved within same municipio:%Householder lived in owner-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved within same municipio:%Householder lived in renter-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved to different municipio:,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved to different municipio:%Householder lived in owner-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved to different municipio:%Householder lived in renter-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved to the United States:,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved to the United States:%Householder lived in owner-occupied housing units,Population 1 year and over in householdsTotal living in area 1 year ago:%Moved to the United States:%Householder lived in renter-occupied housing units,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38997.0,40571.0,36702.0,.,25882.0,,,,,,572604.0,105098.0,37552.0,429954.0,466573.0,79469.0,29758.0,357346.0,62561.0,19341.0,4250.0,38970.0,0.0,0.0,0.0,0.0,43470.0,6288.0,3544.0,33638.0,,,,,,,,,,,,,,,,,,,,,567010.0,257389.0,309621.0,463013.0,233121.0,229892.0,61090.0,11252.0,49838.0,0.0,0.0,0.0,42907.0,13016.0,29891.0,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38997.0,40571.0,36702.0,.,25882.0,,,,,,572604.0,105098.0,37552.0,429954.0,466573.0,79469.0,29758.0,357346.0,62561.0,19341.0,4250.0,38970.0,0.0,0.0,0.0,0.0,43470.0,6288.0,3544.0,33638.0,,,,,,,,,,,,,,,,,,,,,567010.0,257389.0,309621.0,463013.0,233121.0,229892.0,61090.0,11252.0,49838.0,0.0,0.0,0.0,42907.0,13016.0,29891.0,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38997.0,40571.0,36702.0,.,25882.0,,,,,,572604.0,105098.0,37552.0,429954.0,466573.0,79469.0,29758.0,357346.0,62561.0,19341.0,4250.0,38970.0,0.0,0.0,0.0,0.0,43470.0,6288.0,3544.0,33638.0,,,,,,,,,,,,,,,,,,,,,567010.0,257389.0,309621.0,463013.0,233121.0,229892.0,61090.0,11252.0,49838.0,0.0,0.0,0.0,42907.0,13016.0,29891.0,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20110.0,dc,0,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20110.0,dc,0,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20110.0,dc,0,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
