,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Median age --%%Total living in area 1 year ago:,Median age --%%Total living in area 1 year ago:%%Same house,Median age --%%Total living in area 1 year ago:%%Moved within same county,Median age --%%Total living in area 1 year ago:%%Moved to different county within same state,Median age --%%Total living in area 1 year ago:%%Moved to different state,Median age --%%Total living in area 1 year ago:,Median age --%%Total living in area 1 year ago:%%Same house,Median age --%%Total living in area 1 year ago:%%Moved within same municipio,Median age --%%Total living in area 1 year ago:%%Moved to different municipio,Median age --%%Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Male,Total living in area 1 year ago:%%Female,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Male,Total living in area 1 year ago:%%Same house:%%Female,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%Male,Total living in area 1 year ago:%%Moved within same county:%%Female,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%Male,Total living in area 1 year ago:%%Moved to different county within same state:%%Female,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%Male,Total living in area 1 year ago:%%Moved to different state:%%Female,Total living in area 1 year ago:,Total living in area 1 year ago:%%Male,Total living in area 1 year ago:%%Female,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Male,Total living in area 1 year ago:%%Same house:%%Female,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%Male,Total living in area 1 year ago:%%Moved within same municipio:%%Female,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%Male,Total living in area 1 year ago:%%Moved to different municipio:%%Female,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%Male,Total living in area 1 year ago:%%Moved to the United States:%%Female,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same county,Total living in area 1 year ago:%%Moved to different county within same state,Total living in area 1 year ago:%%Moved to different state,Total living in area 1 year ago:,Total living in area 1 year ago:%%Same house,Total living in area 1 year ago:%%Moved within same municipio,Total living in area 1 year ago:%%Moved to different municipio,Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Native,Total living in area 1 year ago:%%Foreign born:,Total living in area 1 year ago:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Native,Total living in area 1 year ago:%%Same house:%%Foreign born:,Total living in area 1 year ago:%%Same house:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Same house:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%Native,Total living in area 1 year ago:%%Moved within same county:%%Foreign born:,Total living in area 1 year ago:%%Moved within same county:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Moved within same county:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%Native,Total living in area 1 year ago:%%Moved to different county within same state:%%Foreign born:,Total living in area 1 year ago:%%Moved to different county within same state:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Moved to different county within same state:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%Native,Total living in area 1 year ago:%%Moved to different state:%%Foreign born:,Total living in area 1 year ago:%%Moved to different state:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Moved to different state:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:,Total living in area 1 year ago:%%Native,Total living in area 1 year ago:%%Foreign born:,Total living in area 1 year ago:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Native,Total living in area 1 year ago:%%Same house:%%Foreign born:,Total living in area 1 year ago:%%Same house:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Same house:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%Native,Total living in area 1 year ago:%%Moved within same municipio:%%Foreign born:,Total living in area 1 year ago:%%Moved within same municipio:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Moved within same municipio:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%Native,Total living in area 1 year ago:%%Moved to different municipio:%%Foreign born:,Total living in area 1 year ago:%%Moved to different municipio:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Moved to different municipio:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%Native,Total living in area 1 year ago:%%Moved to the United States:%%Foreign born:,Total living in area 1 year ago:%%Moved to the United States:%%Foreign born:%%Naturalized US citizen,Total living in area 1 year ago:%%Moved to the United States:%%Foreign born:%%Not a US citizen,Total living in area 1 year ago:,Total living in area 1 year ago:%%1 to 4 years,Total living in area 1 year ago:%%5 to 17 years,Total living in area 1 year ago:%%18 to 24 years,Total living in area 1 year ago:%%25 to 34 years,Total living in area 1 year ago:%%35 to 44 years,Total living in area 1 year ago:%%45 to 54 years,Total living in area 1 year ago:%%55 to 64 years,Total living in area 1 year ago:%%65 to 74 years,Total living in area 1 year ago:%%75 years and over,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%1 to 4 years,Total living in area 1 year ago:%%Same house:%%5 to 17 years,Total living in area 1 year ago:%%Same house:%%18 to 24 years,Total living in area 1 year ago:%%Same house:%%25 to 34 years,Total living in area 1 year ago:%%Same house:%%35 to 44 years,Total living in area 1 year ago:%%Same house:%%45 to 54 years,Total living in area 1 year ago:%%Same house:%%55 to 64 years,Total living in area 1 year ago:%%Same house:%%65 to 74 years,Total living in area 1 year ago:%%Same house:%%75 years and over,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%1 to 4 years,Total living in area 1 year ago:%%Moved within same municipio:%%5 to 17 years,Total living in area 1 year ago:%%Moved within same municipio:%%18 to 24 years,Total living in area 1 year ago:%%Moved within same municipio:%%25 to 34 years,Total living in area 1 year ago:%%Moved within same municipio:%%35 to 44 years,Total living in area 1 year ago:%%Moved within same municipio:%%45 to 54 years,Total living in area 1 year ago:%%Moved within same municipio:%%55 to 64 years,Total living in area 1 year ago:%%Moved within same municipio:%%65 to 74 years,Total living in area 1 year ago:%%Moved within same municipio:%%75 years and over,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%1 to 4 years,Total living in area 1 year ago:%%Moved to different municipio:%%5 to 17 years,Total living in area 1 year ago:%%Moved to different municipio:%%18 to 24 years,Total living in area 1 year ago:%%Moved to different municipio:%%25 to 34 years,Total living in area 1 year ago:%%Moved to different municipio:%%35 to 44 years,Total living in area 1 year ago:%%Moved to different municipio:%%45 to 54 years,Total living in area 1 year ago:%%Moved to different municipio:%%55 to 64 years,Total living in area 1 year ago:%%Moved to different municipio:%%65 to 74 years,Total living in area 1 year ago:%%Moved to different municipio:%%75 years and over,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%1 to 4 years,Total living in area 1 year ago:%%Moved to the United States:%%5 to 17 years,Total living in area 1 year ago:%%Moved to the United States:%%18 to 24 years,Total living in area 1 year ago:%%Moved to the United States:%%25 to 34 years,Total living in area 1 year ago:%%Moved to the United States:%%35 to 44 years,Total living in area 1 year ago:%%Moved to the United States:%%45 to 54 years,Total living in area 1 year ago:%%Moved to the United States:%%55 to 64 years,Total living in area 1 year ago:%%Moved to the United States:%%65 to 74 years,Total living in area 1 year ago:%%Moved to the United States:%%75 years and over,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,29,6,34.6,37.2,28.1,.,29.0,,,,,,635962.0,303580.0,332382.0,509958.0,241651.0,268307.0,68917.0,33895.0,35022.0,0.0,0.0,0.0,57087.0,28034.0,29053.0,,,,,,,,,,,,,,,,255387.0,193346.0,30897.0,0.0,31144.0,,,,,,315370.0,267122.0,29691.0,0.0,18557.0,,,,,,,,,,,,,,,,23627.0,15832.0,3981.0,0.0,3814.0,,,,,,,,,,,,,,,,21642.0,16957.0,2644.0,0.0,2041.0,,,,,,18528.0,15445.0,1584.0,0.0,1499.0,,,,,,221756.0,167260.0,27467.0,0.0,27029.0,,,,,,64239.0,51233.0,6597.0,0.0,6409.0,,,,,,635962.0,543509.0,92453.0,39066.0,53387.0,509958.0,437313.0,72645.0,32259.0,40386.0,68917.0,58959.0,9958.0,3514.0,6444.0,0.0,0.0,0.0,0.0,0.0,57087.0,47237.0,9850.0,3293.0,6557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,29,7,34.6,37.2,28.1,.,29.0,,,,,,635962.0,303580.0,332382.0,509958.0,241651.0,268307.0,68917.0,33895.0,35022.0,0.0,0.0,0.0,57087.0,28034.0,29053.0,,,,,,,,,,,,,,,,255387.0,193346.0,30897.0,0.0,31144.0,,,,,,315370.0,267122.0,29691.0,0.0,18557.0,,,,,,,,,,,,,,,,23627.0,15832.0,3981.0,0.0,3814.0,,,,,,,,,,,,,,,,21642.0,16957.0,2644.0,0.0,2041.0,,,,,,18528.0,15445.0,1584.0,0.0,1499.0,,,,,,221756.0,167260.0,27467.0,0.0,27029.0,,,,,,64239.0,51233.0,6597.0,0.0,6409.0,,,,,,635962.0,543509.0,92453.0,39066.0,53387.0,509958.0,437313.0,72645.0,32259.0,40386.0,68917.0,58959.0,9958.0,3514.0,6444.0,0.0,0.0,0.0,0.0,0.0,57087.0,47237.0,9850.0,3293.0,6557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,29,8,34.6,37.2,28.1,.,29.0,,,,,,635962.0,303580.0,332382.0,509958.0,241651.0,268307.0,68917.0,33895.0,35022.0,0.0,0.0,0.0,57087.0,28034.0,29053.0,,,,,,,,,,,,,,,,255387.0,193346.0,30897.0,0.0,31144.0,,,,,,315370.0,267122.0,29691.0,0.0,18557.0,,,,,,,,,,,,,,,,23627.0,15832.0,3981.0,0.0,3814.0,,,,,,,,,,,,,,,,21642.0,16957.0,2644.0,0.0,2041.0,,,,,,18528.0,15445.0,1584.0,0.0,1499.0,,,,,,221756.0,167260.0,27467.0,0.0,27029.0,,,,,,64239.0,51233.0,6597.0,0.0,6409.0,,,,,,635962.0,543509.0,92453.0,39066.0,53387.0,509958.0,437313.0,72645.0,32259.0,40386.0,68917.0,58959.0,9958.0,3514.0,6444.0,0.0,0.0,0.0,0.0,0.0,57087.0,47237.0,9850.0,3293.0,6557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20130.0,dc,0,29,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20130.0,dc,0,29,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20130.0,dc,0,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20130.0,dc,0,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
