,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total ancestry categories tallied for people with one or more ancestry categories reported,Total ancestry categories tallied for people with one or more ancestry categories reported% Afghan,Total ancestry categories tallied for people with one or more ancestry categories reported% Albanian,Total ancestry categories tallied for people with one or more ancestry categories reported% Alsatian,Total ancestry categories tallied for people with one or more ancestry categories reported% American,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Egyptian,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Iraqi,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Jordanian,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Lebanese,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Moroccan,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Palestinian,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Syrian,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Arab,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab:% Other Arab,Total ancestry categories tallied for people with one or more ancestry categories reported% Armenian,Total ancestry categories tallied for people with one or more ancestry categories reported% Assyrian/Chaldean/Syriac,Total ancestry categories tallied for people with one or more ancestry categories reported% Australian,Total ancestry categories tallied for people with one or more ancestry categories reported% Austrian,Total ancestry categories tallied for people with one or more ancestry categories reported% Basque,Total ancestry categories tallied for people with one or more ancestry categories reported% Belgian,Total ancestry categories tallied for people with one or more ancestry categories reported% Brazilian,Total ancestry categories tallied for people with one or more ancestry categories reported% British,Total ancestry categories tallied for people with one or more ancestry categories reported% Bulgarian,Total ancestry categories tallied for people with one or more ancestry categories reported% Cajun,Total ancestry categories tallied for people with one or more ancestry categories reported% Canadian,Total ancestry categories tallied for people with one or more ancestry categories reported% Carpatho Rusyn,Total ancestry categories tallied for people with one or more ancestry categories reported% Celtic,Total ancestry categories tallied for people with one or more ancestry categories reported% Croatian,Total ancestry categories tallied for people with one or more ancestry categories reported% Cypriot,Total ancestry categories tallied for people with one or more ancestry categories reported% Czech,Total ancestry categories tallied for people with one or more ancestry categories reported% Czechoslovakian,Total ancestry categories tallied for people with one or more ancestry categories reported% Danish,Total ancestry categories tallied for people with one or more ancestry categories reported% Dutch,Total ancestry categories tallied for people with one or more ancestry categories reported% Eastern European,Total ancestry categories tallied for people with one or more ancestry categories reported% English,Total ancestry categories tallied for people with one or more ancestry categories reported% Estonian,Total ancestry categories tallied for people with one or more ancestry categories reported% European,Total ancestry categories tallied for people with one or more ancestry categories reported% Finnish,Total ancestry categories tallied for people with one or more ancestry categories reported% French (except Basque),Total ancestry categories tallied for people with one or more ancestry categories reported% French Canadian,Total ancestry categories tallied for people with one or more ancestry categories reported% German,Total ancestry categories tallied for people with one or more ancestry categories reported% German Russian,Total ancestry categories tallied for people with one or more ancestry categories reported% Greek,Total ancestry categories tallied for people with one or more ancestry categories reported% Guyanese,Total ancestry categories tallied for people with one or more ancestry categories reported% Hungarian,Total ancestry categories tallied for people with one or more ancestry categories reported% Icelander,Total ancestry categories tallied for people with one or more ancestry categories reported% Iranian,Total ancestry categories tallied for people with one or more ancestry categories reported% Irish,Total ancestry categories tallied for people with one or more ancestry categories reported% Israeli,Total ancestry categories tallied for people with one or more ancestry categories reported% Italian,Total ancestry categories tallied for people with one or more ancestry categories reported% Latvian,Total ancestry categories tallied for people with one or more ancestry categories reported% Lithuanian,Total ancestry categories tallied for people with one or more ancestry categories reported% Luxemburger,Total ancestry categories tallied for people with one or more ancestry categories reported% Macedonian,Total ancestry categories tallied for people with one or more ancestry categories reported% Maltese,Total ancestry categories tallied for people with one or more ancestry categories reported% New Zealander,Total ancestry categories tallied for people with one or more ancestry categories reported% Northern European,Total ancestry categories tallied for people with one or more ancestry categories reported% Norwegian,Total ancestry categories tallied for people with one or more ancestry categories reported% Pennsylvania German,Total ancestry categories tallied for people with one or more ancestry categories reported% Polish,Total ancestry categories tallied for people with one or more ancestry categories reported% Portuguese,Total ancestry categories tallied for people with one or more ancestry categories reported% Romanian,Total ancestry categories tallied for people with one or more ancestry categories reported% Russian,Total ancestry categories tallied for people with one or more ancestry categories reported% Scandinavian,Total ancestry categories tallied for people with one or more ancestry categories reported% Scotch-Irish,Total ancestry categories tallied for people with one or more ancestry categories reported% Scottish,Total ancestry categories tallied for people with one or more ancestry categories reported% Serbian,Total ancestry categories tallied for people with one or more ancestry categories reported% Slavic,Total ancestry categories tallied for people with one or more ancestry categories reported% Slovak,Total ancestry categories tallied for people with one or more ancestry categories reported% Slovene,Total ancestry categories tallied for people with one or more ancestry categories reported% Soviet Union,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Cape Verdean,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Ethiopian,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Ghanaian,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Kenyan,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Liberian,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Nigerian,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Senegalese,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Sierra Leonean,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Somalian,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% South African,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Sudanese,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Ugandan,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Zimbabwean,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% African,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African:% Other Subsaharan African,Total ancestry categories tallied for people with one or more ancestry categories reported% Swedish,Total ancestry categories tallied for people with one or more ancestry categories reported% Swiss,Total ancestry categories tallied for people with one or more ancestry categories reported% Turkish,Total ancestry categories tallied for people with one or more ancestry categories reported% Ukrainian,Total ancestry categories tallied for people with one or more ancestry categories reported% Welsh,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Bahamian,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Barbadian,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Belizean,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Bermudan,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% British West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Dutch West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Haitian,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Jamaican,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Trinidadian and Tobagonian,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% U.S. Virgin Islander,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups):% Other West Indian,Total ancestry categories tallied for people with one or more ancestry categories reported% Yugoslavian,Total ancestry categories tallied for people with one or more ancestry categories reported% Other groups,Total ancestry categories tallied for people with one or more ancestry categories reported,Total ancestry categories tallied for people with one or more ancestry categories reported% American,Total ancestry categories tallied for people with one or more ancestry categories reported% Arab,Total ancestry categories tallied for people with one or more ancestry categories reported% British,Total ancestry categories tallied for people with one or more ancestry categories reported% Czech,Total ancestry categories tallied for people with one or more ancestry categories reported% Danish,Total ancestry categories tallied for people with one or more ancestry categories reported% Dutch,Total ancestry categories tallied for people with one or more ancestry categories reported% English,Total ancestry categories tallied for people with one or more ancestry categories reported% European,Total ancestry categories tallied for people with one or more ancestry categories reported% French (except Basque),Total ancestry categories tallied for people with one or more ancestry categories reported% French Canadian,Total ancestry categories tallied for people with one or more ancestry categories reported% German,Total ancestry categories tallied for people with one or more ancestry categories reported% Greek,Total ancestry categories tallied for people with one or more ancestry categories reported% Hungarian,Total ancestry categories tallied for people with one or more ancestry categories reported% Irish,Total ancestry categories tallied for people with one or more ancestry categories reported% Italian,Total ancestry categories tallied for people with one or more ancestry categories reported% Lithuanian,Total ancestry categories tallied for people with one or more ancestry categories reported% Norwegian,Total ancestry categories tallied for people with one or more ancestry categories reported% Polish,Total ancestry categories tallied for people with one or more ancestry categories reported% Portuguese,Total ancestry categories tallied for people with one or more ancestry categories reported% Russian,Total ancestry categories tallied for people with one or more ancestry categories reported% Scotch-Irish,Total ancestry categories tallied for people with one or more ancestry categories reported% Scottish,Total ancestry categories tallied for people with one or more ancestry categories reported% Slovak,Total ancestry categories tallied for people with one or more ancestry categories reported% Subsaharan African,Total ancestry categories tallied for people with one or more ancestry categories reported% Swedish,Total ancestry categories tallied for people with one or more ancestry categories reported% Swiss,Total ancestry categories tallied for people with one or more ancestry categories reported% Ukrainian,Total ancestry categories tallied for people with one or more ancestry categories reported% Welsh,Total ancestry categories tallied for people with one or more ancestry categories reported% West Indian (except Hispanic groups),Total ancestry categories tallied for people with one or more ancestry categories reported% Other groups,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,9,2,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,9,3,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,9,4,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,9,5,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,9,6,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,9,7,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,9,8,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,9,9,660121.0,0.0,275.0,0.0,17377.0,3494.0,335.0,0.0,97.0,965.0,380.0,579.0,268.0,321.0,549.0,758.0,0.0,555.0,1155.0,51.0,246.0,2070.0,4224.0,423.0,0.0,601.0,0.0,109.0,1251.0,111.0,1133.0,176.0,1066.0,2801.0,5894.0,36846.0,108.0,8650.0,685.0,9004.0,1989.0,42282.0,0.0,1373.0,661.0,2461.0,132.0,1227.0,42816.0,738.0,22702.0,451.0,1589.0,0.0,75.0,36.0,0.0,513.0,4482.0,112.0,12550.0,682.0,796.0,12636.0,1248.0,4490.0,8944.0,180.0,0.0,1110.0,241.0,146.0,20269.0,61.0,7299.0,331.0,56.0,111.0,2998.0,45.0,246.0,29.0,321.0,49.0,0.0,255.0,7336.0,1132.0,5615.0,1810.0,792.0,2275.0,2612.0,7898.0,39.0,82.0,22.0,0.0,235.0,0.0,946.0,3007.0,1970.0,153.0,1444.0,0.0,63.0,353062.0,660121.0,17377.0,3494.0,4224.0,1133.0,1066.0,2801.0,36846.0,8650.0,9004.0,1989.0,42282.0,1373.0,2461.0,42816.0,22702.0,1589.0,4482.0,12550.0,682.0,12636.0,4490.0,8944.0,1110.0,20269.0,5615.0,1810.0,2275.0,2612.0,7898.0,374941.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136396.0,4714.0,1348.0,2154.0,431.0,234.0,974.0,14193.0,2358.0,2880.0,932.0,14425.0,341.0,815.0,14717.0,9255.0,538.0,2234.0,4644.0,117.0,6387.0,1809.0,3194.0,267.0,819.0,2565.0,684.0,623.0,527.0,559.0,41658.0,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125623.0,4318.0,424.0,28.0,75.0,170.0,318.0,3080.0,1226.0,1149.0,0.0,5330.0,349.0,80.0,5180.0,2151.0,147.0,379.0,918.0,193.0,1215.0,600.0,987.0,136.0,8291.0,395.0,260.0,466.0,245.0,4030.0,83483.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
