,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,White alone population 15 years and over,White alone population 15 years and over% Male:,White alone population 15 years and over% Male:% Never married,White alone population 15 years and over% Male:% Now married (except separated),White alone population 15 years and over% Male:% Separated,White alone population 15 years and over% Male:% Widowed,White alone population 15 years and over% Male:% Divorced,White alone population 15 years and over% Female:,White alone population 15 years and over% Female:% Never married,White alone population 15 years and over% Female:% Now married (except separated),White alone population 15 years and over% Female:% Separated,White alone population 15 years and over% Female:% Widowed,White alone population 15 years and over% Female:% Divorced,Black or African American alone population 15 years and over,Black or African American alone population 15 years and over% Male:,Black or African American alone population 15 years and over% Male:% Never married,Black or African American alone population 15 years and over% Male:% Now married (except separated),Black or African American alone population 15 years and over% Male:% Separated,Black or African American alone population 15 years and over% Male:% Widowed,Black or African American alone population 15 years and over% Male:% Divorced,Black or African American alone population 15 years and over% Female:,Black or African American alone population 15 years and over% Female:% Never married,Black or African American alone population 15 years and over% Female:% Now married (except separated),Black or African American alone population 15 years and over% Female:% Separated,Black or African American alone population 15 years and over% Female:% Widowed,Black or African American alone population 15 years and over% Female:% Divorced,American Indian and Alaska Native alone population 15 years and over,American Indian and Alaska Native alone population 15 years and over% Male:,American Indian and Alaska Native alone population 15 years and over% Male:% Never married,American Indian and Alaska Native alone population 15 years and over% Male:% Now married (except separated),American Indian and Alaska Native alone population 15 years and over% Male:% Separated,American Indian and Alaska Native alone population 15 years and over% Male:% Widowed,American Indian and Alaska Native alone population 15 years and over% Male:% Divorced,American Indian and Alaska Native alone population 15 years and over% Female:,American Indian and Alaska Native alone population 15 years and over% Female:% Never married,American Indian and Alaska Native alone population 15 years and over% Female:% Now married (except separated),American Indian and Alaska Native alone population 15 years and over% Female:% Separated,American Indian and Alaska Native alone population 15 years and over% Female:% Widowed,American Indian and Alaska Native alone population 15 years and over% Female:% Divorced,Asian alone population 15 years and over,Asian alone population 15 years and over% Male:,Asian alone population 15 years and over% Male:% Never married,Asian alone population 15 years and over% Male:% Now married (except separated),Asian alone population 15 years and over% Male:% Separated,Asian alone population 15 years and over% Male:% Widowed,Asian alone population 15 years and over% Male:% Divorced,Asian alone population 15 years and over% Female:,Asian alone population 15 years and over% Female:% Never married,Asian alone population 15 years and over% Female:% Now married (except separated),Asian alone population 15 years and over% Female:% Separated,Asian alone population 15 years and over% Female:% Widowed,Asian alone population 15 years and over% Female:% Divorced,Native Hawaiian and Other Pacific Islander alone population 15 years and over,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Male:,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Male:% Never married,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Male:% Now married (except separated),Native Hawaiian and Other Pacific Islander alone population 15 years and over% Male:% Separated,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Male:% Widowed,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Male:% Divorced,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Female:,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Female:% Never married,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Female:% Now married (except separated),Native Hawaiian and Other Pacific Islander alone population 15 years and over% Female:% Separated,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Female:% Widowed,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Female:% Divorced,Some other race alone population 15 years and over,Some other race alone population 15 years and over% Male:,Some other race alone population 15 years and over% Male:% Never married,Some other race alone population 15 years and over% Male:% Now married (except separated),Some other race alone population 15 years and over% Male:% Separated,Some other race alone population 15 years and over% Male:% Widowed,Some other race alone population 15 years and over% Male:% Divorced,Some other race alone population 15 years and over% Female:,Some other race alone population 15 years and over% Female:% Never married,Some other race alone population 15 years and over% Female:% Now married (except separated),Some other race alone population 15 years and over% Female:% Separated,Some other race alone population 15 years and over% Female:% Widowed,Some other race alone population 15 years and over% Female:% Divorced,Two or more races population 15 years and over,Two or more races population 15 years and over% Male:,Two or more races population 15 years and over% Male:% Never married,Two or more races population 15 years and over% Male:% Now married (except separated),Two or more races population 15 years and over% Male:% Separated,Two or more races population 15 years and over% Male:% Widowed,Two or more races population 15 years and over% Male:% Divorced,Two or more races population 15 years and over% Female:,Two or more races population 15 years and over% Female:% Never married,Two or more races population 15 years and over% Female:% Now married (except separated),Two or more races population 15 years and over% Female:% Separated,Two or more races population 15 years and over% Female:% Widowed,Two or more races population 15 years and over% Female:% Divorced,"White alone, not Hispanic or Latino population 15 years and over","White alone, not Hispanic or Latino population 15 years and over% Male:","White alone, not Hispanic or Latino population 15 years and over% Male:% Never married","White alone, not Hispanic or Latino population 15 years and over% Male:% Now married (except separated)","White alone, not Hispanic or Latino population 15 years and over% Male:% Separated","White alone, not Hispanic or Latino population 15 years and over% Male:% Widowed","White alone, not Hispanic or Latino population 15 years and over% Male:% Divorced","White alone, not Hispanic or Latino population 15 years and over% Female:","White alone, not Hispanic or Latino population 15 years and over% Female:% Never married","White alone, not Hispanic or Latino population 15 years and over% Female:% Now married (except separated)","White alone, not Hispanic or Latino population 15 years and over% Female:% Separated","White alone, not Hispanic or Latino population 15 years and over% Female:% Widowed","White alone, not Hispanic or Latino population 15 years and over% Female:% Divorced",Hispanic or Latino population 15 years and over,Hispanic or Latino population 15 years and over% Male:,Hispanic or Latino population 15 years and over% Male:% Never married,Hispanic or Latino population 15 years and over% Male:% Now married (except separated),Hispanic or Latino population 15 years and over% Male:% Separated,Hispanic or Latino population 15 years and over% Male:% Widowed,Hispanic or Latino population 15 years and over% Male:% Divorced,Hispanic or Latino population 15 years and over% Female:,Hispanic or Latino population 15 years and over% Female:% Never married,Hispanic or Latino population 15 years and over% Female:% Now married (except separated),Hispanic or Latino population 15 years and over% Female:% Separated,Hispanic or Latino population 15 years and over% Female:% Widowed,Hispanic or Latino population 15 years and over% Female:% Divorced,Population 15 years and over,Population 15 years and over% Male:,Population 15 years and over% Male:% Never married:,Population 15 years and over% Male:% Never married:% 15 to 19 years,Population 15 years and over% Male:% Never married:% 20 to 34 years,Population 15 years and over% Male:% Never married:% 35 to 44 years,Population 15 years and over% Male:% Never married:% 45 to 54 years,Population 15 years and over% Male:% Never married:% 55 to 64 years,Population 15 years and over% Male:% Never married:% 65 years and over,Population 15 years and over% Male:% Now married (except separated):,Population 15 years and over% Male:% Now married (except separated):% 15 to 19 years,Population 15 years and over% Male:% Now married (except separated):% 20 to 34 years,Population 15 years and over% Male:% Now married (except separated):% 35 to 44 years,Population 15 years and over% Male:% Now married (except separated):% 45 to 54 years,Population 15 years and over% Male:% Now married (except separated):% 55 to 64 years,Population 15 years and over% Male:% Now married (except separated):% 65 years and over,Population 15 years and over% Male:% Separated:,Population 15 years and over% Male:% Separated:% 15 to 19 years,Population 15 years and over% Male:% Separated:% 20 to 34 years,Population 15 years and over% Male:% Separated:% 35 to 44 years,Population 15 years and over% Male:% Separated:% 45 to 54 years,Population 15 years and over% Male:% Separated:% 55 to 64 years,Population 15 years and over% Male:% Separated:% 65 years and over,Population 15 years and over% Male:% Widowed:,Population 15 years and over% Male:% Widowed:% 15 to 19 years,Population 15 years and over% Male:% Widowed:% 20 to 34 years,Population 15 years and over% Male:% Widowed:% 35 to 44 years,Population 15 years and over% Male:% Widowed:% 45 to 54 years,Population 15 years and over% Male:% Widowed:% 55 to 64 years,Population 15 years and over% Male:% Widowed:% 65 years and over,Population 15 years and over% Male:% Divorced:,Population 15 years and over% Male:% Divorced:% 15 to 19 years,Population 15 years and over% Male:% Divorced:% 20 to 34 years,Population 15 years and over% Male:% Divorced:% 35 to 44 years,Population 15 years and over% Male:% Divorced:% 45 to 54 years,Population 15 years and over% Male:% Divorced:% 55 to 64 years,Population 15 years and over% Male:% Divorced:% 65 years and over,Population 15 years and over% Female:,Population 15 years and over% Female:% Never married:,Population 15 years and over% Female:% Never married:% 15 to 19 years,Population 15 years and over% Female:% Never married:% 20 to 34 years,Population 15 years and over% Female:% Never married:% 35 to 44 years,Population 15 years and over% Female:% Never married:% 45 to 54 years,Population 15 years and over% Female:% Never married:% 55 to 64 years,Population 15 years and over% Female:% Never married:% 65 years and over,Population 15 years and over% Female:% Now married (except separated):,Population 15 years and over% Female:% Now married (except separated):% 15 to 19 years,Population 15 years and over% Female:% Now married (except separated):% 20 to 34 years,Population 15 years and over% Female:% Now married (except separated):% 35 to 44 years,Population 15 years and over% Female:% Now married (except separated):% 45 to 54 years,Population 15 years and over% Female:% Now married (except separated):% 55 to 64 years,Population 15 years and over% Female:% Now married (except separated):% 65 years and over,Population 15 years and over% Female:% Separated:,Population 15 years and over% Female:% Separated:% 15 to 19 years,Population 15 years and over% Female:% Separated:% 20 to 34 years,Population 15 years and over% Female:% Separated:% 35 to 44 years,Population 15 years and over% Female:% Separated:% 45 to 54 years,Population 15 years and over% Female:% Separated:% 55 to 64 years,Population 15 years and over% Female:% Separated:% 65 years and over,Population 15 years and over% Female:% Widowed:,Population 15 years and over% Female:% Widowed:% 15 to 19 years,Population 15 years and over% Female:% Widowed:% 20 to 34 years,Population 15 years and over% Female:% Widowed:% 35 to 44 years,Population 15 years and over% Female:% Widowed:% 45 to 54 years,Population 15 years and over% Female:% Widowed:% 55 to 64 years,Population 15 years and over% Female:% Widowed:% 65 years and over,Population 15 years and over% Female:% Divorced:,Population 15 years and over% Female:% Divorced:% 15 to 19 years,Population 15 years and over% Female:% Divorced:% 20 to 34 years,Population 15 years and over% Female:% Divorced:% 35 to 44 years,Population 15 years and over% Female:% Divorced:% 45 to 54 years,Population 15 years and over% Female:% Divorced:% 55 to 64 years,Population 15 years and over% Female:% Divorced:% 65 years and over,White alone population 15 years and over,White alone population 15 years and over% Never married,White alone population 15 years and over% Now married (except separated),White alone population 15 years and over% Separated,White alone population 15 years and over% Widowed,White alone population 15 years and over% Divorced,Black or African American alone population 15 years and over,Black or African American alone population 15 years and over% Never married,Black or African American alone population 15 years and over% Now married (except separated),Black or African American alone population 15 years and over% Separated,Black or African American alone population 15 years and over% Widowed,Black or African American alone population 15 years and over% Divorced,American Indian and Alaska Native alone population 15 years and over,American Indian and Alaska Native alone population 15 years and over% Never married,American Indian and Alaska Native alone population 15 years and over% Now married (except separated),American Indian and Alaska Native alone population 15 years and over% Separated,American Indian and Alaska Native alone population 15 years and over% Widowed,American Indian and Alaska Native alone population 15 years and over% Divorced,Asian alone population 15 years and over,Asian alone population 15 years and over% Never married,Asian alone population 15 years and over% Now married (except separated),Asian alone population 15 years and over% Separated,Asian alone population 15 years and over% Widowed,Asian alone population 15 years and over% Divorced,Native Hawaiian and Other Pacific Islander alone population 15 years and over,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Never married,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Now married (except separated),Native Hawaiian and Other Pacific Islander alone population 15 years and over% Separated,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Widowed,Native Hawaiian and Other Pacific Islander alone population 15 years and over% Divorced,Some other race alone population 15 years and over,Some other race alone population 15 years and over% Never married,Some other race alone population 15 years and over% Now married (except separated),Some other race alone population 15 years and over% Separated,Some other race alone population 15 years and over% Widowed,Some other race alone population 15 years and over% Divorced,Two or more races population 15 years and over,Two or more races population 15 years and over% Never married,Two or more races population 15 years and over% Now married (except separated),Two or more races population 15 years and over% Separated,Two or more races population 15 years and over% Widowed,Two or more races population 15 years and over% Divorced,"White alone, not Hispanic or Latino population 15 years and over","White alone, not Hispanic or Latino population 15 years and over% Never married","White alone, not Hispanic or Latino population 15 years and over% Now married (except separated)","White alone, not Hispanic or Latino population 15 years and over% Separated","White alone, not Hispanic or Latino population 15 years and over% Widowed","White alone, not Hispanic or Latino population 15 years and over% Divorced",Hispanic or Latino population 15 years and over,Hispanic or Latino population 15 years and over% Never married,Hispanic or Latino population 15 years and over% Now married (except separated),Hispanic or Latino population 15 years and over% Separated,Hispanic or Latino population 15 years and over% Widowed,Hispanic or Latino population 15 years and over% Divorced,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,50,2,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,50,3,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,50,4,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,50,5,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,50,6,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,50,7,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,50,8,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,50,9,220654,108981,63653,37279,1366,793,5890,111673,63846,34774,1879,3738,7436,255229,113158,66610,24518,4351,4111,13568,142071,77684,21013,6184,16396,20794,,,,,,,,,,,,,,20143.0,8421.0,5363.0,2668.0,57.0,116.0,217.0,11722.0,7432.0,3527.0,390.0,290.0,83.0,,,,,,,,,,,,,,13376.0,7684.0,4612.0,2692.0,68.0,0.0,312.0,5692.0,2784.0,2293.0,101.0,108.0,406.0,8793.0,4349.0,2689.0,1291.0,0.0,0.0,369.0,4444.0,2150.0,1267.0,143.0,366.0,518.0,194370.0,95851.0,56154.0,32385.0,1149.0,793.0,5370.0,98519.0,56403.0,30958.0,1381.0,3279.0,6498.0,44697.0,23414.0,13966.0,7948.0,285.0,0.0,1215.0,21283.0,11344.0,6556.0,776.0,829.0,1778.0,520355,243152,143315,20462,73419,19804,17753,7268,4609,68482,76,12236,16847,12558,12978,13787,5842,58,369,918,1774,1688,1035,5020,0,0,61,196,1157,3606,20493,0,984,2872,5401,6605,4631,277203,154605,22010,82053,19912,14702,10357,5571,63159,82,14771,16183,11045,10694,10384,8697,0,1797,976,2134,2070,1720,20898,0,126,94,1113,3428,16137,29844,0,1410,3737,8701,8049,7947,220654,127499,72053,3245,4531,13326,255229,144294,45531,10535,20507,34362,,,,,,,20143.0,12795.0,6195.0,447.0,406.0,300.0,,,,,,,13376.0,7396.0,4985.0,169.0,108.0,718.0,8793.0,4839.0,2558.0,143.0,366.0,887.0,194370,112557,63343,2530,4072,11868,44697,25310,14504,1061,829,2993,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,50,10,83609,38239,17807,17293,732,360,2047,45370,20655,17414,805,2518,3978,4889,2013,939,880,0,0,194,2876,1164,1043,0,607,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77647.0,35194.0,16285.0,15770.0,732.0,360.0,2047.0,42453.0,19247.0,16366.0,745.0,2379.0,3716.0,,,,,,,,,,,,,,97458,43169,20488,5044,11082,1447,1301,690,924,19198,0,2584,3817,4365,3612,4820,732,0,0,122,209,230,171,360,0,0,0,0,64,296,2391,0,324,0,429,892,746,54289,25322,5148,14172,2382,1164,1014,1442,20497,0,3740,4307,4080,4527,3843,1022,0,392,0,0,327,303,3348,0,0,0,46,412,2890,4100,0,143,545,954,992,1466,83609,38462,34707,1537,2878,6025,4889,2103,1923,0,607,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77647,35532,32136,1477,2739,5763,7127,3488,3056,60,139,384,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,50,11,34586,17769,10193,5779,280,143,1374,16817,10798,4439,348,302,930,54412,23816,13443,6155,439,884,2895,30596,15432,5167,1259,3583,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23879.0,12234.0,7405.0,3430.0,207.0,143.0,1049.0,11645.0,7987.0,2773.0,76.0,236.0,573.0,19578.0,10237.0,5012.0,4249.0,141.0,0.0,835.0,9341.0,4707.0,3045.0,318.0,331.0,940.0,100088,47148,26205,2236,14097,3902,3501,1887,582,14260,0,2220,4078,2590,2651,2721,787,0,0,73,520,126,68,1143,0,0,0,0,271,872,4753,0,76,1055,1644,943,1035,52940,28991,2700,15288,4913,2855,2774,461,11546,0,2578,4038,1644,1679,1607,1730,0,314,341,568,232,275,4008,0,0,0,200,452,3356,6665,0,185,1227,1997,1714,1542,34586,20991,10218,628,445,2304,54412,28875,11322,1698,4467,8050,,,,,,,,,,,,,,,,,,,6638.0,3169.0,2879.0,114.0,0.0,476.0,,,,,,,23879,15392,6203,283,379,1622,19578,9719,7294,459,331,1775,79500US1100102,"PUMA5 00102, District of Columbia"
