,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 16 years and over,Population 16 years and over% Never married:,Population 16 years and over% Never married:% Male:,Population 16 years and over% Never married:% Male:% In labor force:,Population 16 years and over% Never married:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Never married:% Male:% In labor force:% Unemployed,Population 16 years and over% Never married:% Male:% Not in labor force,Population 16 years and over% Never married:% Female:,Population 16 years and over% Never married:% Female:% In labor force:,Population 16 years and over% Never married:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Never married:% Female:% In labor force:% Unemployed,Population 16 years and over% Never married:% Female:% Not in labor force,Population 16 years and over% Now married (except separated):,Population 16 years and over% Now married (except separated):% Male:,Population 16 years and over% Now married (except separated):% Male:% In labor force:,Population 16 years and over% Now married (except separated):% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Now married (except separated):% Male:% In labor force:% Unemployed,Population 16 years and over% Now married (except separated):% Male:% Not in labor force,Population 16 years and over% Now married (except separated):% Female:,Population 16 years and over% Now married (except separated):% Female:% In labor force:,Population 16 years and over% Now married (except separated):% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Now married (except separated):% Female:% In labor force:% Unemployed,Population 16 years and over% Now married (except separated):% Female:% Not in labor force,Population 16 years and over% Separated:,Population 16 years and over% Separated:% Male:,Population 16 years and over% Separated:% Male:% In labor force:,Population 16 years and over% Separated:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Separated:% Male:% In labor force:% Unemployed,Population 16 years and over% Separated:% Male:% Not in labor force,Population 16 years and over% Separated:% Female:,Population 16 years and over% Separated:% Female:% In labor force:,Population 16 years and over% Separated:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Separated:% Female:% In labor force:% Unemployed,Population 16 years and over% Separated:% Female:% Not in labor force,Population 16 years and over% Widowed:,Population 16 years and over% Widowed:% Male:,Population 16 years and over% Widowed:% Male:% In labor force:,Population 16 years and over% Widowed:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Widowed:% Male:% In labor force:% Unemployed,Population 16 years and over% Widowed:% Male:% Not in labor force,Population 16 years and over% Widowed:% Female:,Population 16 years and over% Widowed:% Female:% In labor force:,Population 16 years and over% Widowed:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Widowed:% Female:% In labor force:% Unemployed,Population 16 years and over% Widowed:% Female:% Not in labor force,Population 16 years and over% Divorced:,Population 16 years and over% Divorced:% Male:,Population 16 years and over% Divorced:% Male:% In labor force:,Population 16 years and over% Divorced:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Divorced:% Male:% In labor force:% Unemployed,Population 16 years and over% Divorced:% Male:% Not in labor force,Population 16 years and over% Divorced:% Female:,Population 16 years and over% Divorced:% Female:% In labor force:,Population 16 years and over% Divorced:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Divorced:% Female:% In labor force:% Unemployed,Population 16 years and over% Divorced:% Female:% Not in labor force,Median age at first marriage --%Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male, Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Median age at first marriage --% Population 16 years and over% Male,Median age at first marriage --% Population 16 years and over% Female,Population 15 Years and over,Population 15 Years and over% Male:,Population 15 Years and over% Male:% Never married,Population 15 Years and over% Male:% Ever married:,Population 15 Years and over% Male:% Ever married:% Married last year,Population 15 Years and over% Male:% Ever married:% Not married last year,Population 15 Years and over% Female:,Population 15 Years and over% Female:% Never married,Population 15 Years and over% Female:% Ever married:,Population 15 Years and over% Female:% Ever married:% Married last year,Population 15 Years and over% Female:% Ever married:% Not married last year,Population 15 Years and over,Population 15 Years and over% Male:,Population 15 Years and over% Male:% Never married,Population 15 Years and over% Male:% Ever married:,Population 15 Years and over% Male:% Ever married:% Widowed last year,Population 15 Years and over% Male:% Ever married:% Not widowed last year,Population 15 Years and over% Female:,Population 15 Years and over% Female:% Never married,Population 15 Years and over% Female:% Ever married:,Population 15 Years and over% Female:% Ever married:% Widowed last year,Population 15 Years and over% Female:% Ever married:% Not widowed last year,Population 15 Years and over,Population 15 Years and over% Male:,Population 15 Years and over% Male:% Never married,Population 15 Years and over% Male:% Ever married:,Population 15 Years and over% Male:% Ever married:% Divorced last year,Population 15 Years and over% Male:% Ever married:% Not divorced last year,Population 15 Years and over% Female:,Population 15 Years and over% Female:% Never married,Population 15 Years and over% Female:% Ever married:,Population 15 Years and over% Female:% Ever married:% Divorced last year,Population 15 Years and over% Female:% Ever married:% Not divorced last year,Population 15 Years and Over Who Are Now Married or Separated,Population 15 Years and Over Who Are Now Married or Separated% Male:,"Population 15 Years and Over Who Are Now Married or Separated% Male:% Married, spouse present","Population 15 Years and Over Who Are Now Married or Separated% Male:% Married, spouse absent",Population 15 Years and Over Who Are Now Married or Separated% Male:% Separated,Population 15 Years and Over Who Are Now Married or Separated% Female:,"Population 15 Years and Over Who Are Now Married or Separated% Female:% Married, spouse present","Population 15 Years and Over Who Are Now Married or Separated% Female:% Married, spouse absent",Population 15 Years and Over Who Are Now Married or Separated% Female:% Separated,Population 15 Years and Over,Population 15 Years and Over% Male:,Population 15 Years and Over% Male:% Never married,Population 15 Years and Over% Male:% Ever married:,Population 15 Years and Over% Male:% Ever married:% Once,Population 15 Years and Over% Male:% Ever married:% Two times,Population 15 Years and Over% Male:% Ever married:% Three or more times,Population 15 Years and Over% Female:,Population 15 Years and Over% Female:% Never married,Population 15 Years and Over% Female:% Ever married:,Population 15 Years and Over% Female:% Ever married:% Once,Population 15 Years and Over% Female:% Ever married:% Two times,Population 15 Years and Over% Female:% Ever married:% Three or more times,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,58,2,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,58,3,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,58,4,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,58,5,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,58,6,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,58,7,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,58,8,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,58,9,533647,304344,146396,103048,89651,13397,43348,157948,114526,101287,13239,43422,144080,72457,56150,53913,2237,16307,71623,50197,46639,3558,21426,11255,5209,3509,3123,386,1700,6046,3460,3078,382,2586,24451,4477,1032,953,79,3445,19974,4138,3286,852,15836,49517,20912,14108,12290,1818,6804,28605,17902,16132,1770,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,58,10,93408,45281,19506,11666,10999,667,7840,25775,18281,17317,964,7494,37665,19245,14820,14517,303,4425,18420,13016,12665,351,5404,558,235,213,213,0,22,323,234,191,43,89,2643,239,0,0,0,239,2404,293,293,0,2111,7261,2337,1896,1896,0,441,4924,3560,3431,129,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,58,11,103067,53401,25279,18810,16695,2115,6469,28122,21314,19819,1495,6808,29873,14881,11965,11500,465,2916,14992,10655,9595,1060,4337,2618,1202,1129,949,180,73,1416,946,774,172,470,5710,844,211,211,0,633,4866,1119,1025,94,3747,11465,4600,3245,2971,274,1355,6865,4821,4321,500,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20120.0,dc,0,58,12,98079,52107,25625,17416,13589,3827,8209,26482,20616,18006,2610,5866,27479,13956,10033,9511,522,3923,13523,9303,8241,1062,4220,2838,1617,1012,964,48,605,1221,552,552,0,669,5901,1437,243,164,79,1194,4464,618,567,51,3846,9754,4198,2839,2140,699,1359,5556,3067,2653,414,2489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
