,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian employed population 16 years and over,"Civilian employed population 16 years and over% % Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over% % Construction,Civilian employed population 16 years and over% % Manufacturing,Civilian employed population 16 years and over% % Wholesale trade,Civilian employed population 16 years and over% % Retail trade,"Civilian employed population 16 years and over% % Transportation and warehousing, and utilities",Civilian employed population 16 years and over% % Information,"Civilian employed population 16 years and over% % Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over% % Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over% % Educational services, and health care and social assistance","Civilian employed population 16 years and over% % Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over% % Other services, except public administration",Civilian employed population 16 years and over% % Public administration,"Civilian employed population 16 years and over% Management, business, science, and arts occupations:","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Construction","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Manufacturing","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Wholesale trade","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Retail trade","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Transportation and warehousing, and utilities","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Information","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Educational services, and health care and social assistance","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Other services, except public administration","Civilian employed population 16 years and over% Management, business, science, and arts occupations:% Public administration",Civilian employed population 16 years and over% Service occupations:,"Civilian employed population 16 years and over% Service occupations:% Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over% Service occupations:% Construction,Civilian employed population 16 years and over% Service occupations:% Manufacturing,Civilian employed population 16 years and over% Service occupations:% Wholesale trade,Civilian employed population 16 years and over% Service occupations:% Retail trade,"Civilian employed population 16 years and over% Service occupations:% Transportation and warehousing, and utilities",Civilian employed population 16 years and over% Service occupations:% Information,"Civilian employed population 16 years and over% Service occupations:% Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over% Service occupations:% Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over% Service occupations:% Educational services, and health care and social assistance","Civilian employed population 16 years and over% Service occupations:% Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over% Service occupations:% Other services, except public administration",Civilian employed population 16 years and over% Service occupations:% Public administration,Civilian employed population 16 years and over% Sales and office occupations:,"Civilian employed population 16 years and over% Sales and office occupations:% Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over% Sales and office occupations:% Construction,Civilian employed population 16 years and over% Sales and office occupations:% Manufacturing,Civilian employed population 16 years and over% Sales and office occupations:% Wholesale trade,Civilian employed population 16 years and over% Sales and office occupations:% Retail trade,"Civilian employed population 16 years and over% Sales and office occupations:% Transportation and warehousing, and utilities",Civilian employed population 16 years and over% Sales and office occupations:% Information,"Civilian employed population 16 years and over% Sales and office occupations:% Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over% Sales and office occupations:% Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over% Sales and office occupations:% Educational services, and health care and social assistance","Civilian employed population 16 years and over% Sales and office occupations:% Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over% Sales and office occupations:% Other services, except public administration",Civilian employed population 16 years and over% Sales and office occupations:% Public administration,"Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Construction","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Manufacturing","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Wholesale trade","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Retail trade","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Transportation and warehousing, and utilities","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Information","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Educational services, and health care and social assistance","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Other services, except public administration","Civilian employed population 16 years and over% Natural resources, construction, and maintenance occupations:% Public administration","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Construction","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Manufacturing","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Wholesale trade","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Retail trade","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Transportation and warehousing, and utilities","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Information","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Educational services, and health care and social assistance","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Other services, except public administration","Civilian employed population 16 years and over% Production, transportation, and material moving occupations:% Public administration",Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,129,2,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,129,3,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,129,4,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,129,5,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,129,6,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,129,7,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,129,8,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,129,9,326957.0,208.0,10668.0,4116.0,1641.0,15412.0,10682.0,14367.0,16628.0,70682.0,66389.0,32087.0,30264.0,53813.0,195837.0,155.0,2017.0,1744.0,351.0,1725.0,1660.0,11172.0,9692.0,52162.0,45868.0,8323.0,20707.0,40261.0,50307.0,0.0,0.0,0.0,0.0,652.0,498.0,112.0,740.0,8584.0,11804.0,19170.0,4057.0,4690.0,58129.0,53.0,391.0,974.0,914.0,12111.0,2521.0,2650.0,5508.0,9037.0,7694.0,4021.0,4023.0,8232.0,10261.0,0.0,7516.0,319.0,0.0,24.0,207.0,84.0,375.0,319.0,378.0,252.0,455.0,332.0,12423.0,0.0,744.0,1079.0,376.0,900.0,5796.0,349.0,313.0,580.0,645.0,321.0,1022.0,298.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,129,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,129,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
