,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total living in area 1 year ago:,Total living in area 1 year ago:%%1 to 4 years,Total living in area 1 year ago:%%5 to 17 years,Total living in area 1 year ago:%%18 and 19 years,Total living in area 1 year ago:%%20 to 24 years,Total living in area 1 year ago:%%25 to 29 years,Total living in area 1 year ago:%%30 to 34 years,Total living in area 1 year ago:%%35 to 39 years,Total living in area 1 year ago:%%40 to 44 years,Total living in area 1 year ago:%%45 to 49 years,Total living in area 1 year ago:%%50 to 54 years,Total living in area 1 year ago:%%55 to 59 years,Total living in area 1 year ago:%%60 to 64 years,Total living in area 1 year ago:%%65 to 69 years,Total living in area 1 year ago:%%70 to 74 years,Total living in area 1 year ago:%%75 years and over,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%1 to 4 years,Total living in area 1 year ago:%%Same house:%%5 to 17 years,Total living in area 1 year ago:%%Same house:%%18 and 19 years,Total living in area 1 year ago:%%Same house:%%20 to 24 years,Total living in area 1 year ago:%%Same house:%%25 to 29 years,Total living in area 1 year ago:%%Same house:%%30 to 34 years,Total living in area 1 year ago:%%Same house:%%35 to 39 years,Total living in area 1 year ago:%%Same house:%%40 to 44 years,Total living in area 1 year ago:%%Same house:%%45 to 49 years,Total living in area 1 year ago:%%Same house:%%50 to 54 years,Total living in area 1 year ago:%%Same house:%%55 to 59 years,Total living in area 1 year ago:%%Same house:%%60 to 64 years,Total living in area 1 year ago:%%Same house:%%65 to 69 years,Total living in area 1 year ago:%%Same house:%%70 to 74 years,Total living in area 1 year ago:%%Same house:%%75 years and over,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%1 to 4 years,Total living in area 1 year ago:%%Moved within same county:%%5 to 17 years,Total living in area 1 year ago:%%Moved within same county:%%18 and 19 years,Total living in area 1 year ago:%%Moved within same county:%%20 to 24 years,Total living in area 1 year ago:%%Moved within same county:%%25 to 29 years,Total living in area 1 year ago:%%Moved within same county:%%30 to 34 years,Total living in area 1 year ago:%%Moved within same county:%%35 to 39 years,Total living in area 1 year ago:%%Moved within same county:%%40 to 44 years,Total living in area 1 year ago:%%Moved within same county:%%45 to 49 years,Total living in area 1 year ago:%%Moved within same county:%%50 to 54 years,Total living in area 1 year ago:%%Moved within same county:%%55 to 59 years,Total living in area 1 year ago:%%Moved within same county:%%60 to 64 years,Total living in area 1 year ago:%%Moved within same county:%%65 to 69 years,Total living in area 1 year ago:%%Moved within same county:%%70 to 74 years,Total living in area 1 year ago:%%Moved within same county:%%75 years and over,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%1 to 4 years,Total living in area 1 year ago:%%Moved to different county within same state:%%5 to 17 years,Total living in area 1 year ago:%%Moved to different county within same state:%%18 and 19 years,Total living in area 1 year ago:%%Moved to different county within same state:%%20 to 24 years,Total living in area 1 year ago:%%Moved to different county within same state:%%25 to 29 years,Total living in area 1 year ago:%%Moved to different county within same state:%%30 to 34 years,Total living in area 1 year ago:%%Moved to different county within same state:%%35 to 39 years,Total living in area 1 year ago:%%Moved to different county within same state:%%40 to 44 years,Total living in area 1 year ago:%%Moved to different county within same state:%%45 to 49 years,Total living in area 1 year ago:%%Moved to different county within same state:%%50 to 54 years,Total living in area 1 year ago:%%Moved to different county within same state:%%55 to 59 years,Total living in area 1 year ago:%%Moved to different county within same state:%%60 to 64 years,Total living in area 1 year ago:%%Moved to different county within same state:%%65 to 69 years,Total living in area 1 year ago:%%Moved to different county within same state:%%70 to 74 years,Total living in area 1 year ago:%%Moved to different county within same state:%%75 years and over,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%1 to 4 years,Total living in area 1 year ago:%%Moved to different state:%%5 to 17 years,Total living in area 1 year ago:%%Moved to different state:%%18 and 19 years,Total living in area 1 year ago:%%Moved to different state:%%20 to 24 years,Total living in area 1 year ago:%%Moved to different state:%%25 to 29 years,Total living in area 1 year ago:%%Moved to different state:%%30 to 34 years,Total living in area 1 year ago:%%Moved to different state:%%35 to 39 years,Total living in area 1 year ago:%%Moved to different state:%%40 to 44 years,Total living in area 1 year ago:%%Moved to different state:%%45 to 49 years,Total living in area 1 year ago:%%Moved to different state:%%50 to 54 years,Total living in area 1 year ago:%%Moved to different state:%%55 to 59 years,Total living in area 1 year ago:%%Moved to different state:%%60 to 64 years,Total living in area 1 year ago:%%Moved to different state:%%65 to 69 years,Total living in area 1 year ago:%%Moved to different state:%%70 to 74 years,Total living in area 1 year ago:%%Moved to different state:%%75 years and over,Total living in area 1 year ago:,Total living in area 1 year ago:%%1 to 4 years,Total living in area 1 year ago:%%5 to 17 years,Total living in area 1 year ago:%%18 and 19 years,Total living in area 1 year ago:%%20 to 24 years,Total living in area 1 year ago:%%25 to 29 years,Total living in area 1 year ago:%%30 to 34 years,Total living in area 1 year ago:%%35 to 39 years,Total living in area 1 year ago:%%40 to 44 years,Total living in area 1 year ago:%%45 to 49 years,Total living in area 1 year ago:%%50 to 54 years,Total living in area 1 year ago:%%55 to 59 years,Total living in area 1 year ago:%%60 to 64 years,Total living in area 1 year ago:%%65 to 69 years,Total living in area 1 year ago:%%70 to 74 years,Total living in area 1 year ago:%%75 years and over,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%1 to 4 years,Total living in area 1 year ago:%%Same house:%%5 to 17 years,Total living in area 1 year ago:%%Same house:%%18 and 19 years,Total living in area 1 year ago:%%Same house:%%20 to 24 years,Total living in area 1 year ago:%%Same house:%%25 to 29 years,Total living in area 1 year ago:%%Same house:%%30 to 34 years,Total living in area 1 year ago:%%Same house:%%35 to 39 years,Total living in area 1 year ago:%%Same house:%%40 to 44 years,Total living in area 1 year ago:%%Same house:%%45 to 49 years,Total living in area 1 year ago:%%Same house:%%50 to 54 years,Total living in area 1 year ago:%%Same house:%%55 to 59 years,Total living in area 1 year ago:%%Same house:%%60 to 64 years,Total living in area 1 year ago:%%Same house:%%65 to 69 years,Total living in area 1 year ago:%%Same house:%%70 to 74 years,Total living in area 1 year ago:%%Same house:%%75 years and over,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%1 to 4 years,Total living in area 1 year ago:%%Moved within same municipio:%%5 to 17 years,Total living in area 1 year ago:%%Moved within same municipio:%%18 and 19 years,Total living in area 1 year ago:%%Moved within same municipio:%%20 to 24 years,Total living in area 1 year ago:%%Moved within same municipio:%%25 to 29 years,Total living in area 1 year ago:%%Moved within same municipio:%%30 to 34 years,Total living in area 1 year ago:%%Moved within same municipio:%%35 to 39 years,Total living in area 1 year ago:%%Moved within same municipio:%%40 to 44 years,Total living in area 1 year ago:%%Moved within same municipio:%%45 to 49 years,Total living in area 1 year ago:%%Moved within same municipio:%%50 to 54 years,Total living in area 1 year ago:%%Moved within same municipio:%%55 to 59 years,Total living in area 1 year ago:%%Moved within same municipio:%%60 to 64 years,Total living in area 1 year ago:%%Moved within same municipio:%%65 to 69 years,Total living in area 1 year ago:%%Moved within same municipio:%%70 to 74 years,Total living in area 1 year ago:%%Moved within same municipio:%%75 years and over,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%1 to 4 years,Total living in area 1 year ago:%%Moved to different municipio:%%5 to 17 years,Total living in area 1 year ago:%%Moved to different municipio:%%18 and 19 years,Total living in area 1 year ago:%%Moved to different municipio:%%20 to 24 years,Total living in area 1 year ago:%%Moved to different municipio:%%25 to 29 years,Total living in area 1 year ago:%%Moved to different municipio:%%30 to 34 years,Total living in area 1 year ago:%%Moved to different municipio:%%35 to 39 years,Total living in area 1 year ago:%%Moved to different municipio:%%40 to 44 years,Total living in area 1 year ago:%%Moved to different municipio:%%45 to 49 years,Total living in area 1 year ago:%%Moved to different municipio:%%50 to 54 years,Total living in area 1 year ago:%%Moved to different municipio:%%55 to 59 years,Total living in area 1 year ago:%%Moved to different municipio:%%60 to 64 years,Total living in area 1 year ago:%%Moved to different municipio:%%65 to 69 years,Total living in area 1 year ago:%%Moved to different municipio:%%70 to 74 years,Total living in area 1 year ago:%%Moved to different municipio:%%75 years and over,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%1 to 4 years,Total living in area 1 year ago:%%Moved to the United States:%%5 to 17 years,Total living in area 1 year ago:%%Moved to the United States:%%18 and 19 years,Total living in area 1 year ago:%%Moved to the United States:%%20 to 24 years,Total living in area 1 year ago:%%Moved to the United States:%%25 to 29 years,Total living in area 1 year ago:%%Moved to the United States:%%30 to 34 years,Total living in area 1 year ago:%%Moved to the United States:%%35 to 39 years,Total living in area 1 year ago:%%Moved to the United States:%%40 to 44 years,Total living in area 1 year ago:%%Moved to the United States:%%45 to 49 years,Total living in area 1 year ago:%%Moved to the United States:%%50 to 54 years,Total living in area 1 year ago:%%Moved to the United States:%%55 to 59 years,Total living in area 1 year ago:%%Moved to the United States:%%60 to 64 years,Total living in area 1 year ago:%%Moved to the United States:%%65 to 69 years,Total living in area 1 year ago:%%Moved to the United States:%%70 to 74 years,Total living in area 1 year ago:%%Moved to the United States:%%75 years and over,Total living in area 1 year ago:,Total living in area 1 year ago:%%1 to 4 years,Total living in area 1 year ago:%%5 to 17 years,Total living in area 1 year ago:%%18 to 24 years,Total living in area 1 year ago:%%25 to 34 years,Total living in area 1 year ago:%%35 to 44 years,Total living in area 1 year ago:%%45 to 54 years,Total living in area 1 year ago:%%55 to 64 years,Total living in area 1 year ago:%%65 to 74 years,Total living in area 1 year ago:%%75 years and over,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%1 to 4 years,Total living in area 1 year ago:%%Same house:%%5 to 17 years,Total living in area 1 year ago:%%Same house:%%18 to 24 years,Total living in area 1 year ago:%%Same house:%%25 to 34 years,Total living in area 1 year ago:%%Same house:%%35 to 44 years,Total living in area 1 year ago:%%Same house:%%45 to 54 years,Total living in area 1 year ago:%%Same house:%%55 to 64 years,Total living in area 1 year ago:%%Same house:%%65 to 74 years,Total living in area 1 year ago:%%Same house:%%75 years and over,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%1 to 4 years,Total living in area 1 year ago:%%Moved within same county:%%5 to 17 years,Total living in area 1 year ago:%%Moved within same county:%%18 to 24 years,Total living in area 1 year ago:%%Moved within same county:%%25 to 34 years,Total living in area 1 year ago:%%Moved within same county:%%35 to 44 years,Total living in area 1 year ago:%%Moved within same county:%%45 to 54 years,Total living in area 1 year ago:%%Moved within same county:%%55 to 64 years,Total living in area 1 year ago:%%Moved within same county:%%65 to 74 years,Total living in area 1 year ago:%%Moved within same county:%%75 years and over,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%1 to 4 years,Total living in area 1 year ago:%%Moved to different county within same state:%%5 to 17 years,Total living in area 1 year ago:%%Moved to different county within same state:%%18 to 24 years,Total living in area 1 year ago:%%Moved to different county within same state:%%25 to 34 years,Total living in area 1 year ago:%%Moved to different county within same state:%%35 to 44 years,Total living in area 1 year ago:%%Moved to different county within same state:%%45 to 54 years,Total living in area 1 year ago:%%Moved to different county within same state:%%55 to 64 years,Total living in area 1 year ago:%%Moved to different county within same state:%%65 to 74 years,Total living in area 1 year ago:%%Moved to different county within same state:%%75 years and over,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%1 to 4 years,Total living in area 1 year ago:%%Moved to different state:%%5 to 17 years,Total living in area 1 year ago:%%Moved to different state:%%18 to 24 years,Total living in area 1 year ago:%%Moved to different state:%%25 to 34 years,Total living in area 1 year ago:%%Moved to different state:%%35 to 44 years,Total living in area 1 year ago:%%Moved to different state:%%45 to 54 years,Total living in area 1 year ago:%%Moved to different state:%%55 to 64 years,Total living in area 1 year ago:%%Moved to different state:%%65 to 74 years,Total living in area 1 year ago:%%Moved to different state:%%75 years and over,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,28,6,635962.0,32565.0,70034.0,17546.0,57065.0,74879.0,71376.0,49322.0,41889.0,38490.0,39472.0,36503.0,32398.0,23625.0,17445.0,33353.0,509958.0,26691.0,61216.0,11244.0,34515.0,49528.0,53116.0,39184.0,36476.0,32474.0,34178.0,32919.0,28523.0,21355.0,16705.0,31834.0,68917.0,2877.0,5999.0,3189.0,13501.0,13302.0,8976.0,4523.0,3011.0,3513.0,2699.0,1860.0,2766.0,1617.0,384.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57087.0,2997.0,2819.0,3113.0,9049.0,12049.0,9284.0,5615.0,2402.0,2503.0,2595.0,1724.0,1109.0,653.0,356.0,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635962.0,32565.0,70034.0,74611.0,146255.0,91211.0,77962.0,68901.0,41070.0,33353.0,509958.0,26691.0,61216.0,45759.0,102644.0,75660.0,66652.0,61442.0,38060.0,31834.0,68917.0,2877.0,5999.0,16690.0,22278.0,7534.0,6212.0,4626.0,2001.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57087.0,2997.0,2819.0,12162.0,21333.0,8017.0,5098.0,2833.0,1009.0,819.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,28,7,635962.0,32565.0,70034.0,17546.0,57065.0,74879.0,71376.0,49322.0,41889.0,38490.0,39472.0,36503.0,32398.0,23625.0,17445.0,33353.0,509958.0,26691.0,61216.0,11244.0,34515.0,49528.0,53116.0,39184.0,36476.0,32474.0,34178.0,32919.0,28523.0,21355.0,16705.0,31834.0,68917.0,2877.0,5999.0,3189.0,13501.0,13302.0,8976.0,4523.0,3011.0,3513.0,2699.0,1860.0,2766.0,1617.0,384.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57087.0,2997.0,2819.0,3113.0,9049.0,12049.0,9284.0,5615.0,2402.0,2503.0,2595.0,1724.0,1109.0,653.0,356.0,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635962.0,32565.0,70034.0,74611.0,146255.0,91211.0,77962.0,68901.0,41070.0,33353.0,509958.0,26691.0,61216.0,45759.0,102644.0,75660.0,66652.0,61442.0,38060.0,31834.0,68917.0,2877.0,5999.0,16690.0,22278.0,7534.0,6212.0,4626.0,2001.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57087.0,2997.0,2819.0,12162.0,21333.0,8017.0,5098.0,2833.0,1009.0,819.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,28,8,635962.0,32565.0,70034.0,17546.0,57065.0,74879.0,71376.0,49322.0,41889.0,38490.0,39472.0,36503.0,32398.0,23625.0,17445.0,33353.0,509958.0,26691.0,61216.0,11244.0,34515.0,49528.0,53116.0,39184.0,36476.0,32474.0,34178.0,32919.0,28523.0,21355.0,16705.0,31834.0,68917.0,2877.0,5999.0,3189.0,13501.0,13302.0,8976.0,4523.0,3011.0,3513.0,2699.0,1860.0,2766.0,1617.0,384.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57087.0,2997.0,2819.0,3113.0,9049.0,12049.0,9284.0,5615.0,2402.0,2503.0,2595.0,1724.0,1109.0,653.0,356.0,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635962.0,32565.0,70034.0,74611.0,146255.0,91211.0,77962.0,68901.0,41070.0,33353.0,509958.0,26691.0,61216.0,45759.0,102644.0,75660.0,66652.0,61442.0,38060.0,31834.0,68917.0,2877.0,5999.0,16690.0,22278.0,7534.0,6212.0,4626.0,2001.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57087.0,2997.0,2819.0,12162.0,21333.0,8017.0,5098.0,2833.0,1009.0,819.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20130.0,dc,0,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20130.0,dc,0,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20130.0,dc,0,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20130.0,dc,0,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
