,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,ALLOCATION OF SEX for Total Population% Total:,ALLOCATION OF SEX for Total Population% Allocated,ALLOCATION OF SEX for Total Population% Not allocated,ALLOCATION OF AGE for Total Population% Total:,ALLOCATION OF AGE for Total Population% Allocated,ALLOCATION OF AGE for Total Population% Not allocated,ALLOCATION OF RACE for Total Population% Total:,ALLOCATION OF RACE for Total Population% Allocated,ALLOCATION OF RACE for Total Population% Not allocated,ALLOCATION OF HISPANIC OR LATINO ORIGIN for Total Population% Total:,ALLOCATION OF HISPANIC OR LATINO ORIGIN for Total Population% Allocated,ALLOCATION OF HISPANIC OR LATINO ORIGIN for Total Population% Not allocated,ALLOCATION OF CITIZENSHIP STATUS for Total Population% Total:,ALLOCATION OF CITIZENSHIP STATUS for Total Population% Native:,ALLOCATION OF CITIZENSHIP STATUS for Total Population% Native:% Allocated,ALLOCATION OF CITIZENSHIP STATUS for Total Population% Native:% Not allocated,ALLOCATION OF CITIZENSHIP STATUS for Total Population% Foreign born:,ALLOCATION OF CITIZENSHIP STATUS for Total Population% Foreign born:% Allocated,ALLOCATION OF CITIZENSHIP STATUS for Total Population% Foreign born:% Not allocated,ALLOCATION OF YEAR OF ENTRY for Population Born Outside The United States% Total:,ALLOCATION OF YEAR OF ENTRY for Population Born Outside The United States% Native:,ALLOCATION OF YEAR OF ENTRY for Population Born Outside The United States% Native:% Allocated,ALLOCATION OF YEAR OF ENTRY for Population Born Outside The United States% Native:% Not allocated,ALLOCATION OF YEAR OF ENTRY for Population Born Outside The United States% Foreign born:,ALLOCATION OF YEAR OF ENTRY for Population Born Outside The United States% Foreign born:% Allocated,ALLOCATION OF YEAR OF ENTRY for Population Born Outside The United States% Foreign born:% Not allocated,ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO for Population Born Outside Puerto Rico% Total:,ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO for Population Born Outside Puerto Rico% Native:,ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO for Population Born Outside Puerto Rico% Native:% Allocated,ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO for Population Born Outside Puerto Rico% Native:% Not allocated,ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO for Population Born Outside Puerto Rico% Foreign born:,ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO for Population Born Outside Puerto Rico% Foreign born:% Allocated,ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO for Population Born Outside Puerto Rico% Foreign born:% Not allocated,ALLOCATION OF YEAR OF NATURALIZATION for Foreign-Born Naturalized Citizens% Total:,ALLOCATION OF YEAR OF NATURALIZATION for Foreign-Born Naturalized Citizens% Allocated,ALLOCATION OF YEAR OF NATURALIZATION for Foreign-Born Naturalized Citizens% Not allocated,ALLOCATION OF PLACE OF BIRTH for Total Population% Total:,ALLOCATION OF PLACE OF BIRTH for Total Population% Allocated,ALLOCATION OF PLACE OF BIRTH for Total Population% Not allocated,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Total:,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Allocated,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Not allocated,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Total:,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Different house:,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Different house:% Allocated:,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Different house:% Allocated:% One or more but not all geographic parts allocated,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Different house:% Allocated:% All geographic parts allocated,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Different house:% Not allocated,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER for Population 1 Year And Over% Same house,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK for Workers 16 Years And Over% Total:,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK for Workers 16 Years And Over% Allocated,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK for Workers 16 Years And Over% Not allocated,ALLOCATION OF PLACE OF WORK for Workers 16 Years And Over% Total:,ALLOCATION OF PLACE OF WORK for Workers 16 Years And Over% Allocated:,ALLOCATION OF PLACE OF WORK for Workers 16 Years And Over% Allocated:% One or more but not all geographic parts allocated,ALLOCATION OF PLACE OF WORK for Workers 16 Years And Over% Allocated:% All geographic parts allocated,ALLOCATION OF PLACE OF WORK for Workers 16 Years And Over% Not allocated,ALLOCATION OF PRIVATE VEHICLE OCCUPANCY for Workers 16 Years And Over% Total:,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY for Workers 16 Years And Over% Car, truck, or van:","ALLOCATION OF PRIVATE VEHICLE OCCUPANCY for Workers 16 Years And Over% Car, truck, or van:% Allocated","ALLOCATION OF PRIVATE VEHICLE OCCUPANCY for Workers 16 Years And Over% Car, truck, or van:% Not allocated",ALLOCATION OF PRIVATE VEHICLE OCCUPANCY for Workers 16 Years And Over% Other means (including those who worked at home),ALLOCATION OF TIME LEAVING HOME TO GO TO WORK for Workers 16 Years And Over% Total:,ALLOCATION OF TIME LEAVING HOME TO GO TO WORK for Workers 16 Years And Over% Did not work at home:,ALLOCATION OF TIME LEAVING HOME TO GO TO WORK for Workers 16 Years And Over% Did not work at home:% Time leaving home to go to work --% Allocated,ALLOCATION OF TIME LEAVING HOME TO GO TO WORK for Workers 16 Years And Over% Did not work at home:% Time leaving home to go to work --% Not allocated,ALLOCATION OF TIME LEAVING HOME TO GO TO WORK for Workers 16 Years And Over% Worked at home,ALLOCATION OF TRAVEL TIME TO WORK for Workers 16 Years And Over% Total:,ALLOCATION OF TRAVEL TIME TO WORK for Workers 16 Years And Over% Did not work at home:,ALLOCATION OF TRAVEL TIME TO WORK for Workers 16 Years And Over% Did not work at home:% Travel time to work --% Allocated,ALLOCATION OF TRAVEL TIME TO WORK for Workers 16 Years And Over% Did not work at home:% Travel time to work --% Not allocated,ALLOCATION OF TRAVEL TIME TO WORK for Workers 16 Years And Over% Worked at home,ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS for Workers 16 Years And Over In Households% Total:,ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS for Workers 16 Years And Over In Households% Allocated,ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS for Workers 16 Years And Over In Households% Not allocated,Geographic Identifier,Area Name
0,ACSSF,20160.0,dc,0,163,2,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,04001US11,District of Columbia -- Urban
1,ACSSF,20160.0,dc,0,163,3,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20160.0,dc,0,163,4,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20160.0,dc,0,163,5,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20160.0,dc,0,163,6,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20160.0,dc,0,163,7,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20160.0,dc,0,163,8,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20160.0,dc,0,163,9,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823,50000US1198,"Delegate District (at Large) (115th Congress), District of Columbia"
8,ACSSF,20160.0,dc,0,163,10,108073,189,107884,108073,1436,106637,108073,3408,104665,108073,3165,104908,108073,88942,6775,82167,19131,1700,17431,22701,3570,675,2895,19131,2263,16868,,,,,,,,9113,1978,7135,108073,11785,96288,106907,11735,95172,106907,25762,6505,1021,5484,19257,81145,61685,8427,53258,61685,8745,257,8488,52940,61685,28027,3437,24590,33658,61685,55455,12290,43165,6230,61685,55455,8559,46896,6230,58187,1011,57176,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20160.0,dc,0,163,11,130852,81,130771,130852,3203,127649,130852,2351,128501,130852,3100,127752,130852,100516,10760,89756,30336,2270,28066,33651,3315,1349,1966,30336,6306,24030,,,,,,,,12793,3054,9739,130852,26436,104416,129427,14238,115189,129427,19729,3908,825,3083,15821,109698,73103,12852,60251,73103,15917,1402,14515,57186,73103,28816,5578,23238,44287,73103,69568,18518,51050,3535,73103,69568,18156,51412,3535,71980,1017,70963,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20160.0,dc,0,163,12,119074,101,118973,119074,7582,111492,119074,1437,117637,119074,2373,116701,119074,108742,6787,101955,10332,648,9684,13091,2759,823,1936,10332,2900,7432,,,,,,,,5109,1824,3285,119074,13589,105485,116803,9206,107597,116803,18870,4937,324,4613,13933,97933,62470,8777,53693,62470,15633,250,15383,46837,62470,24785,4416,20369,37685,62470,58899,12261,46638,3571,62470,58899,11076,47823,3571,61070,640,60430,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20160.0,dc,0,163,13,166002,97,165905,166002,2835,163167,166002,1803,164199,166002,5924,160078,166002,159157,6502,152655,6845,198,6647,7590,745,128,617,6845,727,6118,,,,,,,,2715,380,2335,166002,10972,155030,162927,10083,152844,162927,22122,3589,589,3000,18533,140805,60781,9109,51672,60781,12557,1064,11493,48224,60781,31877,4595,27282,28904,60781,59252,17280,41972,1529,60781,59252,15410,43842,1529,59962,807,59155,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20160.0,dc,0,163,14,157169,221,156948,157169,4187,152982,157169,3188,153981,157169,2748,154421,157169,133182,11285,121897,23987,1906,22081,27277,3290,513,2777,23987,3342,20645,,,,,,,,10273,1983,8290,157169,21908,135261,155958,17568,138390,155958,46992,11655,808,10847,35337,108966,104165,17689,86476,104165,22556,0,22556,81609,104165,24495,4646,19849,79670,104165,97269,23931,73338,6896,104165,97269,20719,76550,6896,100838,1739,99099,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
