,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Households,Households% Household received Food Stamps/SNAP in the past 12 months:,Households% Household received Food Stamps/SNAP in the past 12 months:% At least one person in household 60 years or over,Households% Household received Food Stamps/SNAP in the past 12 months:% No people in household 60 years or over,Households% Household did not receive Food Stamps/SNAP in the past 12 months:,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% At least one person in household 60 years or over,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No people in household 60 years or over,Households,Households% Household received Food Stamps/SNAP in the past 12 months:,Households% Household received Food Stamps/SNAP in the past 12 months:% With children under 18 years:,Households% Household received Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Married-couple family,Households% Household received Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Other family:,"Households% Household received Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Other family:% Male householder, no wife present","Households% Household received Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Other family:% Female householder, no husband present",Households% Household received Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Nonfamily households,Households% Household received Food Stamps/SNAP in the past 12 months:% No children under 18 years:,Households% Household received Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Married-couple family,Households% Household received Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Other family:,"Households% Household received Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Other family:% Male householder, no wife present","Households% Household received Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Other family:% Female householder, no husband present",Households% Household received Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Nonfamily households,Households% Household did not receive Food Stamps/SNAP in the past 12 months:,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% With children under 18 years:,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Married-couple family,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Other family:,"Households% Household did not receive Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Other family:% Male householder, no wife present","Households% Household did not receive Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Other family:% Female householder, no husband present",Households% Household did not receive Food Stamps/SNAP in the past 12 months:% With children under 18 years:% Nonfamily households,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No children under 18 years:,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Married-couple family,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Other family:,"Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Other family:% Male householder, no wife present","Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Other family:% Female householder, no husband present",Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No children under 18 years:% Nonfamily households,Households,Households% Household received Food Stamps/SNAP in the past 12 months:,Households% Household received Food Stamps/SNAP in the past 12 months:% Income in the past 12 months below poverty level,Households% Household received Food Stamps/SNAP in the past 12 months:% Income in the past 12 months at or above poverty level,Households% Household did not receive Food Stamps/SNAP in the past 12 months:,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% Income in the past 12 months below poverty level,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% Income in the past 12 months at or above poverty level,Households with a householder who is White alone,Households with a householder who is White alone% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is White alone% Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Black or African American alone,Households with a householder who is Black or African American alone% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Black or African American alone% Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is American Indian and Alaska Native alone,Households with a householder who is American Indian and Alaska Native alone% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is American Indian and Alaska Native alone% Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Asian alone,Households with a householder who is Asian alone% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Asian alone% Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Native Hawaiian and Other Pacific Islander alone,Households with a householder who is Native Hawaiian and Other Pacific Islander alone% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Native Hawaiian and Other Pacific Islander alone% Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Some other race alone,Households with a householder who is Some other race alone% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Some other race alone% Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Two or more races,Households with a householder who is Two or more races% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Two or more races% Household did not receive Food Stamps/SNAP in the past 12 months,"Households with a householder who is White alone, not Hispanic or Latino","Households with a householder who is White alone, not Hispanic or Latino% Household received Food Stamps/SNAP in the past 12 months","Households with a householder who is White alone, not Hispanic or Latino% Household did not receive Food Stamps/SNAP in the past 12 months",Households with a householder who is Hispanic or Latino,Households with a householder who is Hispanic or Latino% Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Hispanic or Latino% Household did not receive Food Stamps/SNAP in the past 12 months,Families,Families% Household received Food Stamps/SNAP in the past 12 months:,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% No workers,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 1 worker,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 workers:,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 workers:% Husband and wife worked,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 workers:% Other,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 3 or more workers:,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 3 or more workers:% Husband and wife worked,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 3 or more workers:% Other,Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:,"Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% No workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 1 worker","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 2 workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 3 or more workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% No workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 1 worker","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 2 workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 3 or more workers",Families% Household did not receive Food Stamps/SNAP in the past 12 months:,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% No workers,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 1 worker,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 workers:,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 workers:% Husband and wife worked,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 workers:% Other,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 3 or more workers:,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 3 or more workers:% Husband and wife worked,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 3 or more workers:% Other,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:,"Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% No workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 1 worker","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 2 workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 3 or more workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% No workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 1 worker","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 2 workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 3 or more workers",Households % Median household income in the past 12 months (in 2012 inflation-adjusted dollars)--,Households % Median household income in the past 12 months (in 2012 inflation-adjusted dollars)--% Household received Food Stamps/SNAP in the past 12 months,Households % Median household income in the past 12 months (in 2012 inflation-adjusted dollars)--% Household did not receive Food Stamps/SNAP in the past 12 months,Households,Households% Household received Food Stamps/SNAP in the past 12 months:,Households% Household received Food Stamps/SNAP in the past 12 months:% Households with 1 or more persons with a disability,Households% Household received Food Stamps/SNAP in the past 12 months:% Households with no persons with a disability,Households% Household did not receive Food Stamps/SNAP in the past 12 months:,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% Households with 1 or more persons with a disability,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% Households with no persons with a disability,Households,Households% Household received Food Stamps/SNAP in the past 12 months,Households% Household did not receive Food Stamps/SNAP in the past 12 months,Households,Households% Household received Food Stamps/SNAP in the past 12 months:,Households% Household received Food Stamps/SNAP in the past 12 months:% With children under 18 years,Households% Household received Food Stamps/SNAP in the past 12 months:% No children under 18 years old,Households% Household did not receive Food Stamps/SNAP in the past 12 months:,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% With children under 18 years,Households% Household did not receive Food Stamps/SNAP in the past 12 months:% No children under 18 years old,Families,Families% Household received Food Stamps/SNAP in the past 12 months:,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% No workers,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 1 worker,Families% Household received Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 or more workers,Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:,"Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% No workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 1 worker","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 2 or more workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% No workers","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 1 worker","Families% Household received Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 2 or more workers",Families% Household did not receive Food Stamps/SNAP in the past 12 months:,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% No workers,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 1 worker,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Married-couple family:% 2 or more workers,Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:,"Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% No workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 1 worker","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Male householder, no wife present:% 2 or more workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% No workers","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 1 worker","Families% Household did not receive Food Stamps/SNAP in the past 12 months:% Other family:% Female householder, no husband present:% 2 or more workers",Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,107,2,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,107,3,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,107,4,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,107,5,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,107,6,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,107,7,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,107,8,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,107,9,266662,40966,12733,28233,225696,64430,161266,266662.0,40966.0,17509.0,2352.0,15014.0,862.0,14152.0,143.0,23457.0,1632.0,6986.0,1262.0,5724.0,14839.0,225696.0,36596.0,22396.0,14103.0,3404.0,10699.0,97.0,189100.0,35769.0,14241.0,3850.0,10391.0,139090.0,266662,40966,19108,21858,225696,21356,204340,119050,2280,116770,124481,36185,88296,1121.0,190.0,931.0,9195.0,346.0,8849.0,,,,7734.0,1400.0,6334.0,5081.0,565.0,4516.0,108213,1304,106909,20748,2930,17818,112493.0,25984.0,3984.0,346.0,1639.0,1584.0,1158.0,426.0,415.0,363.0,52.0,22000.0,2124.0,828.0,1036.0,260.0,0.0,19876.0,6112.0,9288.0,3413.0,1063.0,86509.0,58165.0,5503.0,12953.0,35599.0,34669.0,930.0,4110.0,3808.0,302.0,28344.0,7254.0,850.0,3165.0,2534.0,705.0,21090.0,2624.0,10832.0,6192.0,1442.0,66583.0,18364.0,79654.0,266662,40966,18898,22068,225696,32733,192963,266662,40966,225696,266662,40966,17509,23457,225696,36596,189100,112493.0,25984.0,3984.0,346.0,1639.0,1999.0,22000.0,2124.0,828.0,1036.0,260.0,19876.0,6112.0,9288.0,4476.0,86509.0,58165.0,5503.0,12953.0,39709.0,28344.0,7254.0,850.0,3165.0,3239.0,21090.0,2624.0,10832.0,7634.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,107,10,46877,103,80,23,46774,16167,30607,,,,,,,,,,,,,,,,,,,,,,,,,,,,46877,103,66,37,46774,3090,43684,39756,66,39690,3332,37,3295,,,,2538.0,0.0,2538.0,,,,,,,,,,37318,66,37252,2936,0,2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46877,103,80,23,46774,5619,41155,46877,103,46774,46877,103,0,103,46774,8905,37869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,107,11,45086,6656,2142,4514,38430,12867,25563,45086.0,6656.0,3665.0,979.0,2686.0,161.0,2525.0,0.0,2991.0,391.0,825.0,390.0,435.0,1775.0,38430.0,7572.0,4659.0,2871.0,902.0,1969.0,42.0,30858.0,6487.0,3968.0,1136.0,2832.0,20403.0,45086,6656,2624,4032,38430,3626,34804,12272,805,11467,27179,4685,22494,,,,892.0,77.0,815.0,,,,3408.0,929.0,2479.0,1170.0,132.0,1038.0,9126,121,9005,7270,1787,5483,22866.0,4881.0,1370.0,99.0,454.0,695.0,695.0,0.0,122.0,94.0,28.0,3511.0,551.0,186.0,209.0,156.0,0.0,2960.0,455.0,1477.0,612.0,416.0,17985.0,11146.0,785.0,2471.0,6870.0,6512.0,358.0,1020.0,1020.0,0.0,6839.0,2038.0,37.0,768.0,831.0,402.0,4801.0,485.0,1936.0,1452.0,928.0,62434.0,23587.0,69117.0,45086,6656,2227,4429,38430,5613,32817,45086,6656,38430,45086,6656,3665,2991,38430,7572,30858,22866.0,4881.0,1370.0,99.0,454.0,817.0,3511.0,551.0,186.0,209.0,156.0,2960.0,455.0,1477.0,1028.0,17985.0,11146.0,785.0,2471.0,7890.0,6839.0,2038.0,37.0,768.0,1233.0,4801.0,485.0,1936.0,2380.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
