,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian employed population 16 years and over with earnings,"Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Management, business, and financial occupations:%Management occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Management, business, and financial occupations:%Business and financial operations occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Computer and mathematical occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Architecture and engineering occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Community and social service occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Legal occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Education, training, and library occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:%Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:%Health technologists and technicians",Civilian employed population 16 years and over with earnings%Service occupations:,Civilian employed population 16 years and over with earnings%Service occupations:%Healthcare support occupations,Civilian employed population 16 years and over with earnings%Service occupations:%Protective service occupations:,"Civilian employed population 16 years and over with earnings%Service occupations:%Protective service occupations:%Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings%Service occupations:%Protective service occupations:%Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings%Service occupations:%Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings%Service occupations:%Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings%Service occupations:%Personal care and service occupations,Civilian employed population 16 years and over with earnings%Sales and office occupations:,Civilian employed population 16 years and over with earnings%Sales and office occupations:%Sales and related occupations,Civilian employed population 16 years and over with earnings%Sales and office occupations:%Office and administrative support occupations,"Civilian employed population 16 years and over with earnings%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings%Natural resources, construction, and maintenance occupations:%Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings%Natural resources, construction, and maintenance occupations:%Construction and extraction occupations","Civilian employed population 16 years and over with earnings%Natural resources, construction, and maintenance occupations:%Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings%Production, transportation, and material moving occupations:%Production occupations","Civilian employed population 16 years and over with earnings%Production, transportation, and material moving occupations:%Transportation occupations","Civilian employed population 16 years and over with earnings%Production, transportation, and material moving occupations:%Material moving occupations",Civilian employed population 16 years and over with earnings,Civilian employed population 16 years and over with earnings%Male:,"Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Management, business, and financial occupations:%Management occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Management, business, and financial occupations:%Business and financial operations occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Computer and mathematical occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Architecture and engineering occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Community and social service occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Legal occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Education, training, and library occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:%Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings%Male:%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:%Health technologists and technicians",Civilian employed population 16 years and over with earnings%Male:%Service occupations:,Civilian employed population 16 years and over with earnings%Male:%Service occupations:%Healthcare support occupations,Civilian employed population 16 years and over with earnings%Male:%Service occupations:%Protective service occupations:,"Civilian employed population 16 years and over with earnings%Male:%Service occupations:%Protective service occupations:%Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings%Male:%Service occupations:%Protective service occupations:%Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings%Male:%Service occupations:%Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings%Male:%Service occupations:%Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings%Male:%Service occupations:%Personal care and service occupations,Civilian employed population 16 years and over with earnings%Male:%Sales and office occupations:,Civilian employed population 16 years and over with earnings%Male:%Sales and office occupations:%Sales and related occupations,Civilian employed population 16 years and over with earnings%Male:%Sales and office occupations:%Office and administrative support occupations,"Civilian employed population 16 years and over with earnings%Male:%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings%Male:%Natural resources, construction, and maintenance occupations:%Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings%Male:%Natural resources, construction, and maintenance occupations:%Construction and extraction occupations","Civilian employed population 16 years and over with earnings%Male:%Natural resources, construction, and maintenance occupations:%Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings%Male:%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings%Male:%Production, transportation, and material moving occupations:%Production occupations","Civilian employed population 16 years and over with earnings%Male:%Production, transportation, and material moving occupations:%Transportation occupations","Civilian employed population 16 years and over with earnings%Male:%Production, transportation, and material moving occupations:%Material moving occupations",Civilian employed population 16 years and over with earnings%Female:,"Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Management, business, and financial occupations:%Management occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Management, business, and financial occupations:%Business and financial operations occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Computer and mathematical occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Architecture and engineering occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Computer, engineering, and science occupations:%Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Community and social service occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Legal occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Education, training, and library occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Education, legal, community service, arts, and media occupations:%Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:%Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings%Female:%Management, business, science, and arts occupations:%Healthcare practitioners and technical occupations:%Health technologists and technicians",Civilian employed population 16 years and over with earnings%Female:%Service occupations:,Civilian employed population 16 years and over with earnings%Female:%Service occupations:%Healthcare support occupations,Civilian employed population 16 years and over with earnings%Female:%Service occupations:%Protective service occupations:,"Civilian employed population 16 years and over with earnings%Female:%Service occupations:%Protective service occupations:%Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings%Female:%Service occupations:%Protective service occupations:%Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings%Female:%Service occupations:%Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings%Female:%Service occupations:%Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings%Female:%Service occupations:%Personal care and service occupations,Civilian employed population 16 years and over with earnings%Female:%Sales and office occupations:,Civilian employed population 16 years and over with earnings%Female:%Sales and office occupations:%Sales and related occupations,Civilian employed population 16 years and over with earnings%Female:%Sales and office occupations:%Office and administrative support occupations,"Civilian employed population 16 years and over with earnings%Female:%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings%Female:%Natural resources, construction, and maintenance occupations:%Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings%Female:%Natural resources, construction, and maintenance occupations:%Construction and extraction occupations","Civilian employed population 16 years and over with earnings%Female:%Natural resources, construction, and maintenance occupations:%Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings%Female:%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings%Female:%Production, transportation, and material moving occupations:%Production occupations","Civilian employed population 16 years and over with earnings%Female:%Production, transportation, and material moving occupations:%Transportation occupations","Civilian employed population 16 years and over with earnings%Female:%Production, transportation, and material moving occupations:%Material moving occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Male:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Male:%Management, business, science, and arts occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Male:%Service occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Male:%Sales and office occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Male:%Natural resources, construction, and maintenance occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Male:%Production, transportation, and material moving occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Female:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Female:%Management, business, science, and arts occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Female:%Service occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Female:%Sales and office occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Female:%Natural resources, construction, and maintenance occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over%Female:%Production, transportation, and material moving occupations:",Civilian employed Hispanic or Latino population 16 years and over,Civilian employed Hispanic or Latino population 16 years and over%Male:,"Civilian employed Hispanic or Latino population 16 years and over%Male:%Management, business, science, and arts occupations:",Civilian employed Hispanic or Latino population 16 years and over%Male:%Service occupations:,Civilian employed Hispanic or Latino population 16 years and over%Male:%Sales and office occupations:,"Civilian employed Hispanic or Latino population 16 years and over%Male:%Natural resources, construction, and maintenance occupations:","Civilian employed Hispanic or Latino population 16 years and over%Male:%Production, transportation, and material moving occupations:",Civilian employed Hispanic or Latino population 16 years and over%Female:,"Civilian employed Hispanic or Latino population 16 years and over%Female:%Management, business, science, and arts occupations:",Civilian employed Hispanic or Latino population 16 years and over%Female:%Service occupations:,Civilian employed Hispanic or Latino population 16 years and over%Female:%Sales and office occupations:,"Civilian employed Hispanic or Latino population 16 years and over%Female:%Natural resources, construction, and maintenance occupations:","Civilian employed Hispanic or Latino population 16 years and over%Female:%Production, transportation, and material moving occupations:",Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,121,2,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,121,3,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,121,4,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,121,5,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,121,6,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,121,7,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,121,8,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,121,9,52332,70902,75399,76741,72348,79821,79577,72476,81307,61786,52656,101412,51188,56186,67114,80841,34854,24146,23819,29859,24827,64170,21874,24574,23255,36778,31038,39483,34604,.,34442,35513,32129,31914,32037,32741,52332,57668,78608,87637,85360,88374,86562,76830,76415,103721,66687,50296,123750,46953,64330,62354,90960,41034,28258,36905,31204,27792,77865,24739,26402,41818,37149,36961,37222,34123,.,34105,34112,38211,41020,40064,33007,50421,65983,69124,73796,65976,74350,80889,65184,67462,58828,53658,89651,51693,53685,67989,80400,34156,21398,23156,25154,19698,63357,16806,23120,17159,36403,21282,39867,40757,.,41055,36772,27644,25962,30410,23597,143840.0,73724.0,60863.0,4766.0,6794.0,781.0,520.0,70116.0,57387.0,3089.0,9425.0,21.0,194.0,31024.0,17692.0,5726.0,5124.0,2017.0,4062.0,763.0,13332.0,4816.0,5299.0,2722.0,158.0,337.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,121,10,71082,87645,100106,102425,76891,92853,79457,115409,102336,77359,48322,170705,51911,66794,85875,94243,60380,16714,35060,4332,4332,.,26694,16043,16479,41843,73775,40731,23098,.,6568,24598,86153,.,.,.,71082,97664,110177,103225,147662,73851,120810,115335,117679,122770,102336,3700,162220,65108,98929,105833,106859,.,42551,.,.,.,.,51161,.,56468,42105,74477,41098,23098,.,6568,24598,86153,.,.,.,61123,70244,92423,100298,90679,65811,65955,110445,65285,63980,52747,172008,51198,63293,68924,80610,34223,15912,28558,62009,62009,.,12029,16467,12307,41335,52344,40018,.,.,.,.,.,.,.,.,46336.0,21518.0,18426.0,853.0,1962.0,187.0,90.0,24818.0,19340.0,839.0,4639.0,0.0,0.0,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,121,11,46037,63566,70904,74375,69372,70659,64587,81144,62733,55139,63110,90079,47399,51097,63705,64973,46318,22738,22270,29382,35044,.,23056,23759,10161,35450,18106,40555,41846,.,41258,44668,26687,25496,40352,21677,46037,48301,65728,76476,75302,85240,70742,60918,100853,103043,55849,56983,90423,41890,49387,60883,62461,45839,26198,.,36220,36220,.,24960,26543,26481,27181,17123,36312,43643,.,43259,43782,24483,12444,40003,21677,44554,62175,66601,73849,64249,69826,80871,67500,51314,54611,66917,74760,54886,51244,65254,65000,87898,21091,23283,11964,11494,.,18703,22990,6698,38297,20496,41226,41277,.,41063,.,27267,26265,48178,.,19670.0,9977.0,8784.0,726.0,331.0,48.0,88.0,9693.0,8129.0,693.0,871.0,0.0,0.0,12898.0,7556.0,1450.0,2733.0,788.0,2102.0,483.0,5342.0,989.0,2731.0,1188.0,158.0,276.0,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,121,12,53595,70737,77265,80172,76013,75895,76718,52340,80685,60212,57128,85204,51262,53837,80609,85947,32165,28290,13351,42695,28472,62685,23687,35762,29845,40639,30632,44228,31388,.,31503,31117,40143,40813,41382,23910,53595,54144,76016,90657,91260,89215,75103,67401,50044,100574,53980,55372,82070,33667,42470,102847,140298,.,33258,.,33814,28148,59278,25650,36365,35077,49706,41343,52472,31323,.,31411,31117,40066,40884,41169,23910,53003,68763,69167,70900,67179,82128,89125,90372,70392,62834,62848,85859,53065,74409,80568,85607,53487,25735,13016,44512,42773,63132,21225,35138,28370,38517,17946,42376,.,.,.,.,60173,22292,60214,.,28236.0,14499.0,11509.0,427.0,2054.0,307.0,202.0,13737.0,10893.0,1122.0,1653.0,21.0,48.0,3675.0,1683.0,672.0,702.0,141.0,168.0,0.0,1992.0,502.0,908.0,582.0,0.0,0.0,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20110.0,dc,0,121,13,34713,51633,50972,52369,50208,71476,62225,71109,93889,47248,38725,71011,36691,50192,32188,71827,24250,23072,25414,23875,22625,60611,14460,22848,23663,33734,21547,38698,38665,.,42671,34264,31115,42146,28396,33205,34713,36165,50166,41455,41811,40948,67420,60044,71109,93294,39704,37711,80911,45203,31769,40817,44400,16941,22536,51211,28759,28509,50795,17855,20520,42149,35055,30809,35853,40308,.,42974,32150,34204,51101,30788,33470,33595,52272,51545,53750,50752,100776,100078,.,153400,56614,54576,70137,35907,80017,31705,101292,24833,23175,25121,17108,14815,64550,11401,27549,21080,33414,12075,39878,36035,.,.,.,26338,27008,26542,23597,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20110.0,dc,0,121,14,63026,75939,78164,73756,82079,82094,87609,69701,80055,68062,56026,101611,53735,61421,70349,90170,34813,26372,50465,59959,25313,80409,21288,26108,34405,35851,45080,30931,33708,.,33383,60432,40545,19401,40696,46148,63026,69216,90165,98867,72458,107983,100437,94881,71359,107236,76277,68559,124010,55208,75882,59019,59389,27771,31475,51829,79340,7115,80658,22168,27397,65837,37673,47021,26047,33708,.,33383,60432,40666,40344,40371,46148,58174,68449,69140,73882,65571,74615,83053,56869,69905,60528,42306,88710,51787,52996,71486,106329,70092,21014,21733,27000,26646,.,16280,11360,31147,34426,39397,31998,.,.,.,.,36905,2499,47896,.,48802.0,27359.0,21884.0,2760.0,2447.0,179.0,89.0,21443.0,18819.0,296.0,2224.0,0.0,104.0,9283.0,6515.0,2525.0,1535.0,888.0,1331.0,236.0,2768.0,1167.0,920.0,681.0,0.0,0.0,79500US1100105,"PUMA5 00105, District of Columbia"
