,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over,"Workers 16 years and over%Car, truck, or van:",Workers 16 years and over%Drove alone,Workers 16 years and over%Carpooled:,Workers 16 years and over%In 2-person carpool,Workers 16 years and over%In 3-person carpool,Workers 16 years and over%In 4-or-more-person carpool,Workers 16 years and over%Public transportation (excluding taxicab):,Workers 16 years and over%Bus or trolley bus,Workers 16 years and over%Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over%Subway or elevated,Workers 16 years and over%Railroad,Workers 16 years and over%Ferryboat,Workers 16 years and over%Bicycle,Workers 16 years and over%Walked,"Workers 16 years and over%Taxicab, motorcycle, or other means",Workers 16 years and over%Worked at home,Workers 16 years and over% Male:,"Workers 16 years and over% Male:% Car, truck, or van:","Workers 16 years and over% Male:% Car, truck, or van:% Drove alone","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Male:% Public transportation (excluding taxicab):,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Bus or trolley bus,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Subway or elevated,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Railroad,Workers 16 years and over% Male:% Public transportation (excluding taxicab):% Ferryboat,Workers 16 years and over% Male:% Bicycle,Workers 16 years and over% Male:% Walked,"Workers 16 years and over% Male:% Taxicab, motorcycle, or other means",Workers 16 years and over% Male:% Worked at home,Workers 16 years and over% Female:,"Workers 16 years and over% Female:% Car, truck, or van:","Workers 16 years and over% Female:% Car, truck, or van:% Drove alone","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Female:% Public transportation (excluding taxicab):,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Bus or trolley bus,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Subway or elevated,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Railroad,Workers 16 years and over% Female:% Public transportation (excluding taxicab):% Ferryboat,Workers 16 years and over% Female:% Bicycle,Workers 16 years and over% Female:% Walked,"Workers 16 years and over% Female:% Taxicab, motorcycle, or other means",Workers 16 years and over% Female:% Worked at home,Workers 16 years and over,Workers 16 years and over%Worked in state of residence:,Workers 16 years and over%Worked in county of residence,Workers 16 years and over%Worked outside county of residence,Workers 16 years and over%Worked outside state of residence,Workers 16 years and over% Male:,Workers 16 years and over% Male:% Worked in state of residence:,Workers 16 years and over% Male:% Worked in state of residence:% Worked in county of residence,Workers 16 years and over% Male:% Worked in state of residence:% Worked outside county of residence,Workers 16 years and over% Male:% Worked outside state of residence,Workers 16 years and over% Female:,Workers 16 years and over% Female:% Worked in state of residence:,Workers 16 years and over% Female:% Worked in state of residence:% Worked in county of residence,Workers 16 years and over% Female:% Worked in state of residence:% Worked outside county of residence,Workers 16 years and over% Female:% Worked outside state of residence,Workers 16 years and over,Workers 16 years and over%Living in a place:,Workers 16 years and over%Worked in place of residence,Workers 16 years and over%Worked outside place of residence,Workers 16 years and over%Not living in a place,Workers 16 years and over% Male:,Workers 16 years and over% Male:% Living in a place:,Workers 16 years and over% Male:% Living in a place:% Worked in place of residence,Workers 16 years and over% Male:% Living in a place:% Worked outside place of residence,Workers 16 years and over% Male:% Not living in a place,Workers 16 years and over% Female:,Workers 16 years and over% Female:% Living in a place:,Workers 16 years and over% Female:% Living in a place:% Worked in place of residence,Workers 16 years and over% Female:% Living in a place:% Worked outside place of residence,Workers 16 years and over% Female:% Not living in a place,Workers 16 years and over,Workers 16 years and over%Living in the 12 selected states:,Workers 16 years and over%Worked in MCD of residence,Workers 16 years and over%Worked outside MCD of residence,Workers 16 years and over%Not living in the 12 selected states,Workers 16 years and over% Male:,Workers 16 years and over% Male:% Living in the 12 selected states:,Workers 16 years and over% Male:% Living in the 12 selected states:% Worked in MCD of residence,Workers 16 years and over% Male:% Living in the 12 selected states:% Worked outside MCD of residence,Workers 16 years and over% Male:% Not living in the 12 selected states,Workers 16 years and over% Female:,Workers 16 years and over% Female:% Living in the 12 selected states:,Workers 16 years and over% Female:% Living in the 12 selected states:% Worked in MCD of residence,Workers 16 years and over% Female:% Living in the 12 selected states:% Worked outside MCD of residence,Workers 16 years and over% Female:% Not living in the 12 selected states,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home%5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home%5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home%6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home%6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home%7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home%7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home%8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home%8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home%9:00 a.m. to 9:59 a.m.,Workers 16 years and over who did not work at home%10:00 a.m. to 10:59 a.m.,Workers 16 years and over who did not work at home%11:00 a.m. to 11:59 a.m.,Workers 16 years and over who did not work at home%12:00 p.m. to 3:59 p.m.,Workers 16 years and over who did not work at home%4:00 p.m. to 11:59 p.m.,Workers 16 years and over who did not work at home% Male:,Workers 16 years and over who did not work at home% Male:% 12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home% Male:% 5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home% Male:% 5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home% Male:% 6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home% Male:% 6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home% Male:% 7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home% Male:% 7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home% Male:% 8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home% Male:% 8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home% Male:% 9:00 a.m. to 9:59 a.m.,Workers 16 years and over who did not work at home% Male:% 10:00 a.m. to 10:59 a.m.,Workers 16 years and over who did not work at home% Male:% 11:00 a.m. to 11:59 a.m.,Workers 16 years and over who did not work at home% Male:% 12:00 p.m. to 3:59 p.m.,Workers 16 years and over who did not work at home% Male:% 4:00 p.m. to 11:59 p.m.,Workers 16 years and over who did not work at home% Female:,Workers 16 years and over who did not work at home% Female:% 12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home% Female:% 5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home% Female:% 5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home% Female:% 6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home% Female:% 6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home% Female:% 7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home% Female:% 7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home% Female:% 8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home% Female:% 8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home% Female:% 9:00 a.m. to 9:59 a.m.,Workers 16 years and over who did not work at home% Female:% 10:00 a.m. to 10:59 a.m.,Workers 16 years and over who did not work at home% Female:% 11:00 a.m. to 11:59 a.m.,Workers 16 years and over who did not work at home% Female:% 12:00 p.m. to 3:59 p.m.,Workers 16 years and over who did not work at home% Female:% 4:00 p.m. to 11:59 p.m.,Workers 16 years and over,"Workers 16 years and over%Car, truck, or van:",Workers 16 years and over%Drove alone,Workers 16 years and over%Carpooled:,Workers 16 years and over%In 2-person carpool,Workers 16 years and over%In 3-person carpool,Workers 16 years and over%In 4-or-more-person carpool,Workers 16 years and over%Public transportation (excluding taxicab),Workers 16 years and over%Bicycle,Workers 16 years and over%Walked,"Workers 16 years and over%Taxicab, motorcycle, or other means",Workers 16 years and over%Worked at home,Workers 16 years and over% Male:,"Workers 16 years and over% Male:% Car, truck, or van:","Workers 16 years and over% Male:% Car, truck, or van:% Drove alone","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Male:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Male:% Public transportation (excluding taxicab),Workers 16 years and over% Male:% Bicycle,Workers 16 years and over% Male:% Walked,"Workers 16 years and over% Male:% Taxicab, motorcycle, or other means",Workers 16 years and over% Male:% Worked at home,Workers 16 years and over% Female:,"Workers 16 years and over% Female:% Car, truck, or van:","Workers 16 years and over% Female:% Car, truck, or van:% Drove alone","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 2-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 3-person carpool","Workers 16 years and over% Female:% Car, truck, or van:% Carpooled:% In 4-or-more-person carpool",Workers 16 years and over% Female:% Public transportation (excluding taxicab),Workers 16 years and over% Female:% Bicycle,Workers 16 years and over% Female:% Walked,"Workers 16 years and over% Female:% Taxicab, motorcycle, or other means",Workers 16 years and over% Female:% Worked at home,Workers 16 years and over,Workers 16 years and over%Worked in county of residence,Workers 16 years and over%Worked outside county of residence,Workers 16 years and over% Male:,Workers 16 years and over% Male:% Worked in county of residence,Workers 16 years and over% Male:% Worked outside county of residence,Workers 16 years and over% Female:,Workers 16 years and over% Female:% Worked in county of residence,Workers 16 years and over% Female:% Worked outside county of residence,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home%5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home%5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home%6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home%6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home%7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home%7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home%8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home%8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home%9:00 a.m. to 11:59 p.m.,Workers 16 years and over who did not work at home% Male:,Workers 16 years and over who did not work at home% Male:% 12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home% Male:% 5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home% Male:% 5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home% Male:% 6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home% Male:% 6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home% Male:% 7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home% Male:% 7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home% Male:% 8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home% Male:% 8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home% Male:% 9:00 a.m. to 11:59 p.m.,Workers 16 years and over who did not work at home% Female:,Workers 16 years and over who did not work at home% Female:% 12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home% Female:% 5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home% Female:% 5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home% Female:% 6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home% Female:% 6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home% Female:% 7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home% Female:% 7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home% Female:% 8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home% Female:% 8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home% Female:% 9:00 a.m. to 11:59 p.m.,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,33,2,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,33,3,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,33,4,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,33,5,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,33,6,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,33,7,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,33,8,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,33,9,296717.0,120869.0,103239.0,17630.0,12795.0,3364.0,1471.0,113648.0,52991.0,842.0,58812.0,1003.0,0.0,9288.0,34895.0,3147.0,14870.0,145302.0,60401.0,51804.0,8597.0,6030.0,1864.0,703.0,50873.0,21471.0,573.0,28459.0,370.0,0.0,6303.0,17910.0,1780.0,8035.0,151415.0,60468.0,51435.0,9033.0,6765.0,1500.0,768.0,62775.0,31520.0,269.0,30353.0,633.0,0.0,2985.0,16985.0,1367.0,6835.0,296717,219106,219106,0,77611,145302,103386,103386,0,41916,151415,115720,115720,0,35695,296717,296717,219106,77611,0,145302,145302,103386,41916,0,151415,151415,115720,35695,0,,,,,,,,,,,,,,,,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,29014,6383,2261,12587,12200,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,13953,2980,1067,6612,6062,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,15061,3403,1194,5975,6138,296717,120869,103239,17630,12795,3364,1471,113648,9288,34895,3147,14870,145302,60401,51804,8597,6030,1864,703,50873,6303,17910,1780,8035,151415,60468,51435,9033,6765,1500,768,62775,2985,16985,1367,6835,296717,219106,77611,145302,103386,41916,151415,115720,35695,281847,5415,4098,9145,17967,16654,34854,36879,57249,37141,62445,137267,4110,2497,5987,9926,8865,16858,15753,27148,15449,30674,144580,1305,1601,3158,8041,7789,17996,21126,30101,21692,31771,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,33,10,58756.0,27262.0,23514.0,3748.0,2813.0,646.0,289.0,19078.0,6345.0,0.0,12669.0,64.0,0.0,1842.0,4654.0,532.0,5388.0,28660.0,14531.0,12595.0,1936.0,1541.0,211.0,184.0,8909.0,2367.0,0.0,6478.0,64.0,0.0,1337.0,1437.0,40.0,2406.0,30096.0,12731.0,10919.0,1812.0,1272.0,435.0,105.0,10169.0,3978.0,0.0,6191.0,0.0,0.0,505.0,3217.0,492.0,2982.0,58756,42747,42747,0,16009,28660,19600,19600,0,9060,30096,23147,23147,0,6949,58756,58756,42747,16009,0,28660,28660,19600,9060,0,30096,30096,23147,6949,0,,,,,,,,,,,,,,,,53368,323,224,389,2482,2840,5138,7652,12062,10601,7033,1591,426,1565,1042,26254,139,125,131,1037,1815,3242,3468,6174,4815,3193,550,297,802,466,27114,184,99,258,1445,1025,1896,4184,5888,5786,3840,1041,129,763,576,58756,27262,23514,3748,2813,646,289,19078,1842,4654,532,5388,28660,14531,12595,1936,1541,211,184,8909,1337,1437,40,2406,30096,12731,10919,1812,1272,435,105,10169,505,3217,492,2982,58756,42747,16009,28660,19600,9060,30096,23147,6949,53368,323,224,389,2482,2840,5138,7652,12062,10601,11657,26254,139,125,131,1037,1815,3242,3468,6174,4815,5308,27114,184,99,258,1445,1025,1896,4184,5888,5786,6349,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,33,11,60695.0,24341.0,20649.0,3692.0,2338.0,1248.0,106.0,28443.0,16925.0,443.0,10688.0,387.0,0.0,2084.0,2384.0,820.0,2623.0,29604.0,12154.0,9917.0,2237.0,1147.0,1090.0,0.0,13505.0,8323.0,243.0,4876.0,63.0,0.0,964.0,666.0,590.0,1725.0,31091.0,12187.0,10732.0,1455.0,1191.0,158.0,106.0,14938.0,8602.0,200.0,5812.0,324.0,0.0,1120.0,1718.0,230.0,898.0,60695,43379,43379,0,17316,29604,20866,20866,0,8738,31091,22513,22513,0,8578,60695,60695,43379,17316,0,29604,29604,20866,8738,0,31091,31091,22513,8578,0,,,,,,,,,,,,,,,,58072,1123,1312,1612,5401,2354,8825,7868,10715,4240,6531,1385,835,2560,3311,27879,782,958,1100,3637,1449,3733,3118,4825,1337,2887,628,198,1242,1985,30193,341,354,512,1764,905,5092,4750,5890,2903,3644,757,637,1318,1326,60695,24341,20649,3692,2338,1248,106,28443,2084,2384,820,2623,29604,12154,9917,2237,1147,1090,0,13505,964,666,590,1725,31091,12187,10732,1455,1191,158,106,14938,1120,1718,230,898,60695,43379,17316,29604,20866,8738,31091,22513,8578,58072,1123,1312,1612,5401,2354,8825,7868,10715,4240,14622,27879,782,958,1100,3637,1449,3733,3118,4825,1337,6940,30193,341,354,512,1764,905,5092,4750,5890,2903,7682,79500US1100102,"PUMA5 00102, District of Columbia"
