,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,People who are Two or More Races,People who are Two or More Races% Male:,People who are Two or More Races% Male:% Under 5 years,People who are Two or More Races% Male:% 5 to 9 years,People who are Two or More Races% Male:% 10 to 14 years,People who are Two or More Races% Male:% 15 to 17 years,People who are Two or More Races% Male:% 18 and 19 years,People who are Two or More Races% Male:% 20 to 24 years,People who are Two or More Races% Male:% 25 to 29 years,People who are Two or More Races% Male:% 30 to 34 years,People who are Two or More Races% Male:% 35 to 44 years,People who are Two or More Races% Male:% 45 to 54 years,People who are Two or More Races% Male:% 55 to 64 years,People who are Two or More Races% Male:% 65 to 74 years,People who are Two or More Races% Male:% 75 to 84 years,People who are Two or More Races% Male:% 85 years and over,People who are Two or More Races% Female:,People who are Two or More Races% Female:% Under 5 years,People who are Two or More Races% Female:% 5 to 9 years,People who are Two or More Races% Female:% 10 to 14 years,People who are Two or More Races% Female:% 15 to 17 years,People who are Two or More Races% Female:% 18 and 19 years,People who are Two or More Races% Female:% 20 to 24 years,People who are Two or More Races% Female:% 25 to 29 years,People who are Two or More Races% Female:% 30 to 34 years,People who are Two or More Races% Female:% 35 to 44 years,People who are Two or More Races% Female:% 45 to 54 years,People who are Two or More Races% Female:% 55 to 64 years,People who are Two or More Races% Female:% 65 to 74 years,People who are Two or More Races% Female:% 75 to 84 years,People who are Two or More Races% Female:% 85 years and over,"White alone, not Hispanic or Latino population","White alone, not Hispanic or Latino population% Male:","White alone, not Hispanic or Latino population% Male:% Under 5 years","White alone, not Hispanic or Latino population% Male:% 5 to 9 years","White alone, not Hispanic or Latino population% Male:% 10 to 14 years","White alone, not Hispanic or Latino population% Male:% 15 to 17 years","White alone, not Hispanic or Latino population% Male:% 18 and 19 years","White alone, not Hispanic or Latino population% Male:% 20 to 24 years","White alone, not Hispanic or Latino population% Male:% 25 to 29 years","White alone, not Hispanic or Latino population% Male:% 30 to 34 years","White alone, not Hispanic or Latino population% Male:% 35 to 44 years","White alone, not Hispanic or Latino population% Male:% 45 to 54 years","White alone, not Hispanic or Latino population% Male:% 55 to 64 years","White alone, not Hispanic or Latino population% Male:% 65 to 74 years","White alone, not Hispanic or Latino population% Male:% 75 to 84 years","White alone, not Hispanic or Latino population% Male:% 85 years and over","White alone, not Hispanic or Latino population% Female:","White alone, not Hispanic or Latino population% Female:% Under 5 years","White alone, not Hispanic or Latino population% Female:% 5 to 9 years","White alone, not Hispanic or Latino population% Female:% 10 to 14 years","White alone, not Hispanic or Latino population% Female:% 15 to 17 years","White alone, not Hispanic or Latino population% Female:% 18 and 19 years","White alone, not Hispanic or Latino population% Female:% 20 to 24 years","White alone, not Hispanic or Latino population% Female:% 25 to 29 years","White alone, not Hispanic or Latino population% Female:% 30 to 34 years","White alone, not Hispanic or Latino population% Female:% 35 to 44 years","White alone, not Hispanic or Latino population% Female:% 45 to 54 years","White alone, not Hispanic or Latino population% Female:% 55 to 64 years","White alone, not Hispanic or Latino population% Female:% 65 to 74 years","White alone, not Hispanic or Latino population% Female:% 75 to 84 years","White alone, not Hispanic or Latino population% Female:% 85 years and over",Hispanic or Latino population,Hispanic or Latino population% Male:,Hispanic or Latino population% Male:% Under 5 years,Hispanic or Latino population% Male:% 5 to 9 years,Hispanic or Latino population% Male:% 10 to 14 years,Hispanic or Latino population% Male:% 15 to 17 years,Hispanic or Latino population% Male:% 18 and 19 years,Hispanic or Latino population% Male:% 20 to 24 years,Hispanic or Latino population% Male:% 25 to 29 years,Hispanic or Latino population% Male:% 30 to 34 years,Hispanic or Latino population% Male:% 35 to 44 years,Hispanic or Latino population% Male:% 45 to 54 years,Hispanic or Latino population% Male:% 55 to 64 years,Hispanic or Latino population% Male:% 65 to 74 years,Hispanic or Latino population% Male:% 75 to 84 years,Hispanic or Latino population% Male:% 85 years and over,Hispanic or Latino population% Female:,Hispanic or Latino population% Female:% Under 5 years,Hispanic or Latino population% Female:% 5 to 9 years,Hispanic or Latino population% Female:% 10 to 14 years,Hispanic or Latino population% Female:% 15 to 17 years,Hispanic or Latino population% Female:% 18 and 19 years,Hispanic or Latino population% Female:% 20 to 24 years,Hispanic or Latino population% Female:% 25 to 29 years,Hispanic or Latino population% Female:% 30 to 34 years,Hispanic or Latino population% Female:% 35 to 44 years,Hispanic or Latino population% Female:% 45 to 54 years,Hispanic or Latino population% Female:% 55 to 64 years,Hispanic or Latino population% Female:% 65 to 74 years,Hispanic or Latino population% Female:% 75 to 84 years,Hispanic or Latino population% Female:% 85 years and over,Total population % Median age --,Total population % Median age --% Male,Total population % Median age --% Female,People who are White alone % Median age --,People who are White alone % Median age --% Male,People who are White alone % Median age --% Female,Black or African American alone % Median age --,Black or African American alone % Median age --% Male,Black or African American alone % Median age --% Female,People who are American Indian and Alaska Native alone  % Median age --,People who are American Indian and Alaska Native alone  % Median age --% Male,People who are American Indian and Alaska Native alone  % Median age --% Female,People who are Asian alone  % Median age --,People who are Asian alone  % Median age --% Male,People who are Asian alone  % Median age --% Female,People who are Native Hawaiian and Other Pacific Islander alone  % Median age --,People who are Native Hawaiian and Other Pacific Islander alone  % Median age --% Male,People who are Native Hawaiian and Other Pacific Islander alone  % Median age --% Female,People who are Some Other Race alone  % Median age --,People who are Some Other Race alone  % Median age --% Male,People who are Some Other Race alone  % Median age --% Female,People who are Two or More Races  % Median age --,People who are Two or More Races  % Median age --% Male,People who are Two or More Races  % Median age --% Female,"White alone, not Hispanic or Latino population  % Median age --","White alone, not Hispanic or Latino population  % Median age --% Male","White alone, not Hispanic or Latino population  % Median age --% Female",Hispanic or Latino population  % Median age --,Hispanic or Latino population  % Median age --% Male,Hispanic or Latino population  % Median age --% Female,Total population,People who are White alone,People who are White alone% Male:,People who are White alone% Male:% Under 18 years,People who are White alone% Male:% 18 to 64 years,People who are White alone% Male:% 65 years and over,People who are White alone% Female:,People who are White alone% Female:% Under 18 years,People who are White alone% Female:% 18 to 64 years,People who are White alone% Female:% 65 years and over,Black or African American alone,Black or African American alone% Male:,Black or African American alone% Male:% Under 18 years,Black or African American alone% Male:% 18 to 64 years,Black or African American alone% Male:% 65 years and over,Black or African American alone% Female:,Black or African American alone% Female:% Under 18 years,Black or African American alone% Female:% 18 to 64 years,Black or African American alone% Female:% 65 years and over,People who are American Indian and Alaska Native alone,People who are American Indian and Alaska Native alone% Male:,People who are American Indian and Alaska Native alone% Male:% Under 18 years,People who are American Indian and Alaska Native alone% Male:% 18 to 64 years,People who are American Indian and Alaska Native alone% Male:% 65 years and over,People who are American Indian and Alaska Native alone% Female:,People who are American Indian and Alaska Native alone% Female:% Under 18 years,People who are American Indian and Alaska Native alone% Female:% 18 to 64 years,People who are American Indian and Alaska Native alone% Female:% 65 years and over,People who are Asian alone,People who are Asian alone% Male:,People who are Asian alone% Male:% Under 18 years,People who are Asian alone% Male:% 18 to 64 years,People who are Asian alone% Male:% 65 years and over,People who are Asian alone% Female:,People who are Asian alone% Female:% Under 18 years,People who are Asian alone% Female:% 18 to 64 years,People who are Asian alone% Female:% 65 years and over,People who are Native Hawaiian and Other Pacific Islander alone,People who are Native Hawaiian and Other Pacific Islander alone% Male:,People who are Native Hawaiian and Other Pacific Islander alone% Male:% Under 18 years,People who are Native Hawaiian and Other Pacific Islander alone% Male:% 18 to 64 years,People who are Native Hawaiian and Other Pacific Islander alone% Male:% 65 years and over,People who are Native Hawaiian and Other Pacific Islander alone% Female:,People who are Native Hawaiian and Other Pacific Islander alone% Female:% Under 18 years,People who are Native Hawaiian and Other Pacific Islander alone% Female:% 18 to 64 years,People who are Native Hawaiian and Other Pacific Islander alone% Female:% 65 years and over,People who are Some Other Race alone,People who are Some Other Race alone% Male:,People who are Some Other Race alone% Male:% Under 18 years,People who are Some Other Race alone% Male:% 18 to 64 years,People who are Some Other Race alone% Male:% 65 years and over,People who are Some Other Race alone% Female:,People who are Some Other Race alone% Female:% Under 18 years,People who are Some Other Race alone% Female:% 18 to 64 years,People who are Some Other Race alone% Female:% 65 years and over,People who are Two or More Races,People who are Two or More Races% Male:,People who are Two or More Races% Male:% Under 18 years,People who are Two or More Races% Male:% 18 to 64 years,People who are Two or More Races% Male:% 65 years and over,People who are Two or More Races% Female:,People who are Two or More Races% Female:% Under 18 years,People who are Two or More Races% Female:% 18 to 64 years,People who are Two or More Races% Female:% 65 years and over,"White alone, not Hispanic or Latino population","White alone, not Hispanic or Latino population% Male:","White alone, not Hispanic or Latino population% Male:% Under 18 years","White alone, not Hispanic or Latino population% Male:% 18 to 64 years","White alone, not Hispanic or Latino population% Male:% 65 years and over","White alone, not Hispanic or Latino population% Female:","White alone, not Hispanic or Latino population% Female:% Under 18 years","White alone, not Hispanic or Latino population% Female:% 18 to 64 years","White alone, not Hispanic or Latino population% Female:% 65 years and over",Hispanic or Latino population,Hispanic or Latino population% Male:,Hispanic or Latino population% Male:% Under 18 years,Hispanic or Latino population% Male:% 18 to 64 years,Hispanic or Latino population% Male:% 65 years and over,Hispanic or Latino population% Female:,Hispanic or Latino population% Female:% Under 18 years,Hispanic or Latino population% Female:% 18 to 64 years,Hispanic or Latino population% Female:% 65 years and over,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,3,2,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,3,3,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,3,4,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,3,5,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,3,6,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,3,7,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,3,8,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,3,9,15871.0,7894.0,1547.0,395.0,385.0,295.0,259.0,795.0,657.0,492.0,1013.0,1242.0,556.0,29.0,135.0,94.0,7977.0,1080.0,819.0,311.0,351.0,777.0,422.0,902.0,740.0,1227.0,703.0,150.0,267.0,228.0,0.0,222975,110393,5275,2991,1872,967,3243,11182,18506,15439,17671,12454,10109,6675,2913,1096,112582,5177,2803,1690,961,4402,13931,21529,15340,15095,9463,10136,6901,2990,2164,62726.0,32291.0,3145.0,2027.0,1529.0,898.0,743.0,3376.0,3993.0,4144.0,5638.0,3555.0,1969.0,917.0,263.0,94.0,30435.0,3133.0,1950.0,1519.0,863.0,1569.0,2258.0,3707.0,3396.0,4655.0,3121.0,2293.0,1208.0,736.0,27.0,33.7,33.4,33.8,32.1,32.9,31.1,37.2,35.2,39.2,41.1,41.1,41.1,32.3,33.5,31.4,.,.,.,29.6,29.1,31.6,26.6,27.4,26.2,32.2,33.0,31.4,30.5,31.0,30.2,632323,250657,123557,13749,98423,11385,127100,14051,99674,13375,313224,141876,34044,91386,16446,171348,33352,110413,27583,2258.0,1146.0,161.0,876.0,109.0,1112.0,48.0,901.0,163.0,21858.0,8926.0,831.0,7507.0,588.0,12932.0,1249.0,10828.0,855.0,,,,,,,,,,28401.0,15637.0,3577.0,11801.0,259.0,12764.0,3207.0,9172.0,385.0,15871.0,7894.0,2622.0,5014.0,258.0,7977.0,2561.0,4921.0,495.0,222975,110393,11105,88604,10684,112582,10631,89896,12055,62726,32291,7599,23418,1274,30435,7465,20999,1971,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82110,37177,1913,1758,1312,580,1672,3497,2815,3271,5092,4690,4097,3629,2173,678,44933,2322,1683,1438,746,2478,5068,4410,2957,5185,6015,5000,4018,1817,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,35.7,35.7,37.6,38.3,36.9,34.8,28.7,43.4,26.3,26.0,60.3,29.3,30.1,27.0,.,.,.,24.5,23.6,31.3,18.0,16.8,18.6,38.8,39.0,38.0,31.3,29.4,31.8,108726,88001,39461,6127,26572,6762,48540,6887,33367,8286,8354,3922,360,3156,406,4432,389,3045,998,,,,,,,,,,6988.0,2502.0,280.0,1984.0,238.0,4486.0,320.0,3905.0,261.0,,,,,,,,,,,,,,,,,,,4234.0,2455.0,1327.0,1034.0,94.0,1779.0,800.0,913.0,66.0,82110,37177,5563,25134,6480,44933,6189,31113,7631,7165,2969,673,1920,376,4196,779,2762,655,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23686,11729,587,238,99,69,345,836,2976,1547,2151,1108,1091,349,321,12,11957,535,358,73,108,400,1246,3698,1759,1524,661,761,281,322,231,28999.0,15214.0,1250.0,844.0,1046.0,330.0,347.0,1741.0,2220.0,1237.0,2729.0,1910.0,887.0,627.0,46.0,0.0,13785.0,1790.0,1029.0,567.0,358.0,1071.0,708.0,1922.0,1088.0,2245.0,1563.0,1087.0,246.0,107.0,4.0,34.8,34.5,35.0,30.3,32.9,28.8,43.3,41.7,45.5,32.5,33.5,32.0,33.8,35.8,29.0,.,.,.,28.5,28.5,28.4,26.9,26.3,27.6,30.3,32.9,29.4,29.0,29.7,28.3,123326,35605,17825,2436,14378,1011,17780,2822,13980,978,66592,28323,6658,17299,4366,38269,6159,23872,8238,,,,,,,,,,2994.0,1103.0,35.0,945.0,123.0,1891.0,306.0,1533.0,52.0,,,,,,,,,,14341.0,7891.0,1605.0,6027.0,259.0,6450.0,1777.0,4673.0,0.0,3019.0,1240.0,477.0,734.0,29.0,1779.0,490.0,1078.0,211.0,23686,11729,993,10054,682,11957,1074,10049,834,28999,15214,3470,11071,673,13785,3744,9684,357,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
