,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total population in the United States,Total population in the United States% % Under 5 years,Total population in the United States% % 5 to 17 years,Total population in the United States% % 18 to 24 years,Total population in the United States% % 25 to 34 years,Total population in the United States% % 35 to 44 years,Total population in the United States% % 45 to 54 years,Total population in the United States% % 55 to 59 years,Total population in the United States% % 60 and 61 years,Total population in the United States% % 62 to 64 years,Total population in the United States% % 65 to 74 years,Total population in the United States% % 75 years and over,Total population in the United States% Born in state of residence:,Total population in the United States% Born in state of residence:% Under 5 years,Total population in the United States% Born in state of residence:% 5 to 17 years,Total population in the United States% Born in state of residence:% 18 to 24 years,Total population in the United States% Born in state of residence:% 25 to 34 years,Total population in the United States% Born in state of residence:% 35 to 44 years,Total population in the United States% Born in state of residence:% 45 to 54 years,Total population in the United States% Born in state of residence:% 55 to 59 years,Total population in the United States% Born in state of residence:% 60 and 61 years,Total population in the United States% Born in state of residence:% 62 to 64 years,Total population in the United States% Born in state of residence:% 65 to 74 years,Total population in the United States% Born in state of residence:% 75 years and over,Total population in the United States% Born in other state in the United States:,Total population in the United States% Born in other state in the United States:% Under 5 years,Total population in the United States% Born in other state in the United States:% 5 to 17 years,Total population in the United States% Born in other state in the United States:% 18 to 24 years,Total population in the United States% Born in other state in the United States:% 25 to 34 years,Total population in the United States% Born in other state in the United States:% 35 to 44 years,Total population in the United States% Born in other state in the United States:% 45 to 54 years,Total population in the United States% Born in other state in the United States:% 55 to 59 years,Total population in the United States% Born in other state in the United States:% 60 and 61 years,Total population in the United States% Born in other state in the United States:% 62 to 64 years,Total population in the United States% Born in other state in the United States:% 65 to 74 years,Total population in the United States% Born in other state in the United States:% 75 years and over,Total population in the United States% Native; born outside the United States:,Total population in the United States% Native; born outside the United States:% Under 5 years,Total population in the United States% Native; born outside the United States:% 5 to 17 years,Total population in the United States% Native; born outside the United States:% 18 to 24 years,Total population in the United States% Native; born outside the United States:% 25 to 34 years,Total population in the United States% Native; born outside the United States:% 35 to 44 years,Total population in the United States% Native; born outside the United States:% 45 to 54 years,Total population in the United States% Native; born outside the United States:% 55 to 59 years,Total population in the United States% Native; born outside the United States:% 60 and 61 years,Total population in the United States% Native; born outside the United States:% 62 to 64 years,Total population in the United States% Native; born outside the United States:% 65 to 74 years,Total population in the United States% Native; born outside the United States:% 75 years and over,Total population in the United States% Foreign born:,Total population in the United States% Foreign born:% Under 5 years,Total population in the United States% Foreign born:% 5 to 17 years,Total population in the United States% Foreign born:% 18 to 24 years,Total population in the United States% Foreign born:% 25 to 34 years,Total population in the United States% Foreign born:% 35 to 44 years,Total population in the United States% Foreign born:% 45 to 54 years,Total population in the United States% Foreign born:% 55 to 59 years,Total population in the United States% Foreign born:% 60 and 61 years,Total population in the United States% Foreign born:% 62 to 64 years,Total population in the United States% Foreign born:% 65 to 74 years,Total population in the United States% Foreign born:% 75 years and over,Total population in Puerto Rico,Total population in Puerto Rico% % Under 5 years,Total population in Puerto Rico% % 5 to 17 years,Total population in Puerto Rico% % 18 to 24 years,Total population in Puerto Rico% % 25 to 34 years,Total population in Puerto Rico% % 35 to 44 years,Total population in Puerto Rico% % 45 to 54 years,Total population in Puerto Rico% % 55 to 59 years,Total population in Puerto Rico% % 60 and 61 years,Total population in Puerto Rico% % 62 to 64 years,Total population in Puerto Rico% % 65 to 74 years,Total population in Puerto Rico% % 75 years and over,Total population in Puerto Rico% Born in Puerto Rico:,Total population in Puerto Rico% Born in Puerto Rico:% Under 5 years,Total population in Puerto Rico% Born in Puerto Rico:% 5 to 17 years,Total population in Puerto Rico% Born in Puerto Rico:% 18 to 24 years,Total population in Puerto Rico% Born in Puerto Rico:% 25 to 34 years,Total population in Puerto Rico% Born in Puerto Rico:% 35 to 44 years,Total population in Puerto Rico% Born in Puerto Rico:% 45 to 54 years,Total population in Puerto Rico% Born in Puerto Rico:% 55 to 59 years,Total population in Puerto Rico% Born in Puerto Rico:% 60 and 61 years,Total population in Puerto Rico% Born in Puerto Rico:% 62 to 64 years,Total population in Puerto Rico% Born in Puerto Rico:% 65 to 74 years,Total population in Puerto Rico% Born in Puerto Rico:% 75 years and over,Total population in Puerto Rico% Born in the United States:,Total population in Puerto Rico% Born in the United States:% Under 5 years,Total population in Puerto Rico% Born in the United States:% 5 to 17 years,Total population in Puerto Rico% Born in the United States:% 18 to 24 years,Total population in Puerto Rico% Born in the United States:% 25 to 34 years,Total population in Puerto Rico% Born in the United States:% 35 to 44 years,Total population in Puerto Rico% Born in the United States:% 45 to 54 years,Total population in Puerto Rico% Born in the United States:% 55 to 59 years,Total population in Puerto Rico% Born in the United States:% 60 and 61 years,Total population in Puerto Rico% Born in the United States:% 62 to 64 years,Total population in Puerto Rico% Born in the United States:% 65 to 74 years,Total population in Puerto Rico% Born in the United States:% 75 years and over,Total population in Puerto Rico% Native; born elsewhere:,Total population in Puerto Rico% Native; born elsewhere:% Under 5 years,Total population in Puerto Rico% Native; born elsewhere:% 5 to 17 years,Total population in Puerto Rico% Native; born elsewhere:% 18 to 24 years,Total population in Puerto Rico% Native; born elsewhere:% 25 to 34 years,Total population in Puerto Rico% Native; born elsewhere:% 35 to 44 years,Total population in Puerto Rico% Native; born elsewhere:% 45 to 54 years,Total population in Puerto Rico% Native; born elsewhere:% 55 to 59 years,Total population in Puerto Rico% Native; born elsewhere:% 60 and 61 years,Total population in Puerto Rico% Native; born elsewhere:% 62 to 64 years,Total population in Puerto Rico% Native; born elsewhere:% 65 to 74 years,Total population in Puerto Rico% Native; born elsewhere:% 75 years and over,Total population in Puerto Rico% Foreign born:,Total population in Puerto Rico% Foreign born:% Under 5 years,Total population in Puerto Rico% Foreign born:% 5 to 17 years,Total population in Puerto Rico% Foreign born:% 18 to 24 years,Total population in Puerto Rico% Foreign born:% 25 to 34 years,Total population in Puerto Rico% Foreign born:% 35 to 44 years,Total population in Puerto Rico% Foreign born:% 45 to 54 years,Total population in Puerto Rico% Foreign born:% 55 to 59 years,Total population in Puerto Rico% Foreign born:% 60 and 61 years,Total population in Puerto Rico% Foreign born:% 62 to 64 years,Total population in Puerto Rico% Foreign born:% 65 to 74 years,Total population in Puerto Rico% Foreign born:% 75 years and over,Total population in the United States % Median age --,Total population in the United States % Median age --% % Born in state of residence,Total population in the United States % Median age --% % Born in other state of the United States,Total population in the United States % Median age --% % Native; born outside the United States,Total population in the United States % Median age --% % Foreign born,Total population in Puerto Rico % Median age --,Total population in Puerto Rico % Median age --% % Born in Puerto Rico,Total population in Puerto Rico % Median age --% % Born in the United States,Total population in Puerto Rico % Median age --% % Native; born elsewhere,Total population in Puerto Rico % Median age --% % Foreign born,Total population in the United States,Total population in the United States% % Male,Total population in the United States% % Female,Total population in the United States% Born in state of residence:,Total population in the United States% Born in state of residence:% Male,Total population in the United States% Born in state of residence:% Female,Total population in the United States% Born in other state in the United States:,Total population in the United States% Born in other state in the United States:% Male,Total population in the United States% Born in other state in the United States:% Female,Total population in the United States% Native; born outside the United States:,Total population in the United States% Native; born outside the United States:% Male,Total population in the United States% Native; born outside the United States:% Female,Total population in the United States% Foreign born:,Total population in the United States% Foreign born:% Male,Total population in the United States% Foreign born:% Female,Total population in the United States,Total population in the United States% % Under 5 years,Total population in the United States% % 5 to 17 years,Total population in the United States% % 18 to 24 years,Total population in the United States% % 25 to 44 years,Total population in the United States% % 45 to 54 years,Total population in the United States% % 55 to 64 years,Total population in the United States% % 65 to 74 years,Total population in the United States% % 75 years and over,Total population in the United States% Born in state of residence:,Total population in the United States% Born in state of residence:% Under 5 years,Total population in the United States% Born in state of residence:% 5 to 17 years,Total population in the United States% Born in state of residence:% 18 to 24 years,Total population in the United States% Born in state of residence:% 25 to 44 years,Total population in the United States% Born in state of residence:% 45 to 54 years,Total population in the United States% Born in state of residence:% 55 to 64 years,Total population in the United States% Born in state of residence:% 65 to 74 years,Total population in the United States% Born in state of residence:% 75 years and over,Total population in the United States% Born in other state in the United States:,Total population in the United States% Born in other state in the United States:% Under 5 years,Total population in the United States% Born in other state in the United States:% 5 to 17 years,Total population in the United States% Born in other state in the United States:% 18 to 24 years,Total population in the United States% Born in other state in the United States:% 25 to 44 years,Total population in the United States% Born in other state in the United States:% 45 to 54 years,Total population in the United States% Born in other state in the United States:% 55 to 64 years,Total population in the United States% Born in other state in the United States:% 65 to 74 years,Total population in the United States% Born in other state in the United States:% 75 years and over,Total population in the United States% Native; born outside the United States:,Total population in the United States% Native; born outside the United States:% Under 5 years,Total population in the United States% Native; born outside the United States:% 5 to 17 years,Total population in the United States% Native; born outside the United States:% 18 to 24 years,Total population in the United States% Native; born outside the United States:% 25 to 44 years,Total population in the United States% Native; born outside the United States:% 45 to 54 years,Total population in the United States% Native; born outside the United States:% 55 to 64 years,Total population in the United States% Native; born outside the United States:% 65 to 74 years,Total population in the United States% Native; born outside the United States:% 75 years and over,Total population in the United States% Foreign born:,Total population in the United States% Foreign born:% Under 5 years,Total population in the United States% Foreign born:% 5 to 17 years,Total population in the United States% Foreign born:% 18 to 24 years,Total population in the United States% Foreign born:% 25 to 44 years,Total population in the United States% Foreign born:% 45 to 54 years,Total population in the United States% Foreign born:% 55 to 64 years,Total population in the United States% Foreign born:% 65 to 74 years,Total population in the United States% Foreign born:% 75 years and over,Total population in Puerto Rico,Total population in Puerto Rico% % Under 5 years,Total population in Puerto Rico% % 5 to 17 years,Total population in Puerto Rico% % 18 to 24 years,Total population in Puerto Rico% % 25 to 44 years,Total population in Puerto Rico% % 45 to 54 years,Total population in Puerto Rico% % 55 to 64 years,Total population in Puerto Rico% % 65 to 74 years,Total population in Puerto Rico% % 75 years and over,Total population in Puerto Rico% Born in Puerto Rico:,Total population in Puerto Rico% Born in Puerto Rico:% Under 5 years,Total population in Puerto Rico% Born in Puerto Rico:% 5 to 17 years,Total population in Puerto Rico% Born in Puerto Rico:% 18 to 24 years,Total population in Puerto Rico% Born in Puerto Rico:% 25 to 44 years,Total population in Puerto Rico% Born in Puerto Rico:% 45 to 54 years,Total population in Puerto Rico% Born in Puerto Rico:% 55 to 64 years,Total population in Puerto Rico% Born in Puerto Rico:% 65 to 74 years,Total population in Puerto Rico% Born in Puerto Rico:% 75 years and over,Total population in Puerto Rico% Born in the United States:,Total population in Puerto Rico% Born in the United States:% Under 5 years,Total population in Puerto Rico% Born in the United States:% 5 to 17 years,Total population in Puerto Rico% Born in the United States:% 18 to 24 years,Total population in Puerto Rico% Born in the United States:% 25 to 44 years,Total population in Puerto Rico% Born in the United States:% 45 to 54 years,Total population in Puerto Rico% Born in the United States:% 55 to 64 years,Total population in Puerto Rico% Born in the United States:% 65 to 74 years,Total population in Puerto Rico% Born in the United States:% 75 years and over,Total population in Puerto Rico% Native; born elsewhere:,Total population in Puerto Rico% Native; born elsewhere:% Under 5 years,Total population in Puerto Rico% Native; born elsewhere:% 5 to 17 years,Total population in Puerto Rico% Native; born elsewhere:% 18 to 24 years,Total population in Puerto Rico% Native; born elsewhere:% 25 to 44 years,Total population in Puerto Rico% Native; born elsewhere:% 45 to 54 years,Total population in Puerto Rico% Native; born elsewhere:% 55 to 64 years,Total population in Puerto Rico% Native; born elsewhere:% 65 to 74 years,Total population in Puerto Rico% Native; born elsewhere:% 75 years and over,Total population in Puerto Rico% Foreign born,Total population  in the United States,Total population  in the United States% % Male,Total population  in the United States% % Female,Total population  in the United States% Born in state of residence:,Total population  in the United States% Born in state of residence:% Male,Total population  in the United States% Born in state of residence:% Female,Total population  in the United States% Born in other state in the United States:,Total population  in the United States% Born in other state in the United States:% Male,Total population  in the United States% Born in other state in the United States:% Female,Total population  in the United States% Native; born outside the United States:,Total population  in the United States% Native; born outside the United States:% Male,Total population  in the United States% Native; born outside the United States:% Female,Total population  in the United States% Foreign born,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,19,2,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,19,3,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,19,4,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,19,5,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,19,6,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,19,7,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,19,8,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,19,9,632323,39002,70450,83340,138878,85596,75628,34811,13500,19217,39855,32046,234515,30535,52656,26684,30537,23770,29414,13554,4817,6218,10393,5937,297298,6770,13922,46489,82212,39282,30226,15122,7030,10578,23853,21814,10187,103,742,1190,2467,2791,1637,620,74,148,191,224,90323,1594,3130,8977,23662,19753,14351,5515,1579,2273,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,26.9,34.9,37.9,38.4,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,44424,45899,632323,39002,70450,83340,224474,75628,67528,39855,32046,234515,30535,52656,26684,54307,29414,24589,10393,5937,297298,6770,13922,46489,121494,30226,32730,23853,21814,10187,103,742,1190,5258,1637,842,191,224,90323,1594,3130,8977,43415,14351,9367,5418,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632323,299036,333287,234515,112350,122165,297298,137290,160008,10187,4972,5215,90323,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,19,10,108726,6344,10255,18278,18664,13756,13061,5258,2226,3773,8746,8365,20117,4612,6961,1030,1638,1128,1540,711,99,535,960,903,67997,1178,2349,14198,13790,8404,8538,2996,1821,2727,6700,5296,2945,0,446,409,306,710,545,124,0,148,75,182,17667,554,499,2641,2930,3514,2438,1427,306,363,1011,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,14.1,37.7,38.9,40.6,,,,,,108726,49160,59566,20117,9836,10281,67997,30426,37571,2945,1256,1689,17667,7642,10025,108726,6344,10255,18278,32420,13061,11257,8746,8365,20117,4612,6961,1030,2766,1540,1345,960,903,67997,1178,2349,14198,22194,8538,7544,6700,5296,2945,0,446,409,1016,545,272,75,182,17667,554,499,2641,6444,2438,2096,1011,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108726,49160,59566,20117,9836,10281,67997,30426,37571,2945,1256,1689,17667,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,19,11,123326,8295,14522,12138,27233,17190,15542,6434,2677,4028,7957,7310,42972,6924,10092,3976,5204,3816,5178,2328,996,993,1965,1500,44841,1182,2531,5087,12799,5209,3568,2187,1063,2186,3901,5128,2468,0,117,170,581,602,611,309,50,0,28,0,33045,189,1782,2905,8649,7563,6185,1610,568,849,2063,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,26.1,36.2,40.5,37.9,,,,,,123326,56731,66595,42972,18962,24010,44841,19507,25334,2468,1516,952,33045,16746,16299,123326,8295,14522,12138,44423,15542,13139,7957,7310,42972,6924,10092,3976,9020,5178,4317,1965,1500,44841,1182,2531,5087,18008,3568,5436,3901,5128,2468,0,117,170,1183,611,359,28,0,33045,189,1782,2905,16212,6185,3027,2063,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123326,56731,66595,42972,18962,24010,44841,19507,25334,2468,1516,952,33045,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
