,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,People reporting single ancestry,People reporting single ancestry% Afghan,People reporting single ancestry% Albanian,People reporting single ancestry% Alsatian,People reporting single ancestry% American,People reporting single ancestry% Arab:,People reporting single ancestry% Arab:% Egyptian,People reporting single ancestry% Arab:% Iraqi,People reporting single ancestry% Arab:% Jordanian,People reporting single ancestry% Arab:% Lebanese,People reporting single ancestry% Arab:% Moroccan,People reporting single ancestry% Arab:% Palestinian,People reporting single ancestry% Arab:% Syrian,People reporting single ancestry% Arab:% Arab,People reporting single ancestry% Arab:% Other Arab,People reporting single ancestry% Armenian,People reporting single ancestry% Assyrian/Chaldean/Syriac,People reporting single ancestry% Australian,People reporting single ancestry% Austrian,People reporting single ancestry% Basque,People reporting single ancestry% Belgian,People reporting single ancestry% Brazilian,People reporting single ancestry% British,People reporting single ancestry% Bulgarian,People reporting single ancestry% Cajun,People reporting single ancestry% Canadian,People reporting single ancestry% Carpatho Rusyn,People reporting single ancestry% Celtic,People reporting single ancestry% Croatian,People reporting single ancestry% Cypriot,People reporting single ancestry% Czech,People reporting single ancestry% Czechoslovakian,People reporting single ancestry% Danish,People reporting single ancestry% Dutch,People reporting single ancestry% Eastern European,People reporting single ancestry% English,People reporting single ancestry% Estonian,People reporting single ancestry% European,People reporting single ancestry% Finnish,People reporting single ancestry% French (except Basque),People reporting single ancestry% French Canadian,People reporting single ancestry% German,People reporting single ancestry% German Russian,People reporting single ancestry% Greek,People reporting single ancestry% Guyanese,People reporting single ancestry% Hungarian,People reporting single ancestry% Icelander,People reporting single ancestry% Iranian,People reporting single ancestry% Irish,People reporting single ancestry% Israeli,People reporting single ancestry% Italian,People reporting single ancestry% Latvian,People reporting single ancestry% Lithuanian,People reporting single ancestry% Luxemburger,People reporting single ancestry% Macedonian,People reporting single ancestry% Maltese,People reporting single ancestry% New Zealander,People reporting single ancestry% Northern European,People reporting single ancestry% Norwegian,People reporting single ancestry% Pennsylvania German,People reporting single ancestry% Polish,People reporting single ancestry% Portuguese,People reporting single ancestry% Romanian,People reporting single ancestry% Russian,People reporting single ancestry% Scandinavian,People reporting single ancestry% Scotch-Irish,People reporting single ancestry% Scottish,People reporting single ancestry% Serbian,People reporting single ancestry% Slavic,People reporting single ancestry% Slovak,People reporting single ancestry% Slovene,People reporting single ancestry% Soviet Union,People reporting single ancestry% Subsaharan African:,People reporting single ancestry% Subsaharan African:% Cape Verdean,People reporting single ancestry% Subsaharan African:% Ethiopian,People reporting single ancestry% Subsaharan African:% Ghanaian,People reporting single ancestry% Subsaharan African:% Kenyan,People reporting single ancestry% Subsaharan African:% Liberian,People reporting single ancestry% Subsaharan African:% Nigerian,People reporting single ancestry% Subsaharan African:% Senegalese,People reporting single ancestry% Subsaharan African:% Sierra Leonean,People reporting single ancestry% Subsaharan African:% Somalian,People reporting single ancestry% Subsaharan African:% South African,People reporting single ancestry% Subsaharan African:% Sudanese,People reporting single ancestry% Subsaharan African:% Ugandan,People reporting single ancestry% Subsaharan African:% Zimbabwean,People reporting single ancestry% Subsaharan African:% African,People reporting single ancestry% Subsaharan African:% Other Subsaharan African,People reporting single ancestry% Swedish,People reporting single ancestry% Swiss,People reporting single ancestry% Turkish,People reporting single ancestry% Ukrainian,People reporting single ancestry% Welsh,People reporting single ancestry% West Indian (except Hispanic groups):,People reporting single ancestry% West Indian (except Hispanic groups):% Bahamian,People reporting single ancestry% West Indian (except Hispanic groups):% Barbadian,People reporting single ancestry% West Indian (except Hispanic groups):% Belizean,People reporting single ancestry% West Indian (except Hispanic groups):% Bermudan,People reporting single ancestry% West Indian (except Hispanic groups):% British West Indian,People reporting single ancestry% West Indian (except Hispanic groups):% Dutch West Indian,People reporting single ancestry% West Indian (except Hispanic groups):% Haitian,People reporting single ancestry% West Indian (except Hispanic groups):% Jamaican,People reporting single ancestry% West Indian (except Hispanic groups):% Trinidadian and Tobagonian,People reporting single ancestry% West Indian (except Hispanic groups):% U.S. Virgin Islander,People reporting single ancestry% West Indian (except Hispanic groups):% West Indian,People reporting single ancestry% West Indian (except Hispanic groups):% Other West Indian,People reporting single ancestry% Yugoslavian,People reporting single ancestry% Other groups,People reporting single ancestry,People reporting single ancestry% American,People reporting single ancestry% Arab,People reporting single ancestry% British,People reporting single ancestry% Czech,People reporting single ancestry% Danish,People reporting single ancestry% Dutch,People reporting single ancestry% English,People reporting single ancestry% European,People reporting single ancestry% French (except Basque),People reporting single ancestry% French Canadian,People reporting single ancestry% German,People reporting single ancestry% Greek,People reporting single ancestry% Hungarian,People reporting single ancestry% Irish,People reporting single ancestry% Italian,People reporting single ancestry% Lithuanian,People reporting single ancestry% Norwegian,People reporting single ancestry% Polish,People reporting single ancestry% Portuguese,People reporting single ancestry% Russian,People reporting single ancestry% Scotch-Irish,People reporting single ancestry% Scottish,People reporting single ancestry% Slovak,People reporting single ancestry% Subsaharan African,People reporting single ancestry% Swedish,People reporting single ancestry% Swiss,People reporting single ancestry% Ukrainian,People reporting single ancestry% Welsh,People reporting single ancestry% West Indian (except Hispanic groups),People reporting single ancestry% Other groups,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410307.0,9132.0,2098.0,2171.0,157.0,38.0,477.0,9134.0,7102.0,1282.0,773.0,8604.0,820.0,531.0,13172.0,6588.0,401.0,1377.0,2105.0,248.0,3132.0,1521.0,1533.0,59.0,16274.0,1641.0,176.0,616.0,375.0,5748.0,313022.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59338.0,3186.0,910.0,1106.0,47.0,0.0,138.0,4190.0,1958.0,538.0,475.0,3237.0,226.0,250.0,5803.0,2724.0,197.0,640.0,514.0,86.0,1741.0,514.0,568.0,0.0,636.0,819.0,74.0,178.0,77.0,115.0,28391.0,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
