,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Households,Households%%Household received Food Stamps/SNAP in the past 12 months:,Households%%Household received Food Stamps/SNAP in the past 12 months:%%At least one person in household 60 years or over,Households%%Household received Food Stamps/SNAP in the past 12 months:%%No people in household 60 years or over,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%At least one person in household 60 years or over,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%No people in household 60 years or over,Households,Households%%Household received Food Stamps/SNAP in the past 12 months:,Households%%Household received Food Stamps/SNAP in the past 12 months:%%With children under 18 years:,Households%%Household received Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Married-couple family,Households%%Household received Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Other family:,"Households%%Household received Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Other family:%%Male householder, no wife present","Households%%Household received Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Other family:%%Female householder, no husband present",Households%%Household received Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Nonfamily households,Households%%Household received Food Stamps/SNAP in the past 12 months:%%No children under 18 years:,Households%%Household received Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Married-couple family,Households%%Household received Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Other family:,"Households%%Household received Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Other family:%%Male householder, no wife present","Households%%Household received Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Other family:%%Female householder, no husband present",Households%%Household received Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Nonfamily households,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%With children under 18 years:,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Married-couple family,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Other family:,"Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Other family:%%Male householder, no wife present","Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Other family:%%Female householder, no husband present",Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%With children under 18 years:%%Nonfamily households,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%No children under 18 years:,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Married-couple family,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Other family:,"Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Other family:%%Male householder, no wife present","Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Other family:%%Female householder, no husband present",Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%No children under 18 years:%%Nonfamily households,Households,Households%%Household received Food Stamps/SNAP in the past 12 months:,Households%%Household received Food Stamps/SNAP in the past 12 months:%%Income in the past 12 months below poverty level,Households%%Household received Food Stamps/SNAP in the past 12 months:%%Income in the past 12 months at or above poverty level,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Income in the past 12 months below poverty level,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Income in the past 12 months at or above poverty level,Households with a householder who is White alone,Households with a householder who is White alone%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is White alone%%Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Black or African American alone,Households with a householder who is Black or African American alone%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Black or African American alone%%Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is American Indian and Alaska Native alone,Households with a householder who is American Indian and Alaska Native alone%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is American Indian and Alaska Native alone%%Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Asian alone,Households with a householder who is Asian alone%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Asian alone%%Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Native Hawaiian and Other Pacific Islander alone,Households with a householder who is Native Hawaiian and Other Pacific Islander alone%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Native Hawaiian and Other Pacific Islander alone%%Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Some other race alone,Households with a householder who is Some other race alone%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Some other race alone%%Household did not receive Food Stamps/SNAP in the past 12 months,Households with a householder who is Two or more races,Households with a householder who is Two or more races%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Two or more races%%Household did not receive Food Stamps/SNAP in the past 12 months,"Households with a householder who is White alone, not Hispanic or Latino","Households with a householder who is White alone, not Hispanic or Latino%%Household received Food Stamps/SNAP in the past 12 months","Households with a householder who is White alone, not Hispanic or Latino%%Household did not receive Food Stamps/SNAP in the past 12 months",Households with a householder who is Hispanic or Latino,Households with a householder who is Hispanic or Latino%%Household received Food Stamps/SNAP in the past 12 months,Households with a householder who is Hispanic or Latino%%Household did not receive Food Stamps/SNAP in the past 12 months,Families,Families%%Household received Food Stamps/SNAP in the past 12 months:,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%No workers,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%1 worker,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%2 workers:,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%2 workers:%%Husband and wife worked,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%2 workers:%%Other,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%3 or more workers:,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%3 or more workers:%%Husband and wife worked,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%3 or more workers:%%Other,Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:,"Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%No workers","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%1 worker","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%2 workers","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%3 or more workers","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%No workers","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%1 worker","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%2 workers","Families%%Household received Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%3 or more workers",Families%%Household did not receive Food Stamps/SNAP in the past 12 months:,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%No workers,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%1 worker,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%2 workers:,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%2 workers:%%Husband and wife worked,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%2 workers:%%Other,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%3 or more workers:,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%3 or more workers:%%Husband and wife worked,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Married-couple family:%%3 or more workers:%%Other,Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:,"Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%No workers","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%1 worker","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%2 workers","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Male householder, no wife present:%%3 or more workers","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%No workers","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%1 worker","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%2 workers","Families%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Other family:%%Female householder, no husband present:%%3 or more workers",Households,Households%%Household received Food Stamps/SNAP in the past 12 months,Households%%Household did not receive Food Stamps/SNAP in the past 12 months,Households,Households%%Household received Food Stamps/SNAP in the past 12 months:,Households%%Household received Food Stamps/SNAP in the past 12 months:%%Households with 1 or more persons with a disability,Households%%Household received Food Stamps/SNAP in the past 12 months:%%Households with no persons with a disability,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Households with 1 or more persons with a disability,Households%%Household did not receive Food Stamps/SNAP in the past 12 months:%%Households with no persons with a disability,Households,Households%%Household received Food Stamps/SNAP in the past 12 months,Households%%Household did not receive Food Stamps/SNAP in the past 12 months,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,99,2,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,99,3,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,99,4,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,99,5,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,99,6,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,99,7,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,99,8,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,99,9,271651,42612,12955,29657,229039,64084,164955,271651.0,42612.0,20082.0,3095.0,16795.0,2087.0,14708.0,192.0,22530.0,2002.0,6975.0,1081.0,5894.0,13553.0,229039.0,39946.0,23810.0,15702.0,4275.0,11427.0,434.0,189093.0,36898.0,15190.0,4326.0,10864.0,137005.0,271651,42612,23049,19563,229039,22323,206716,122616,2982,119634,123560.0,37727.0,85833.0,,,,9951.0,386.0,9565.0,,,,7461.0,1113.0,6348.0,7451.0,361.0,7090.0,110101,1358,108743,22883,3053,19830,120467.0,28867.0,5097.0,1164.0,1936.0,1379.0,1196.0,183.0,618.0,438.0,180.0,23770.0,3168.0,1123.0,1602.0,339.0,104.0,20602.0,7494.0,9528.0,3181.0,399.0,91600.0,60708.0,5262.0,13679.0,37667.0,35433.0,2234.0,4100.0,3875.0,225.0,30892.0,8601.0,558.0,4906.0,2778.0,359.0,22291.0,2417.0,12753.0,5828.0,1293.0,67572,16132,81959,271651,42612,19345,23267,229039,31333,197706,271651,42612,229039,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,99,10,45413,438,144,294,44975,15037,29938,,,,,,,,,,,,,,,,,,,,,,,,,,,,45413,438,151,287,44975,3275,41700,37897,308,37589,,,,,,,2627.0,0.0,2627.0,,,,,,,1449.0,130.0,1319.0,35207,308,34899,3890,0,3890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120511,40083,121374,45413,438,84,354,44975,4607,40368,45413,438,44975,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,99,11,46286,5808,2412,3396,40478,12975,27503,46286.0,5808.0,2956.0,1536.0,1378.0,319.0,1059.0,42.0,2852.0,421.0,458.0,244.0,214.0,1973.0,40478.0,9540.0,6173.0,3191.0,905.0,2286.0,176.0,30938.0,6499.0,4391.0,2103.0,2288.0,20048.0,46286,5808,2221,3587,40478,3480,36998,15413,1145,14268,25222.0,3950.0,21272.0,,,,1345.0,161.0,1184.0,,,,3320.0,552.0,2768.0,,,,11678,230,11448,7638,1576,6062,24047.0,3793.0,1957.0,158.0,852.0,767.0,719.0,48.0,180.0,0.0,180.0,1836.0,563.0,208.0,194.0,107.0,54.0,1273.0,224.0,624.0,425.0,0.0,20254.0,12672.0,1330.0,2568.0,7472.0,6802.0,670.0,1302.0,1252.0,50.0,7582.0,3008.0,240.0,957.0,1505.0,306.0,4574.0,208.0,3015.0,1022.0,329.0,61232,26059,68830,46286,5808,2191,3617,40478,5955,34523,46286,5808,40478,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
