,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total population in the United States,Total population in the United States%Under 5 years,Total population in the United States%5 to 17 years,Total population in the United States%18 to 24 years,Total population in the United States%25 to 34 years,Total population in the United States%35 to 44 years,Total population in the United States%45 to 54 years,Total population in the United States%55 to 59 years,Total population in the United States%60 and 61 years,Total population in the United States%62 to 64 years,Total population in the United States%65 to 74 years,Total population in the United States%75 years and over,Total population in the United States%Born in state of residence:,Total population in the United States%Born in state of residence:%Under 5 years,Total population in the United States%Born in state of residence:%5 to 17 years,Total population in the United States%Born in state of residence:%18 to 24 years,Total population in the United States%Born in state of residence:%25 to 34 years,Total population in the United States%Born in state of residence:%35 to 44 years,Total population in the United States%Born in state of residence:%45 to 54 years,Total population in the United States%Born in state of residence:%55 to 59 years,Total population in the United States%Born in state of residence:%60 and 61 years,Total population in the United States%Born in state of residence:%62 to 64 years,Total population in the United States%Born in state of residence:%65 to 74 years,Total population in the United States%Born in state of residence:%75 years and over,Total population in the United States%Born in other state in the United States:,Total population in the United States%Born in other state in the United States:%Under 5 years,Total population in the United States%Born in other state in the United States:%5 to 17 years,Total population in the United States%Born in other state in the United States:%18 to 24 years,Total population in the United States%Born in other state in the United States:%25 to 34 years,Total population in the United States%Born in other state in the United States:%35 to 44 years,Total population in the United States%Born in other state in the United States:%45 to 54 years,Total population in the United States%Born in other state in the United States:%55 to 59 years,Total population in the United States%Born in other state in the United States:%60 and 61 years,Total population in the United States%Born in other state in the United States:%62 to 64 years,Total population in the United States%Born in other state in the United States:%65 to 74 years,Total population in the United States%Born in other state in the United States:%75 years and over,Total population in the United States%Native; born outside the United States:,Total population in the United States%Native; born outside the United States:%Under 5 years,Total population in the United States%Native; born outside the United States:%5 to 17 years,Total population in the United States%Native; born outside the United States:%18 to 24 years,Total population in the United States%Native; born outside the United States:%25 to 34 years,Total population in the United States%Native; born outside the United States:%35 to 44 years,Total population in the United States%Native; born outside the United States:%45 to 54 years,Total population in the United States%Native; born outside the United States:%55 to 59 years,Total population in the United States%Native; born outside the United States:%60 and 61 years,Total population in the United States%Native; born outside the United States:%62 to 64 years,Total population in the United States%Native; born outside the United States:%65 to 74 years,Total population in the United States%Native; born outside the United States:%75 years and over,Total population in the United States%Foreign born:,Total population in the United States%Foreign born:%Under 5 years,Total population in the United States%Foreign born:%5 to 17 years,Total population in the United States%Foreign born:%18 to 24 years,Total population in the United States%Foreign born:%25 to 34 years,Total population in the United States%Foreign born:%35 to 44 years,Total population in the United States%Foreign born:%45 to 54 years,Total population in the United States%Foreign born:%55 to 59 years,Total population in the United States%Foreign born:%60 and 61 years,Total population in the United States%Foreign born:%62 to 64 years,Total population in the United States%Foreign born:%65 to 74 years,Total population in the United States%Foreign born:%75 years and over,Total population in Puerto Rico,Total population in Puerto Rico%Under 5 years,Total population in Puerto Rico%5 to 17 years,Total population in Puerto Rico%18 to 24 years,Total population in Puerto Rico%25 to 34 years,Total population in Puerto Rico%35 to 44 years,Total population in Puerto Rico%45 to 54 years,Total population in Puerto Rico%55 to 59 years,Total population in Puerto Rico%60 and 61 years,Total population in Puerto Rico%62 to 64 years,Total population in Puerto Rico%65 to 74 years,Total population in Puerto Rico%75 years and over,Total population in Puerto Rico%Born in Puerto Rico:,Total population in Puerto Rico%Born in Puerto Rico:%Under 5 years,Total population in Puerto Rico%Born in Puerto Rico:%5 to 17 years,Total population in Puerto Rico%Born in Puerto Rico:%18 to 24 years,Total population in Puerto Rico%Born in Puerto Rico:%25 to 34 years,Total population in Puerto Rico%Born in Puerto Rico:%35 to 44 years,Total population in Puerto Rico%Born in Puerto Rico:%45 to 54 years,Total population in Puerto Rico%Born in Puerto Rico:%55 to 59 years,Total population in Puerto Rico%Born in Puerto Rico:%60 and 61 years,Total population in Puerto Rico%Born in Puerto Rico:%62 to 64 years,Total population in Puerto Rico%Born in Puerto Rico:%65 to 74 years,Total population in Puerto Rico%Born in Puerto Rico:%75 years and over,Total population in Puerto Rico%Born in the United States:,Total population in Puerto Rico%Born in the United States:%Under 5 years,Total population in Puerto Rico%Born in the United States:%5 to 17 years,Total population in Puerto Rico%Born in the United States:%18 to 24 years,Total population in Puerto Rico%Born in the United States:%25 to 34 years,Total population in Puerto Rico%Born in the United States:%35 to 44 years,Total population in Puerto Rico%Born in the United States:%45 to 54 years,Total population in Puerto Rico%Born in the United States:%55 to 59 years,Total population in Puerto Rico%Born in the United States:%60 and 61 years,Total population in Puerto Rico%Born in the United States:%62 to 64 years,Total population in Puerto Rico%Born in the United States:%65 to 74 years,Total population in Puerto Rico%Born in the United States:%75 years and over,Total population in Puerto Rico%Native; born elsewhere:,Total population in Puerto Rico%Native; born elsewhere:%Under 5 years,Total population in Puerto Rico%Native; born elsewhere:%5 to 17 years,Total population in Puerto Rico%Native; born elsewhere:%18 to 24 years,Total population in Puerto Rico%Native; born elsewhere:%25 to 34 years,Total population in Puerto Rico%Native; born elsewhere:%35 to 44 years,Total population in Puerto Rico%Native; born elsewhere:%45 to 54 years,Total population in Puerto Rico%Native; born elsewhere:%55 to 59 years,Total population in Puerto Rico%Native; born elsewhere:%60 and 61 years,Total population in Puerto Rico%Native; born elsewhere:%62 to 64 years,Total population in Puerto Rico%Native; born elsewhere:%65 to 74 years,Total population in Puerto Rico%Native; born elsewhere:%75 years and over,Total population in Puerto Rico%Foreign born:,Total population in Puerto Rico%Foreign born:%Under 5 years,Total population in Puerto Rico%Foreign born:%5 to 17 years,Total population in Puerto Rico%Foreign born:%18 to 24 years,Total population in Puerto Rico%Foreign born:%25 to 34 years,Total population in Puerto Rico%Foreign born:%35 to 44 years,Total population in Puerto Rico%Foreign born:%45 to 54 years,Total population in Puerto Rico%Foreign born:%55 to 59 years,Total population in Puerto Rico%Foreign born:%60 and 61 years,Total population in Puerto Rico%Foreign born:%62 to 64 years,Total population in Puerto Rico%Foreign born:%65 to 74 years,Total population in Puerto Rico%Foreign born:%75 years and over,Total population in the United States,Total population in the United States%Born in state of residence,Total population in the United States%Born in other state of the United States,Total population in the United States%Native; born outside the United States,Total population in the United States%Foreign born,Total population in Puerto Rico,Total population in Puerto Rico%Born in Puerto Rico,Total population in Puerto Rico%Born in the United States,Total population in Puerto Rico%Native; born elsewhere,Total population in Puerto Rico%Foreign born,Total population in the United States,Total population in the United States%Male,Total population in the United States%Female,Total population in the United States%Born in state of residence:,Total population in the United States%Born in state of residence:%Male,Total population in the United States%Born in state of residence:%Female,Total population in the United States%Born in other state in the United States:,Total population in the United States%Born in other state in the United States:%Male,Total population in the United States%Born in other state in the United States:%Female,Total population in the United States%Native; born outside the United States:,Total population in the United States%Native; born outside the United States:%Male,Total population in the United States%Native; born outside the United States:%Female,Total population in the United States%Foreign born:,Total population in the United States%Foreign born:%Male,Total population in the United States%Foreign born:%Female,Total population in the United States,Total population in the United States%Under 5 years,Total population in the United States%5 to 17 years,Total population in the United States%18 to 24 years,Total population in the United States%25 to 44 years,Total population in the United States%45 to 54 years,Total population in the United States%55 to 64 years,Total population in the United States%65 to 74 years,Total population in the United States%75 years and over,Total population in the United States%Born in state of residence:,Total population in the United States%Born in state of residence:%Under 5 years,Total population in the United States%Born in state of residence:%5 to 17 years,Total population in the United States%Born in state of residence:%18 to 24 years,Total population in the United States%Born in state of residence:%25 to 44 years,Total population in the United States%Born in state of residence:%45 to 54 years,Total population in the United States%Born in state of residence:%55 to 64 years,Total population in the United States%Born in state of residence:%65 to 74 years,Total population in the United States%Born in state of residence:%75 years and over,Total population in the United States%Born in other state in the United States:,Total population in the United States%Born in other state in the United States:%Under 5 years,Total population in the United States%Born in other state in the United States:%5 to 17 years,Total population in the United States%Born in other state in the United States:%18 to 24 years,Total population in the United States%Born in other state in the United States:%25 to 44 years,Total population in the United States%Born in other state in the United States:%45 to 54 years,Total population in the United States%Born in other state in the United States:%55 to 64 years,Total population in the United States%Born in other state in the United States:%65 to 74 years,Total population in the United States%Born in other state in the United States:%75 years and over,Total population in the United States%Native; born outside the United States:,Total population in the United States%Native; born outside the United States:%Under 5 years,Total population in the United States%Native; born outside the United States:%5 to 17 years,Total population in the United States%Native; born outside the United States:%18 to 24 years,Total population in the United States%Native; born outside the United States:%25 to 44 years,Total population in the United States%Native; born outside the United States:%45 to 54 years,Total population in the United States%Native; born outside the United States:%55 to 64 years,Total population in the United States%Native; born outside the United States:%65 to 74 years,Total population in the United States%Native; born outside the United States:%75 years and over,Total population in the United States%Foreign born:,Total population in the United States%Foreign born:%Under 5 years,Total population in the United States%Foreign born:%5 to 17 years,Total population in the United States%Foreign born:%18 to 24 years,Total population in the United States%Foreign born:%25 to 44 years,Total population in the United States%Foreign born:%45 to 54 years,Total population in the United States%Foreign born:%55 to 64 years,Total population in the United States%Foreign born:%65 to 74 years,Total population in the United States%Foreign born:%75 years and over,Total population in Puerto Rico,Total population in Puerto Rico%Under 5 years,Total population in Puerto Rico%5 to 17 years,Total population in Puerto Rico%18 to 24 years,Total population in Puerto Rico%25 to 44 years,Total population in Puerto Rico%45 to 54 years,Total population in Puerto Rico%55 to 64 years,Total population in Puerto Rico%65 to 74 years,Total population in Puerto Rico%75 years and over,Total population in Puerto Rico%Born in Puerto Rico:,Total population in Puerto Rico%Born in Puerto Rico:%Under 5 years,Total population in Puerto Rico%Born in Puerto Rico:%5 to 17 years,Total population in Puerto Rico%Born in Puerto Rico:%18 to 24 years,Total population in Puerto Rico%Born in Puerto Rico:%25 to 44 years,Total population in Puerto Rico%Born in Puerto Rico:%45 to 54 years,Total population in Puerto Rico%Born in Puerto Rico:%55 to 64 years,Total population in Puerto Rico%Born in Puerto Rico:%65 to 74 years,Total population in Puerto Rico%Born in Puerto Rico:%75 years and over,Total population in Puerto Rico%Born in the United States:,Total population in Puerto Rico%Born in the United States:%Under 5 years,Total population in Puerto Rico%Born in the United States:%5 to 17 years,Total population in Puerto Rico%Born in the United States:%18 to 24 years,Total population in Puerto Rico%Born in the United States:%25 to 44 years,Total population in Puerto Rico%Born in the United States:%45 to 54 years,Total population in Puerto Rico%Born in the United States:%55 to 64 years,Total population in Puerto Rico%Born in the United States:%65 to 74 years,Total population in Puerto Rico%Born in the United States:%75 years and over,Total population in Puerto Rico%Native; born elsewhere:,Total population in Puerto Rico%Native; born elsewhere:%Under 5 years,Total population in Puerto Rico%Native; born elsewhere:%5 to 17 years,Total population in Puerto Rico%Native; born elsewhere:%18 to 24 years,Total population in Puerto Rico%Native; born elsewhere:%25 to 44 years,Total population in Puerto Rico%Native; born elsewhere:%45 to 54 years,Total population in Puerto Rico%Native; born elsewhere:%55 to 64 years,Total population in Puerto Rico%Native; born elsewhere:%65 to 74 years,Total population in Puerto Rico%Native; born elsewhere:%75 years and over,Total population in Puerto Rico%Foreign born,Total population  in the United States,Total population  in the United States%Male,Total population  in the United States%Female,Total population  in the United States%Born in state of residence:,Total population  in the United States%Born in state of residence:%Male,Total population  in the United States%Born in state of residence:%Female,Total population  in the United States%Born in other state in the United States:,Total population  in the United States%Born in other state in the United States:%Male,Total population  in the United States%Born in other state in the United States:%Female,Total population  in the United States%Native; born outside the United States:,Total population  in the United States%Native; born outside the United States:%Male,Total population  in the United States%Native; born outside the United States:%Female,Total population  in the United States%Foreign born,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,19,2,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,19,3,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,19,4,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,19,5,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,19,6,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,19,7,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,19,8,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,19,9,617996,36232,69248,84255,133265,82827,75369,35264,13672,18126,37760,31978,236114,27352,52979,27424,32638,25033,30440,14347,4400,5219,10355,5927,287921,7588,12841,45944,75779,37184,31257,15732,7291,9670,22662,21973,10362,203,395,1321,3280,1564,1567,739,248,745,189,111,83599,1089,3033,9566,21568,19046,12105,4446,1733,2492,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,28.2,35.4,34.9,37.8,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,40695,42904,617996,36232,69248,84255,216092,75369,67062,37760,31978,236114,27352,52979,27424,57671,30440,23966,10355,5927,287921,7588,12841,45944,112963,31257,32693,22662,21973,10362,203,395,1321,4844,1567,1732,189,111,83599,1089,3033,9566,40614,12105,8671,4554,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,292283,325713,236114,110099,126015,287921,137150,150771,10362,4339,6023,83599,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,19,10,107960,5788,10718,18145,19086,13285,12496,6620,2654,3288,8845,7035,19168,3840,6996,1237,1769,1223,1157,1048,260,371,583,684,67286,1195,2876,13311,13758,8275,8029,4397,1997,2054,6142,5252,2527,54,134,266,320,340,709,279,248,68,109,0,18979,699,712,3331,3239,3447,2601,896,149,795,2011,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,14.7,38.2,47.5,38.9,,,,,,107960,46970,60990,19168,9326,9842,67286,29872,37414,2527,972,1555,18979,6800,12179,107960,5788,10718,18145,32371,12496,12562,8845,7035,19168,3840,6996,1237,2992,1157,1679,583,684,67286,1195,2876,13311,22033,8029,8448,6142,5252,2527,54,134,266,660,709,595,109,0,18979,699,712,3331,6686,2601,1840,2011,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107960,46970,60990,19168,9326,9842,67286,29872,37414,2527,972,1555,18979,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,19,11,113679,9317,12168,8886,27439,15577,15816,6520,2203,3138,6618,5997,40084,6249,8654,4222,5916,2564,5444,2186,636,971,2420,822,43572,2859,2591,2735,12969,6272,5236,2328,731,974,2879,3998,3238,0,222,44,1268,383,414,404,0,392,0,111,26785,209,701,1885,7286,6358,4722,1602,836,801,1319,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,27.9,36.8,35.9,39.4,,,,,,113679,54447,59232,40084,18586,21498,43572,20823,22749,3238,1189,2049,26785,13849,12936,113679,9317,12168,8886,43016,15816,11861,6618,5997,40084,6249,8654,4222,8480,5444,3793,2420,822,43572,2859,2591,2735,19241,5236,4033,2879,3998,3238,0,222,44,1651,414,796,0,111,26785,209,701,1885,13644,4722,3239,1319,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113679,54447,59232,40084,18586,21498,43572,20823,22749,3238,1189,2049,26785,79500US1100102,"PUMA5 00102, District of Columbia"
