,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total population,Total population%%Male:,Total population%%Male:%%Under 5 years,Total population%%Male:%%5 to 9 years,Total population%%Male:%%10 to 14 years,Total population%%Male:%%15 to 17 years,Total population%%Male:%%18 and 19 years,Total population%%Male:%%20 years,Total population%%Male:%%21 years,Total population%%Male:%%22 to 24 years,Total population%%Male:%%25 to 29 years,Total population%%Male:%%30 to 34 years,Total population%%Male:%%35 to 39 years,Total population%%Male:%%40 to 44 years,Total population%%Male:%%45 to 49 years,Total population%%Male:%%50 to 54 years,Total population%%Male:%%55 to 59 years,Total population%%Male:%%60 and 61 years,Total population%%Male:%%62 to 64 years,Total population%%Male:%%65 and 66 years,Total population%%Male:%%67 to 69 years,Total population%%Male:%%70 to 74 years,Total population%%Male:%%75 to 79 years,Total population%%Male:%%80 to 84 years,Total population%%Male:%%85 years and over,Total population%%Female:,Total population%%Female:%%Under 5 years,Total population%%Female:%%5 to 9 years,Total population%%Female:%%10 to 14 years,Total population%%Female:%%15 to 17 years,Total population%%Female:%%18 and 19 years,Total population%%Female:%%20 years,Total population%%Female:%%21 years,Total population%%Female:%%22 to 24 years,Total population%%Female:%%25 to 29 years,Total population%%Female:%%30 to 34 years,Total population%%Female:%%35 to 39 years,Total population%%Female:%%40 to 44 years,Total population%%Female:%%45 to 49 years,Total population%%Female:%%50 to 54 years,Total population%%Female:%%55 to 59 years,Total population%%Female:%%60 and 61 years,Total population%%Female:%%62 to 64 years,Total population%%Female:%%65 and 66 years,Total population%%Female:%%67 to 69 years,Total population%%Female:%%70 to 74 years,Total population%%Female:%%75 to 79 years,Total population%%Female:%%80 to 84 years,Total population%%Female:%%85 years and over,People who are White alone,People who are White alone%%Male:,People who are White alone%%Male:%%Under 5 years,People who are White alone%%Male:%%5 to 9 years,People who are White alone%%Male:%%10 to 14 years,People who are White alone%%Male:%%15 to 17 years,People who are White alone%%Male:%%18 and 19 years,People who are White alone%%Male:%%20 to 24 years,People who are White alone%%Male:%%25 to 29 years,People who are White alone%%Male:%%30 to 34 years,People who are White alone%%Male:%%35 to 44 years,People who are White alone%%Male:%%45 to 54 years,People who are White alone%%Male:%%55 to 64 years,People who are White alone%%Male:%%65 to 74 years,People who are White alone%%Male:%%75 to 84 years,People who are White alone%%Male:%%85 years and over,People who are White alone%%Female:,People who are White alone%%Female:%%Under 5 years,People who are White alone%%Female:%%5 to 9 years,People who are White alone%%Female:%%10 to 14 years,People who are White alone%%Female:%%15 to 17 years,People who are White alone%%Female:%%18 and 19 years,People who are White alone%%Female:%%20 to 24 years,People who are White alone%%Female:%%25 to 29 years,People who are White alone%%Female:%%30 to 34 years,People who are White alone%%Female:%%35 to 44 years,People who are White alone%%Female:%%45 to 54 years,People who are White alone%%Female:%%55 to 64 years,People who are White alone%%Female:%%65 to 74 years,People who are White alone%%Female:%%75 to 84 years,People who are White alone%%Female:%%85 years and over,Black or African American alone,Black or African American alone%%Male:,Black or African American alone%%Male:%%Under 5 years,Black or African American alone%%Male:%%5 to 9 years,Black or African American alone%%Male:%%10 to 14 years,Black or African American alone%%Male:%%15 to 17 years,Black or African American alone%%Male:%%18 and 19 years,Black or African American alone%%Male:%%20 to 24 years,Black or African American alone%%Male:%%25 to 29 years,Black or African American alone%%Male:%%30 to 34 years,Black or African American alone%%Male:%%35 to 44 years,Black or African American alone%%Male:%%45 to 54 years,Black or African American alone%%Male:%%55 to 64 years,Black or African American alone%%Male:%%65 to 74 years,Black or African American alone%%Male:%%75 to 84 years,Black or African American alone%%Male:%%85 years and over,Black or African American alone%%Female:,Black or African American alone%%Female:%%Under 5 years,Black or African American alone%%Female:%%5 to 9 years,Black or African American alone%%Female:%%10 to 14 years,Black or African American alone%%Female:%%15 to 17 years,Black or African American alone%%Female:%%18 and 19 years,Black or African American alone%%Female:%%20 to 24 years,Black or African American alone%%Female:%%25 to 29 years,Black or African American alone%%Female:%%30 to 34 years,Black or African American alone%%Female:%%35 to 44 years,Black or African American alone%%Female:%%45 to 54 years,Black or African American alone%%Female:%%55 to 64 years,Black or African American alone%%Female:%%65 to 74 years,Black or African American alone%%Female:%%75 to 84 years,Black or African American alone%%Female:%%85 years and over,People who are American Indian and Alaska Native alone,People who are American Indian and Alaska Native alone%%Male:,People who are American Indian and Alaska Native alone%%Male:%%Under 5 years,People who are American Indian and Alaska Native alone%%Male:%%5 to 9 years,People who are American Indian and Alaska Native alone%%Male:%%10 to 14 years,People who are American Indian and Alaska Native alone%%Male:%%15 to 17 years,People who are American Indian and Alaska Native alone%%Male:%%18 and 19 years,People who are American Indian and Alaska Native alone%%Male:%%20 to 24 years,People who are American Indian and Alaska Native alone%%Male:%%25 to 29 years,People who are American Indian and Alaska Native alone%%Male:%%30 to 34 years,People who are American Indian and Alaska Native alone%%Male:%%35 to 44 years,People who are American Indian and Alaska Native alone%%Male:%%45 to 54 years,People who are American Indian and Alaska Native alone%%Male:%%55 to 64 years,People who are American Indian and Alaska Native alone%%Male:%%65 to 74 years,People who are American Indian and Alaska Native alone%%Male:%%75 to 84 years,People who are American Indian and Alaska Native alone%%Male:%%85 years and over,People who are American Indian and Alaska Native alone%%Female:,People who are American Indian and Alaska Native alone%%Female:%%Under 5 years,People who are American Indian and Alaska Native alone%%Female:%%5 to 9 years,People who are American Indian and Alaska Native alone%%Female:%%10 to 14 years,People who are American Indian and Alaska Native alone%%Female:%%15 to 17 years,People who are American Indian and Alaska Native alone%%Female:%%18 and 19 years,People who are American Indian and Alaska Native alone%%Female:%%20 to 24 years,People who are American Indian and Alaska Native alone%%Female:%%25 to 29 years,People who are American Indian and Alaska Native alone%%Female:%%30 to 34 years,People who are American Indian and Alaska Native alone%%Female:%%35 to 44 years,People who are American Indian and Alaska Native alone%%Female:%%45 to 54 years,People who are American Indian and Alaska Native alone%%Female:%%55 to 64 years,People who are American Indian and Alaska Native alone%%Female:%%65 to 74 years,People who are American Indian and Alaska Native alone%%Female:%%75 to 84 years,People who are American Indian and Alaska Native alone%%Female:%%85 years and over,People who are Asian alone,People who are Asian alone%%Male:,People who are Asian alone%%Male:%%Under 5 years,People who are Asian alone%%Male:%%5 to 9 years,People who are Asian alone%%Male:%%10 to 14 years,People who are Asian alone%%Male:%%15 to 17 years,People who are Asian alone%%Male:%%18 and 19 years,People who are Asian alone%%Male:%%20 to 24 years,People who are Asian alone%%Male:%%25 to 29 years,People who are Asian alone%%Male:%%30 to 34 years,People who are Asian alone%%Male:%%35 to 44 years,People who are Asian alone%%Male:%%45 to 54 years,People who are Asian alone%%Male:%%55 to 64 years,People who are Asian alone%%Male:%%65 to 74 years,People who are Asian alone%%Male:%%75 to 84 years,People who are Asian alone%%Male:%%85 years and over,People who are Asian alone%%Female:,People who are Asian alone%%Female:%%Under 5 years,People who are Asian alone%%Female:%%5 to 9 years,People who are Asian alone%%Female:%%10 to 14 years,People who are Asian alone%%Female:%%15 to 17 years,People who are Asian alone%%Female:%%18 and 19 years,People who are Asian alone%%Female:%%20 to 24 years,People who are Asian alone%%Female:%%25 to 29 years,People who are Asian alone%%Female:%%30 to 34 years,People who are Asian alone%%Female:%%35 to 44 years,People who are Asian alone%%Female:%%45 to 54 years,People who are Asian alone%%Female:%%55 to 64 years,People who are Asian alone%%Female:%%65 to 74 years,People who are Asian alone%%Female:%%75 to 84 years,People who are Asian alone%%Female:%%85 years and over,People who are Native Hawaiian and Other Pacific Islander alone,People who are Native Hawaiian and Other Pacific Islander alone%%Male:,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%Under 5 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%5 to 9 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%10 to 14 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%15 to 17 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%18 and 19 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%20 to 24 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%25 to 29 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%30 to 34 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%35 to 44 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%45 to 54 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%55 to 64 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%65 to 74 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%75 to 84 years,People who are Native Hawaiian and Other Pacific Islander alone%%Male:%%85 years and over,People who are Native Hawaiian and Other Pacific Islander alone%%Female:,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%Under 5 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%5 to 9 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%10 to 14 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%15 to 17 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%18 and 19 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%20 to 24 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%25 to 29 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%30 to 34 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%35 to 44 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%45 to 54 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%55 to 64 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%65 to 74 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%75 to 84 years,People who are Native Hawaiian and Other Pacific Islander alone%%Female:%%85 years and over,People who are Some Other Race alone,People who are Some Other Race alone%%Male:,People who are Some Other Race alone%%Male:%%Under 5 years,People who are Some Other Race alone%%Male:%%5 to 9 years,People who are Some Other Race alone%%Male:%%10 to 14 years,People who are Some Other Race alone%%Male:%%15 to 17 years,People who are Some Other Race alone%%Male:%%18 and 19 years,People who are Some Other Race alone%%Male:%%20 to 24 years,People who are Some Other Race alone%%Male:%%25 to 29 years,People who are Some Other Race alone%%Male:%%30 to 34 years,People who are Some Other Race alone%%Male:%%35 to 44 years,People who are Some Other Race alone%%Male:%%45 to 54 years,People who are Some Other Race alone%%Male:%%55 to 64 years,People who are Some Other Race alone%%Male:%%65 to 74 years,People who are Some Other Race alone%%Male:%%75 to 84 years,People who are Some Other Race alone%%Male:%%85 years and over,People who are Some Other Race alone%%Female:,People who are Some Other Race alone%%Female:%%Under 5 years,People who are Some Other Race alone%%Female:%%5 to 9 years,People who are Some Other Race alone%%Female:%%10 to 14 years,People who are Some Other Race alone%%Female:%%15 to 17 years,People who are Some Other Race alone%%Female:%%18 and 19 years,People who are Some Other Race alone%%Female:%%20 to 24 years,People who are Some Other Race alone%%Female:%%25 to 29 years,People who are Some Other Race alone%%Female:%%30 to 34 years,People who are Some Other Race alone%%Female:%%35 to 44 years,People who are Some Other Race alone%%Female:%%45 to 54 years,People who are Some Other Race alone%%Female:%%55 to 64 years,People who are Some Other Race alone%%Female:%%65 to 74 years,People who are Some Other Race alone%%Female:%%75 to 84 years,People who are Some Other Race alone%%Female:%%85 years and over,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,2,2,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,2,3,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,2,4,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,2,5,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,2,6,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,2,7,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,2,8,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,2,9,646449,306147,20822,15513,12288,7406,10236,5521,6143,16356,34120,32977,22457,22321,19267,19187,16480,5579,9307,4305,5762,7843,5211,3659,3387,340302,20239,16674,10803,7787,11289,5258,7326,19774,42044,35605,24543,20534,18762,19086,19600,8134,9050,5937,7530,9706,8221,5338,7062,264080.0,132675.0,7445.0,4117.0,2766.0,1398.0,3902.0,11755.0,21031.0,19513.0,22386.0,14676.0,11776.0,7331.0,3477.0,1102.0,131405.0,6472.0,4198.0,2446.0,1282.0,4311.0,14663.0,23730.0,18352.0,19267.0,11322.0,11584.0,8039.0,3480.0,2259.0,315504.0,142500.0,10208.0,9177.0,8850.0,5130.0,4771.0,12557.0,9940.0,9697.0,17214.0,20242.0,18292.0,9720.0,4732.0,1970.0,173004.0,10424.0,10733.0,7109.0,5550.0,5803.0,14747.0,12799.0,11807.0,20333.0,22949.0,22968.0,13886.0,9466.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22963.0,9607.0,399.0,569.0,83.0,125.0,827.0,1605.0,715.0,1363.0,2132.0,838.0,217.0,351.0,280.0,103.0,13356.0,539.0,145.0,418.0,49.0,365.0,1527.0,2271.0,2335.0,2776.0,929.0,1074.0,519.0,318.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681.0,10748.0,989.0,686.0,247.0,135.0,241.0,1144.0,1341.0,1685.0,1655.0,1593.0,488.0,371.0,173.0,0.0,10933.0,1359.0,897.0,452.0,648.0,301.0,676.0,1354.0,1602.0,1387.0,1241.0,582.0,162.0,139.0,133.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,2,10,105713,48354,2454,3085,2130,1624,2490,793,922,2706,3703,3495,2930,3200,2971,3255,2821,646,1862,711,1406,2021,1346,1003,780,57359,2328,2332,1583,989,2824,1024,1901,2816,6713,4843,4784,3419,3037,3747,2567,1467,1826,1240,1298,2464,1544,1100,1513,83901.0,39043.0,1732.0,2260.0,1596.0,842.0,1390.0,3419.0,3083.0,3406.0,4836.0,5018.0,4769.0,4124.0,1998.0,570.0,44858.0,1957.0,1570.0,1181.0,745.0,2186.0,4199.0,5149.0,3439.0,6134.0,4813.0,5355.0,4676.0,2183.0,1271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,2,11,123126,60764,4791,2980,1807,971,1593,618,824,2524,7365,7806,4863,4993,3920,3379,3408,1021,1846,624,1116,1501,1152,705,957,62362,4511,3089,2741,1507,1703,591,769,2952,6855,6353,3983,3370,3697,4006,3846,1854,1913,907,1058,2107,1570,1143,1837,41785.0,21829.0,2040.0,790.0,684.0,290.0,611.0,1618.0,4083.0,2925.0,3878.0,1960.0,1713.0,799.0,145.0,293.0,19956.0,1559.0,1004.0,727.0,236.0,551.0,1944.0,3342.0,2883.0,2778.0,1807.0,1832.0,633.0,412.0,248.0,62591.0,28969.0,1937.0,1659.0,965.0,582.0,617.0,1331.0,2188.0,3152.0,4218.0,4318.0,3980.0,2071.0,1415.0,536.0,33622.0,2075.0,1354.0,1572.0,752.0,826.0,1696.0,2748.0,2136.0,3677.0,4844.0,5011.0,3250.0,2150.0,1531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
