,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Renter-occupied housing units paying cash rent,"Renter-occupied housing units paying cash rent% 1, detached or attached",Renter-occupied housing units paying cash rent% 2 to 4,Renter-occupied housing units paying cash rent% 5 to 19,Renter-occupied housing units paying cash rent% 20 to 49,Renter-occupied housing units paying cash rent% 50 or more,Renter-occupied housing units paying cash rent% Mobile home,"Renter-occupied housing units paying cash rent% Boat, RV, van, etc.",Renter-occupied housing units paying cash rent,Renter-occupied housing units paying cash rent% Meals included in rent,Renter-occupied housing units paying cash rent% No meals included in rent,Renter-occupied housing units,Renter-occupied housing units% No bedroom:,Renter-occupied housing units% No bedroom:% With cash rent:,Renter-occupied housing units% No bedroom:% With cash rent:% Less than $200,Renter-occupied housing units% No bedroom:% With cash rent:% $200 to $299,Renter-occupied housing units% No bedroom:% With cash rent:% $300 to $499,Renter-occupied housing units% No bedroom:% With cash rent:% $500 to $749,Renter-occupied housing units% No bedroom:% With cash rent:% $750 to $999,"Renter-occupied housing units% No bedroom:% With cash rent:% $1,000 or more",Renter-occupied housing units% No bedroom:% No cash rent,Renter-occupied housing units% 1 bedroom:,Renter-occupied housing units% 1 bedroom:% With cash rent:,Renter-occupied housing units% 1 bedroom:% With cash rent:% Less than $200,Renter-occupied housing units% 1 bedroom:% With cash rent:% $200 to $299,Renter-occupied housing units% 1 bedroom:% With cash rent:% $300 to $499,Renter-occupied housing units% 1 bedroom:% With cash rent:% $500 to $749,Renter-occupied housing units% 1 bedroom:% With cash rent:% $750 to $999,"Renter-occupied housing units% 1 bedroom:% With cash rent:% $1,000 or more",Renter-occupied housing units% 1 bedroom:% No cash rent,Renter-occupied housing units% 2 bedrooms:,Renter-occupied housing units% 2 bedrooms:% With cash rent:,Renter-occupied housing units% 2 bedrooms:% With cash rent:% Less than $200,Renter-occupied housing units% 2 bedrooms:% With cash rent:% $200 to $299,Renter-occupied housing units% 2 bedrooms:% With cash rent:% $300 to $499,Renter-occupied housing units% 2 bedrooms:% With cash rent:% $500 to $749,Renter-occupied housing units% 2 bedrooms:% With cash rent:% $750 to $999,"Renter-occupied housing units% 2 bedrooms:% With cash rent:% $1,000 or more",Renter-occupied housing units% 2 bedrooms:% No cash rent,Renter-occupied housing units% 3 or more bedrooms:,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% Less than $200,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% $200 to $299,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% $300 to $499,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% $500 to $749,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% $750 to $999,"Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% $1,000 or more",Renter-occupied housing units% 3 or more bedrooms:% No cash rent,Renter-occupied housing units,Renter-occupied housing units% Pay extra for one or more utilities,Renter-occupied housing units% No extra payment for any utilities,Renter-occupied housing units,Renter-occupied housing units% Less than 10.0 percent,Renter-occupied housing units% 10.0 to 14.9 percent,Renter-occupied housing units% 15.0 to 19.9 percent,Renter-occupied housing units% 20.0 to 24.9 percent,Renter-occupied housing units% 25.0 to 29.9 percent,Renter-occupied housing units% 30.0 to 34.9 percent,Renter-occupied housing units% 35.0 to 39.9 percent,Renter-occupied housing units% 40.0 to 49.9 percent,Renter-occupied housing units% 50.0 percent or more,Renter-occupied housing units% Not computed,Renter-occupied housing units paying cash rent,Renter-occupied housing units,Renter-occupied housing units% Householder 15 to 24 years:,Renter-occupied housing units% Householder 15 to 24 years:% Less than 20.0 percent,Renter-occupied housing units% Householder 15 to 24 years:% 20.0 to 24.9 percent,Renter-occupied housing units% Householder 15 to 24 years:% 25.0 to 29.9 percent,Renter-occupied housing units% Householder 15 to 24 years:% 30.0 to 34.9 percent,Renter-occupied housing units% Householder 15 to 24 years:% 35.0 percent or more,Renter-occupied housing units% Householder 15 to 24 years:% Not computed,Renter-occupied housing units% Householder 25 to 34 years:,Renter-occupied housing units% Householder 25 to 34 years:% Less than 20.0 percent,Renter-occupied housing units% Householder 25 to 34 years:% 20.0 to 24.9 percent,Renter-occupied housing units% Householder 25 to 34 years:% 25.0 to 29.9 percent,Renter-occupied housing units% Householder 25 to 34 years:% 30.0 to 34.9 percent,Renter-occupied housing units% Householder 25 to 34 years:% 35.0 percent or more,Renter-occupied housing units% Householder 25 to 34 years:% Not computed,Renter-occupied housing units% Householder 35 to 64 years:,Renter-occupied housing units% Householder 35 to 64 years:% Less than 20.0 percent,Renter-occupied housing units% Householder 35 to 64 years:% 20.0 to 24.9 percent,Renter-occupied housing units% Householder 35 to 64 years:% 25.0 to 29.9 percent,Renter-occupied housing units% Householder 35 to 64 years:% 30.0 to 34.9 percent,Renter-occupied housing units% Householder 35 to 64 years:% 35.0 percent or more,Renter-occupied housing units% Householder 35 to 64 years:% Not computed,Renter-occupied housing units% Householder 65 years and over:,Renter-occupied housing units% Householder 65 years and over:% Less than 20.0 percent,Renter-occupied housing units% Householder 65 years and over:% 20.0 to 24.9 percent,Renter-occupied housing units% Householder 65 years and over:% 25.0 to 29.9 percent,Renter-occupied housing units% Householder 65 years and over:% 30.0 to 34.9 percent,Renter-occupied housing units% Householder 65 years and over:% 35.0 percent or more,Renter-occupied housing units% Householder 65 years and over:% Not computed,Renter-occupied housing units,"Renter-occupied housing units% 1, detached or attached:","Renter-occupied housing units% 1, detached or attached:% Less than 20.0 percent","Renter-occupied housing units% 1, detached or attached:% 20.0 to 24.9 percent","Renter-occupied housing units% 1, detached or attached:% 25.0 to 29.9 percent","Renter-occupied housing units% 1, detached or attached:% 30.0 to 34.9 percent","Renter-occupied housing units% 1, detached or attached:% 35.0 percent or more","Renter-occupied housing units% 1, detached or attached:% Not computed",Renter-occupied housing units% 2 to 4:,Renter-occupied housing units% 2 to 4:% Less than 20.0 percent,Renter-occupied housing units% 2 to 4:% 20.0 to 24.9 percent,Renter-occupied housing units% 2 to 4:% 25.0 to 29.9 percent,Renter-occupied housing units% 2 to 4:% 30.0 to 34.9 percent,Renter-occupied housing units% 2 to 4:% 35.0 percent or more,Renter-occupied housing units% 2 to 4:% Not computed,Renter-occupied housing units% 5 to 19:,Renter-occupied housing units% 5 to 19:% Less than 20.0 percent,Renter-occupied housing units% 5 to 19:% 20.0 to 24.9 percent,Renter-occupied housing units% 5 to 19:% 25.0 to 29.9 percent,Renter-occupied housing units% 5 to 19:% 30.0 to 34.9 percent,Renter-occupied housing units% 5 to 19:% 35.0 percent or more,Renter-occupied housing units% 5 to 19:% Not computed,Renter-occupied housing units% 20 to 49:,Renter-occupied housing units% 20 to 49:% Less than 20.0 percent,Renter-occupied housing units% 20 to 49:% 20.0 to 24.9 percent,Renter-occupied housing units% 20 to 49:% 25.0 to 29.9 percent,Renter-occupied housing units% 20 to 49:% 30.0 to 34.9 percent,Renter-occupied housing units% 20 to 49:% 35.0 percent or more,Renter-occupied housing units% 20 to 49:% Not computed,Renter-occupied housing units% 50 or more:,Renter-occupied housing units% 50 or more:% Less than 20.0 percent,Renter-occupied housing units% 50 or more:% 20.0 to 24.9 percent,Renter-occupied housing units% 50 or more:% 25.0 to 29.9 percent,Renter-occupied housing units% 50 or more:% 30.0 to 34.9 percent,Renter-occupied housing units% 50 or more:% 35.0 percent or more,Renter-occupied housing units% 50 or more:% Not computed,Renter-occupied housing units% Mobile home:,Renter-occupied housing units% Mobile home:% Less than 20.0 percent,Renter-occupied housing units% Mobile home:% 20.0 to 24.9 percent,Renter-occupied housing units% Mobile home:% 25.0 to 29.9 percent,Renter-occupied housing units% Mobile home:% 30.0 to 34.9 percent,Renter-occupied housing units% Mobile home:% 35.0 percent or more,Renter-occupied housing units% Mobile home:% Not computed,"Renter-occupied housing units% Boat, RV, van, etc.:","Renter-occupied housing units% Boat, RV, van, etc.:% Less than 20.0 percent","Renter-occupied housing units% Boat, RV, van, etc.:% 20.0 to 24.9 percent","Renter-occupied housing units% Boat, RV, van, etc.:% 25.0 to 29.9 percent","Renter-occupied housing units% Boat, RV, van, etc.:% 30.0 to 34.9 percent","Renter-occupied housing units% Boat, RV, van, etc.:% 35.0 percent or more","Renter-occupied housing units% Boat, RV, van, etc.:% Not computed",Renter-occupied housing units paying cash rent,"Renter-occupied housing units paying cash rent% 1, detached or attached",Renter-occupied housing units paying cash rent% 2 or more,"Renter-occupied housing units paying cash rent% Mobile home, boat, RV, van, etc.",Renter-occupied housing units,Renter-occupied housing units% No bedroom:,Renter-occupied housing units% No bedroom:% With cash rent:,Renter-occupied housing units% No bedroom:% With cash rent:% Less than $500,Renter-occupied housing units% No bedroom:% With cash rent:% $500 or more,Renter-occupied housing units% No bedroom:% No cash rent,Renter-occupied housing units% 1 bedroom:,Renter-occupied housing units% 1 bedroom:% With cash rent:,Renter-occupied housing units% 1 bedroom:% With cash rent:% Less than $500,Renter-occupied housing units% 1 bedroom:% With cash rent:% $500 or more,Renter-occupied housing units% 1 bedroom:% No cash rent,Renter-occupied housing units% 2 bedrooms:,Renter-occupied housing units% 2 bedrooms:% With cash rent:,Renter-occupied housing units% 2 bedrooms:% With cash rent:% Less than $500,Renter-occupied housing units% 2 bedrooms:% With cash rent:% $500 or more,Renter-occupied housing units% 2 bedrooms:% No cash rent,Renter-occupied housing units% 3 or more bedrooms:,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% Less than $500,Renter-occupied housing units% 3 or more bedrooms:% With cash rent:% $500 or more,Renter-occupied housing units% 3 or more bedrooms:% No cash rent,Renter-occupied housing units,Renter-occupied housing units% Householder 15 to 24 years:,Renter-occupied housing units% Householder 15 to 24 years:% Less than 30.0 percent,Renter-occupied housing units% Householder 15 to 24 years:% 30.0 percent or more,Renter-occupied housing units% Householder 15 to 24 years:% Not computed,Renter-occupied housing units% Householder 25 to 34 years:,Renter-occupied housing units% Householder 25 to 34 years:% Less than 30.0 percent,Renter-occupied housing units% Householder 25 to 34 years:% 30.0 percent or more,Renter-occupied housing units% Householder 25 to 34 years:% Not computed,Renter-occupied housing units% Householder 35 to 64 years:,Renter-occupied housing units% Householder 35 to 64 years:% Less than 30.0 percent,Renter-occupied housing units% Householder 35 to 64 years:% 30.0 percent or more,Renter-occupied housing units% Householder 35 to 64 years:% Not computed,Renter-occupied housing units% Householder 65 years and over:,Renter-occupied housing units% Householder 65 years and over:% Less than 30.0 percent,Renter-occupied housing units% Householder 65 years and over:% 30.0 percent or more,Renter-occupied housing units% Householder 65 years and over:% Not computed,Renter-occupied housing units,"Renter-occupied housing units% 1, detached or attached:","Renter-occupied housing units% 1, detached or attached:% Less than 30.0 percent","Renter-occupied housing units% 1, detached or attached:% 30.0 percent or more","Renter-occupied housing units% 1, detached or attached:% Not computed",Renter-occupied housing units% 2 to 4:,Renter-occupied housing units% 2 to 4:% Less than 30.0 percent,Renter-occupied housing units% 2 to 4:% 30.0 percent or more,Renter-occupied housing units% 2 to 4:% Not computed,Renter-occupied housing units% 5 to 19:,Renter-occupied housing units% 5 to 19:% Less than 30.0 percent,Renter-occupied housing units% 5 to 19:% 30.0 percent or more,Renter-occupied housing units% 5 to 19:% Not computed,Renter-occupied housing units% 20 or more:,Renter-occupied housing units% 20 or more:% Less than 30.0 percent,Renter-occupied housing units% 20 or more:% 30.0 percent or more,Renter-occupied housing units% 20 or more:% Not computed,Renter-occupied housing units% Mobile home and all other types of units:,Renter-occupied housing units% Mobile home and all other types of units:% Less than 30.0 percent,Renter-occupied housing units% Mobile home and all other types of units:% 30.0 percent or more,Renter-occupied housing units% Mobile home and all other types of units:% Not computed,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,155,2,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,155,3,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,155,4,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,155,5,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,155,6,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,155,7,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,155,8,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,155,9,,,,,,,,,206516000,2526500,203989500,155981.0,19823.0,19778.0,363.0,767.0,686.0,1486.0,3015.0,13461.0,45.0,68675.0,68321.0,2944.0,2252.0,2386.0,6350.0,12924.0,41465.0,354.0,45634.0,44624.0,1432.0,1310.0,2117.0,3307.0,7339.0,29119.0,1010.0,21849.0,20122.0,756.0,503.0,1687.0,1922.0,1396.0,13858.0,1727.0,155981,101658,54323,155981,6939,11577,19479,18054,20888,11702,8785,13199,37687,7671,29.3,155981,12127,1310,488,1130,1057,7398,744,50600,12480,7910,7323,4326,16444,2117,74694,19883,8205,9393,5028,27884,4301,18560,4322,1451,3042,1291,7945,509,155981.0,23107.0,6547.0,1916.0,2747.0,1927.0,7606.0,2364.0,24452.0,6065.0,3011.0,2986.0,1364.0,9852.0,1174.0,40899.0,8519.0,5125.0,4152.0,2879.0,18197.0,2027.0,15997.0,3500.0,1539.0,2587.0,1208.0,6167.0,996.0,51438.0,13329.0,6463.0,8416.0,4324.0,17849.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,155981.0,19823.0,19778.0,1816.0,17962.0,45.0,68675.0,68321.0,7582.0,60739.0,354.0,45634.0,44624.0,4859.0,39765.0,1010.0,21849.0,20122.0,2946.0,17176.0,1727.0,155981,12127,2928,8455,744,50600,27713,20770,2117,74694,37481,32912,4301,18560,8815,9236,509,155981,23107,11210,9533,2364,24452,12062,11216,1174,40899,17796,21076,2027,67435,35834,29548,2053,88,35,0,53,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,155,10,37494900.0,6413600.0,1339500.0,3407200.0,5152100.0,21182300.0,.,.,37494900,888100,36606800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20838,8943,11895,20838,983,1630,3451,2992,2856,1693,1188,1577,3554,914,26.6,20838,2661,225,0,100,339,1847,150,7469,1918,1447,1609,646,1602,247,7976,3514,1145,752,464,1794,307,2732,407,400,395,244,1076,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37494900.0,6413600.0,31081200.0,.,,,,,,,,,,,,,,,,,,,,,,20838,2661,325,2186,150,7469,4974,2248,247,7976,5411,2258,307,2732,1202,1320,210,20838,2176,1006,786,384,921,378,410,133,2289,1681,517,91,15452,8847,6299,306,0,0,0,0,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,155,11,,,,,,,,,28963700,430000,28533700,24057.0,3905.0,3905.0,160.0,87.0,0.0,446.0,1284.0,1928.0,0.0,10244.0,10181.0,252.0,185.0,569.0,1572.0,2489.0,5114.0,63.0,6334.0,6334.0,99.0,182.0,270.0,753.0,727.0,4303.0,0.0,3574.0,3271.0,47.0,110.0,0.0,183.0,311.0,2620.0,303.0,24057,16094,7963,24057,1307,2127,3235,2084,2778,1750,1704,2046,6249,777,30.3,24057,1357,229,177,181,56,714,0,7233,1328,837,1357,504,3013,194,12611,4529,873,884,1020,4856,449,2856,583,197,356,170,1416,134,24057.0,3759.0,1466.0,498.0,256.0,442.0,794.0,303.0,2772.0,953.0,252.0,266.0,0.0,1199.0,102.0,5504.0,1308.0,642.0,576.0,525.0,2246.0,207.0,4908.0,1496.0,268.0,663.0,236.0,2152.0,93.0,7079.0,1411.0,424.0,1017.0,547.0,3608.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,24057.0,3905.0,3905.0,247.0,3658.0,0.0,10244.0,10181.0,1006.0,9175.0,63.0,6334.0,6334.0,551.0,5783.0,0.0,3574.0,3271.0,157.0,3114.0,303.0,24057,1357,587,770,0,7233,3522,3517,194,12611,6286,5876,449,2856,1136,1586,134,24057,3759,2220,1236,303,2772,1471,1199,102,5504,2526,2771,207,11987,5279,6543,165,35,35,0,0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
