,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian employed population 16 years and over with earnings,"Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Management, business, and financial occupations:% Management occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Management, business, and financial occupations:% Business and financial operations occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Computer and mathematical occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Architecture and engineering occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Community and social service occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Legal occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Education, training, and library occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:% Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:% Health technologists and technicians",Civilian employed population 16 years and over with earnings% Service occupations:,Civilian employed population 16 years and over with earnings% Service occupations:% Healthcare support occupations,Civilian employed population 16 years and over with earnings% Service occupations:% Protective service occupations:,"Civilian employed population 16 years and over with earnings% Service occupations:% Protective service occupations:% Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings% Service occupations:% Protective service occupations:% Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings% Service occupations:% Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings% Service occupations:% Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings% Service occupations:% Personal care and service occupations,Civilian employed population 16 years and over with earnings% Sales and office occupations:,Civilian employed population 16 years and over with earnings% Sales and office occupations:% Sales and related occupations,Civilian employed population 16 years and over with earnings% Sales and office occupations:% Office and administrative support occupations,"Civilian employed population 16 years and over with earnings% Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings% Natural resources, construction, and maintenance occupations:% Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings% Natural resources, construction, and maintenance occupations:% Construction and extraction occupations","Civilian employed population 16 years and over with earnings% Natural resources, construction, and maintenance occupations:% Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings% Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings% Production, transportation, and material moving occupations:% Production occupations","Civilian employed population 16 years and over with earnings% Production, transportation, and material moving occupations:% Transportation occupations","Civilian employed population 16 years and over with earnings% Production, transportation, and material moving occupations:% Material moving occupations",Civilian employed population 16 years and over with earnings,Civilian employed population 16 years and over with earnings% Male:,"Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Management, business, and financial occupations:% Management occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Management, business, and financial occupations:% Business and financial operations occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Computer and mathematical occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Architecture and engineering occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Community and social service occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Legal occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Education, training, and library occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:% Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings% Male:% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:% Health technologists and technicians",Civilian employed population 16 years and over with earnings% Male:% Service occupations:,Civilian employed population 16 years and over with earnings% Male:% Service occupations:% Healthcare support occupations,Civilian employed population 16 years and over with earnings% Male:% Service occupations:% Protective service occupations:,"Civilian employed population 16 years and over with earnings% Male:% Service occupations:% Protective service occupations:% Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings% Male:% Service occupations:% Protective service occupations:% Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings% Male:% Service occupations:% Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings% Male:% Service occupations:% Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings% Male:% Service occupations:% Personal care and service occupations,Civilian employed population 16 years and over with earnings% Male:% Sales and office occupations:,Civilian employed population 16 years and over with earnings% Male:% Sales and office occupations:% Sales and related occupations,Civilian employed population 16 years and over with earnings% Male:% Sales and office occupations:% Office and administrative support occupations,"Civilian employed population 16 years and over with earnings% Male:% Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings% Male:% Natural resources, construction, and maintenance occupations:% Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings% Male:% Natural resources, construction, and maintenance occupations:% Construction and extraction occupations","Civilian employed population 16 years and over with earnings% Male:% Natural resources, construction, and maintenance occupations:% Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings% Male:% Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings% Male:% Production, transportation, and material moving occupations:% Production occupations","Civilian employed population 16 years and over with earnings% Male:% Production, transportation, and material moving occupations:% Transportation occupations","Civilian employed population 16 years and over with earnings% Male:% Production, transportation, and material moving occupations:% Material moving occupations",Civilian employed population 16 years and over with earnings% Female:,"Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Management, business, and financial occupations:","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Management, business, and financial occupations:% Management occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Management, business, and financial occupations:% Business and financial operations occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Computer and mathematical occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Architecture and engineering occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Computer, engineering, and science occupations:% Life, physical, and social science occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Community and social service occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Legal occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Education, training, and library occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Education, legal, community service, arts, and media occupations:% Arts, design, entertainment, sports, and media occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:% Health diagnosing and treating practitioners and other technical occupations","Civilian employed population 16 years and over with earnings% Female:% Management, business, science, and arts occupations:% Healthcare practitioners and technical occupations:% Health technologists and technicians",Civilian employed population 16 years and over with earnings% Female:% Service occupations:,Civilian employed population 16 years and over with earnings% Female:% Service occupations:% Healthcare support occupations,Civilian employed population 16 years and over with earnings% Female:% Service occupations:% Protective service occupations:,"Civilian employed population 16 years and over with earnings% Female:% Service occupations:% Protective service occupations:% Fire fighting and prevention, and other protective service workers including supervisors",Civilian employed population 16 years and over with earnings% Female:% Service occupations:% Protective service occupations:% Law enforcement workers including supervisors,Civilian employed population 16 years and over with earnings% Female:% Service occupations:% Food preparation and serving related occupations,Civilian employed population 16 years and over with earnings% Female:% Service occupations:% Building and grounds cleaning and maintenance occupations,Civilian employed population 16 years and over with earnings% Female:% Service occupations:% Personal care and service occupations,Civilian employed population 16 years and over with earnings% Female:% Sales and office occupations:,Civilian employed population 16 years and over with earnings% Female:% Sales and office occupations:% Sales and related occupations,Civilian employed population 16 years and over with earnings% Female:% Sales and office occupations:% Office and administrative support occupations,"Civilian employed population 16 years and over with earnings% Female:% Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over with earnings% Female:% Natural resources, construction, and maintenance occupations:% Farming, fishing, and forestry occupations","Civilian employed population 16 years and over with earnings% Female:% Natural resources, construction, and maintenance occupations:% Construction and extraction occupations","Civilian employed population 16 years and over with earnings% Female:% Natural resources, construction, and maintenance occupations:% Installation, maintenance, and repair occupations","Civilian employed population 16 years and over with earnings% Female:% Production, transportation, and material moving occupations:","Civilian employed population 16 years and over with earnings% Female:% Production, transportation, and material moving occupations:% Production occupations","Civilian employed population 16 years and over with earnings% Female:% Production, transportation, and material moving occupations:% Transportation occupations","Civilian employed population 16 years and over with earnings% Female:% Production, transportation, and material moving occupations:% Material moving occupations","Civilian employed White alone, not Hispanic or Latino population 16 years and over","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Male:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Male:% Management, business, science, and arts occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Male:% Service occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Male:% Sales and office occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Male:% Natural resources, construction, and maintenance occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Male:% Production, transportation, and material moving occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Female:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Female:% Management, business, science, and arts occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Female:% Service occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Female:% Sales and office occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Female:% Natural resources, construction, and maintenance occupations:","Civilian employed White alone, not Hispanic or Latino population 16 years and over% Female:% Production, transportation, and material moving occupations:",Civilian employed Hispanic or Latino population 16 years and over,Civilian employed Hispanic or Latino population 16 years and over% Male:,"Civilian employed Hispanic or Latino population 16 years and over% Male:% Management, business, science, and arts occupations:",Civilian employed Hispanic or Latino population 16 years and over% Male:% Service occupations:,Civilian employed Hispanic or Latino population 16 years and over% Male:% Sales and office occupations:,"Civilian employed Hispanic or Latino population 16 years and over% Male:% Natural resources, construction, and maintenance occupations:","Civilian employed Hispanic or Latino population 16 years and over% Male:% Production, transportation, and material moving occupations:",Civilian employed Hispanic or Latino population 16 years and over% Female:,"Civilian employed Hispanic or Latino population 16 years and over% Female:% Management, business, science, and arts occupations:",Civilian employed Hispanic or Latino population 16 years and over% Female:% Service occupations:,Civilian employed Hispanic or Latino population 16 years and over% Female:% Sales and office occupations:,"Civilian employed Hispanic or Latino population 16 years and over% Female:% Natural resources, construction, and maintenance occupations:","Civilian employed Hispanic or Latino population 16 years and over% Female:% Production, transportation, and material moving occupations:",Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,121,2,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,121,3,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,121,4,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,121,5,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,121,6,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,121,7,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,121,8,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,121,9,50891,71828,80532,86790,72925,79424,78291,75867,84517,58091,50861,102413,39368,57915,65564,76301,31230,23894,30419,47943,40872,61841,20795,22462,19142,37287,30496,40362,29733,.,29529,30692,27996,26908,30951,22732,50891,55357,82289,86898,100109,77946,90089,85472,76142,106048,68274,51575,111500,42496,58303,87261,101635,34381,26305,31881,56792,51313,71823,22110,25803,20779,40023,35002,41592,28816,.,29047,27760,28205,30267,30622,19427,48457,62307,75081,77286,65585,70867,70672,71899,70844,53526,50191,100216,36529,57607,62636,71627,24329,21576,29057,39513,32353,60683,17198,21643,18228,36470,21443,39521,45197,.,37219,45265,27442,26583,34665,30030,154580.0,76047.0,61695.0,4928.0,7829.0,810.0,785.0,78533.0,61329.0,3571.0,13125.0,155.0,353.0,33782.0,19184.0,6536.0,5619.0,1303.0,4949.0,777.0,14598.0,5634.0,7327.0,1481.0,0.0,156.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,121,10,71758,87228,90976,101340,61822,87334,86462,71374,110444,74994,49823,149209,30296,72121,102137,105540,45500,21008,.,52434,31566,86238,24490,21911,6006,49444,52917,45973,29807,.,29927,9331,32098,101089,30789,.,71758,89518,101168,101164,102273,80760,101608,86579,77417,121702,91877,61127,155392,31208,57805,106497,106752,.,56782,.,85534,32213,86238,31798,61497,55302,53464,52066,54322,29807,.,29927,9331,24469,101089,.,.,61717,74677,81507,96160,56861,74792,86250,68750,72865,64015,34226,120890,22184,81392,71771,80191,.,10951,.,2499,2499,.,9737,21499,5875,42443,53796,41557,.,.,.,.,32351,.,32351,.,48390.0,21469.0,17493.0,1015.0,2320.0,364.0,277.0,26921.0,20644.0,866.0,5253.0,0.0,158.0,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,121,11,38893,61370,66438,69425,62428,74811,73689,93814,62466,48517,37274,70485,40980,46184,70394,71295,46019,22247,38404,33762,30477,61732,21248,22388,20879,31820,24292,39023,21435,.,20137,26250,24901,25422,28038,23246,38893,35845,64038,64259,75725,61250,90929,82234,79396,106464,51387,23019,85288,46838,56134,72500,85375,.,25403,60602,49978,31748,61260,23395,25943,22467,31740,30029,39208,21269,.,19390,26250,26084,25657,28837,17333,40659,57067,68351,68322,68566,69520,71396,108421,57086,42959,42289,67162,40140,41899,70394,71059,46407,20383,31623,28548,27581,.,17229,21399,19654,32160,16930,38528,35969,.,35969,.,22823,14688,21954,.,17876.0,8558.0,6601.0,496.0,1082.0,145.0,234.0,9318.0,7642.0,437.0,1190.0,49.0,0.0,16170.0,9663.0,1735.0,3428.0,759.0,3346.0,395.0,6507.0,1445.0,4367.0,573.0,0.0,122.0,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20120.0,dc,0,121,12,51949,75393,87945,97207,85938,78380,75998,100079,83568,58303,55160,100896,45672,59830,72463,85391,35104,26143,31855,55412,55043,60861,20614,17430,22618,33254,20211,38960,45160,.,41733,46188,27953,11920,33565,16884,51949,60334,87055,97389,112472,87127,87941,75822,100079,110517,67476,50385,102604,50487,85478,121410,159315,120380,30519,30976,60138,57211,61047,23962,17451,21010,33919,31855,35092,41852,.,41733,55551,28225,11612,33989,16884,47066,61518,82140,78570,85411,75195,76059,.,70313,51544,57276,90906,38104,51277,63311,82627,9699,22510,33750,25426,21188,49750,18782,12470,23487,32519,11893,43976,46028,.,.,46028,27372,.,33079,.,26027.0,12692.0,10528.0,582.0,1330.0,132.0,120.0,13335.0,10508.0,534.0,2175.0,36.0,82.0,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20120.0,dc,0,121,13,35603,53374,63999,51148,75994,66279,70245,61710,7347,44246,44302,125235,37849,73071,31191,71925,17198,30150,21991,41297,39894,48969,14671,24923,20628,32334,13850,38774,38001,.,37765,50362,27495,26441,31150,21174,35603,36293,56438,49101,46413,66458,70796,90357,61268,.,50451,45441,156509,50590,15681,61040,61573,.,32117,31857,47594,42955,53984,11716,25250,36097,31606,15721,46465,39015,.,38080,51431,30347,30625,30814,19949,34834,52440,74139,61953,76866,55511,55170,.,7347,41976,44134,58625,30836,76998,24838,95230,16745,27707,19361,40176,35519,48344,15521,24647,11862,33189,13317,37564,33185,.,.,.,26644,26100,107769,.,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20120.0,dc,0,121,14,59173,73968,80011,85405,73352,80151,79273,67188,83834,60009,61659,100651,40541,56496,66094,66988,29577,21927,30375,81234,80643,98114,21034,21153,12152,41289,45450,40721,16866,.,16882,14886,31358,50047,23313,30109,59173,68432,82762,88803,100032,78897,85630,87372,66953,92231,70939,70625,100153,30942,51290,82102,87467,29577,21514,.,81309,80588,98814,21227,20914,11545,50595,62458,42110,16587,.,16603,14886,24886,50484,23313,23454,52449,61780,70288,71477,66250,70497,65202,85682,72384,55598,60394,102128,41999,60029,59937,59937,.,22500,30375,62369,82889,62141,20159,21191,43160,40309,40905,37057,84375,.,84375,.,31779,32252,.,.,60859.0,32335.0,26297.0,2676.0,3039.0,169.0,154.0,28524.0,22253.0,1642.0,4446.0,70.0,113.0,10545.0,6748.0,3249.0,1712.0,364.0,1355.0,68.0,3797.0,1700.0,1751.0,346.0,0.0,0.0,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
