,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 15 years and over in the United States,Population 15 years and over in the United States%Never married,"Population 15 years and over in the United States%Now married, except separated",Population 15 years and over in the United States%Divorced,Population 15 years and over in the United States%Separated,Population 15 years and over in the United States%Widowed,Population 15 years and over in the United States% Same house:,Population 15 years and over in the United States% Same house:% Never married,"Population 15 years and over in the United States% Same house:% Now married, except separated",Population 15 years and over in the United States% Same house:% Divorced,Population 15 years and over in the United States% Same house:% Separated,Population 15 years and over in the United States% Same house:% Widowed,Population 15 years and over in the United States% Moved within same county:,Population 15 years and over in the United States% Moved within same county:% Never married,"Population 15 years and over in the United States% Moved within same county:% Now married, except separated",Population 15 years and over in the United States% Moved within same county:% Divorced,Population 15 years and over in the United States% Moved within same county:% Separated,Population 15 years and over in the United States% Moved within same county:% Widowed,Population 15 years and over in the United States% Moved to different county within same state:,Population 15 years and over in the United States% Moved to different county within same state:% Never married,"Population 15 years and over in the United States% Moved to different county within same state:% Now married, except separated",Population 15 years and over in the United States% Moved to different county within same state:% Divorced,Population 15 years and over in the United States% Moved to different county within same state:% Separated,Population 15 years and over in the United States% Moved to different county within same state:% Widowed,Population 15 years and over in the United States% Moved to different state:,Population 15 years and over in the United States% Moved to different state:% Never married,"Population 15 years and over in the United States% Moved to different state:% Now married, except separated",Population 15 years and over in the United States% Moved to different state:% Divorced,Population 15 years and over in the United States% Moved to different state:% Separated,Population 15 years and over in the United States% Moved to different state:% Widowed,Population 25 years and over in the United States,Population 25 years and over in the United States%Less than high school graduate,Population 25 years and over in the United States%High school graduate (includes equivalency),Population 25 years and over in the United States%Some college or associate's degree,Population 25 years and over in the United States%Bachelor's degree,Population 25 years and over in the United States%Graduate or professional degree,Population 25 years and over in the United States% Same house:,Population 25 years and over in the United States% Same house:% Less than high school graduate,Population 25 years and over in the United States% Same house:% High school graduate (includes equivalency),Population 25 years and over in the United States% Same house:% Some college or associate's degree,Population 25 years and over in the United States% Same house:% Bachelor's degree,Population 25 years and over in the United States% Same house:% Graduate or professional degree,Population 25 years and over in the United States% Moved within same county:,Population 25 years and over in the United States% Moved within same county:% Less than high school graduate,Population 25 years and over in the United States% Moved within same county:% High school graduate (includes equivalency),Population 25 years and over in the United States% Moved within same county:% Some college or associate's degree,Population 25 years and over in the United States% Moved within same county:% Bachelor's degree,Population 25 years and over in the United States% Moved within same county:% Graduate or professional degree,Population 25 years and over in the United States% Moved to different county within same state:,Population 25 years and over in the United States% Moved to different county within same state:% Less than high school graduate,Population 25 years and over in the United States% Moved to different county within same state:% High school graduate (includes equivalency),Population 25 years and over in the United States% Moved to different county within same state:% Some college or associate's degree,Population 25 years and over in the United States% Moved to different county within same state:% Bachelor's degree,Population 25 years and over in the United States% Moved to different county within same state:% Graduate or professional degree,Population 25 years and over in the United States% Moved to different state:,Population 25 years and over in the United States% Moved to different state:% Less than high school graduate,Population 25 years and over in the United States% Moved to different state:% High school graduate (includes equivalency),Population 25 years and over in the United States% Moved to different state:% Some college or associate's degree,Population 25 years and over in the United States% Moved to different state:% Bachelor's degree,Population 25 years and over in the United States% Moved to different state:% Graduate or professional degree,Population 15 years and over in the United States,Population 15 years and over in the United States%No income,Population 15 years and over in the United States%With income:,"Population 15 years and over in the United States%$1 to $9,999 or loss","Population 15 years and over in the United States%$10,000 to $14,999","Population 15 years and over in the United States%$15,000 to $24,999","Population 15 years and over in the United States%$25,000 to $34,999","Population 15 years and over in the United States%$35,000 to $49,999","Population 15 years and over in the United States%$50,000 to $64,999","Population 15 years and over in the United States%$65,000 to $74,999","Population 15 years and over in the United States%$75,000 or more",Population 15 years and over in the United States% Same house:,Population 15 years and over in the United States% Same house:% No income,Population 15 years and over in the United States% Same house:% With income:,"Population 15 years and over in the United States% Same house:% With income:% $1 to $9,999 or loss","Population 15 years and over in the United States% Same house:% With income:% $10,000 to $14,999","Population 15 years and over in the United States% Same house:% With income:% $15,000 to $24,999","Population 15 years and over in the United States% Same house:% With income:% $25,000 to $34,999","Population 15 years and over in the United States% Same house:% With income:% $35,000 to $49,999","Population 15 years and over in the United States% Same house:% With income:% $50,000 to $64,999","Population 15 years and over in the United States% Same house:% With income:% $65,000 to $74,999","Population 15 years and over in the United States% Same house:% With income:% $75,000 or more",Population 15 years and over in the United States% Moved within same county:,Population 15 years and over in the United States% Moved within same county:% No income,Population 15 years and over in the United States% Moved within same county:% With income:,"Population 15 years and over in the United States% Moved within same county:% With income:% $1 to $9,999 or loss","Population 15 years and over in the United States% Moved within same county:% With income:% $10,000 to $14,999","Population 15 years and over in the United States% Moved within same county:% With income:% $15,000 to $24,999","Population 15 years and over in the United States% Moved within same county:% With income:% $25,000 to $34,999","Population 15 years and over in the United States% Moved within same county:% With income:% $35,000 to $49,999","Population 15 years and over in the United States% Moved within same county:% With income:% $50,000 to $64,999","Population 15 years and over in the United States% Moved within same county:% With income:% $65,000 to $74,999","Population 15 years and over in the United States% Moved within same county:% With income:% $75,000 or more",Population 15 years and over in the United States% Moved to different county within same state:,Population 15 years and over in the United States% Moved to different county within same state:% No income,Population 15 years and over in the United States% Moved to different county within same state:% With income:,"Population 15 years and over in the United States% Moved to different county within same state:% With income:% $1 to $9,999 or loss","Population 15 years and over in the United States% Moved to different county within same state:% With income:% $10,000 to $14,999","Population 15 years and over in the United States% Moved to different county within same state:% With income:% $15,000 to $24,999","Population 15 years and over in the United States% Moved to different county within same state:% With income:% $25,000 to $34,999","Population 15 years and over in the United States% Moved to different county within same state:% With income:% $35,000 to $49,999","Population 15 years and over in the United States% Moved to different county within same state:% With income:% $50,000 to $64,999","Population 15 years and over in the United States% Moved to different county within same state:% With income:% $65,000 to $74,999","Population 15 years and over in the United States% Moved to different county within same state:% With income:% $75,000 or more",Population 15 years and over in the United States% Moved to different state:,Population 15 years and over in the United States% Moved to different state:% No income,Population 15 years and over in the United States% Moved to different state:% With income:,"Population 15 years and over in the United States% Moved to different state:% With income:% $1 to $9,999 or loss","Population 15 years and over in the United States% Moved to different state:% With income:% $10,000 to $14,999","Population 15 years and over in the United States% Moved to different state:% With income:% $15,000 to $24,999","Population 15 years and over in the United States% Moved to different state:% With income:% $25,000 to $34,999","Population 15 years and over in the United States% Moved to different state:% With income:% $35,000 to $49,999","Population 15 years and over in the United States% Moved to different state:% With income:% $50,000 to $64,999","Population 15 years and over in the United States% Moved to different state:% With income:% $65,000 to $74,999","Population 15 years and over in the United States% Moved to different state:% With income:% $75,000 or more",Total living in area 1 year ago:,Total living in area 1 year ago:%Same house,Total living in area 1 year ago:%Moved within same county,Total living in area 1 year ago:%Moved to different county within same state,Total living in area 1 year ago:%Moved to different state,Population 1 year and over in the United States for whom poverty status is determined,Population 1 year and over in the United States for whom poverty status is determined%Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined%100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined%At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Same house:,Population 1 year and over in the United States for whom poverty status is determined% Same house:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Same house:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Same house:% At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:% At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:% At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:% At or above 150 percent of the poverty level,Population 1 year and over in households in the United States,Population 1 year and over in households in the United States%Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States%Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Same house:,Population 1 year and over in households in the United States% Same house:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Same house:% Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Moved within same county:,Population 1 year and over in households in the United States% Moved within same county:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Moved within same county:% Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Moved to different county within same state:,Population 1 year and over in households in the United States% Moved to different county within same state:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Moved to different county within same state:% Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Moved to different state:,Population 1 year and over in households in the United States% Moved to different state:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Moved to different state:% Householder lived in renter-occupied housing units,Population 15 years and over in the United States,Population 15 years and over in the United States%Never married,"Population 15 years and over in the United States%Now married, except separated",Population 15 years and over in the United States%Divorced or separated,Population 15 years and over in the United States%Widowed,Population 15 years and over in the United States% Same house:,Population 15 years and over in the United States% Same house:% Never married,"Population 15 years and over in the United States% Same house:% Now married, except separated",Population 15 years and over in the United States% Same house:% Divorced or separated,Population 15 years and over in the United States% Same house:% Widowed,Population 15 years and over in the United States% Moved within same county:,Population 15 years and over in the United States% Moved within same county:% Never married,"Population 15 years and over in the United States% Moved within same county:% Now married, except separated",Population 15 years and over in the United States% Moved within same county:% Divorced or separated,Population 15 years and over in the United States% Moved within same county:% Widowed,Population 15 years and over in the United States% Moved to different county within same state:,Population 15 years and over in the United States% Moved to different county within same state:% Never married,"Population 15 years and over in the United States% Moved to different county within same state:% Now married, except separated",Population 15 years and over in the United States% Moved to different county within same state:% Divorced or separated,Population 15 years and over in the United States% Moved to different county within same state:% Widowed,Population 15 years and over in the United States% Moved to different state:,Population 15 years and over in the United States% Moved to different state:% Never married,"Population 15 years and over in the United States% Moved to different state:% Now married, except separated",Population 15 years and over in the United States% Moved to different state:% Divorced or separated,Population 15 years and over in the United States% Moved to different state:% Widowed,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,2,6,512976.0,285463.0,134626.0,52082.0,14918.0,25887.0,410913.0,216814.0,113317.0,44750.0,11683.0,24349.0,53496.0,38071.0,9066.0,3618.0,1715.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,48567.0,30578.0,12243.0,3714.0,1520.0,512.0,419779.0,53990.0,86315.0,74421.0,94964.0,110089.0,343903.0,45815.0,72810.0,62473.0,72927.0,89878.0,39292.0,4226.0,7762.0,4933.0,11593.0,10778.0,0.0,0.0,0.0,0.0,0.0,0.0,36584.0,3949.0,5743.0,7015.0,10444.0,9433.0,512976.0,71655.0,441321.0,85509.0,36327.0,49207.0,44713.0,58253.0,46056.0,21351.0,99905.0,410913.0,57260.0,353653.0,65722.0,30540.0,37942.0,36675.0,44294.0,35619.0,17723.0,85138.0,53496.0,7850.0,45646.0,11169.0,2686.0,4877.0,3744.0,7941.0,4661.0,1856.0,8712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48567.0,6545.0,42022.0,8618.0,3101.0,6388.0,4294.0,6018.0,5776.0,1772.0,6055.0,36010.0,36545.0,35893.0,.,31562.0,563810.0,105952.0,41126.0,416732.0,454847.0,77381.0,32758.0,344708.0,58642.0,19063.0,3983.0,35596.0,0.0,0.0,0.0,0.0,50321.0,9508.0,4385.0,36428.0,557238.0,250226.0,307012.0,449194.0,220473.0,228721.0,58190.0,12774.0,45416.0,0.0,0.0,0.0,49854.0,16979.0,32875.0,512976.0,285463.0,134626.0,67000.0,25887.0,410913.0,216814.0,113317.0,56433.0,24349.0,53496.0,38071.0,9066.0,5333.0,1026.0,0.0,0.0,0.0,0.0,0.0,48567.0,30578.0,12243.0,5234.0,512.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,2,7,512976.0,285463.0,134626.0,52082.0,14918.0,25887.0,410913.0,216814.0,113317.0,44750.0,11683.0,24349.0,53496.0,38071.0,9066.0,3618.0,1715.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,48567.0,30578.0,12243.0,3714.0,1520.0,512.0,419779.0,53990.0,86315.0,74421.0,94964.0,110089.0,343903.0,45815.0,72810.0,62473.0,72927.0,89878.0,39292.0,4226.0,7762.0,4933.0,11593.0,10778.0,0.0,0.0,0.0,0.0,0.0,0.0,36584.0,3949.0,5743.0,7015.0,10444.0,9433.0,512976.0,71655.0,441321.0,85509.0,36327.0,49207.0,44713.0,58253.0,46056.0,21351.0,99905.0,410913.0,57260.0,353653.0,65722.0,30540.0,37942.0,36675.0,44294.0,35619.0,17723.0,85138.0,53496.0,7850.0,45646.0,11169.0,2686.0,4877.0,3744.0,7941.0,4661.0,1856.0,8712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48567.0,6545.0,42022.0,8618.0,3101.0,6388.0,4294.0,6018.0,5776.0,1772.0,6055.0,36010.0,36545.0,35893.0,.,31562.0,563810.0,105952.0,41126.0,416732.0,454847.0,77381.0,32758.0,344708.0,58642.0,19063.0,3983.0,35596.0,0.0,0.0,0.0,0.0,50321.0,9508.0,4385.0,36428.0,557238.0,250226.0,307012.0,449194.0,220473.0,228721.0,58190.0,12774.0,45416.0,0.0,0.0,0.0,49854.0,16979.0,32875.0,512976.0,285463.0,134626.0,67000.0,25887.0,410913.0,216814.0,113317.0,56433.0,24349.0,53496.0,38071.0,9066.0,5333.0,1026.0,0.0,0.0,0.0,0.0,0.0,48567.0,30578.0,12243.0,5234.0,512.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,2,8,512976.0,285463.0,134626.0,52082.0,14918.0,25887.0,410913.0,216814.0,113317.0,44750.0,11683.0,24349.0,53496.0,38071.0,9066.0,3618.0,1715.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,48567.0,30578.0,12243.0,3714.0,1520.0,512.0,419779.0,53990.0,86315.0,74421.0,94964.0,110089.0,343903.0,45815.0,72810.0,62473.0,72927.0,89878.0,39292.0,4226.0,7762.0,4933.0,11593.0,10778.0,0.0,0.0,0.0,0.0,0.0,0.0,36584.0,3949.0,5743.0,7015.0,10444.0,9433.0,512976.0,71655.0,441321.0,85509.0,36327.0,49207.0,44713.0,58253.0,46056.0,21351.0,99905.0,410913.0,57260.0,353653.0,65722.0,30540.0,37942.0,36675.0,44294.0,35619.0,17723.0,85138.0,53496.0,7850.0,45646.0,11169.0,2686.0,4877.0,3744.0,7941.0,4661.0,1856.0,8712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48567.0,6545.0,42022.0,8618.0,3101.0,6388.0,4294.0,6018.0,5776.0,1772.0,6055.0,36010.0,36545.0,35893.0,.,31562.0,563810.0,105952.0,41126.0,416732.0,454847.0,77381.0,32758.0,344708.0,58642.0,19063.0,3983.0,35596.0,0.0,0.0,0.0,0.0,50321.0,9508.0,4385.0,36428.0,557238.0,250226.0,307012.0,449194.0,220473.0,228721.0,58190.0,12774.0,45416.0,0.0,0.0,0.0,49854.0,16979.0,32875.0,512976.0,285463.0,134626.0,67000.0,25887.0,410913.0,216814.0,113317.0,56433.0,24349.0,53496.0,38071.0,9066.0,5333.0,1026.0,0.0,0.0,0.0,0.0,0.0,48567.0,30578.0,12243.0,5234.0,512.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20100.0,dc,0,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20100.0,dc,0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20100.0,dc,0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20100.0,dc,0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
