,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,"Full-time, year-round civilian employed population 16 years and over% Veterinarians","Full-time, year-round civilian employed population 16 years and over% Registered nurses","Full-time, year-round civilian employed population 16 years and over% Nurse anesthetists","Full-time, year-round civilian employed population 16 years and over% Nurse midwives","Full-time, year-round civilian employed population 16 years and over% Nurse practitioners","Full-time, year-round civilian employed population 16 years and over% Health diagnosing and treating practitioners, all other","Full-time, year-round civilian employed population 16 years and over% Clinical laboratory technologists and technicians","Full-time, year-round civilian employed population 16 years and over% Dental hygienists","Full-time, year-round civilian employed population 16 years and over% Diagnostic related technologists and technicians","Full-time, year-round civilian employed population 16 years and over% Emergency medical technicians and paramedics","Full-time, year-round civilian employed population 16 years and over% Health practitioner support technologists and technicians","Full-time, year-round civilian employed population 16 years and over% Licensed practical and licensed vocational nurses","Full-time, year-round civilian employed population 16 years and over% Medical records and health information technicians","Full-time, year-round civilian employed population 16 years and over% Opticians, dispensing","Full-time, year-round civilian employed population 16 years and over% Miscellaneous health technologists and technicians","Full-time, year-round civilian employed population 16 years and over% Other healthcare practitioners and technical occupations","Full-time, year-round civilian employed population 16 years and over% Nursing, psychiatric, and home health aides","Full-time, year-round civilian employed population 16 years and over% Occupational therapy assistants and aides","Full-time, year-round civilian employed population 16 years and over% Physical therapist assistants and aides","Full-time, year-round civilian employed population 16 years and over% Massage therapists","Full-time, year-round civilian employed population 16 years and over% Dental assistants","Full-time, year-round civilian employed population 16 years and over% Medical assistants","Full-time, year-round civilian employed population 16 years and over% Medical transcriptionists","Full-time, year-round civilian employed population 16 years and over% Pharmacy aides","Full-time, year-round civilian employed population 16 years and over% Veterinary assistants and laboratory animal caretakers","Full-time, year-round civilian employed population 16 years and over% Phlebotomists","Full-time, year-round civilian employed population 16 years and over% Healthcare support workers, all other, including medical equipment preparers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of correctional officers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of police and detectives","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of fire fighting and prevention workers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of protective service workers, all other","Full-time, year-round civilian employed population 16 years and over% Firefighters","Full-time, year-round civilian employed population 16 years and over% Fire inspectors","Full-time, year-round civilian employed population 16 years and over% Bailiffs, correctional officers, and jailers","Full-time, year-round civilian employed population 16 years and over% Detectives and criminal investigators","Full-time, year-round civilian employed population 16 years and over% Fish and game wardens","Full-time, year-round civilian employed population 16 years and over% Parking enforcement workers","Full-time, year-round civilian employed population 16 years and over% Police and sheriff's patrol officers","Full-time, year-round civilian employed population 16 years and over% Transit and railroad police","Full-time, year-round civilian employed population 16 years and over% Animal control workers","Full-time, year-round civilian employed population 16 years and over% Private detectives and investigators","Full-time, year-round civilian employed population 16 years and over% Security guards and gaming surveillance officers","Full-time, year-round civilian employed population 16 years and over% Crossing guards","Full-time, year-round civilian employed population 16 years and over% Transportation security screeners","Full-time, year-round civilian employed population 16 years and over% Lifeguards and other recreational, and all other protective service workers","Full-time, year-round civilian employed population 16 years and over% Chefs and head cooks","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of food preparation and serving workers","Full-time, year-round civilian employed population 16 years and over% Cooks","Full-time, year-round civilian employed population 16 years and over% Food preparation workers","Full-time, year-round civilian employed population 16 years and over% Bartenders","Full-time, year-round civilian employed population 16 years and over% Combined food preparation and serving workers, including fast food","Full-time, year-round civilian employed population 16 years and over% Counter attendants, cafeteria, food concession, and coffee shop","Full-time, year-round civilian employed population 16 years and over% Waiters and waitresses","Full-time, year-round civilian employed population 16 years and over% Food servers, nonrestaurant","Full-time, year-round civilian employed population 16 years and over% Dining room and cafeteria attendants and bartender helpers","Full-time, year-round civilian employed population 16 years and over% Dishwashers","Full-time, year-round civilian employed population 16 years and over% Hosts and hostesses, restaurant, lounge, and coffee shop","Full-time, year-round civilian employed population 16 years and over% Food preparation and serving related workers, all other","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of housekeeping and janitorial workers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of landscaping, lawn service, and groundskeeping workers","Full-time, year-round civilian employed population 16 years and over% Janitors and building cleaners","Full-time, year-round civilian employed population 16 years and over% Maids and housekeeping cleaners","Full-time, year-round civilian employed population 16 years and over% Pest control workers","Full-time, year-round civilian employed population 16 years and over% Grounds maintenance workers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of gaming workers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of personal service workers","Full-time, year-round civilian employed population 16 years and over% Animal trainers","Full-time, year-round civilian employed population 16 years and over% Nonfarm animal caretakers","Full-time, year-round civilian employed population 16 years and over% Gaming services workers","Full-time, year-round civilian employed population 16 years and over% Motion picture projectionists","Full-time, year-round civilian employed population 16 years and over% Ushers, lobby attendants, and ticket takers","Full-time, year-round civilian employed population 16 years and over% Miscellaneous entertainment attendants and related workers","Full-time, year-round civilian employed population 16 years and over% Embalmers and funeral attendants","Full-time, year-round civilian employed population 16 years and over% Morticians, undertakers, and funeral directors","Full-time, year-round civilian employed population 16 years and over% Barbers","Full-time, year-round civilian employed population 16 years and over% Hairdressers, hairstylists, and cosmetologists","Full-time, year-round civilian employed population 16 years and over% Miscellaneous personal appearance workers","Full-time, year-round civilian employed population 16 years and over% Baggage porters, bellhops, and concierges","Full-time, year-round civilian employed population 16 years and over% Tour and travel guides","Full-time, year-round civilian employed population 16 years and over% Childcare workers","Full-time, year-round civilian employed population 16 years and over% Personal care aides","Full-time, year-round civilian employed population 16 years and over% Recreation and fitness workers","Full-time, year-round civilian employed population 16 years and over% Residential advisors","Full-time, year-round civilian employed population 16 years and over% Personal care and service workers, all other","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of retail sales workers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of non-retail sales workers","Full-time, year-round civilian employed population 16 years and over% Cashiers","Full-time, year-round civilian employed population 16 years and over% Counter and rental clerks","Full-time, year-round civilian employed population 16 years and over% Parts salespersons","Full-time, year-round civilian employed population 16 years and over% Retail salespersons","Full-time, year-round civilian employed population 16 years and over% Advertising sales agents","Full-time, year-round civilian employed population 16 years and over% Insurance sales agents","Full-time, year-round civilian employed population 16 years and over% Securities, commodities, and financial services sales agents","Full-time, year-round civilian employed population 16 years and over% Travel agents","Full-time, year-round civilian employed population 16 years and over% Sales representatives, services, all other","Full-time, year-round civilian employed population 16 years and over% Sales representatives, wholesale and manufacturing","Full-time, year-round civilian employed population 16 years and over% Models, demonstrators, and product promoters","Full-time, year-round civilian employed population 16 years and over% Real estate brokers and sales agents","Full-time, year-round civilian employed population 16 years and over% Sales engineers","Full-time, year-round civilian employed population 16 years and over% Telemarketers","Full-time, year-round civilian employed population 16 years and over% Door-to-door sales workers, news and street vendors, and related workers","Full-time, year-round civilian employed population 16 years and over% Sales and related workers, all other","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of office and administrative support workers","Full-time, year-round civilian employed population 16 years and over% Switchboard operators, including answering service","Full-time, year-round civilian employed population 16 years and over% Telephone operators","Full-time, year-round civilian employed population 16 years and over% Communications equipment operators, all other","Full-time, year-round civilian employed population 16 years and over% Bill and account collectors","Full-time, year-round civilian employed population 16 years and over% Billing and posting clerks","Full-time, year-round civilian employed population 16 years and over% Bookkeeping, accounting, and auditing clerks","Full-time, year-round civilian employed population 16 years and over% Gaming cage workers","Full-time, year-round civilian employed population 16 years and over% Payroll and timekeeping clerks","Full-time, year-round civilian employed population 16 years and over% Procurement clerks","Full-time, year-round civilian employed population 16 years and over% Tellers","Full-time, year-round civilian employed population 16 years and over% Financial clerks, all other","Full-time, year-round civilian employed population 16 years and over% Brokerage clerks","Full-time, year-round civilian employed population 16 years and over% Correspondence clerks","Full-time, year-round civilian employed population 16 years and over% Court, municipal, and license clerks","Full-time, year-round civilian employed population 16 years and over% Credit authorizers, checkers, and clerks","Full-time, year-round civilian employed population 16 years and over% Customer service representatives","Full-time, year-round civilian employed population 16 years and over% Eligibility interviewers, government programs","Full-time, year-round civilian employed population 16 years and over% File clerks","Full-time, year-round civilian employed population 16 years and over% Hotel, motel, and resort desk clerks","Full-time, year-round civilian employed population 16 years and over% Interviewers, except eligibility and loan","Full-time, year-round civilian employed population 16 years and over% Library assistants, clerical","Full-time, year-round civilian employed population 16 years and over% Loan interviewers and clerks","Full-time, year-round civilian employed population 16 years and over% New accounts clerks","Full-time, year-round civilian employed population 16 years and over% Order clerks","Full-time, year-round civilian employed population 16 years and over% Human resources assistants, except payroll and timekeeping","Full-time, year-round civilian employed population 16 years and over% Receptionists and information clerks","Full-time, year-round civilian employed population 16 years and over% Reservation and transportation ticket agents and travel clerks","Full-time, year-round civilian employed population 16 years and over% Information and record clerks, all other","Full-time, year-round civilian employed population 16 years and over% Cargo and freight agents","Full-time, year-round civilian employed population 16 years and over% Couriers and messengers","Full-time, year-round civilian employed population 16 years and over% Dispatchers","Full-time, year-round civilian employed population 16 years and over% Meter readers, utilities","Full-time, year-round civilian employed population 16 years and over% Postal service clerks","Full-time, year-round civilian employed population 16 years and over% Postal service mail carriers","Full-time, year-round civilian employed population 16 years and over% Postal service mail sorters, processors, and processing machine operators","Full-time, year-round civilian employed population 16 years and over% Production, planning, and expediting clerks","Full-time, year-round civilian employed population 16 years and over% Shipping, receiving, and traffic clerks","Full-time, year-round civilian employed population 16 years and over% Stock clerks and order fillers","Full-time, year-round civilian employed population 16 years and over% Weighers, measurers, checkers, and samplers, recordkeeping","Full-time, year-round civilian employed population 16 years and over% Secretaries and administrative assistants","Full-time, year-round civilian employed population 16 years and over% Computer operators","Full-time, year-round civilian employed population 16 years and over% Data entry keyers","Full-time, year-round civilian employed population 16 years and over% Word processors and typists","Full-time, year-round civilian employed population 16 years and over% Desktop publishers","Full-time, year-round civilian employed population 16 years and over% Insurance claims and policy processing clerks","Full-time, year-round civilian employed population 16 years and over% Mail clerks and mail machine operators, except postal service","Full-time, year-round civilian employed population 16 years and over% Office clerks, general","Full-time, year-round civilian employed population 16 years and over% Office machine operators, except computer","Full-time, year-round civilian employed population 16 years and over% Proofreaders and copy markers","Full-time, year-round civilian employed population 16 years and over% Statistical assistants","Full-time, year-round civilian employed population 16 years and over% Office and administrative support workers, all other","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of farming, fishing, and forestry workers","Full-time, year-round civilian employed population 16 years and over% Agricultural inspectors","Full-time, year-round civilian employed population 16 years and over% Animal breeders","Full-time, year-round civilian employed population 16 years and over% Graders and sorters, agricultural products","Full-time, year-round civilian employed population 16 years and over% Miscellaneous agricultural workers","Full-time, year-round civilian employed population 16 years and over% Fishing and hunting workers","Full-time, year-round civilian employed population 16 years and over% Forest and conservation workers","Full-time, year-round civilian employed population 16 years and over% Logging workers","Full-time, year-round civilian employed population 16 years and over% First-line supervisors of construction trades and extraction workers","Full-time, year-round civilian employed population 16 years and over% Boilermakers","Full-time, year-round civilian employed population 16 years and over% Brickmasons, blockmasons, and stonemasons","Full-time, year-round civilian employed population 16 years and over% Carpenters","Full-time, year-round civilian employed population 16 years and over% Carpet, floor, and tile installers and finishers","Full-time, year-round civilian employed population 16 years and over% Cement masons, concrete finishers, and terrazzo workers","Full-time, year-round civilian employed population 16 years and over% Construction laborers","Full-time, year-round civilian employed population 16 years and over% Paving, surfacing, and tamping equipment operators","Full-time, year-round civilian employed population 16 years and over% Operating engineers and other construction equipment operators, including pile-driver operators","Full-time, year-round civilian employed population 16 years and over% Drywall installers, ceiling tile installers, and tapers","Full-time, year-round civilian employed population 16 years and over% Electricians","Full-time, year-round civilian employed population 16 years and over% Glaziers","Full-time, year-round civilian employed population 16 years and over% Insulation workers",Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,136,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,136,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,136,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,136,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,136,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,136,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,136,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,136,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,136,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20100.0,dc,0,136,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20100.0,dc,0,136,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20100.0,dc,0,136,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20100.0,dc,0,136,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
