,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 1 year and over,Population 1 year and over%1 to 4 years,Population 1 year and over%5 to 17 years,Population 1 year and over%18 and 19 years,Population 1 year and over%20 to 24 years,Population 1 year and over%25 to 29 years,Population 1 year and over%30 to 34 years,Population 1 year and over%35 to 39 years,Population 1 year and over%40 to 44 years,Population 1 year and over%45 to 49 years,Population 1 year and over%50 to 54 years,Population 1 year and over%55 to 59 years,Population 1 year and over%60 to 64 years,Population 1 year and over%65 to 69 years,Population 1 year and over%70 to 74 years,Population 1 year and over%75 years and over,Population 1 year and over% Same house:,Population 1 year and over% Same house:% 1 to 4 years,Population 1 year and over% Same house:% 5 to 17 years,Population 1 year and over% Same house:% 18 and 19 years,Population 1 year and over% Same house:% 20 to 24 years,Population 1 year and over% Same house:% 25 to 29 years,Population 1 year and over% Same house:% 30 to 34 years,Population 1 year and over% Same house:% 35 to 39 years,Population 1 year and over% Same house:% 40 to 44 years,Population 1 year and over% Same house:% 45 to 49 years,Population 1 year and over% Same house:% 50 to 54 years,Population 1 year and over% Same house:% 55 to 59 years,Population 1 year and over% Same house:% 60 to 64 years,Population 1 year and over% Same house:% 65 to 69 years,Population 1 year and over% Same house:% 70 to 74 years,Population 1 year and over% Same house:% 75 years and over,Population 1 year and over% Moved within same municipio:,Population 1 year and over% Moved within same municipio:% 1 to 4 years,Population 1 year and over% Moved within same municipio:% 5 to 17 years,Population 1 year and over% Moved within same municipio:% 18 and 19 years,Population 1 year and over% Moved within same municipio:% 20 to 24 years,Population 1 year and over% Moved within same municipio:% 25 to 29 years,Population 1 year and over% Moved within same municipio:% 30 to 34 years,Population 1 year and over% Moved within same municipio:% 35 to 39 years,Population 1 year and over% Moved within same municipio:% 40 to 44 years,Population 1 year and over% Moved within same municipio:% 45 to 49 years,Population 1 year and over% Moved within same municipio:% 50 to 54 years,Population 1 year and over% Moved within same municipio:% 55 to 59 years,Population 1 year and over% Moved within same municipio:% 60 to 64 years,Population 1 year and over% Moved within same municipio:% 65 to 69 years,Population 1 year and over% Moved within same municipio:% 70 to 74 years,Population 1 year and over% Moved within same municipio:% 75 years and over,Population 1 year and over% Moved to different municipio:,Population 1 year and over% Moved to different municipio:% 1 to 4 years,Population 1 year and over% Moved to different municipio:% 5 to 17 years,Population 1 year and over% Moved to different municipio:% 18 and 19 years,Population 1 year and over% Moved to different municipio:% 20 to 24 years,Population 1 year and over% Moved to different municipio:% 25 to 29 years,Population 1 year and over% Moved to different municipio:% 30 to 34 years,Population 1 year and over% Moved to different municipio:% 35 to 39 years,Population 1 year and over% Moved to different municipio:% 40 to 44 years,Population 1 year and over% Moved to different municipio:% 45 to 49 years,Population 1 year and over% Moved to different municipio:% 50 to 54 years,Population 1 year and over% Moved to different municipio:% 55 to 59 years,Population 1 year and over% Moved to different municipio:% 60 to 64 years,Population 1 year and over% Moved to different municipio:% 65 to 69 years,Population 1 year and over% Moved to different municipio:% 70 to 74 years,Population 1 year and over% Moved to different municipio:% 75 years and over,Population 1 year and over% Moved to the United States:,Population 1 year and over% Moved to the United States:% 1 to 4 years,Population 1 year and over% Moved to the United States:% 5 to 17 years,Population 1 year and over% Moved to the United States:% 18 and 19 years,Population 1 year and over% Moved to the United States:% 20 to 24 years,Population 1 year and over% Moved to the United States:% 25 to 29 years,Population 1 year and over% Moved to the United States:% 30 to 34 years,Population 1 year and over% Moved to the United States:% 35 to 39 years,Population 1 year and over% Moved to the United States:% 40 to 44 years,Population 1 year and over% Moved to the United States:% 45 to 49 years,Population 1 year and over% Moved to the United States:% 50 to 54 years,Population 1 year and over% Moved to the United States:% 55 to 59 years,Population 1 year and over% Moved to the United States:% 60 to 64 years,Population 1 year and over% Moved to the United States:% 65 to 69 years,Population 1 year and over% Moved to the United States:% 70 to 74 years,Population 1 year and over% Moved to the United States:% 75 years and over,Total living in area 1 year ago:,Total living in area 1 year ago:%Same house,Total living in area 1 year ago:%Moved within same municipio,Total living in area 1 year ago:%Moved to different municipio,Total living in area 1 year ago:%Moved to the United States,Population 1 year and over,Population 1 year and over%Male,Population 1 year and over%Female,Population 1 year and over% Same house:,Population 1 year and over% Same house:% Male,Population 1 year and over% Same house:% Female,Population 1 year and over% Moved within same municipio:,Population 1 year and over% Moved within same municipio:% Male,Population 1 year and over% Moved within same municipio:% Female,Population 1 year and over% Moved to different municipio:,Population 1 year and over% Moved to different municipio:% Male,Population 1 year and over% Moved to different municipio:% Female,Population 1 year and over% Moved to the United States:,Population 1 year and over% Moved to the United States:% Male,Population 1 year and over% Moved to the United States:% Female,White alone population 1 year and over,White alone population 1 year and over% Same house,White alone population 1 year and over% Moved within same municipio,White alone population 1 year and over% Moved to different municipio,White alone population 1 year and over% Moved to the United States,Black or African American alone population 1 year and over,Black or African American alone population 1 year and over% Same house,Black or African American alone population 1 year and over% Moved within same municipio,Black or African American alone population 1 year and over% Moved to different municipio,Black or African American alone population 1 year and over% Moved to the United States,American Indian and Alaska Native alone population 1 year and over,American Indian and Alaska Native alone population 1 year and over% Same house,American Indian and Alaska Native alone population 1 year and over% Moved within same municipio,American Indian and Alaska Native alone population 1 year and over% Moved to different municipio,American Indian and Alaska Native alone population 1 year and over% Moved to the United States,Asian alone population 1 year and over,Asian alone population 1 year and over% Same house,Asian alone population 1 year and over% Moved within same municipio,Asian alone population 1 year and over% Moved to different municipio,Asian alone population 1 year and over% Moved to the United States,Native Hawaiian and Other Pacific Islander alone population 1 year and over,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Same house,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Moved within same municipio,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Moved to different municipio,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Moved to the United States,Some other race alone population 1 year and over,Some other race alone population 1 year and over% Same house,Some other race alone population 1 year and over% Moved within same municipio,Some other race alone population 1 year and over% Moved to different municipio,Some other race alone population 1 year and over% Moved to the United States,Two or more races population 1 year and over,Two or more races population 1 year and over% Same house,Two or more races population 1 year and over% Moved within same municipio,Two or more races population 1 year and over% Moved to different municipio,Two or more races population 1 year and over% Moved to the United States,"White alone, not Hispanic or Latino population 1 year and over","White alone, not Hispanic or Latino population 1 year and over% Same house","White alone, not Hispanic or Latino population 1 year and over% Moved within same municipio","White alone, not Hispanic or Latino population 1 year and over% Moved to different municipio","White alone, not Hispanic or Latino population 1 year and over% Moved to the United States",Hispanic or Latino population 1 year and over,Hispanic or Latino population 1 year and over% Same house,Hispanic or Latino population 1 year and over% Moved within same municipio,Hispanic or Latino population 1 year and over% Moved to different municipio,Hispanic or Latino population 1 year and over% Moved to the United States,Population 1 year and over,Population 1 year and over%Native,Population 1 year and over%Foreign born:,Population 1 year and over%Naturalized U.S. citizen,Population 1 year and over%Not a U.S. citizen,Population 1 year and over% Same house:,Population 1 year and over% Same house:% Native,Population 1 year and over% Same house:% Foreign born:,Population 1 year and over% Same house:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Same house:% Foreign born:% Not a U.S. citizen,Population 1 year and over% Moved within same municipio:,Population 1 year and over% Moved within same municipio:% Native,Population 1 year and over% Moved within same municipio:% Foreign born:,Population 1 year and over% Moved within same municipio:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Moved within same municipio:% Foreign born:% Not a U.S. citizen,Population 1 year and over% Moved to different municipio:,Population 1 year and over% Moved to different municipio:% Native,Population 1 year and over% Moved to different municipio:% Foreign born:,Population 1 year and over% Moved to different municipio:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Moved to different municipio:% Foreign born:% Not a U.S. citizen,Population 1 year and over% Moved to the United States:,Population 1 year and over% Moved to the United States:% Native,Population 1 year and over% Moved to the United States:% Foreign born:,Population 1 year and over% Moved to the United States:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Moved to the United States:% Foreign born:% Not a U.S. citizen,Population 1 year and over,Population 1 year and over%1 to 4 years,Population 1 year and over%5 to 17 years,Population 1 year and over%18 to 24 years,Population 1 year and over%25 to 34 years,Population 1 year and over%35 to 44 years,Population 1 year and over%45 to 54 years,Population 1 year and over%55 to 64 years,Population 1 year and over%65 to 74 years,Population 1 year and over%75 years and over,Population 1 year and over% Same house:,Population 1 year and over% Same house:% 1 to 4 years,Population 1 year and over% Same house:% 5 to 17 years,Population 1 year and over% Same house:% 18 to 24 years,Population 1 year and over% Same house:% 25 to 34 years,Population 1 year and over% Same house:% 35 to 44 years,Population 1 year and over% Same house:% 45 to 54 years,Population 1 year and over% Same house:% 55 to 64 years,Population 1 year and over% Same house:% 65 to 74 years,Population 1 year and over% Same house:% 75 years and over,Population 1 year and over% Moved within same municipio:,Population 1 year and over% Moved within same municipio:% 1 to 4 years,Population 1 year and over% Moved within same municipio:% 5 to 17 years,Population 1 year and over% Moved within same municipio:% 18 to 24 years,Population 1 year and over% Moved within same municipio:% 25 to 34 years,Population 1 year and over% Moved within same municipio:% 35 to 44 years,Population 1 year and over% Moved within same municipio:% 45 to 54 years,Population 1 year and over% Moved within same municipio:% 55 to 64 years,Population 1 year and over% Moved within same municipio:% 65 to 74 years,Population 1 year and over% Moved within same municipio:% 75 years and over,Population 1 year and over% Moved to different municipio:,Population 1 year and over% Moved to different municipio:% 1 to 4 years,Population 1 year and over% Moved to different municipio:% 5 to 17 years,Population 1 year and over% Moved to different municipio:% 18 to 24 years,Population 1 year and over% Moved to different municipio:% 25 to 34 years,Population 1 year and over% Moved to different municipio:% 35 to 44 years,Population 1 year and over% Moved to different municipio:% 45 to 54 years,Population 1 year and over% Moved to different municipio:% 55 to 64 years,Population 1 year and over% Moved to different municipio:% 65 to 74 years,Population 1 year and over% Moved to different municipio:% 75 years and over,Population 1 year and over% Moved to the United States:,Population 1 year and over% Moved to the United States:% 1 to 4 years,Population 1 year and over% Moved to the United States:% 5 to 17 years,Population 1 year and over% Moved to the United States:% 18 to 24 years,Population 1 year and over% Moved to the United States:% 25 to 34 years,Population 1 year and over% Moved to the United States:% 35 to 44 years,Population 1 year and over% Moved to the United States:% 45 to 54 years,Population 1 year and over% Moved to the United States:% 55 to 64 years,Population 1 year and over% Moved to the United States:% 65 to 74 years,Population 1 year and over% Moved to the United States:% 75 years and over,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,169,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,169,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,169,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,169,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,169,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,169,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,169,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,169,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,169,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,169,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20100.0,dc,0,169,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20100.0,dc,0,169,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20100.0,dc,0,169,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20100.0,dc,0,169,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
