,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 16 years and over,Population 16 years and over% Worked in the past 12 months:,Population 16 years and over% Worked in the past 12 months:% Usual hours worked per week in the past 12 months --% Imputed,Population 16 years and over% Worked in the past 12 months:% Usual hours worked per week in the past 12 months --% Not imputed,Population 16 years and over% Did not work in the past 12 months,Population 16 years and over,Population 16 years and over% Worked in the past 12 months:,Population 16 years and over% Worked in the past 12 months:% Weeks worked in the past 12 months --% Imputed,Population 16 years and over% Worked in the past 12 months:% Weeks worked in the past 12 months --% Not imputed,Population 16 years and over% Did not work in the past 12 months,Civilian employed population 16 years and over,Civilian employed population 16 years and over% Imputed,Civilian employed population 16 years and over% Not Imputed,Civilian employed population 16 years and over,Civilian employed population 16 years and over% Imputed,Civilian employed population 16 years and over% Not Imputed,Civilian employed population 16 years and over,Civilian employed population 16 years and over% Imputed,Civilian employed population 16 years and over% Not Imputed,"Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over% Imputed","Full-time, year-round civilian employed population 16 years and over% Not imputed","Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over% Imputed","Full-time, year-round civilian employed population 16 years and over% Not imputed","Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over% Imputed","Full-time, year-round civilian employed population 16 years and over% Not imputed",Housing units,Housing units% Imputed,Housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,Renter-occupied housing units paying cash rent,Renter-occupied housing units paying cash rent% Imputed,Renter-occupied housing units paying cash rent% Not imputed,Renter-occupied housing units,Renter-occupied housing units% Imputed,Renter-occupied housing units% Not imputed,"Vacant-for-rent and rented, not occupied housing units","Vacant-for-rent and rented, not occupied housing units% Imputed","Vacant-for-rent and rented, not occupied housing units% Not imputed",Renter-occupied housing units,Renter-occupied housing units% Imputed,Renter-occupied housing units% Not imputed,Owner-occupied housing units,Owner-occupied housing units% Imputed,Owner-occupied housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,"Vacant-for-sale-only and sold, not occupied housing units","Vacant-for-sale-only and sold, not occupied housing units% Imputed","Vacant-for-sale-only and sold, not occupied housing units% Not imputed",Owner-occupied housing units,Owner-occupied housing units% Imputed,Owner-occupied housing units% Not imputed,Owner-occupied housing units,Owner-occupied housing units% Housing units with a mortgage:,Owner-occupied housing units% Housing units with a mortgage:% Selected monthly owner costs --% One or more items imputed,Owner-occupied housing units% Housing units with a mortgage:% Selected monthly owner costs --% No items imputed,Owner-occupied housing units% Housing units without a mortgage:,Owner-occupied housing units% Housing units without a mortgage:% Selected monthly owner costs --% One or more items imputed,Owner-occupied housing units% Housing units without a mortgage:% Selected monthly owner costs --% No items imputed,Owner-occupied housing units,Owner-occupied housing units% 1 or more items imputed,Owner-occupied housing units% Not imputed,Vacant housing units,Vacant housing units% Imputed,Vacant housing units% Not imputed,Housing units,Housing units% Imputed,Housing units% Not imputed,Housing units,Housing units% Imputed,Housing units% Not imputed,Housing units,Housing units% Imputed,Housing units% Not imputed,Occupied housing units,Occupied housing units% Imputed,Occupied housing units% Not imputed,Housing units,Housing units% Imputed,Housing units% Not imputed,Housing units,Housing units% Imputed,Housing units% Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% One or more health insurance items imputed,Civilian noninstitutionalized population% No health insurance items imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% One or more private health insurance items imputed,Civilian noninstitutionalized population% No private health insurance items imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% One or more public coverage items imputed,Civilian noninstitutionalized population% No public coverage items imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population% Imputed,Civilian noninstitutionalized population% Not imputed,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,168,2,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,168,3,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,168,4,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,168,5,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,168,6,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,168,7,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,168,8,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,168,9,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,168,10,96883,67929,6218,61711,28954,96883,67929,5625,62304,28954,59272,4008,55264,59272,4272,55000,59272,4277,54995,44709,2298,42411,44709,2443,42266,44709,2447,42262,51893,209,51684,47121,2316,44805,47121,252,46869,47121,452,46669,20005,327,19678,20968,2393,18575,1687,554,1133,20968,3377,17591,26153,2352,23801,47121,311,46810,988,332,656,26153,593,25560,26153,19520,7883,11637,6633,1924,4709,26153,9807,16346,4772,235,4537,51893,2229,49664,51893,659,51234,51893,5844,46049,47121,3119,44002,51893,1863,50030,51893,260,51633,109582,12951,96631,109582,12513,97069,109582,12694,96888,109582,8434,101148,109582,8168,101414,109582,7141,102441,109582,12122,97460,109582,12045,97537,109582,11982,97600,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,168,11,98802,69028,12385,56643,29774,98802,69028,11310,57718,29774,62287,10805,51482,62287,10485,51802,62287,9428,52859,46094,7776,38318,46094,7460,38634,46094,6400,39694,50934,591,50343,45007,1545,43462,45007,699,44308,45007,662,44345,25874,387,25487,26578,7249,19329,2956,2190,766,26578,8783,17795,18429,2152,16277,45007,442,44565,614,0,614,18429,525,17904,18429,14095,6358,7737,4334,820,3514,18429,7178,11251,5927,178,5749,50934,1959,48975,50934,1463,49471,50934,5747,45187,45007,5203,39804,50934,1446,49488,50934,460,50474,115844,17039,98805,115844,16126,99718,115844,15655,100189,115844,13057,102787,115844,14379,101465,115844,11741,104103,115844,13693,102151,115844,13680,102164,115844,13856,101988,79500US1100102,"PUMA5 00102, District of Columbia"
