,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 15 years and over in the United States,Population 15 years and over in the United States% % Never married,"Population 15 years and over in the United States% % Now married, except separated",Population 15 years and over in the United States% % Divorced,Population 15 years and over in the United States% % Separated,Population 15 years and over in the United States% % Widowed,Population 15 years and over in the United States% Born in state of residence:,Population 15 years and over in the United States% Born in state of residence:% Never married,"Population 15 years and over in the United States% Born in state of residence:% Now married, except separated",Population 15 years and over in the United States% Born in state of residence:% Divorced,Population 15 years and over in the United States% Born in state of residence:% Separated,Population 15 years and over in the United States% Born in state of residence:% Widowed,Population 15 years and over in the United States% Born in other state in the United States:,Population 15 years and over in the United States% Born in other state in the United States:% Never married,"Population 15 years and over in the United States% Born in other state in the United States:% Now married, except separated",Population 15 years and over in the United States% Born in other state in the United States:% Divorced,Population 15 years and over in the United States% Born in other state in the United States:% Separated,Population 15 years and over in the United States% Born in other state in the United States:% Widowed,Population 15 years and over in the United States% Native; born outside the United States:,Population 15 years and over in the United States% Native; born outside the United States:% Never married,"Population 15 years and over in the United States% Native; born outside the United States:% Now married, except separated",Population 15 years and over in the United States% Native; born outside the United States:% Divorced,Population 15 years and over in the United States% Native; born outside the United States:% Separated,Population 15 years and over in the United States% Native; born outside the United States:% Widowed,Population 15 years and over in the United States% Foreign born:,Population 15 years and over in the United States% Foreign born:% Never married,"Population 15 years and over in the United States% Foreign born:% Now married, except separated",Population 15 years and over in the United States% Foreign born:% Divorced,Population 15 years and over in the United States% Foreign born:% Separated,Population 15 years and over in the United States% Foreign born:% Widowed,Population 15 years and over in Puerto Rico,Population 15 years and over in Puerto Rico% % Never married,"Population 15 years and over in Puerto Rico% % Now married, except separated",Population 15 years and over in Puerto Rico% % Divorced,Population 15 years and over in Puerto Rico% % Separated,Population 15 years and over in Puerto Rico% % Widowed,Population 15 years and over in Puerto Rico% Born in Puerto Rico:,Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Never married,"Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Now married, except separated",Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Divorced,Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Separated,Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Widowed,Population 15 years and over in Puerto Rico% Born in the United States:,Population 15 years and over in Puerto Rico% Born in the United States:% Never married,"Population 15 years and over in Puerto Rico% Born in the United States:% Now married, except separated",Population 15 years and over in Puerto Rico% Born in the United States:% Divorced,Population 15 years and over in Puerto Rico% Born in the United States:% Separated,Population 15 years and over in Puerto Rico% Born in the United States:% Widowed,Population 15 years and over in Puerto Rico% Native; born elsewhere:,Population 15 years and over in Puerto Rico% Native; born elsewhere:% Never married,"Population 15 years and over in Puerto Rico% Native; born elsewhere:% Now married, except separated",Population 15 years and over in Puerto Rico% Native; born elsewhere:% Divorced,Population 15 years and over in Puerto Rico% Native; born elsewhere:% Separated,Population 15 years and over in Puerto Rico% Native; born elsewhere:% Widowed,Population 15 years and over in Puerto Rico% Foreign born:,Population 15 years and over in Puerto Rico% Foreign born:% Never married,"Population 15 years and over in Puerto Rico% Foreign born:% Now married, except separated",Population 15 years and over in Puerto Rico% Foreign born:% Divorced,Population 15 years and over in Puerto Rico% Foreign born:% Separated,Population 15 years and over in Puerto Rico% Foreign born:% Widowed,Population 25 years and over in the United States,Population 25 years and over in the United States% % Less than high school graduate,Population 25 years and over in the United States% % High school graduate (includes equivalency),Population 25 years and over in the United States% % Some college or associate's degree,Population 25 years and over in the United States% % Bachelor's degree,Population 25 years and over in the United States% % Graduate or professional degree,Population 25 years and over in the United States% Born in state of residence:,Population 25 years and over in the United States% Born in state of residence:% Less than high school graduate,Population 25 years and over in the United States% Born in state of residence:% High school graduate (includes equivalency),Population 25 years and over in the United States% Born in state of residence:% Some college or associate's degree,Population 25 years and over in the United States% Born in state of residence:% Bachelor's degree,Population 25 years and over in the United States% Born in state of residence:% Graduate or professional degree,Population 25 years and over in the United States% Born in other state in the United States:,Population 25 years and over in the United States% Born in other state in the United States:% Less than high school graduate,Population 25 years and over in the United States% Born in other state in the United States:% High school graduate (includes equivalency),Population 25 years and over in the United States% Born in other state in the United States:% Some college or associate's degree,Population 25 years and over in the United States% Born in other state in the United States:% Bachelor's degree,Population 25 years and over in the United States% Born in other state in the United States:% Graduate or professional degree,Population 25 years and over in the United States% Native; born outside the United States:,Population 25 years and over in the United States% Native; born outside the United States:% Less than high school graduate,Population 25 years and over in the United States% Native; born outside the United States:% High school graduate (includes equivalency),Population 25 years and over in the United States% Native; born outside the United States:% Some college or associate's degree,Population 25 years and over in the United States% Native; born outside the United States:% Bachelor's degree,Population 25 years and over in the United States% Native; born outside the United States:% Graduate or professional degree,Population 25 years and over in the United States% Foreign born:,Population 25 years and over in the United States% Foreign born:% Less than high school graduate,Population 25 years and over in the United States% Foreign born:% High school graduate (includes equivalency),Population 25 years and over in the United States% Foreign born:% Some college or associate's degree,Population 25 years and over in the United States% Foreign born:% Bachelor's degree,Population 25 years and over in the United States% Foreign born:% Graduate or professional degree,Population 25 years and over in Puerto Rico,Population 25 years and over in Puerto Rico% % Less than high school graduate,Population 25 years and over in Puerto Rico% % High school graduate (includes equivalency),Population 25 years and over in Puerto Rico% % Some college or associate's degree,Population 25 years and over in Puerto Rico% % Bachelor's degree,Population 25 years and over in Puerto Rico% % Graduate or professional degree,Population 25 years and over in Puerto Rico% Born in Puerto Rico:,Population 25 years and over in Puerto Rico% Born in Puerto Rico:% Less than high school graduate,Population 25 years and over in Puerto Rico% Born in Puerto Rico:% High school graduate (includes equivalency),Population 25 years and over in Puerto Rico% Born in Puerto Rico:% Some college or associate's degree,Population 25 years and over in Puerto Rico% Born in Puerto Rico:% Bachelor's degree,Population 25 years and over in Puerto Rico% Born in Puerto Rico:% Graduate or professional degree,Population 25 years and over in Puerto Rico% Born in the United States:,Population 25 years and over in Puerto Rico% Born in the United States:% Less than high school graduate,Population 25 years and over in Puerto Rico% Born in the United States:% High school graduate (includes equivalency),Population 25 years and over in Puerto Rico% Born in the United States:% Some college or associate's degree,Population 25 years and over in Puerto Rico% Born in the United States:% Bachelor's degree,Population 25 years and over in Puerto Rico% Born in the United States:% Graduate or professional degree,Population 25 years and over in Puerto Rico% Native; born elsewhere:,Population 25 years and over in Puerto Rico% Native; born elsewhere:% Less than high school graduate,Population 25 years and over in Puerto Rico% Native; born elsewhere:% High school graduate (includes equivalency),Population 25 years and over in Puerto Rico% Native; born elsewhere:% Some college or associate's degree,Population 25 years and over in Puerto Rico% Native; born elsewhere:% Bachelor's degree,Population 25 years and over in Puerto Rico% Native; born elsewhere:% Graduate or professional degree,Population 25 years and over in Puerto Rico% Foreign born:,Population 25 years and over in Puerto Rico% Foreign born:% Less than high school graduate,Population 25 years and over in Puerto Rico% Foreign born:% High school graduate (includes equivalency),Population 25 years and over in Puerto Rico% Foreign born:% Some college or associate's degree,Population 25 years and over in Puerto Rico% Foreign born:% Bachelor's degree,Population 25 years and over in Puerto Rico% Foreign born:% Graduate or professional degree,Population 5 years and over in Puerto Rico,Population 5 years and over in Puerto Rico% % Speak only English,Population 5 years and over in Puerto Rico% % Speak language other than English:,"Population 5 years and over in Puerto Rico% % Speak language other than English:% Speak English ""very well""","Population 5 years and over in Puerto Rico% % Speak language other than English:% Speak English less than ""very well""",Population 5 years and over in Puerto Rico% Born in Puerto Rico:,Population 5 years and over in Puerto Rico% Born in Puerto Rico:% Speak only English,Population 5 years and over in Puerto Rico% Born in Puerto Rico:% Speak language other than English:,"Population 5 years and over in Puerto Rico% Born in Puerto Rico:% Speak language other than English:% Speak English ""very well""","Population 5 years and over in Puerto Rico% Born in Puerto Rico:% Speak language other than English:% Speak English less than ""very well""",Population 5 years and over in Puerto Rico% Born in the United States:,Population 5 years and over in Puerto Rico% Born in the United States:% Speak only English,Population 5 years and over in Puerto Rico% Born in the United States:% Speak language other than English:,"Population 5 years and over in Puerto Rico% Born in the United States:% Speak language other than English:% Speak English ""very well""","Population 5 years and over in Puerto Rico% Born in the United States:% Speak language other than English:% Speak English less than ""very well""",Population 5 years and over in Puerto Rico% Native; born elsewhere:,Population 5 years and over in Puerto Rico% Native; born elsewhere:% Speak only English,Population 5 years and over in Puerto Rico% Native; born elsewhere:% Speak language other than English:,"Population 5 years and over in Puerto Rico% Native; born elsewhere:% Speak language other than English:% Speak English ""very well""","Population 5 years and over in Puerto Rico% Native; born elsewhere:% Speak language other than English:% Speak English less than ""very well""",Population 5 years and over in Puerto Rico% Foreign born:,Population 5 years and over in Puerto Rico% Foreign born:% Speak only English,Population 5 years and over in Puerto Rico% Foreign born:% Speak language other than English:,"Population 5 years and over in Puerto Rico% Foreign born:% Speak language other than English:% Speak English ""very well""","Population 5 years and over in Puerto Rico% Foreign born:% Speak language other than English:% Speak English less than ""very well""",Population 15 years and over in the United States,Population 15 years and over in the United States% % Never married,"Population 15 years and over in the United States% % Now married, except separated",Population 15 years and over in the United States% % Divorced or separated,Population 15 years and over in the United States% % Widowed,Population 15 years and over in the United States% Born in state of residence:,Population 15 years and over in the United States% Born in state of residence:% Never married,"Population 15 years and over in the United States% Born in state of residence:% Now married, except separated",Population 15 years and over in the United States% Born in state of residence:% Divorced or separated,Population 15 years and over in the United States% Born in state of residence:% Widowed,Population 15 years and over in the United States% Born in other state in the United States:,Population 15 years and over in the United States% Born in other state in the United States:% Never married,"Population 15 years and over in the United States% Born in other state in the United States:% Now married, except separated",Population 15 years and over in the United States% Born in other state in the United States:% Divorced or separated,Population 15 years and over in the United States% Born in other state in the United States:% Widowed,Population 15 years and over in the United States% Native; born outside the United States:,Population 15 years and over in the United States% Native; born outside the United States:% Never married,"Population 15 years and over in the United States% Native; born outside the United States:% Now married, except separated",Population 15 years and over in the United States% Native; born outside the United States:% Divorced or separated,Population 15 years and over in the United States% Native; born outside the United States:% Widowed,Population 15 years and over in the United States% Foreign born:,Population 15 years and over in the United States% Foreign born:% Never married,"Population 15 years and over in the United States% Foreign born:% Now married, except separated",Population 15 years and over in the United States% Foreign born:% Divorced or separated,Population 15 years and over in the United States% Foreign born:% Widowed,Population 15 years and over in Puerto Rico,Population 15 years and over in Puerto Rico% % Never married,"Population 15 years and over in Puerto Rico% % Now married, except separated",Population 15 years and over in Puerto Rico% % Divorced  or separated,Population 15 years and over in Puerto Rico% % Widowed,Population 15 years and over in Puerto Rico% Born in Puerto Rico:,Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Never married,"Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Now married, except separated",Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Divorced  or separated,Population 15 years and over in Puerto Rico% Born in Puerto Rico:% Widowed,Population 15 years and over in Puerto Rico% Born in the United States:,Population 15 years and over in Puerto Rico% Born in the United States:% Never married,"Population 15 years and over in Puerto Rico% Born in the United States:% Now married, except separated",Population 15 years and over in Puerto Rico% Born in the United States:% Divorced  or separated,Population 15 years and over in Puerto Rico% Born in the United States:% Widowed,Population 15 years and over in Puerto Rico% Native; born elsewhere:,Population 15 years and over in Puerto Rico% Native; born elsewhere:% Never married,"Population 15 years and over in Puerto Rico% Native; born elsewhere:% Now married, except separated",Population 15 years and over in Puerto Rico% Native; born elsewhere:% Divorced  or separated,Population 15 years and over in Puerto Rico% Native; born elsewhere:% Widowed,Population 15 years and over in Puerto Rico% Foreign born:,Population 15 years and over in Puerto Rico% Foreign born:% Never married,"Population 15 years and over in Puerto Rico% Foreign born:% Now married, except separated",Population 15 years and over in Puerto Rico% Foreign born:% Divorced  or separated,Population 15 years and over in Puerto Rico% Foreign born:% Widowed,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,21,2,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,21,3,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,21,4,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,21,5,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,21,6,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,21,7,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,21,8,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,21,9,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,21,10,94197,46070,37665,7261,558,2643,9858,5778,2349,1485,152,94,65076,31654,27192,4511,97,1622,2590,1023,1101,438,0,28,16673,7615,7023,827,309,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73849,1459,3374,6124,25818,37074,7514,231,615,1431,2865,2372,50272,309,1214,2662,19050,27037,2090,0,0,127,946,1017,13973,919,1545,1904,2957,6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94197,46070,37665,7819,2643,9858,5778,2349,1637,94,65076,31654,27192,4608,1622,2590,1023,1101,438,28,16673,7615,7023,1136,899,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,21,11,104231,54565,29873,11465,2618,5710,28020,16961,4255,4401,1039,1364,42168,22251,12127,3862,477,3451,2357,1365,992,0,0,0,31686,13988,12499,3202,1102,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88371,13691,18675,15834,19123,21048,21980,2771,6519,5866,4350,2474,36041,2417,4546,4702,10431,13945,2181,119,293,885,217,667,28169,8384,7317,4381,4125,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104231,54565,29873,14083,5710,28020,16961,4255,5440,1364,42168,22251,12127,4339,3451,2357,1365,992,0,0,31686,13988,12499,4304,895,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20120.0,dc,0,21,12,99154,53182,27479,9754,2838,5901,39457,24574,7118,4367,1510,1888,49736,24838,15690,4240,1199,3769,1382,724,501,157,0,0,8579,3046,4170,990,129,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86424,10482,18857,18299,17887,20899,32478,5646,11602,10071,2756,2403,44893,3625,5957,6632,12618,16061,1332,42,0,508,286,496,7721,1169,1298,1088,2227,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99154,53182,27479,12592,5901,39457,24574,7118,5877,1888,49736,24838,15690,5439,3769,1382,724,501,157,0,8579,3046,4170,1119,244,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20120.0,dc,0,21,13,107175,65104,19508,11981,3887,6695,67265,46616,8241,6732,2876,2800,34519,16770,8439,4758,735,3817,542,315,156,71,0,0,4849,1403,2672,420,276,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82855,16710,30378,22930,7590,5247,48667,11149,20030,13454,2927,1107,29243,4846,9311,8577,3204,3305,542,0,71,172,93,206,4403,715,966,727,1366,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107175,65104,19508,15868,6695,67265,46616,8241,9608,2800,34519,16770,8439,5493,3817,542,315,156,71,0,4849,1403,2672,696,78,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20120.0,dc,0,21,14,134298,90831,29555,9056,1354,3502,17885,12579,2228,1924,443,711,89241,64324,17106,5200,639,1972,2568,1842,581,145,0,0,24604,12086,9640,1787,272,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108032,7797,9797,12333,30486,47619,14001,2553,3881,3724,2438,1405,69668,1584,2713,5439,22954,36978,2007,0,145,147,989,726,22356,3660,3058,3023,4105,8510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134298,90831,29555,10410,3502,17885,12579,2228,2367,711,89241,64324,17106,5839,1972,2568,1842,581,145,0,24604,12086,9640,2059,819,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20120.0,dc,0,21,15,539055,309752,144080,49517,11255,24451,162485,106508,24191,18909,6020,6857,280740,159837,80554,22571,3147,14631,9439,5269,3331,811,0,28,86391,38138,36004,7226,2088,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439531,50139,81081,75520,100904,131887,124640,22350,42647,34546,15336,9761,230117,12781,23741,28012,68257,97326,8152,161,509,1839,2531,3112,76622,14847,14184,11123,14780,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539055,309752,144080,60772,24451,162485,106508,24191,24929,6857,280740,159837,80554,25718,14631,9439,5269,3331,811,28,86391,38138,36004,9314,2935,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
