,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population in households,Population in households%Imputed,Population in households%Not imputed,Population 30 years and over,Population 30 years and over%Imputed,Population 30 years and over%Not imputed,Grandparents living with own grandchildren under 18 years,Grandparents living with own grandchildren under 18 years%Imputed,Grandparents living with own grandchildren under 18 years%Not imputed,Population 30 years and over,Population 30 years and over%Living with own grandchildren under 18 years:,Population 30 years and over%Living with own grandchildren under 18 years:%Grandparent responsible for own grandchildren under 18 years:,Population 30 years and over%Living with own grandchildren under 18 years:%Grandparent responsible for own grandchildren under 18 years:%Imputed,Population 30 years and over%Living with own grandchildren under 18 years:%Grandparent responsible for own grandchildren under 18 years:%Not imputed,Population 30 years and over%Living with own grandchildren under 18 years:%Grandparent not responsible for own grandchildren under 18 years,Population 30 years and over%Not living with own grandchildren under 18 years,Population 15 years and over,Population 15 years and over%Imputed,Population 15 years and over%Not imputed,Population 15 years and over,Population 15 years and over%Imputed,Population 15 years and over%Not imputed,Population 15 years and over,Population 15 years and over%Imputed,Population 15 years and over%Not imputed,Population 15 years and over,Population 15 years and over%Imputed,Population 15 years and over%Not imputed,Population 15 years and over,Population 15 years and over%Imputed,Population 15 years and over%Not imputed,Population 15 years and over,Population 15 years and over%Imputed,Population 15 years and over%Not imputed,Women 15 to 50 years,Women 15 to 50 years%Imputed,Women 15 to 50 years%Not imputed,Women 15 to 50 years,Women 15 to 50 years%Imputed,Women 15 to 50 years%Not imputed,Population 3 years and over,Population 3 years and over%Imputed,Population 3 years and over%Not imputed,Population 3 years and over enrolled in school,Population 3 years and over enrolled in school%Imputed,Population 3 years and over enrolled in school%Not imputed,Population 25 years and over,Population 25 years and over%Imputed,Population 25 years and over%Not imputed,POPULATION 25 YEARS AND OVER WITH A BACHELOR'S DEGREE OR HIGHER ATTAINMENT,POPULATION 25 YEARS AND OVER WITH A BACHELOR'S DEGREE OR HIGHER ATTAINMENT%Imputed,POPULATION 25 YEARS AND OVER WITH A BACHELOR'S DEGREE OR HIGHER ATTAINMENT%Not Imputed,Population 5 years and over,Population 5 years and over%Imputed,Population 5 years and over%Not imputed,Population 5 years and over,Population 5 years and over%Speak only English,Population 5 years and over%Speak other languages:,Population 5 years and over%Speak other languages:%Imputed:,Population 5 years and over%Speak other languages:%Imputed:%Language status imputed,Population 5 years and over%Speak other languages:%Imputed:%Language status not imputed,Population 5 years and over%Speak other languages:%Not imputed,Population 5 years and over,Population 5 years and over%Speak only English,Population 5 years and over%Speak other languages:,Population 5 years and over%Speak other languages:%Imputed,Population 5 years and over%Speak other languages:%Not imputed,Unrelated individuals 15 years and over for whom poverty status is determined,Unrelated individuals 15 years and over for whom poverty status is determined%No income imputed,Unrelated individuals 15 years and over for whom poverty status is determined%Dollar value of zero imputed,Unrelated individuals 15 years and over for whom poverty status is determined%More than 0 to less than 10 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%10 to less than 25 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%25 to less than 50 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%50 to less than 100 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%100 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%No income imputed,Unrelated individuals 15 years and over for whom poverty status is determined%Dollar value of zero imputed,Unrelated individuals 15 years and over for whom poverty status is determined%More than 0 to less than 10 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%10 to less than 25 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%25 to less than 50 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%50 to less than 100 percent of total income for individual imputed,Unrelated individuals 15 years and over for whom poverty status is determined%100 percent of total income for individual imputed,Families,Families%No income imputed,Families%Dollar value of zero imputed,Families%More than 0 to less than 10 percent of total income for family imputed,Families%10 to less than 25 percent of total income for family imputed,Families%25 to less than 50 percent of total income for family imputed,Families%50 to less than 100 percent of total income for family imputed,Families%100 percent of total income for family imputed,Families%No income imputed,Families%Dollar value of zero imputed,Families%More than 0 to less than 10 percent of total income for family imputed,Families%10 to less than 25 percent of total income for family imputed,Families%25 to less than 50 percent of total income for family imputed,Families%50 to less than 100 percent of total income for family imputed,Families%100 percent of total income for family imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population%One or more disability items imputed,Civilian noninstitutionalized population%No disability items imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population%Imputed,Civilian noninstitutionalized population%Not imputed,Civilian noninstitutionalized population,Civilian noninstitutionalized population%Imputed,Civilian noninstitutionalized population%Not imputed,Civilian noninstitutionalized population 5 years and over,Civilian noninstitutionalized population 5 years and over%Imputed,Civilian noninstitutionalized population 5 years and over%Not imputed,Civilian noninstitutionalized population 5 years and over,Civilian noninstitutionalized population 5 years and over%Imputed,Civilian noninstitutionalized population 5 years and over%Not imputed,Civilian noninstitutionalized population 5 years and over,Civilian noninstitutionalized population 5 years and over%Imputed,Civilian noninstitutionalized population 5 years and over%Not imputed,Civilian noninstitutionalized population 15 years and over,Civilian noninstitutionalized population 15 years and over%15 to 17 years:,Civilian noninstitutionalized population 15 years and over%15 to 17 years:%Imputed,Civilian noninstitutionalized population 15 years and over%15 to 17 years:%Not imputed,Civilian noninstitutionalized population 15 years and over%18 years and over:,Civilian noninstitutionalized population 15 years and over%18 years and over:%Imputed,Civilian noninstitutionalized population 15 years and over%18 years and over:%Not imputed,Population 15 years and over,Population 15 years and over%No income imputed,Population 15 years and over%Dollar value of zero imputed,Population 15 years and over%More than 0 to less than 10 percent of total income for individual imputed,Population 15 years and over%10 to less than 25 percent of total income for individual imputed,Population 15 years and over%25 to less than 50 percent of total income for individual imputed,Population 15 years and over%50 to less than 100 percent of total income for individual imputed,Population 15 years and over%100 percent of total income for individual imputed,Households,Households%No income imputed,Households%Dollar value of zero imputed,Households%More than 0 to less than 10 percent of total income for household imputed,Households%10 to less than 25 percent of total income for household imputed,Households%25 to less than 50 percent of total income for household imputed,Households%50 to less than 100 percent of total income for household imputed,Households%100 percent of total income for household imputed,Families,Families%No income imputed,Families%Dollar value of zero imputed,Families%More than 0 to less than 10 percent of total income for family imputed,Families%10 to less than 25 percent of total income for family imputed,Families%25 to less than 50 percent of total income for family imputed,Families%50 to less than 100 percent of total income for family imputed,Families%100 percent of total income for family imputed,Nonfamily households,Nonfamily households%No income imputed,Nonfamily households%Dollar value of zero imputed,Nonfamily households%More than 0 to less than 10 percent of total income for household imputed,Nonfamily households%10 to less than 25 percent of total income for household imputed,Nonfamily households%25 to less than 50 percent of total income for household imputed,Nonfamily households%50 to less than 100 percent of total income for household imputed,Nonfamily households%100 percent of total income for household imputed,Population 16 years and over,Population 16 years and over%No earnings imputed,Population 16 years and over%Dollar value of zero imputed,Population 16 years and over%More than 0 to less than 10 percent of total earnings for individual imputed,Population 16 years and over%10 to less than 25 percent of total earnings for individual imputed,Population 16 years and over%25 to less than 50 percent of total earnings for individual imputed,Population 16 years and over%50 to less than 100 percent of total earnings for individual imputed,Population 16 years and over%100 percent of total earnings for individual imputed,Population 18 years and over,Population 18 years and over%Imputed,Population 18 years and over%Not imputed,Civilian veterans 18 years and over,Civilian veterans 18 years and over%Imputed,Civilian veterans 18 years and over%Not imputed,Households,Households%Imputed,Households%Not imputed,Population 16 years and over,Population 16 years and over%Imputed,Population 16 years and over%Not imputed,Population 16 years and over,Population 16 years and over%Imputed,Population 16 years and over%Not imputed,Population 16 years and over,Population 16 years and over%Worked in the past 12 months:,Population 16 years and over%Worked in the past 12 months:%Imputed,Population 16 years and over%Worked in the past 12 months:%Not imputed,Population 16 years and over%Did not work in the past 12 months,Population 16 years and over,Population 16 years and over%Worked in the past 12 months:,Population 16 years and over%Worked in the past 12 months:%Imputed,Population 16 years and over%Worked in the past 12 months:%Not imputed,Population 16 years and over%Did not work in the past 12 months,Civilian employed population 16 years and over,Civilian employed population 16 years and over%Imputed,Civilian employed population 16 years and over%Not Imputed,Civilian employed population 16 years and over,Civilian employed population 16 years and over%Imputed,Civilian employed population 16 years and over%Not Imputed,Civilian employed population 16 years and over,Civilian employed population 16 years and over%Imputed,Civilian employed population 16 years and over%Not Imputed,"Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over%Imputed","Full-time, year-round civilian employed population 16 years and over%Not imputed","Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over%Imputed","Full-time, year-round civilian employed population 16 years and over%Not imputed","Full-time, year-round civilian employed population 16 years and over","Full-time, year-round civilian employed population 16 years and over%Imputed","Full-time, year-round civilian employed population 16 years and over%Not imputed",Housing units,Housing units%Imputed,Housing units%Not imputed,Occupied housing units,Occupied housing units%Imputed,Occupied housing units%Not imputed,Occupied housing units,Occupied housing units%Imputed,Occupied housing units%Not imputed,Occupied housing units,Occupied housing units%Imputed,Occupied housing units%Not imputed,Renter-occupied housing units paying cash rent,Renter-occupied housing units paying cash rent%Imputed,Renter-occupied housing units paying cash rent%Not imputed,Renter-occupied housing units,Renter-occupied housing units%Imputed,Renter-occupied housing units%Not imputed,"Vacant-for-rent and rented, not occupied housing units","Vacant-for-rent and rented, not occupied housing units%Imputed","Vacant-for-rent and rented, not occupied housing units%Not imputed",Renter-occupied housing units,Renter-occupied housing units%Imputed,Renter-occupied housing units%Not imputed,Owner-occupied housing units,Owner-occupied housing units%Imputed,Owner-occupied housing units%Not imputed,Occupied housing units,Occupied housing units%Imputed,Occupied housing units%Not imputed,"Vacant-for-sale-only and sold, not occupied housing units","Vacant-for-sale-only and sold, not occupied housing units%Imputed","Vacant-for-sale-only and sold, not occupied housing units%Not imputed",Owner-occupied housing units,Owner-occupied housing units%Imputed,Owner-occupied housing units%Not imputed,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,177,2,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,177,3,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,177,4,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,177,5,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,177,6,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,177,7,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,177,8,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,177,9,577940,5714,572226,354681,3057,351624,10592,1245,9347,354681,10592,4184,478,3706,6408,344089,529068,37100,491968,529068,14974,514094,529068,13278,515790,529068,13860,515208,529068,13933,515135,529068,46643,482425,189049,11849,177200,189049,11446,177603,597078,27188,569890,160469,13008,147461,428261,30584,397677,224764,26324,198440,581764,25821,555943,581764,494248,87516,8950,5976,2974,78566,581764,494248,87516,6459,81057,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,114045,11407,779,249,329,433,1387,3024,59810,1876,3321,2641,2865,9214,16710,608165,34959,573206,608165,25060,583105,608165,27406,580759,571960,27380,544580,571960,27553,544407,571960,27591,544369,519327,16474,725,15749,502853,25520,477333,529068,371876,19968,3260,1676,2437,5213,124638,268670,177943,6918,6436,4681,5569,17724,49399,114045,71217,2655,3570,2970,3298,10601,19734,154625,108663,4132,2202,1644,2059,6084,29841,523073,399068,17667,0,0,0,72,106266,512516,33276,479240,29719,2839,26880,268670,3049,265621,523073,39538,483535,523073,46237,476836,523073,359960,40131,319829,163113,523073,359960,37295,322665,163113,310607,30274,280333,310607,33236,277371,310607,27439,283168,238362,21968,216394,238362,24518,213844,238362,18836,219526,298908,3922,294986,268670,11367,257303,268670,4698,263972,268670,2486,266184,154292,3442,150850,158045,21024,137021,10176,6326,3850,158045,36523,121522,110625,12120,98505,268670,2728,265942,5083,2064,3019,110625,3410,107215,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,177,10,97161,431,96730,63661,242,63419,182,0,182,63661,182,0,0,0,182,63479,93703,7318,86385,93703,1829,91874,93703,1404,92299,93703,2041,91662,93703,2348,91355,93703,5195,88508,34880,3469,31411,34880,3588,31292,104459,4955,99504,32791,3327,29464,73309,4319,68990,64292,7584,56708,102172,5461,96711,102172,82522,19650,2518,1560,958,17132,102172,82522,19650,1855,17795,38987,5334,929,0,0,0,120,2600,21747,569,260,254,126,262,6786,20467,133,0,0,0,0,78,0,13617,416,1072,532,405,1061,3153,107011,7877,99134,107011,6101,100910,107011,6401,100610,101223,6661,94562,101223,6659,94564,101223,6890,94333,92754,2249,0,2249,90505,6451,84054,93703,62752,5671,1002,524,450,1009,22295,47804,32293,1511,1789,879,596,2284,8452,20467,13750,416,1072,532,405,1139,3153,27337,18858,1095,533,216,191,1071,5373,92823,69276,4346,0,0,0,0,19201,91454,7986,83468,3919,445,3474,47804,432,47372,92823,10778,82045,92823,12397,80426,92823,68358,10008,58350,24465,92823,68358,9117,59241,24465,58237,4351,53886,58237,5168,53069,58237,4565,53672,42848,2485,40363,42848,3182,39666,42848,2455,40393,52149,696,51453,47804,2859,44945,47804,520,47284,47804,388,47416,21622,734,20888,22435,3514,18921,1469,1025,444,22435,4999,17436,25369,2182,23187,47804,802,47002,492,224,268,25369,601,24768,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,177,11,112276,1904,110372,66691,867,65824,2362,435,1927,66691,2362,954,174,780,1408,64329,95254,9041,86213,95254,3875,91379,95254,4489,90765,95254,3852,91402,95254,4014,91240,95254,14374,80880,32753,2782,29971,32753,2258,30495,108563,6509,102054,25720,2931,22789,83308,10005,73303,40162,7268,32894,104362,5790,98572,104362,74246,30116,2996,2559,437,27120,104362,74246,30116,2562,27554,38817,4725,355,101,0,0,0,1659,22027,216,251,184,186,249,8864,21375,1420,214,0,0,0,229,802,10750,167,635,388,741,1785,4244,112797,7735,105062,112797,5552,107245,112797,6131,106666,103498,5971,97527,103498,6189,97309,103498,6042,97456,94415,3040,202,2838,91375,5599,85776,95254,65041,2346,559,338,498,955,25517,45264,27487,828,994,751,1193,3616,10395,21375,12170,381,635,388,741,2014,5046,23889,15668,357,195,363,382,1482,5442,94159,69297,2540,0,0,0,72,22250,92194,7841,84353,4908,734,4174,45264,716,44548,94159,7002,87157,94159,8345,85814,94159,66865,8038,58827,27294,94159,66865,7475,59390,27294,60768,7187,53581,60768,7903,52865,60768,7277,53491,47816,4812,43004,47816,5576,42240,47816,4736,43080,50058,304,49754,45264,1709,43555,45264,1262,44002,45264,233,45031,23791,337,23454,24686,3801,20885,2125,1656,469,24686,6316,18370,20578,3491,17087,45264,271,44993,839,690,149,20578,867,19711,79500US1100102,"PUMA5 00102, District of Columbia"
