,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 15 years and over,Population 15 years and over% % No income,Population 15 years and over% % With income:,"Population 15 years and over% % With income:% $1 to $9,999 or loss","Population 15 years and over% % With income:% $10,000 to $14,999","Population 15 years and over% % With income:% $15,000 to $24,999","Population 15 years and over% % With income:% $25,000 to $34,999","Population 15 years and over% % With income:% $35,000 to $49,999","Population 15 years and over% % With income:% $50,000 to $64,999","Population 15 years and over% % With income:% $65,000 to $74,999","Population 15 years and over% % With income:% $75,000 or more",Population 15 years and over% Same house:,Population 15 years and over% Same house:% No income,Population 15 years and over% Same house:% With income:,"Population 15 years and over% Same house:% With income:% $1 to $9,999 or loss","Population 15 years and over% Same house:% With income:% $10,000 to $14,999","Population 15 years and over% Same house:% With income:% $15,000 to $24,999","Population 15 years and over% Same house:% With income:% $25,000 to $34,999","Population 15 years and over% Same house:% With income:% $35,000 to $49,999","Population 15 years and over% Same house:% With income:% $50,000 to $64,999","Population 15 years and over% Same house:% With income:% $65,000 to $74,999","Population 15 years and over% Same house:% With income:% $75,000 or more",Population 15 years and over% Moved within same municipio:,Population 15 years and over% Moved within same municipio:% No income,Population 15 years and over% Moved within same municipio:% With income:,"Population 15 years and over% Moved within same municipio:% With income:% $1 to $9,999 or loss","Population 15 years and over% Moved within same municipio:% With income:% $10,000 to $14,999","Population 15 years and over% Moved within same municipio:% With income:% $15,000 to $24,999","Population 15 years and over% Moved within same municipio:% With income:% $25,000 to $34,999","Population 15 years and over% Moved within same municipio:% With income:% $35,000 to $49,999","Population 15 years and over% Moved within same municipio:% With income:% $50,000 to $64,999","Population 15 years and over% Moved within same municipio:% With income:% $65,000 to $74,999","Population 15 years and over% Moved within same municipio:% With income:% $75,000 or more",Population 15 years and over% Moved to different municipio:,Population 15 years and over% Moved to different municipio:% No income,Population 15 years and over% Moved to different municipio:% With income:,"Population 15 years and over% Moved to different municipio:% With income:% $1 to $9,999 or loss","Population 15 years and over% Moved to different municipio:% With income:% $10,000 to $14,999","Population 15 years and over% Moved to different municipio:% With income:% $15,000 to $24,999","Population 15 years and over% Moved to different municipio:% With income:% $25,000 to $34,999","Population 15 years and over% Moved to different municipio:% With income:% $35,000 to $49,999","Population 15 years and over% Moved to different municipio:% With income:% $50,000 to $64,999","Population 15 years and over% Moved to different municipio:% With income:% $65,000 to $74,999","Population 15 years and over% Moved to different municipio:% With income:% $75,000 or more",Population 15 years and over% Moved to the United States:,Population 15 years and over% Moved to the United States:% No income,Population 15 years and over% Moved to the United States:% With income:,"Population 15 years and over% Moved to the United States:% With income:% $1 to $9,999 or loss","Population 15 years and over% Moved to the United States:% With income:% $10,000 to $14,999","Population 15 years and over% Moved to the United States:% With income:% $15,000 to $24,999","Population 15 years and over% Moved to the United States:% With income:% $25,000 to $34,999","Population 15 years and over% Moved to the United States:% With income:% $35,000 to $49,999","Population 15 years and over% Moved to the United States:% With income:% $50,000 to $64,999","Population 15 years and over% Moved to the United States:% With income:% $65,000 to $74,999","Population 15 years and over% Moved to the United States:% With income:% $75,000 or more",Population 15 years and over in the United States with income % Median income in the past 12 months --,Population 15 years and over in the United States with income % Median income in the past 12 months --% % Same house,Population 15 years and over in the United States with income % Median income in the past 12 months --% % Moved within same county,Population 15 years and over in the United States with income % Median income in the past 12 months --% % Moved to different county within same state,Population 15 years and over in the United States with income % Median income in the past 12 months --% % Moved to different state,Population 15 years and over with income in the past 12 months % Median income in the past 12 months --,Population 15 years and over with income in the past 12 months % Median income in the past 12 months --% % Same house,Population 15 years and over with income in the past 12 months % Median income in the past 12 months --% % Moved within same municipio,Population 15 years and over with income in the past 12 months % Median income in the past 12 months --% % Moved to different municipio,Population 15 years and over with income in the past 12 months % Median income in the past 12 months --% % Moved to the United States,Population 1 year and over in the United States for whom poverty status is determined,Population 1 year and over in the United States for whom poverty status is determined% % Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% % 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% % At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Same house:,Population 1 year and over in the United States for whom poverty status is determined% Same house:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Same house:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Same house:% At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved within same county:% At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different county within same state:% At or above 150 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:% Below 100 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:% 100 to 149 percent of the poverty level,Population 1 year and over in the United States for whom poverty status is determined% Moved to different state:% At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determined,Population 1 year and over for whom poverty status is determined% % Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determined% % 100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determined% % At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Same house:,Population 1 year and over for whom poverty status is determined% Same house:% Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Same house:% 100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Same house:% At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved within same municipio:,Population 1 year and over for whom poverty status is determined% Moved within same municipio:% Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved within same municipio:% 100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved within same municipio:% At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved to different municipio:,Population 1 year and over for whom poverty status is determined% Moved to different municipio:% Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved to different municipio:% 100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved to different municipio:% At or above 150 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved to the United States:,Population 1 year and over for whom poverty status is determined% Moved to the United States:% Below 100 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved to the United States:% 100 to 149 percent of the poverty level,Population 1 year and over for whom poverty status is determined% Moved to the United States:% At or above 150 percent of the poverty level,Population 1 year and over in households in the United States,Population 1 year and over in households in the United States% % Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% % Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Same house:,Population 1 year and over in households in the United States% Same house:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Same house:% Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Moved within same county:,Population 1 year and over in households in the United States% Moved within same county:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Moved within same county:% Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Moved to different county within same state:,Population 1 year and over in households in the United States% Moved to different county within same state:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Moved to different county within same state:% Householder lived in renter-occupied housing units,Population 1 year and over in households in the United States% Moved to different state:,Population 1 year and over in households in the United States% Moved to different state:% Householder lived in owner-occupied housing units,Population 1 year and over in households in the United States% Moved to different state:% Householder lived in renter-occupied housing units,Population 1 year and over in households,Population 1 year and over in households% % Householder lived in owner-occupied housing units,Population 1 year and over in households% % Householder lived in renter-occupied housing units,Population 1 year and over in households% Same house 1 year ago:,Population 1 year and over in households% Same house 1 year ago:% Householder lived in owner-occupied housing units,Population 1 year and over in households% Same house 1 year ago:% Householder lived in renter-occupied housing units,Population 1 year and over in households% Moved within same municipio:,Population 1 year and over in households% Moved within same municipio:% Householder lived in owner-occupied housing units,Population 1 year and over in households% Moved within same municipio:% Householder lived in renter-occupied housing units,Population 1 year and over in households% Moved to different municipio:,Population 1 year and over in households% Moved to different municipio:% Householder lived in owner-occupied housing units,Population 1 year and over in households% Moved to different municipio:% Householder lived in renter-occupied housing units,Population 1 year and over in households% Moved to the United States:,Population 1 year and over in households% Moved to the United States:% Householder lived in owner-occupied housing units,Population 1 year and over in households% Moved to the United States:% Householder lived in renter-occupied housing units,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38795.0,40446.0,32259.0,.,35586.0,,,,,,590223.0,106775.0,50256.0,433192.0,482772.0,78865.0,41965.0,361942.0,55980.0,15657.0,5191.0,35132.0,0.0,0.0,0.0,0.0,51471.0,12253.0,3100.0,36118.0,,,,,,,,,,,,,,,,,,,,,586052.0,257002.0,329050.0,479802.0,232917.0,246885.0,54966.0,11030.0,43936.0,0.0,0.0,0.0,51284.0,13055.0,38229.0,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38795.0,40446.0,32259.0,.,35586.0,,,,,,590223.0,106775.0,50256.0,433192.0,482772.0,78865.0,41965.0,361942.0,55980.0,15657.0,5191.0,35132.0,0.0,0.0,0.0,0.0,51471.0,12253.0,3100.0,36118.0,,,,,,,,,,,,,,,,,,,,,586052.0,257002.0,329050.0,479802.0,232917.0,246885.0,54966.0,11030.0,43936.0,0.0,0.0,0.0,51284.0,13055.0,38229.0,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38795.0,40446.0,32259.0,.,35586.0,,,,,,590223.0,106775.0,50256.0,433192.0,482772.0,78865.0,41965.0,361942.0,55980.0,15657.0,5191.0,35132.0,0.0,0.0,0.0,0.0,51471.0,12253.0,3100.0,36118.0,,,,,,,,,,,,,,,,,,,,,586052.0,257002.0,329050.0,479802.0,232917.0,246885.0,54966.0,11030.0,43936.0,0.0,0.0,0.0,51284.0,13055.0,38229.0,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20120.0,dc,0,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20120.0,dc,0,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20120.0,dc,0,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20120.0,dc,0,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
