,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over in households,Workers 16 years and over in households%No vehicle available,Workers 16 years and over in households%1 vehicle available,Workers 16 years and over in households%2 vehicles available,Workers 16 years and over in households%3 or more vehicles available,"Workers 16 years and over in households%Car, truck, or van - drove alone:","Workers 16 years and over in households%Car, truck, or van - drove alone:%No vehicle available","Workers 16 years and over in households%Car, truck, or van - drove alone:%1 vehicle available","Workers 16 years and over in households%Car, truck, or van - drove alone:%2 vehicles available","Workers 16 years and over in households%Car, truck, or van - drove alone:%3 or more vehicles available","Workers 16 years and over in households%Car, truck, or van - carpooled:","Workers 16 years and over in households%Car, truck, or van - carpooled:%No vehicle available","Workers 16 years and over in households%Car, truck, or van - carpooled:%1 vehicle available","Workers 16 years and over in households%Car, truck, or van - carpooled:%2 vehicles available","Workers 16 years and over in households%Car, truck, or van - carpooled:%3 or more vehicles available",Workers 16 years and over in households%Public transportation (excluding taxicab):,Workers 16 years and over in households%Public transportation (excluding taxicab):%No vehicle available,Workers 16 years and over in households%Public transportation (excluding taxicab):%1 vehicle available,Workers 16 years and over in households%Public transportation (excluding taxicab):%2 vehicles available,Workers 16 years and over in households%Public transportation (excluding taxicab):%3 or more vehicles available,Workers 16 years and over in households%Walked:,Workers 16 years and over in households%Walked:%No vehicle available,Workers 16 years and over in households%Walked:%1 vehicle available,Workers 16 years and over in households%Walked:%2 vehicles available,Workers 16 years and over in households%Walked:%3 or more vehicles available,"Workers 16 years and over in households%Taxicab, motorcycle, bicycle, or other means:","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, or other means:%No vehicle available","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, or other means:%1 vehicle available","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, or other means:%2 vehicles available","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, or other means:%3 or more vehicles available",Workers 16 years and over in households%Worked at home:,Workers 16 years and over in households%Worked at home:%No vehicle available,Workers 16 years and over in households%Worked at home:%1 vehicle available,Workers 16 years and over in households%Worked at home:%2 vehicles available,Workers 16 years and over in households%Worked at home:%3 or more vehicles available,Workers 16 years and over,"Workers 16 years and over%Car, truck, or van:","Workers 16 years and over%Car, truck, or van:%Drove alone","Workers 16 years and over%Car, truck, or van:%Carpooled:","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 4-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 5- or 6-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 7-or-more-person carpool",Workers 16 years and over%Public transportation (excluding taxicab):,Workers 16 years and over%Public transportation (excluding taxicab):%Bus or trolley bus,Workers 16 years and over%Public transportation (excluding taxicab):%Streetcar or trolley car (carro publico in Puerto Rico),Workers 16 years and over%Public transportation (excluding taxicab):%Subway or elevated,Workers 16 years and over%Public transportation (excluding taxicab):%Railroad,Workers 16 years and over%Public transportation (excluding taxicab):%Ferryboat,Workers 16 years and over%Taxicab,Workers 16 years and over%Motorcycle,Workers 16 years and over%Bicycle,Workers 16 years and over%Walked,Workers 16 years and over%Other means,Workers 16 years and over%Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home%5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home%5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home%6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home%6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home%7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home%7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home%8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home%8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home%9:00 a.m. to 9:59 a.m.,Workers 16 years and over who did not work at home%10:00 a.m. to 10:59 a.m.,Workers 16 years and over who did not work at home%11:00 a.m. to 11:59 a.m.,Workers 16 years and over who did not work at home%12:00 p.m. to 3:59 p.m.,Workers 16 years and over who did not work at home%4:00 p.m. to 11:59 p.m.,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%Less than 5 minutes,Workers 16 years and over who did not work at home%5 to 9 minutes,Workers 16 years and over who did not work at home%10 to 14 minutes,Workers 16 years and over who did not work at home%15 to 19 minutes,Workers 16 years and over who did not work at home%20 to 24 minutes,Workers 16 years and over who did not work at home%25 to 29 minutes,Workers 16 years and over who did not work at home%30 to 34 minutes,Workers 16 years and over who did not work at home%35 to 39 minutes,Workers 16 years and over who did not work at home%40 to 44 minutes,Workers 16 years and over who did not work at home%45 to 59 minutes,Workers 16 years and over who did not work at home%60 to 89 minutes,Workers 16 years and over who did not work at home%90 or more minutes,Workers 16 years and over,Workers 16 years and over in households,Workers 16 years and over in households%No vehicle available,Workers 16 years and over in households%1 vehicle available,Workers 16 years and over in households%2 vehicles available,Workers 16 years and over in households%3 or more vehicles available,"Workers 16 years and over in households%Car, truck, or van - drove alone:","Workers 16 years and over in households%Car, truck, or van - drove alone:%No vehicle available","Workers 16 years and over in households%Car, truck, or van - drove alone:%1 vehicle available","Workers 16 years and over in households%Car, truck, or van - drove alone:%2 vehicles available","Workers 16 years and over in households%Car, truck, or van - drove alone:%3 or more vehicles available","Workers 16 years and over in households%Car, truck, or van - carpooled:","Workers 16 years and over in households%Car, truck, or van - carpooled:%No vehicle available","Workers 16 years and over in households%Car, truck, or van - carpooled:%1 vehicle available","Workers 16 years and over in households%Car, truck, or van - carpooled:%2 vehicles available","Workers 16 years and over in households%Car, truck, or van - carpooled:%3 or more vehicles available",Workers 16 years and over in households%Public transportation (excluding taxicab):,Workers 16 years and over in households%Public transportation (excluding taxicab):%No vehicle available,Workers 16 years and over in households%Public transportation (excluding taxicab):%1 vehicle available,Workers 16 years and over in households%Public transportation (excluding taxicab):%2 vehicles available,Workers 16 years and over in households%Public transportation (excluding taxicab):%3 or more vehicles available,"Workers 16 years and over in households%Taxicab, motorcycle, bicycle, walked, or other means:","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, walked, or other means:%No vehicle available","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, walked, or other means:%1 vehicle available","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, walked, or other means:%2 vehicles available","Workers 16 years and over in households%Taxicab, motorcycle, bicycle, walked, or other means:%3 or more vehicles available",Workers 16 years and over in households%Worked at home:,Workers 16 years and over in households%Worked at home:%No vehicle available,Workers 16 years and over in households%Worked at home:%1 vehicle available,Workers 16 years and over in households%Worked at home:%2 vehicles available,Workers 16 years and over in households%Worked at home:%3 or more vehicles available,Workers 16 years and over,"Workers 16 years and over%Car, truck, or van:","Workers 16 years and over%Car, truck, or van:%Drove alone","Workers 16 years and over%Car, truck, or van:%Carpooled:","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 2-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 3-person carpool","Workers 16 years and over%Car, truck, or van:%Carpooled:%In 4-or-more-person carpool",Workers 16 years and over%Public transportation (excluding taxicab),Workers 16 years and over%Walked,"Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over%Worked at home,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%12:00 a.m. to 4:59 a.m.,Workers 16 years and over who did not work at home%5:00 a.m. to 5:29 a.m.,Workers 16 years and over who did not work at home%5:30 a.m. to 5:59 a.m.,Workers 16 years and over who did not work at home%6:00 a.m. to 6:29 a.m.,Workers 16 years and over who did not work at home%6:30 a.m. to 6:59 a.m.,Workers 16 years and over who did not work at home%7:00 a.m. to 7:29 a.m.,Workers 16 years and over who did not work at home%7:30 a.m. to 7:59 a.m.,Workers 16 years and over who did not work at home%8:00 a.m. to 8:29 a.m.,Workers 16 years and over who did not work at home%8:30 a.m. to 8:59 a.m.,Workers 16 years and over who did not work at home%9:00 a.m. to 11:59 p.m.,Workers 16 years and over who did not work at home,Workers 16 years and over who did not work at home%Less than 10 minutes,Workers 16 years and over who did not work at home%10 to 14 minutes,Workers 16 years and over who did not work at home%15 to 19 minutes,Workers 16 years and over who did not work at home%20 to 24 minutes,Workers 16 years and over who did not work at home%25 to 29 minutes,Workers 16 years and over who did not work at home%30 to 34 minutes,Workers 16 years and over who did not work at home%35 to 44 minutes,Workers 16 years and over who did not work at home%45 to 59 minutes,Workers 16 years and over who did not work at home%60 or more minutes,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,50,6,800005.0,100196.0,253276.0,278855.0,167678.0,345392.0,5577.0,99345.0,148202.0,92268.0,80186.0,4059.0,20803.0,33029.0,22295.0,305335.0,64649.0,109213.0,85102.0,46371.0,34646.0,17817.0,11628.0,3220.0,1981.0,20603.0,4898.0,6738.0,5344.0,3623.0,13843.0,3196.0,5549.0,3958.0,1140.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,4522.0,2514.0,2949.0,306244.0,93065.0,1254.0,189708.0,22217.0,0.0,1425.0,1503.0,11302.0,37409.0,6626.0,14700.0,790881.0,11174.0,11553.0,25183.0,41402.0,68223.0,79268.0,98344.0,115255.0,117392.0,123538.0,28897.0,9896.0,28735.0,32021.0,790881.0,4344.0,15376.0,27041.0,52109.0,75102.0,36538.0,124165.0,34111.0,57397.0,148317.0,153478.0,62903.0,805581.0,800005.0,100196.0,253276.0,278855.0,167678.0,345392.0,5577.0,99345.0,148202.0,92268.0,80186.0,4059.0,20803.0,33029.0,22295.0,305335.0,64649.0,109213.0,85102.0,46371.0,55249.0,22715.0,18366.0,8564.0,5604.0,13843.0,3196.0,5549.0,3958.0,1140.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,37409.0,20856.0,14700.0,790881.0,11174.0,11553.0,25183.0,41402.0,68223.0,79268.0,98344.0,115255.0,117392.0,223087.0,790881.0,19720.0,27041.0,52109.0,75102.0,36538.0,124165.0,91508.0,148317.0,216381.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,50,7,800005.0,100196.0,253276.0,278855.0,167678.0,345392.0,5577.0,99345.0,148202.0,92268.0,80186.0,4059.0,20803.0,33029.0,22295.0,305335.0,64649.0,109213.0,85102.0,46371.0,34646.0,17817.0,11628.0,3220.0,1981.0,20603.0,4898.0,6738.0,5344.0,3623.0,13843.0,3196.0,5549.0,3958.0,1140.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,4522.0,2514.0,2949.0,306244.0,93065.0,1254.0,189708.0,22217.0,0.0,1425.0,1503.0,11302.0,37409.0,6626.0,14700.0,790881.0,11174.0,11553.0,25183.0,41402.0,68223.0,79268.0,98344.0,115255.0,117392.0,123538.0,28897.0,9896.0,28735.0,32021.0,790881.0,4344.0,15376.0,27041.0,52109.0,75102.0,36538.0,124165.0,34111.0,57397.0,148317.0,153478.0,62903.0,805581.0,800005.0,100196.0,253276.0,278855.0,167678.0,345392.0,5577.0,99345.0,148202.0,92268.0,80186.0,4059.0,20803.0,33029.0,22295.0,305335.0,64649.0,109213.0,85102.0,46371.0,55249.0,22715.0,18366.0,8564.0,5604.0,13843.0,3196.0,5549.0,3958.0,1140.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,37409.0,20856.0,14700.0,790881.0,11174.0,11553.0,25183.0,41402.0,68223.0,79268.0,98344.0,115255.0,117392.0,223087.0,790881.0,19720.0,27041.0,52109.0,75102.0,36538.0,124165.0,91508.0,148317.0,216381.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,50,8,800005.0,100196.0,253276.0,278855.0,167678.0,345392.0,5577.0,99345.0,148202.0,92268.0,80186.0,4059.0,20803.0,33029.0,22295.0,305335.0,64649.0,109213.0,85102.0,46371.0,34646.0,17817.0,11628.0,3220.0,1981.0,20603.0,4898.0,6738.0,5344.0,3623.0,13843.0,3196.0,5549.0,3958.0,1140.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,4522.0,2514.0,2949.0,306244.0,93065.0,1254.0,189708.0,22217.0,0.0,1425.0,1503.0,11302.0,37409.0,6626.0,14700.0,790881.0,11174.0,11553.0,25183.0,41402.0,68223.0,79268.0,98344.0,115255.0,117392.0,123538.0,28897.0,9896.0,28735.0,32021.0,790881.0,4344.0,15376.0,27041.0,52109.0,75102.0,36538.0,124165.0,34111.0,57397.0,148317.0,153478.0,62903.0,805581.0,800005.0,100196.0,253276.0,278855.0,167678.0,345392.0,5577.0,99345.0,148202.0,92268.0,80186.0,4059.0,20803.0,33029.0,22295.0,305335.0,64649.0,109213.0,85102.0,46371.0,55249.0,22715.0,18366.0,8564.0,5604.0,13843.0,3196.0,5549.0,3958.0,1140.0,805581.0,426372.0,345873.0,80499.0,56503.0,14011.0,9985.0,306244.0,37409.0,20856.0,14700.0,790881.0,11174.0,11553.0,25183.0,41402.0,68223.0,79268.0,98344.0,115255.0,117392.0,223087.0,790881.0,19720.0,27041.0,52109.0,75102.0,36538.0,124165.0,91508.0,148317.0,216381.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,50,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20110.0,dc,0,50,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20110.0,dc,0,50,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
