,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over,"Workers 16 years and over%Car, truck, or van - drove alone","Workers 16 years and over%Car, truck, or van - carpooled",Workers 16 years and over%Public transportation (excluding taxicab),Workers 16 years and over%Walked,"Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Workers 16 years and over%Worked at home,White alone workers 16 years and over,"White alone workers 16 years and over%Car, truck, or van - drove alone","White alone workers 16 years and over%Car, truck, or van - carpooled",White alone workers 16 years and over%Public transportation (excluding taxicab),White alone workers 16 years and over%Walked,"White alone workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",White alone workers 16 years and over%Worked at home,Black or African American alone workers 16 years and over,"Black or African American alone workers 16 years and over%Car, truck, or van - drove alone","Black or African American alone workers 16 years and over%Car, truck, or van - carpooled",Black or African American alone workers 16 years and over%Public transportation (excluding taxicab),Black or African American alone workers 16 years and over%Walked,"Black or African American alone workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Black or African American alone workers 16 years and over%Worked at home,American Indian and Alaska Native alone workers 16 years and over,"American Indian and Alaska Native alone workers 16 years and over%Car, truck, or van - drove alone","American Indian and Alaska Native alone workers 16 years and over%Car, truck, or van - carpooled",American Indian and Alaska Native alone workers 16 years and over%Public transportation (excluding taxicab),American Indian and Alaska Native alone workers 16 years and over%Walked,"American Indian and Alaska Native alone workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",American Indian and Alaska Native alone workers 16 years and over%Worked at home,Asian alone workers 16 years and over,"Asian alone workers 16 years and over%Car, truck, or van - drove alone","Asian alone workers 16 years and over%Car, truck, or van - carpooled",Asian alone workers 16 years and over%Public transportation (excluding taxicab),Asian alone workers 16 years and over%Walked,"Asian alone workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Asian alone workers 16 years and over%Worked at home,Native Hawaiian and Other Pacific Islander alone workers 16 years and over,"Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Car, truck, or van - drove alone","Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Car, truck, or van - carpooled",Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Public transportation (excluding taxicab),Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Walked,"Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Worked at home,Some other race alone workers 16 years and over,"Some other race alone workers 16 years and over%Car, truck, or van - drove alone","Some other race alone workers 16 years and over%Car, truck, or van - carpooled",Some other race alone workers 16 years and over%Public transportation (excluding taxicab),Some other race alone workers 16 years and over%Walked,"Some other race alone workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Some other race alone workers 16 years and over%Worked at home,Two or more races workers 16 years and over,"Two or more races workers 16 years and over%Car, truck, or van - drove alone","Two or more races workers 16 years and over%Car, truck, or van - carpooled",Two or more races workers 16 years and over%Public transportation (excluding taxicab),Two or more races workers 16 years and over%Walked,"Two or more races workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Two or more races workers 16 years and over%Worked at home,"White alone, not Hispanic or Latino workers 16 years and over","White alone, not Hispanic or Latino workers 16 years and over%Car, truck, or van - drove alone","White alone, not Hispanic or Latino workers 16 years and over%Car, truck, or van - carpooled","White alone, not Hispanic or Latino workers 16 years and over%Public transportation (excluding taxicab)","White alone, not Hispanic or Latino workers 16 years and over%Walked","White alone, not Hispanic or Latino workers 16 years and over%Taxicab, motorcycle, bicycle, or other means","White alone, not Hispanic or Latino workers 16 years and over%Worked at home",Hispanic or Latino workers 16 years and over,"Hispanic or Latino workers 16 years and over%Car, truck, or van - drove alone","Hispanic or Latino workers 16 years and over%Car, truck, or van - carpooled",Hispanic or Latino workers 16 years and over%Public transportation (excluding taxicab),Hispanic or Latino workers 16 years and over%Walked,"Hispanic or Latino workers 16 years and over%Taxicab, motorcycle, bicycle, or other means",Hispanic or Latino workers 16 years and over%Worked at home,Workers 16 years and over,Workers 16 years and over%Native,Workers 16 years and over%Foreign born:,Workers 16 years and over%Foreign born:%Naturalized U.S. citizen,Workers 16 years and over%Foreign born:%Not a U.S. citizen,"Workers 16 years and over%Car, truck, or van - drove alone:","Workers 16 years and over%Car, truck, or van - drove alone:%Native","Workers 16 years and over%Car, truck, or van - drove alone:%Foreign born:","Workers 16 years and over%Car, truck, or van - drove alone:%Foreign born:%Naturalized U.S. citizen","Workers 16 years and over%Car, truck, or van - drove alone:%Foreign born:%Not a U.S. citizen","Workers 16 years and over%Car, truck, or van - carpooled:","Workers 16 years and over%Car, truck, or van - carpooled:%Native","Workers 16 years and over%Car, truck, or van - carpooled:%Foreign born:","Workers 16 years and over%Car, truck, or van - carpooled:%Foreign born:%Naturalized U.S. citizen","Workers 16 years and over%Car, truck, or van - carpooled:%Foreign born:%Not a U.S. citizen",Workers 16 years and over%Public transportation (excluding taxicab):,Workers 16 years and over%Public transportation (excluding taxicab):%Native,Workers 16 years and over%Public transportation (excluding taxicab):%Foreign born:,Workers 16 years and over%Public transportation (excluding taxicab):%Foreign born:%Naturalized U.S. citizen,Workers 16 years and over%Public transportation (excluding taxicab):%Foreign born:%Not a U.S. citizen,Workers 16 years and over%Walked:,Workers 16 years and over%Walked:%Native,Workers 16 years and over%Walked:%Foreign born:,Workers 16 years and over%Walked:%Foreign born:%Naturalized U.S. citizen,Workers 16 years and over%Walked:%Foreign born:%Not a U.S. citizen,"Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%Native","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%Foreign born:","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%Foreign born:%Naturalized U.S. citizen","Workers 16 years and over%Taxicab, motorcycle, bicycle, or other means:%Foreign born:%Not a U.S. citizen",Workers 16 years and over%Worked at home:,Workers 16 years and over%Worked at home:%Native,Workers 16 years and over%Worked at home:%Foreign born:,Workers 16 years and over%Worked at home:%Foreign born:%Naturalized U.S. citizen,Workers 16 years and over%Worked at home:%Foreign born:%Not a U.S. citizen,Workers 16 years and over,Workers 16 years and over%16 to 19 years,Workers 16 years and over%20 to 24 years,Workers 16 years and over%25 to 44 years,Workers 16 years and over%45 to 54 years,Workers 16 years and over%55 to 59 years,Workers 16 years and over%60 years and over,"Workers 16 years and over%Car, truck, or van - drove alone:","Workers 16 years and over%Car, truck, or van - drove alone:%16 to 19 years","Workers 16 years and over%Car, truck, or van - drove alone:%20 to 24 years","Workers 16 years and over%Car, truck, or van - drove alone:%25 to 44 years","Workers 16 years and over%Car, truck, or van - drove alone:%45 to 54 years","Workers 16 years and over%Car, truck, or van - drove alone:%55 to 59 years","Workers 16 years and over%Car, truck, or van - drove alone:%60 years and over","Workers 16 years and over%Car, truck, or van - carpooled:","Workers 16 years and over%Car, truck, or van - carpooled:%16 to 19 years","Workers 16 years and over%Car, truck, or van - carpooled:%20 to 24 years","Workers 16 years and over%Car, truck, or van - carpooled:%25 to 44 years","Workers 16 years and over%Car, truck, or van - carpooled:%45 to 54 years","Workers 16 years and over%Car, truck, or van - carpooled:%55 to 59 years","Workers 16 years and over%Car, truck, or van - carpooled:%60 years and over",Workers 16 years and over%Public transportation (excluding taxicab):,Workers 16 years and over%Public transportation (excluding taxicab):%16 to 19 years,Workers 16 years and over%Public transportation (excluding taxicab):%20 to 24 years,Workers 16 years and over%Public transportation (excluding taxicab):%25 to 44 years,Workers 16 years and over%Public transportation (excluding taxicab):%45 to 54 years,Workers 16 years and over%Public transportation (excluding taxicab):%55 to 59 years,Workers 16 years and over%Public transportation (excluding taxicab):%60 years and over,"Workers 16 years and over%Taxicab, motorcycle, bicycle,  walked, or other means:","Workers 16 years and over%Taxicab, motorcycle, bicycle,  walked, or other means:%16 to 19 years","Workers 16 years and over%Taxicab, motorcycle, bicycle,  walked, or other means:%20 to 24 years","Workers 16 years and over%Taxicab, motorcycle, bicycle,  walked, or other means:%25 to 44 years","Workers 16 years and over%Taxicab, motorcycle, bicycle,  walked, or other means:%45 to 54 years","Workers 16 years and over%Taxicab, motorcycle, bicycle,  walked, or other means:%55 to 59 years","Workers 16 years and over%Taxicab, motorcycle, bicycle,  walked, or other means:%60 years and over",Workers 16 years and over%Worked at home:,Workers 16 years and over%Worked at home:%16 to 19 years,Workers 16 years and over%Worked at home:%20 to 24 years,Workers 16 years and over%Worked at home:%25 to 44 years,Workers 16 years and over%Worked at home:%45 to 54 years,Workers 16 years and over%Worked at home:%55 to 59 years,Workers 16 years and over%Worked at home:%60 years and over,White alone workers 16 years and over,"White alone workers 16 years and over%Car, truck, or van - drove alone","White alone workers 16 years and over%Car, truck, or van - carpooled",White alone workers 16 years and over%Public transportation (excluding taxicab),"White alone workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",White alone workers 16 years and over%Worked at home,Black or African American alone workers 16 years and over,"Black or African American alone workers 16 years and over%Car, truck, or van - drove alone","Black or African American alone workers 16 years and over%Car, truck, or van - carpooled",Black or African American alone workers 16 years and over%Public transportation (excluding taxicab),"Black or African American alone workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",Black or African American alone workers 16 years and over%Worked at home,American Indian and Alaska Native alone workers 16 years and over,"American Indian and Alaska Native alone workers 16 years and over%Car, truck, or van - drove alone","American Indian and Alaska Native alone workers 16 years and over%Car, truck, or van - carpooled",American Indian and Alaska Native alone workers 16 years and over%Public transportation (excluding taxicab),"American Indian and Alaska Native alone workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",American Indian and Alaska Native alone workers 16 years and over%Worked at home,Asian alone workers 16 years and over,"Asian alone workers 16 years and over%Car, truck, or van - drove alone","Asian alone workers 16 years and over%Car, truck, or van - carpooled",Asian alone workers 16 years and over%Public transportation (excluding taxicab),"Asian alone workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",Asian alone workers 16 years and over%Worked at home,Native Hawaiian and Other Pacific Islander alone workers 16 years and over,"Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Car, truck, or van - drove alone","Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Car, truck, or van - carpooled",Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Public transportation (excluding taxicab),"Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",Native Hawaiian and Other Pacific Islander alone workers 16 years and over%Worked at home,Some other race alone workers 16 years and over,"Some other race alone workers 16 years and over%Car, truck, or van - drove alone","Some other race alone workers 16 years and over%Car, truck, or van - carpooled",Some other race alone workers 16 years and over%Public transportation (excluding taxicab),"Some other race alone workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",Some other race alone workers 16 years and over%Worked at home,Two or more races workers 16 years and over,"Two or more races workers 16 years and over%Car, truck, or van - drove alone","Two or more races workers 16 years and over%Car, truck, or van - carpooled",Two or more races workers 16 years and over%Public transportation (excluding taxicab),"Two or more races workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",Two or more races workers 16 years and over%Worked at home,"White alone, not Hispanic or Latino workers 16 years and over","White alone, not Hispanic or Latino workers 16 years and over%Car, truck, or van - drove alone","White alone, not Hispanic or Latino workers 16 years and over%Car, truck, or van - carpooled","White alone, not Hispanic or Latino workers 16 years and over%Public transportation (excluding taxicab)","White alone, not Hispanic or Latino workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means","White alone, not Hispanic or Latino workers 16 years and over%Worked at home",Hispanic or Latino workers 16 years and over,"Hispanic or Latino workers 16 years and over%Car, truck, or van - drove alone","Hispanic or Latino workers 16 years and over%Car, truck, or van - carpooled",Hispanic or Latino workers 16 years and over%Public transportation (excluding taxicab),"Hispanic or Latino workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means",Hispanic or Latino workers 16 years and over%Worked at home,Workers 16 years and over,Workers 16 years and over%Native,Workers 16 years and over%Foreign born:,Workers 16 years and over%Foreign born:%Naturalized U.S. citizen,Workers 16 years and over%Foreign born:%Not a U.S. citizen,"Workers 16 years and over%Car, truck, or van - drove alone:","Workers 16 years and over%Car, truck, or van - drove alone:%Native","Workers 16 years and over%Car, truck, or van - drove alone:%Foreign born:","Workers 16 years and over%Car, truck, or van - drove alone:%Foreign born:%Naturalized U.S. citizen","Workers 16 years and over%Car, truck, or van - drove alone:%Foreign born:%Not a U.S. citizen","Workers 16 years and over%Car, truck, or van - carpooled:","Workers 16 years and over%Car, truck, or van - carpooled:%Native","Workers 16 years and over%Car, truck, or van - carpooled:%Foreign born:","Workers 16 years and over%Car, truck, or van - carpooled:%Foreign born:%Naturalized U.S. citizen","Workers 16 years and over%Car, truck, or van - carpooled:%Foreign born:%Not a U.S. citizen",Workers 16 years and over%Public transportation (excluding taxicab):,Workers 16 years and over%Public transportation (excluding taxicab):%Native,Workers 16 years and over%Public transportation (excluding taxicab):%Foreign born:,Workers 16 years and over%Public transportation (excluding taxicab):%Foreign born:%Naturalized U.S. citizen,Workers 16 years and over%Public transportation (excluding taxicab):%Foreign born:%Not a U.S. citizen,"Workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means:","Workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means:%Native","Workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means:%Foreign born:","Workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means:%Foreign born:%Naturalized U.S. citizen","Workers 16 years and over%Taxicab, motorcycle, bicycle, walked, or other means:%Foreign born:%Not a U.S. citizen",Workers 16 years and over%Worked at home:,Workers 16 years and over%Worked at home:%Native,Workers 16 years and over%Worked at home:%Foreign born:,Workers 16 years and over%Worked at home:%Foreign born:%Naturalized U.S. citizen,Workers 16 years and over%Worked at home:%Foreign born:%Not a U.S. citizen,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,44,6,42.3,44.7,43.4,40.4,31.9,40.1,43.1,422916.0,174545.0,38803.0,157905.0,27998.0,15107.0,8558.0,269388.0,127131.0,24562.0,105523.0,4758.0,2964.0,4450.0,,,,,,,,62173.0,23005.0,9863.0,24550.0,2594.0,1322.0,839.0,,,,,,,,29951.0,11568.0,5102.0,11024.0,1011.0,923.0,323.0,18653.0,8008.0,2025.0,6726.0,1048.0,433.0,413.0,375601.0,157315.0,32577.0,139041.0,25602.0,13594.0,7472.0,85489.0,32599.0,12435.0,32705.0,3723.0,2530.0,1497.0,805581.0,622239.0,183342.0,89405.0,93937.0,345873.0,268961.0,76912.0,42919.0,33993.0,80499.0,56917.0,23582.0,10685.0,12897.0,306244.0,237642.0,68602.0,30403.0,38199.0,37409.0,29718.0,7691.0,2943.0,4748.0,20856.0,16416.0,4440.0,1732.0,2708.0,14700.0,12585.0,2115.0,723.0,1392.0,805581.0,7373.0,51573.0,393132.0,189557.0,77889.0,86057.0,345873.0,1431.0,15222.0,159147.0,92728.0,35309.0,42036.0,80499.0,581.0,2990.0,39242.0,20716.0,8959.0,8011.0,306244.0,3804.0,24504.0,155510.0,64153.0,28759.0,29514.0,58265.0,1351.0,7672.0,32744.0,9114.0,3138.0,4246.0,14700.0,206.0,1185.0,6489.0,2846.0,1724.0,2250.0,422916.0,174545.0,38803.0,157905.0,43105.0,8558.0,269388.0,127131.0,24562.0,105523.0,7722.0,4450.0,,,,,,,62173.0,23005.0,9863.0,24550.0,3916.0,839.0,,,,,,,29951.0,11568.0,5102.0,11024.0,1934.0,323.0,18653.0,8008.0,2025.0,6726.0,1481.0,413.0,375601.0,157315.0,32577.0,139041.0,39196.0,7472.0,85489.0,32599.0,12435.0,32705.0,6253.0,1497.0,805581.0,622239.0,183342.0,89405.0,93937.0,345873.0,268961.0,76912.0,42919.0,33993.0,80499.0,56917.0,23582.0,10685.0,12897.0,306244.0,237642.0,68602.0,30403.0,38199.0,58265.0,46134.0,12131.0,4675.0,7456.0,14700.0,12585.0,2115.0,723.0,1392.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,44,7,42.3,44.7,43.4,40.4,31.9,40.1,43.1,422916.0,174545.0,38803.0,157905.0,27998.0,15107.0,8558.0,269388.0,127131.0,24562.0,105523.0,4758.0,2964.0,4450.0,,,,,,,,62173.0,23005.0,9863.0,24550.0,2594.0,1322.0,839.0,,,,,,,,29951.0,11568.0,5102.0,11024.0,1011.0,923.0,323.0,18653.0,8008.0,2025.0,6726.0,1048.0,433.0,413.0,375601.0,157315.0,32577.0,139041.0,25602.0,13594.0,7472.0,85489.0,32599.0,12435.0,32705.0,3723.0,2530.0,1497.0,805581.0,622239.0,183342.0,89405.0,93937.0,345873.0,268961.0,76912.0,42919.0,33993.0,80499.0,56917.0,23582.0,10685.0,12897.0,306244.0,237642.0,68602.0,30403.0,38199.0,37409.0,29718.0,7691.0,2943.0,4748.0,20856.0,16416.0,4440.0,1732.0,2708.0,14700.0,12585.0,2115.0,723.0,1392.0,805581.0,7373.0,51573.0,393132.0,189557.0,77889.0,86057.0,345873.0,1431.0,15222.0,159147.0,92728.0,35309.0,42036.0,80499.0,581.0,2990.0,39242.0,20716.0,8959.0,8011.0,306244.0,3804.0,24504.0,155510.0,64153.0,28759.0,29514.0,58265.0,1351.0,7672.0,32744.0,9114.0,3138.0,4246.0,14700.0,206.0,1185.0,6489.0,2846.0,1724.0,2250.0,422916.0,174545.0,38803.0,157905.0,43105.0,8558.0,269388.0,127131.0,24562.0,105523.0,7722.0,4450.0,,,,,,,62173.0,23005.0,9863.0,24550.0,3916.0,839.0,,,,,,,29951.0,11568.0,5102.0,11024.0,1934.0,323.0,18653.0,8008.0,2025.0,6726.0,1481.0,413.0,375601.0,157315.0,32577.0,139041.0,39196.0,7472.0,85489.0,32599.0,12435.0,32705.0,6253.0,1497.0,805581.0,622239.0,183342.0,89405.0,93937.0,345873.0,268961.0,76912.0,42919.0,33993.0,80499.0,56917.0,23582.0,10685.0,12897.0,306244.0,237642.0,68602.0,30403.0,38199.0,58265.0,46134.0,12131.0,4675.0,7456.0,14700.0,12585.0,2115.0,723.0,1392.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,44,8,42.3,44.7,43.4,40.4,31.9,40.1,43.1,422916.0,174545.0,38803.0,157905.0,27998.0,15107.0,8558.0,269388.0,127131.0,24562.0,105523.0,4758.0,2964.0,4450.0,,,,,,,,62173.0,23005.0,9863.0,24550.0,2594.0,1322.0,839.0,,,,,,,,29951.0,11568.0,5102.0,11024.0,1011.0,923.0,323.0,18653.0,8008.0,2025.0,6726.0,1048.0,433.0,413.0,375601.0,157315.0,32577.0,139041.0,25602.0,13594.0,7472.0,85489.0,32599.0,12435.0,32705.0,3723.0,2530.0,1497.0,805581.0,622239.0,183342.0,89405.0,93937.0,345873.0,268961.0,76912.0,42919.0,33993.0,80499.0,56917.0,23582.0,10685.0,12897.0,306244.0,237642.0,68602.0,30403.0,38199.0,37409.0,29718.0,7691.0,2943.0,4748.0,20856.0,16416.0,4440.0,1732.0,2708.0,14700.0,12585.0,2115.0,723.0,1392.0,805581.0,7373.0,51573.0,393132.0,189557.0,77889.0,86057.0,345873.0,1431.0,15222.0,159147.0,92728.0,35309.0,42036.0,80499.0,581.0,2990.0,39242.0,20716.0,8959.0,8011.0,306244.0,3804.0,24504.0,155510.0,64153.0,28759.0,29514.0,58265.0,1351.0,7672.0,32744.0,9114.0,3138.0,4246.0,14700.0,206.0,1185.0,6489.0,2846.0,1724.0,2250.0,422916.0,174545.0,38803.0,157905.0,43105.0,8558.0,269388.0,127131.0,24562.0,105523.0,7722.0,4450.0,,,,,,,62173.0,23005.0,9863.0,24550.0,3916.0,839.0,,,,,,,29951.0,11568.0,5102.0,11024.0,1934.0,323.0,18653.0,8008.0,2025.0,6726.0,1481.0,413.0,375601.0,157315.0,32577.0,139041.0,39196.0,7472.0,85489.0,32599.0,12435.0,32705.0,6253.0,1497.0,805581.0,622239.0,183342.0,89405.0,93937.0,345873.0,268961.0,76912.0,42919.0,33993.0,80499.0,56917.0,23582.0,10685.0,12897.0,306244.0,237642.0,68602.0,30403.0,38199.0,58265.0,46134.0,12131.0,4675.0,7456.0,14700.0,12585.0,2115.0,723.0,1392.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,44,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20110.0,dc,0,44,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20110.0,dc,0,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20110.0,dc,0,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
