,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 15 years and over,Population 15 years and over%Male:,"Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%No income","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$1 to $2,499 or loss","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$2,500 to $4,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$5,000 to $7,499","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$7,500 to $9,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$10,000 to $12,499","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$12,500 to $14,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$15,000 to $17,499","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$17,500 to $19,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$20,000 to $22,499","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$22,500 to $24,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$25,000 to $29,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$30,000 to $34,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$35,000 to $39,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$40,000 to $44,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$45,000 to $49,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$50,000 to $54,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$55,000 to $64,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$65,000 to $74,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$75,000 to $99,999","Population 15 years and over%Male:%Worked full-time, year-round in the past 12 months:%With income:%$100,000 or more",Population 15 years and over%Male:%Other:,Population 15 years and over%Male:%Other:%No income,Population 15 years and over%Male:%Other:%With income:,"Population 15 years and over%Male:%Other:%With income:%$1 to $2,499 or loss","Population 15 years and over%Male:%Other:%With income:%$2,500 to $4,999","Population 15 years and over%Male:%Other:%With income:%$5,000 to $7,499","Population 15 years and over%Male:%Other:%With income:%$7,500 to $9,999","Population 15 years and over%Male:%Other:%With income:%$10,000 to $12,499","Population 15 years and over%Male:%Other:%With income:%$12,500 to $14,999","Population 15 years and over%Male:%Other:%With income:%$15,000 to $17,499","Population 15 years and over%Male:%Other:%With income:%$17,500 to $19,999","Population 15 years and over%Male:%Other:%With income:%$20,000 to $22,499","Population 15 years and over%Male:%Other:%With income:%$22,500 to $24,999","Population 15 years and over%Male:%Other:%With income:%$25,000 to $29,999","Population 15 years and over%Male:%Other:%With income:%$30,000 to $34,999","Population 15 years and over%Male:%Other:%With income:%$35,000 to $39,999","Population 15 years and over%Male:%Other:%With income:%$40,000 to $44,999","Population 15 years and over%Male:%Other:%With income:%$45,000 to $49,999","Population 15 years and over%Male:%Other:%With income:%$50,000 to $54,999","Population 15 years and over%Male:%Other:%With income:%$55,000 to $64,999","Population 15 years and over%Male:%Other:%With income:%$65,000 to $74,999","Population 15 years and over%Male:%Other:%With income:%$75,000 to $99,999","Population 15 years and over%Male:%Other:%With income:%$100,000 or more",Population 15 years and over%Female:,"Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%No income","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$1 to $2,499 or loss","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$2,500 to $4,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$5,000 to $7,499","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$7,500 to $9,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$10,000 to $12,499","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$12,500 to $14,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$15,000 to $17,499","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$17,500 to $19,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$20,000 to $22,499","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$22,500 to $24,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$25,000 to $29,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$30,000 to $34,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$35,000 to $39,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$40,000 to $44,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$45,000 to $49,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$50,000 to $54,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$55,000 to $64,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$65,000 to $74,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$75,000 to $99,999","Population 15 years and over%Female:%Worked full-time, year-round in the past 12 months:%With income:%$100,000 or more",Population 15 years and over%Female:%Other:,Population 15 years and over%Female:%Other:%No income,Population 15 years and over%Female:%Other:%With income:,"Population 15 years and over%Female:%Other:%With income:%$1 to $2,499 or loss","Population 15 years and over%Female:%Other:%With income:%$2,500 to $4,999","Population 15 years and over%Female:%Other:%With income:%$5,000 to $7,499","Population 15 years and over%Female:%Other:%With income:%$7,500 to $9,999","Population 15 years and over%Female:%Other:%With income:%$10,000 to $12,499","Population 15 years and over%Female:%Other:%With income:%$12,500 to $14,999","Population 15 years and over%Female:%Other:%With income:%$15,000 to $17,499","Population 15 years and over%Female:%Other:%With income:%$17,500 to $19,999","Population 15 years and over%Female:%Other:%With income:%$20,000 to $22,499","Population 15 years and over%Female:%Other:%With income:%$22,500 to $24,999","Population 15 years and over%Female:%Other:%With income:%$25,000 to $29,999","Population 15 years and over%Female:%Other:%With income:%$30,000 to $34,999","Population 15 years and over%Female:%Other:%With income:%$35,000 to $39,999","Population 15 years and over%Female:%Other:%With income:%$40,000 to $44,999","Population 15 years and over%Female:%Other:%With income:%$45,000 to $49,999","Population 15 years and over%Female:%Other:%With income:%$50,000 to $54,999","Population 15 years and over%Female:%Other:%With income:%$55,000 to $64,999","Population 15 years and over%Female:%Other:%With income:%$65,000 to $74,999","Population 15 years and over%Female:%Other:%With income:%$75,000 to $99,999","Population 15 years and over%Female:%Other:%With income:%$100,000 or more",Population 15 years and over with income in the past 12 months,Population 15 years and over with income in the past 12 months%Total (dollars):%Total (dollars),"Population 15 years and over with income in the past 12 months%Total (dollars):%Worked full-time, year-round in the past 12 months (dollars)",Population 15 years and over with income in the past 12 months%Total (dollars):%Other (dollars),Population 15 years and over with income in the past 12 months%Total (dollars):%Total (dollars),"Population 15 years and over with income in the past 12 months%Total (dollars):%Worked full-time, year-round in the past 12 months (dollars)",Population 15 years and over with income in the past 12 months%Total (dollars):%Other (dollars),Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,95,2,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,95,3,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,95,4,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,95,5,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,95,6,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,95,7,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,95,8,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,95,9,529068,247251,122256,0,122256,0,228,521,591,1805,438,509,1192,3792,3274,5132,6269,5628,6922,4428,6433,10770,9734,15538,39052,124995,35280,89715,11922,7323,7029,7718,6711,3974,3425,3185,3771,2094,3513,4902,3146,3322,1760,1576,3158,2794,2703,5689,281817,121782,0,121782,434,192,102,293,1812,257,2096,1406,1793,1902,5495,6413,6781,8978,6368,8678,14245,11177,18163,25197,160035,37540,122495,15904,10517,11762,13448,11104,5659,7125,3744,4791,3234,4815,4243,4517,3870,2416,2998,3185,1871,2494,4798,40030,43099,68381,15132,36267,60933,12165,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,95,10,93703,39794,20906,0,20906,0,0,0,0,171,84,0,91,304,0,470,335,394,752,490,929,1208,1061,2318,12299,18888,3877,15011,2250,2089,763,337,1065,72,146,199,297,204,326,552,410,783,240,281,562,575,1296,2564,53909,22491,0,22491,0,0,0,61,135,0,203,105,153,91,767,526,932,680,1158,2162,2033,1552,2909,9024,31418,7376,24042,3659,2427,1717,791,1460,601,1074,705,571,383,722,600,917,575,654,1423,1352,979,978,2454,59248,77555,126032,26420,51676,79413,18535,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,95,11,95254,44792,24159,0,24159,0,0,369,75,1024,231,109,329,1070,608,1470,1369,1404,1446,1345,1363,2610,1546,2996,4795,20633,6252,14381,1681,412,1195,831,1388,786,598,245,982,570,689,751,492,760,210,377,1028,518,198,670,50462,24351,0,24351,0,0,0,0,313,14,578,115,608,452,1412,1369,1351,2694,1214,2054,3218,1982,3749,3228,26111,6751,19360,2509,717,1422,2650,1496,746,1806,810,998,935,950,534,1177,753,242,100,479,288,282,466,39175,41075,52343,20139,37782,55004,15194,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,95,12,109064,52612,23429,0,23429,0,0,83,42,164,32,69,158,598,869,919,1393,1475,1879,705,1514,2128,1211,3583,6607,29183,9369,19814,2985,1533,1502,1825,1232,1425,1266,581,395,128,994,1465,406,659,391,299,838,603,587,700,56452,26293,0,26293,208,0,0,193,291,32,955,148,331,431,1184,711,1612,1331,1177,1728,3486,2687,4387,5401,30159,5258,24901,2792,1534,1990,3164,2075,1824,1148,722,945,440,1418,1335,1159,1480,378,604,567,363,381,582,38475,40115,61785,13956,37806,63638,13727,79500US1100103,"PUMA5 00103, District of Columbia"
