,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Families,Families%Under 1.30:,Families%Under 1.30:%Married-couple family:,Families%Under 1.30:%Married-couple family:%With related children under 18 years:,Families%Under 1.30:%Married-couple family:%With related children under 18 years:%Under 5 years only,Families%Under 1.30:%Married-couple family:%With related children under 18 years:%Under 5 years and 5 to 17 years,Families%Under 1.30:%Married-couple family:%With related children under 18 years:%5 to 17 years only,Families%Under 1.30:%Married-couple family:%No related children under 18 years,Families%Under 1.30:%Other family:,"Families%Under 1.30:%Other family:%Male householder, no wife present:","Families%Under 1.30:%Other family:%Male householder, no wife present:%With related children under 18 years:","Families%Under 1.30:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years only","Families%Under 1.30:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%Under 1.30:%Other family:%Male householder, no wife present:%With related children under 18 years:%5 to 17 years only","Families%Under 1.30:%Other family:%Male householder, no wife present:%No related children under 18 years","Families%Under 1.30:%Other family:%Female householder, no husband present:","Families%Under 1.30:%Other family:%Female householder, no husband present:%With related children under 18 years:","Families%Under 1.30:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years only","Families%Under 1.30:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%Under 1.30:%Other family:%Female householder, no husband present:%With related children under 18 years:%5 to 17 years only","Families%Under 1.30:%Other family:%Female householder, no husband present:%No related children under 18 years",Families%1.30 to 1.49:,Families%1.30 to 1.49:%Married-couple family:,Families%1.30 to 1.49:%Married-couple family:%With related children under 18 years:,Families%1.30 to 1.49:%Married-couple family:%With related children under 18 years:%Under 5 years only,Families%1.30 to 1.49:%Married-couple family:%With related children under 18 years:%Under 5 years and 5 to 17 years,Families%1.30 to 1.49:%Married-couple family:%With related children under 18 years:%5 to 17 years only,Families%1.30 to 1.49:%Married-couple family:%No related children under 18 years,Families%1.30 to 1.49:%Other family:,"Families%1.30 to 1.49:%Other family:%Male householder, no wife present:","Families%1.30 to 1.49:%Other family:%Male householder, no wife present:%With related children under 18 years:","Families%1.30 to 1.49:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years only","Families%1.30 to 1.49:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%1.30 to 1.49:%Other family:%Male householder, no wife present:%With related children under 18 years:%5 to 17 years only","Families%1.30 to 1.49:%Other family:%Male householder, no wife present:%No related children under 18 years","Families%1.30 to 1.49:%Other family:%Female householder, no husband present:","Families%1.30 to 1.49:%Other family:%Female householder, no husband present:%With related children under 18 years:","Families%1.30 to 1.49:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years only","Families%1.30 to 1.49:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%1.30 to 1.49:%Other family:%Female householder, no husband present:%With related children under 18 years:%5 to 17 years only","Families%1.30 to 1.49:%Other family:%Female householder, no husband present:%No related children under 18 years",Families%1.50 to 1.84:,Families%1.50 to 1.84:%Married-couple family:,Families%1.50 to 1.84:%Married-couple family:%With related children under 18 years:,Families%1.50 to 1.84:%Married-couple family:%With related children under 18 years:%Under 5 years only,Families%1.50 to 1.84:%Married-couple family:%With related children under 18 years:%Under 5 years and 5 to 17 years,Families%1.50 to 1.84:%Married-couple family:%With related children under 18 years:%5 to 17 years only,Families%1.50 to 1.84:%Married-couple family:%No related children under 18 years,Families%1.50 to 1.84:%Other family:,"Families%1.50 to 1.84:%Other family:%Male householder, no wife present:","Families%1.50 to 1.84:%Other family:%Male householder, no wife present:%With related children under 18 years:","Families%1.50 to 1.84:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years only","Families%1.50 to 1.84:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%1.50 to 1.84:%Other family:%Male householder, no wife present:%With related children under 18 years:%5 to 17 years only","Families%1.50 to 1.84:%Other family:%Male householder, no wife present:%No related children under 18 years","Families%1.50 to 1.84:%Other family:%Female householder, no husband present:","Families%1.50 to 1.84:%Other family:%Female householder, no husband present:%With related children under 18 years:","Families%1.50 to 1.84:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years only","Families%1.50 to 1.84:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%1.50 to 1.84:%Other family:%Female householder, no husband present:%With related children under 18 years:%5 to 17 years only","Families%1.50 to 1.84:%Other family:%Female householder, no husband present:%No related children under 18 years",Families%1.85 and above:,Families%1.85 and above:%Married-couple family:,Families%1.85 and above:%Married-couple family:%With related children under 18 years:,Families%1.85 and above:%Married-couple family:%With related children under 18 years:%Under 5 years only,Families%1.85 and above:%Married-couple family:%With related children under 18 years:%Under 5 years and 5 to 17 years,Families%1.85 and above:%Married-couple family:%With related children under 18 years:%5 to 17 years only,Families%1.85 and above:%Married-couple family:%No related children under 18 years,Families%1.85 and above:%Other family:,"Families%1.85 and above:%Other family:%Male householder, no wife present:","Families%1.85 and above:%Other family:%Male householder, no wife present:%With related children under 18 years:","Families%1.85 and above:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years only","Families%1.85 and above:%Other family:%Male householder, no wife present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%1.85 and above:%Other family:%Male householder, no wife present:%With related children under 18 years:%5 to 17 years only","Families%1.85 and above:%Other family:%Male householder, no wife present:%No related children under 18 years","Families%1.85 and above:%Other family:%Female householder, no husband present:","Families%1.85 and above:%Other family:%Female householder, no husband present:%With related children under 18 years:","Families%1.85 and above:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years only","Families%1.85 and above:%Other family:%Female householder, no husband present:%With related children under 18 years:%Under 5 years and 5 to 17 years","Families%1.85 and above:%Other family:%Female householder, no husband present:%With related children under 18 years:%5 to 17 years only","Families%1.85 and above:%Other family:%Female householder, no husband present:%No related children under 18 years",Families,Families%Income in the past 12 months below poverty level:,Families%Income in the past 12 months below poverty level:%Married-couple family:,Families%Income in the past 12 months below poverty level:%Married-couple family:%No own child,Families%Income in the past 12 months below poverty level:%Married-couple family:%1 or 2 own children,Families%Income in the past 12 months below poverty level:%Married-couple family:%3 or 4 own children,Families%Income in the past 12 months below poverty level:%Married-couple family:%5 or more own children,Families%Income in the past 12 months below poverty level:%Other families:,"Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:","Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:%No own child","Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:%1 or 2 own children","Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:%3 or 4 own children","Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:%5 or more own children","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:%No own child","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:%1 or 2 own children","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:%3 or 4 own children","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:%5 or more own children",Families%Income in the past 12 months at or above poverty level:,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:%No own child,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:%1 or 2 own children,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:%3 or 4 own children,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:%5 or more own children,Families%Income in the past 12 months at or above poverty level:%Other families:,"Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:","Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:%No own child","Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:%1 or 2 own children","Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:%3 or 4 own children","Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:%5 or more own children","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:%No own child","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:%1 or 2 own children","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:%3 or 4 own children","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:%5 or more own children",Population for whom poverty status is determined,Population for whom poverty status is determined%Income in the past 12 months below poverty level:,Population for whom poverty status is determined%Income in the past 12 months below poverty level:%In family households:,Population for whom poverty status is determined%Income in the past 12 months below poverty level:%In family households:%In married couple families,Population for whom poverty status is determined%Income in the past 12 months below poverty level:%In family households:%In other families:,"Population for whom poverty status is determined%Income in the past 12 months below poverty level:%In family households:%In other families:%Male householder, no wife present","Population for whom poverty status is determined%Income in the past 12 months below poverty level:%In family households:%In other families:%Female householder, no husband present",Population for whom poverty status is determined%Income in the past 12 months below poverty level:%In non-family households and other living arrangement,Population for whom poverty status is determined%Income in the past 12 months at or above poverty level:,Population for whom poverty status is determined%Income in the past 12 months at or above poverty level:%In family households:,Population for whom poverty status is determined%Income in the past 12 months at or above poverty level:%In family households:%In married couple families,Population for whom poverty status is determined%Income in the past 12 months at or above poverty level:%In family households:%In other families:,"Population for whom poverty status is determined%Income in the past 12 months at or above poverty level:%In family households:%In other families:%Male householder, no wife present","Population for whom poverty status is determined%Income in the past 12 months at or above poverty level:%In family households:%In other families:%Female householder, no husband present",Population for whom poverty status is determined%Income in the past 12 months at or above poverty level:%In non-family households and other living arrangements,Families,Families%Under 1.30:,Families%Under 1.30:%Married-couple family,Families%Under 1.30:%Other family:,"Families%Under 1.30:%Other family:%Male householder, no wife present","Families%Under 1.30:%Other family:%Female householder, no husband present",Families%1.30 to 1.49:,Families%1.30 to 1.49:%Married-couple family,Families%1.30 to 1.49:%Other family:,"Families%1.30 to 1.49:%Other family:%Male householder, no wife present","Families%1.30 to 1.49:%Other family:%Female householder, no husband present",Families%1.50 to 1.84:,Families%1.50 to 1.84:%Married-couple family,Families%1.50 to 1.84:%Other family:,"Families%1.50 to 1.84:%Other family:%Male householder, no wife present","Families%1.50 to 1.84:%Other family:%Female householder, no husband present",Families%1.85 and above:,Families%1.85 and above:%Married-couple family,Families%1.85 and above:%Other family:,"Families%1.85 and above:%Other family:%Male householder, no wife present","Families%1.85 and above:%Other family:%Female householder, no husband present",Families,Families%Income in the past 12 months below poverty level:,Families%Income in the past 12 months below poverty level:%Married-couple family:,Families%Income in the past 12 months below poverty level:%Married-couple family:%No own child,Families%Income in the past 12 months below poverty level:%Married-couple family:%With own children,Families%Income in the past 12 months below poverty level:%Other families:,"Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:","Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:%No own child","Families%Income in the past 12 months below poverty level:%Other families:%Male householder, no wife present:%With own children","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:%No own child","Families%Income in the past 12 months below poverty level:%Other families:%Female householder, no husband present:%With own children",Families%Income in the past 12 months at or above poverty level:,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:%No own child,Families%Income in the past 12 months at or above poverty level:%Other families:%Married-couple family:%With own children,Families%Income in the past 12 months at or above poverty level:%Other families:,"Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:","Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:%No own child","Families%Income in the past 12 months at or above poverty level:%Other families:%Male householder, no wife present:%With own children","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:%No own child","Families%Income in the past 12 months at or above poverty level:%Other families:%Female householder, no husband present:%With own children",Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,79,2,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,79,3,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,79,4,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,79,5,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,79,6,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,79,7,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,79,8,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,79,9,114045.0,22223.0,3014.0,1352.0,270.0,178.0,904.0,1662.0,19209.0,2938.0,1701.0,592.0,227.0,882.0,1237.0,16271.0,12383.0,2821.0,3297.0,6265.0,3888.0,2773.0,570.0,231.0,0.0,56.0,175.0,339.0,2203.0,250.0,196.0,45.0,0.0,151.0,54.0,1953.0,1303.0,343.0,43.0,917.0,650.0,4333.0,932.0,482.0,129.0,87.0,266.0,450.0,3401.0,544.0,464.0,204.0,0.0,260.0,80.0,2857.0,1581.0,209.0,250.0,1122.0,1276.0,84716.0,52731.0,18818.0,7493.0,2808.0,8517.0,33913.0,31985.0,7396.0,3287.0,824.0,92.0,2371.0,4109.0,24589.0,12474.0,1319.0,1507.0,9648.0,12115.0,114045.0,17608.0,2165.0,1280.0,885.0,0.0,0.0,15443.0,2022.0,717.0,783.0,522.0,0.0,13421.0,4144.0,6094.0,2844.0,339.0,96437.0,55082.0,36630.0,15810.0,2462.0,180.0,41355.0,9106.0,5624.0,3331.0,151.0,0.0,32249.0,19110.0,11723.0,1416.0,0.0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045.0,22223.0,3014.0,19209.0,2938.0,16271.0,2773.0,570.0,2203.0,250.0,1953.0,4333.0,932.0,3401.0,544.0,2857.0,84716.0,52731.0,31985.0,7396.0,24589.0,114045.0,17608.0,2165.0,1280.0,885.0,15443.0,2022.0,717.0,1305.0,13421.0,4144.0,9277.0,96437.0,55082.0,36630.0,18452.0,41355.0,9106.0,5624.0,3482.0,32249.0,19110.0,13139.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,79,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97986,9449,798,475,323,26,297,8651,88537,59478,54314,5164,876,4288,29059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,79,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112783,17289,11857,2477,9380,1728,7652,5432,95494,65563,33080,32483,9632,22851,29931,21375.0,3546.0,797.0,2749.0,503.0,2246.0,515.0,134.0,381.0,45.0,336.0,1003.0,299.0,704.0,75.0,629.0,16311.0,9255.0,7056.0,2183.0,4873.0,21375.0,2665.0,536.0,345.0,191.0,2129.0,288.0,0.0,288.0,1841.0,789.0,1052.0,18710.0,9949.0,5445.0,4504.0,8761.0,2518.0,1605.0,913.0,6243.0,3950.0,2293.0,79500US1100102,"PUMA5 00102, District of Columbia"
