,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total living in area 1 year ago:,Total living in area 1 year ago:%%Never married,"Total living in area 1 year ago:%%Now married, except separated",Total living in area 1 year ago:%%Divorced,Total living in area 1 year ago:%%Separated,Total living in area 1 year ago:%%Widowed,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Never married,"Total living in area 1 year ago:%%Same house:%%Now married, except separated",Total living in area 1 year ago:%%Same house:%%Divorced,Total living in area 1 year ago:%%Same house:%%Separated,Total living in area 1 year ago:%%Same house:%%Widowed,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%Never married,"Total living in area 1 year ago:%%Moved within same county:%%Now married, except separated",Total living in area 1 year ago:%%Moved within same county:%%Divorced,Total living in area 1 year ago:%%Moved within same county:%%Separated,Total living in area 1 year ago:%%Moved within same county:%%Widowed,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%Never married,"Total living in area 1 year ago:%%Moved to different county within same state:%%Now married, except separated",Total living in area 1 year ago:%%Moved to different county within same state:%%Divorced,Total living in area 1 year ago:%%Moved to different county within same state:%%Separated,Total living in area 1 year ago:%%Moved to different county within same state:%%Widowed,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%Never married,"Total living in area 1 year ago:%%Moved to different state:%%Now married, except separated",Total living in area 1 year ago:%%Moved to different state:%%Divorced,Total living in area 1 year ago:%%Moved to different state:%%Separated,Total living in area 1 year ago:%%Moved to different state:%%Widowed,Total living in area 1 year ago:,Total living in area 1 year ago:%%Never married,"Total living in area 1 year ago:%%Now married, except separated",Total living in area 1 year ago:%%Divorced,Total living in area 1 year ago:%%Separated,Total living in area 1 year ago:%%Widowed,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Never married,"Total living in area 1 year ago:%%Same house:%%Now married, except separated",Total living in area 1 year ago:%%Same house:%%Divorced,Total living in area 1 year ago:%%Same house:%%Separated,Total living in area 1 year ago:%%Same house:%%Widowed,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%Never married,"Total living in area 1 year ago:%%Moved within same municipio:%%Now married, except separated",Total living in area 1 year ago:%%Moved within same municipio:%%Divorced,Total living in area 1 year ago:%%Moved within same municipio:%%Separated,Total living in area 1 year ago:%%Moved within same municipio:%%Widowed,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%Never married,"Total living in area 1 year ago:%%Moved to different municipio:%%Now married, except separated",Total living in area 1 year ago:%%Moved to different municipio:%%Divorced,Total living in area 1 year ago:%%Moved to different municipio:%%Separated,Total living in area 1 year ago:%%Moved to different municipio:%%Widowed,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%Never married,"Total living in area 1 year ago:%%Moved to the United States:%%Now married, except separated",Total living in area 1 year ago:%%Moved to the United States:%%Divorced,Total living in area 1 year ago:%%Moved to the United States:%%Separated,Total living in area 1 year ago:%%Moved to the United States:%%Widowed,Total living in area 1 year ago:,Total living in area 1 year ago:%%Less than high school graduate,Total living in area 1 year ago:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Some college or associate's degree,Total living in area 1 year ago:%%Bachelor's degree,Total living in area 1 year ago:%%Graduate or professional degree,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Less than high school graduate,Total living in area 1 year ago:%%Same house:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Same house:%%Some college or associate's degree,Total living in area 1 year ago:%%Same house:%%Bachelor's degree,Total living in area 1 year ago:%%Same house:%%Graduate or professional degree,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%Less than high school graduate,Total living in area 1 year ago:%%Moved within same county:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Moved within same county:%%Some college or associate's degree,Total living in area 1 year ago:%%Moved within same county:%%Bachelor's degree,Total living in area 1 year ago:%%Moved within same county:%%Graduate or professional degree,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%Less than high school graduate,Total living in area 1 year ago:%%Moved to different county within same state:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Moved to different county within same state:%%Some college or associate's degree,Total living in area 1 year ago:%%Moved to different county within same state:%%Bachelor's degree,Total living in area 1 year ago:%%Moved to different county within same state:%%Graduate or professional degree,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%Less than high school graduate,Total living in area 1 year ago:%%Moved to different state:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Moved to different state:%%Some college or associate's degree,Total living in area 1 year ago:%%Moved to different state:%%Bachelor's degree,Total living in area 1 year ago:%%Moved to different state:%%Graduate or professional degree,Total living in area 1 year ago:,Total living in area 1 year ago:%%Less than high school graduate,Total living in area 1 year ago:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Some college or associate's degree,Total living in area 1 year ago:%%Bachelor's degree,Total living in area 1 year ago:%%Graduate or professional degree,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Less than high school graduate,Total living in area 1 year ago:%%Same house:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Same house:%%Some college or associate's degree,Total living in area 1 year ago:%%Same house:%%Bachelor's degree,Total living in area 1 year ago:%%Same house:%%Graduate or professional degree,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%Less than high school graduate,Total living in area 1 year ago:%%Moved within same municipio:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Moved within same municipio:%%Some college or associate's degree,Total living in area 1 year ago:%%Moved within same municipio:%%Bachelor's degree,Total living in area 1 year ago:%%Moved within same municipio:%%Graduate or professional degree,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%Less than high school graduate,Total living in area 1 year ago:%%Moved to different municipio:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Moved to different municipio:%%Some college or associate's degree,Total living in area 1 year ago:%%Moved to different municipio:%%Bachelor's degree,Total living in area 1 year ago:%%Moved to different municipio:%%Graduate or professional degree,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%Less than high school graduate,Total living in area 1 year ago:%%Moved to the United States:%%High school graduate (includes equivalency),Total living in area 1 year ago:%%Moved to the United States:%%Some college or associate's degree,Total living in area 1 year ago:%%Moved to the United States:%%Bachelor's degree,Total living in area 1 year ago:%%Moved to the United States:%%Graduate or professional degree,Total living in area 1 year ago:,Total living in area 1 year ago:%%No income,Total living in area 1 year ago:%%With income:,"Total living in area 1 year ago:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%No income,Total living in area 1 year ago:%%Same house:%%With income:,"Total living in area 1 year ago:%%Same house:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Same house:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Same house:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Same house:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Same house:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Same house:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Same house:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Same house:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%No income,Total living in area 1 year ago:%%Moved within same county:%%With income:,"Total living in area 1 year ago:%%Moved within same county:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Moved within same county:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Moved within same county:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Moved within same county:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Moved within same county:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Moved within same county:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Moved within same county:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Moved within same county:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%No income,Total living in area 1 year ago:%%Moved to different county within same state:%%With income:,"Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Moved to different county within same state:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%No income,Total living in area 1 year ago:%%Moved to different state:%%With income:,"Total living in area 1 year ago:%%Moved to different state:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Moved to different state:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Moved to different state:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Moved to different state:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Moved to different state:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Moved to different state:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Moved to different state:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Moved to different state:%%With income:%%$75,000 or more",Total living in area 1 year ago:,Total living in area 1 year ago:%%Never married,"Total living in area 1 year ago:%%Now married, except separated",Total living in area 1 year ago:%%Divorced or separated,Total living in area 1 year ago:%%Widowed,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Never married,"Total living in area 1 year ago:%%Same house:%%Now married, except separated",Total living in area 1 year ago:%%Same house:%%Divorced or separated,Total living in area 1 year ago:%%Same house:%%Widowed,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%Never married,"Total living in area 1 year ago:%%Moved within same county:%%Now married, except separated",Total living in area 1 year ago:%%Moved within same county:%%Divorced or separated,Total living in area 1 year ago:%%Moved within same county:%%Widowed,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%Never married,"Total living in area 1 year ago:%%Moved to different county within same state:%%Now married, except separated",Total living in area 1 year ago:%%Moved to different county within same state:%%Divorced or separated,Total living in area 1 year ago:%%Moved to different county within same state:%%Widowed,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%Never married,"Total living in area 1 year ago:%%Moved to different state:%%Now married, except separated",Total living in area 1 year ago:%%Moved to different state:%%Divorced or separated,Total living in area 1 year ago:%%Moved to different state:%%Widowed,Total living in area 1 year ago:,Total living in area 1 year ago:%%Never married,"Total living in area 1 year ago:%%Now married, except separated",Total living in area 1 year ago:%%Divorced or separated,Total living in area 1 year ago:%%Widowed,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Never married,"Total living in area 1 year ago:%%Same house:%%Now married, except separated",Total living in area 1 year ago:%%Same house:%%Divorced or separated,Total living in area 1 year ago:%%Same house:%%Widowed,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%Never married,"Total living in area 1 year ago:%%Moved within same municipio:%%Now married, except separated",Total living in area 1 year ago:%%Moved within same municipio:%%Divorced  or separated,Total living in area 1 year ago:%%Moved within same municipio:%%Widowed,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%Never married,"Total living in area 1 year ago:%%Moved to different municipio:%%Now married, except separated",Total living in area 1 year ago:%%Moved to different municipio:%%Divorced  or separated,Total living in area 1 year ago:%%Moved to different municipio:%%Widowed,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%Never married,"Total living in area 1 year ago:%%Moved to the United States:%%Now married, except separated",Total living in area 1 year ago:%%Moved to the United States:%%Divorced  or separated,Total living in area 1 year ago:%%Moved to the United States:%%Widowed,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,30,6,547939.0,300273.0,154083.0,55227.0,13673.0,24683.0,435178.0,225582.0,129692.0,47655.0,10421.0,21828.0,60788.0,42403.0,10941.0,4294.0,1714.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,51973.0,32288.0,13450.0,3278.0,1538.0,1419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458752.0,46781.0,86394.0,76723.0,104777.0,144077.0,376292.0,39630.0,74295.0,63824.0,81645.0,116898.0,43351.0,3962.0,7346.0,7502.0,10405.0,14136.0,0.0,0.0,0.0,0.0,0.0,0.0,39109.0,3189.0,4753.0,5397.0,12727.0,13043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547939.0,65278.0,482661.0,98303.0,34269.0,51022.0,39568.0,55555.0,52212.0,23614.0,128118.0,435178.0,52227.0,382951.0,74322.0,26419.0,41667.0,32080.0,41685.0,40640.0,18757.0,107381.0,60788.0,6084.0,54704.0,15312.0,4056.0,3801.0,3239.0,9153.0,5156.0,2659.0,11328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51973.0,6967.0,45006.0,8669.0,3794.0,5554.0,4249.0,4717.0,6416.0,2198.0,9409.0,547939.0,300273.0,154083.0,68900.0,24683.0,435178.0,225582.0,129692.0,58076.0,21828.0,60788.0,42403.0,10941.0,6008.0,1436.0,0.0,0.0,0.0,0.0,0.0,51973.0,32288.0,13450.0,4816.0,1419.0,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,30,7,547939.0,300273.0,154083.0,55227.0,13673.0,24683.0,435178.0,225582.0,129692.0,47655.0,10421.0,21828.0,60788.0,42403.0,10941.0,4294.0,1714.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,51973.0,32288.0,13450.0,3278.0,1538.0,1419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458752.0,46781.0,86394.0,76723.0,104777.0,144077.0,376292.0,39630.0,74295.0,63824.0,81645.0,116898.0,43351.0,3962.0,7346.0,7502.0,10405.0,14136.0,0.0,0.0,0.0,0.0,0.0,0.0,39109.0,3189.0,4753.0,5397.0,12727.0,13043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547939.0,65278.0,482661.0,98303.0,34269.0,51022.0,39568.0,55555.0,52212.0,23614.0,128118.0,435178.0,52227.0,382951.0,74322.0,26419.0,41667.0,32080.0,41685.0,40640.0,18757.0,107381.0,60788.0,6084.0,54704.0,15312.0,4056.0,3801.0,3239.0,9153.0,5156.0,2659.0,11328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51973.0,6967.0,45006.0,8669.0,3794.0,5554.0,4249.0,4717.0,6416.0,2198.0,9409.0,547939.0,300273.0,154083.0,68900.0,24683.0,435178.0,225582.0,129692.0,58076.0,21828.0,60788.0,42403.0,10941.0,6008.0,1436.0,0.0,0.0,0.0,0.0,0.0,51973.0,32288.0,13450.0,4816.0,1419.0,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,30,8,547939.0,300273.0,154083.0,55227.0,13673.0,24683.0,435178.0,225582.0,129692.0,47655.0,10421.0,21828.0,60788.0,42403.0,10941.0,4294.0,1714.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,51973.0,32288.0,13450.0,3278.0,1538.0,1419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458752.0,46781.0,86394.0,76723.0,104777.0,144077.0,376292.0,39630.0,74295.0,63824.0,81645.0,116898.0,43351.0,3962.0,7346.0,7502.0,10405.0,14136.0,0.0,0.0,0.0,0.0,0.0,0.0,39109.0,3189.0,4753.0,5397.0,12727.0,13043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547939.0,65278.0,482661.0,98303.0,34269.0,51022.0,39568.0,55555.0,52212.0,23614.0,128118.0,435178.0,52227.0,382951.0,74322.0,26419.0,41667.0,32080.0,41685.0,40640.0,18757.0,107381.0,60788.0,6084.0,54704.0,15312.0,4056.0,3801.0,3239.0,9153.0,5156.0,2659.0,11328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51973.0,6967.0,45006.0,8669.0,3794.0,5554.0,4249.0,4717.0,6416.0,2198.0,9409.0,547939.0,300273.0,154083.0,68900.0,24683.0,435178.0,225582.0,129692.0,58076.0,21828.0,60788.0,42403.0,10941.0,6008.0,1436.0,0.0,0.0,0.0,0.0,0.0,51973.0,32288.0,13450.0,4816.0,1419.0,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20130.0,dc,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20130.0,dc,0,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20130.0,dc,0,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20130.0,dc,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
