,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,"Full-time, year-round civilian employed female population 16 years and over% Painters, construction and maintenance","Full-time, year-round civilian employed female population 16 years and over% Paperhangers","Full-time, year-round civilian employed female population 16 years and over% Pipelayers, plumbers, pipefitters, and steamfitters","Full-time, year-round civilian employed female population 16 years and over% Plasterers and stucco masons","Full-time, year-round civilian employed female population 16 years and over% Reinforcing iron and rebar workers","Full-time, year-round civilian employed female population 16 years and over% Roofers","Full-time, year-round civilian employed female population 16 years and over% Sheet metal workers","Full-time, year-round civilian employed female population 16 years and over% Structural iron and steel workers","Full-time, year-round civilian employed female population 16 years and over% Helpers, construction trades","Full-time, year-round civilian employed female population 16 years and over% Construction and building inspectors","Full-time, year-round civilian employed female population 16 years and over% Elevator installers and repairers","Full-time, year-round civilian employed female population 16 years and over% Fence erectors","Full-time, year-round civilian employed female population 16 years and over% Hazardous materials removal workers","Full-time, year-round civilian employed female population 16 years and over% Highway maintenance workers","Full-time, year-round civilian employed female population 16 years and over% Rail-track laying and maintenance equipment operators","Full-time, year-round civilian employed female population 16 years and over% Septic tank servicers and sewer pipe cleaners","Full-time, year-round civilian employed female population 16 years and over% Miscellaneous construction and related workers, including solar photovoltaic installers","Full-time, year-round civilian employed female population 16 years and over% Derrick, rotary drill, and service unit operators, oil, gas, and mining","Full-time, year-round civilian employed female population 16 years and over% Earth drillers, except oil and gas","Full-time, year-round civilian employed female population 16 years and over% Explosives workers, ordnance handling experts, and blasters","Full-time, year-round civilian employed female population 16 years and over% Mining machine operators","Full-time, year-round civilian employed female population 16 years and over% Roof bolters, mining","Full-time, year-round civilian employed female population 16 years and over% Roustabouts, oil and gas","Full-time, year-round civilian employed female population 16 years and over% Helpers--extraction workers","Full-time, year-round civilian employed female population 16 years and over% Other extraction workers","Full-time, year-round civilian employed female population 16 years and over% First-line supervisors of mechanics, installers, and repairers","Full-time, year-round civilian employed female population 16 years and over% Computer, automated teller, and office machine repairers","Full-time, year-round civilian employed female population 16 years and over% Radio and telecommunications equipment installers and repairers","Full-time, year-round civilian employed female population 16 years and over% Avionics technicians","Full-time, year-round civilian employed female population 16 years and over% Electric motor, power tool, and related repairers","Full-time, year-round civilian employed female population 16 years and over% Electrical and electronics installers and repairers, transportation equipment","Full-time, year-round civilian employed female population 16 years and over% Electrical and electronics repairers, industrial and utility","Full-time, year-round civilian employed female population 16 years and over% Electronic equipment installers and repairers, motor vehicles","Full-time, year-round civilian employed female population 16 years and over% Electronic home entertainment equipment installers and repairers","Full-time, year-round civilian employed female population 16 years and over% Security and fire alarm systems installers","Full-time, year-round civilian employed female population 16 years and over% Aircraft mechanics and service technicians","Full-time, year-round civilian employed female population 16 years and over% Automotive body and related repairers","Full-time, year-round civilian employed female population 16 years and over% Automotive glass installers and repairers","Full-time, year-round civilian employed female population 16 years and over% Automotive service technicians and mechanics","Full-time, year-round civilian employed female population 16 years and over% Bus and truck mechanics and diesel engine specialists","Full-time, year-round civilian employed female population 16 years and over% Heavy vehicle and mobile equipment service technicians and mechanics","Full-time, year-round civilian employed female population 16 years and over% Small engine mechanics","Full-time, year-round civilian employed female population 16 years and over% Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","Full-time, year-round civilian employed female population 16 years and over% Control and valve installers and repairers","Full-time, year-round civilian employed female population 16 years and over% Heating, air conditioning, and refrigeration mechanics and installers","Full-time, year-round civilian employed female population 16 years and over% Home appliance repairers","Full-time, year-round civilian employed female population 16 years and over% Industrial and refractory machinery mechanics","Full-time, year-round civilian employed female population 16 years and over% Maintenance and repair workers, general","Full-time, year-round civilian employed female population 16 years and over% Maintenance workers, machinery","Full-time, year-round civilian employed female population 16 years and over% Millwrights","Full-time, year-round civilian employed female population 16 years and over% Electrical power-line installers and repairers","Full-time, year-round civilian employed female population 16 years and over% Telecommunications line installers and repairers","Full-time, year-round civilian employed female population 16 years and over% Precision instrument and equipment repairers","Full-time, year-round civilian employed female population 16 years and over% Coin, vending, and amusement machine servicers and repairers","Full-time, year-round civilian employed female population 16 years and over% Commercial divers","Full-time, year-round civilian employed female population 16 years and over% Locksmiths and safe repairers","Full-time, year-round civilian employed female population 16 years and over% Manufactured building and mobile home installers","Full-time, year-round civilian employed female population 16 years and over% Riggers","Full-time, year-round civilian employed female population 16 years and over% Signal and track switch repairers","Full-time, year-round civilian employed female population 16 years and over% Helpers--installation, maintenance, and repair workers","Full-time, year-round civilian employed female population 16 years and over% Other installation, maintenance, and repair workers, including wind turbine service technicians","Full-time, year-round civilian employed female population 16 years and over% First-line supervisors of production and operating workers","Full-time, year-round civilian employed female population 16 years and over% Aircraft structure, surfaces, rigging, and systems assemblers","Full-time, year-round civilian employed female population 16 years and over% Electrical, electronics, and electromechanical assemblers","Full-time, year-round civilian employed female population 16 years and over% Engine and other machine assemblers","Full-time, year-round civilian employed female population 16 years and over% Structural metal fabricators and fitters","Full-time, year-round civilian employed female population 16 years and over% Miscellaneous assemblers and fabricators","Full-time, year-round civilian employed female population 16 years and over% Bakers","Full-time, year-round civilian employed female population 16 years and over% Butchers and other meat, poultry, and fish processing workers","Full-time, year-round civilian employed female population 16 years and over% Food and tobacco roasting, baking, and drying machine operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Food batchmakers","Full-time, year-round civilian employed female population 16 years and over% Food cooking machine operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Food processing workers, all other","Full-time, year-round civilian employed female population 16 years and over% Computer control programmers and operators","Full-time, year-round civilian employed female population 16 years and over% Extruding and drawing machine setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Forging machine setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Rolling machine setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Drilling and boring machine tool setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Lathe and turning machine tool setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Milling and planing machine setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Machinists","Full-time, year-round civilian employed female population 16 years and over% Metal furnace operators, tenders, pourers, and casters","Full-time, year-round civilian employed female population 16 years and over% Model makers and patternmakers, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Molders and molding machine setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Multiple machine tool setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Tool and die makers","Full-time, year-round civilian employed female population 16 years and over% Welding, soldering, and brazing workers","Full-time, year-round civilian employed female population 16 years and over% Heat treating equipment setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Layout workers, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Plating and coating machine setters, operators, and tenders, metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Tool grinders, filers, and sharpeners","Full-time, year-round civilian employed female population 16 years and over% Metal workers and plastic workers, all other","Full-time, year-round civilian employed female population 16 years and over% Prepress technicians and workers","Full-time, year-round civilian employed female population 16 years and over% Printing workers, except prepress technicians and workers","Full-time, year-round civilian employed female population 16 years and over% Laundry and dry-cleaning workers","Full-time, year-round civilian employed female population 16 years and over% Pressers, textile, garment, and related materials","Full-time, year-round civilian employed female population 16 years and over% Sewing machine operators","Full-time, year-round civilian employed female population 16 years and over% Shoe and leather workers and repairers","Full-time, year-round civilian employed female population 16 years and over% Shoe machine operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Tailors, dressmakers, and sewers","Full-time, year-round civilian employed female population 16 years and over% Textile bleaching and dyeing machine operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Textile cutting machine setters, operators, and tenders","Full-time, year-round civilian employed female population 16 years and over% Textile knitting and weaving machine setters, operators, and tenders","Full-time, year-round civilian employed female population 16 years and over% Textile winding, twisting, and drawing out machine setters, operators, and tenders","Full-time, year-round civilian employed female population 16 years and over% Fabric and apparel patternmakers","Full-time, year-round civilian employed female population 16 years and over% Upholsterers","Full-time, year-round civilian employed female population 16 years and over% Miscellaneous textile, apparel, and furnishings workers, including extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","Full-time, year-round civilian employed female population 16 years and over% Cabinetmakers and bench carpenters","Full-time, year-round civilian employed female population 16 years and over% Furniture finishers","Full-time, year-round civilian employed female population 16 years and over% Sawing machine setters, operators, and tenders, wood","Full-time, year-round civilian employed female population 16 years and over% Woodworking machine setters, operators, and tenders, except sawing","Full-time, year-round civilian employed female population 16 years and over% Miscellaneous woodworkers, including model makers and patternmakers","Full-time, year-round civilian employed female population 16 years and over% Power plant operators, distributors, and dispatchers","Full-time, year-round civilian employed female population 16 years and over% Stationary engineers and boiler operators","Full-time, year-round civilian employed female population 16 years and over% Water and wastewater treatment plant and system operators","Full-time, year-round civilian employed female population 16 years and over% Miscellaneous plant and system operators","Full-time, year-round civilian employed female population 16 years and over% Chemical processing machine setters, operators, and tenders","Full-time, year-round civilian employed female population 16 years and over% Crushing, grinding, polishing, mixing, and blending workers","Full-time, year-round civilian employed female population 16 years and over% Cutting workers","Full-time, year-round civilian employed female population 16 years and over% Extruding, forming, pressing, and compacting machine setters, operators, and tenders","Full-time, year-round civilian employed female population 16 years and over% Furnace, kiln, oven, drier, and kettle operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Inspectors, testers, sorters, samplers, and weighers","Full-time, year-round civilian employed female population 16 years and over% Jewelers and precious stone and metal workers","Full-time, year-round civilian employed female population 16 years and over% Medical, dental, and ophthalmic laboratory technicians","Full-time, year-round civilian employed female population 16 years and over% Packaging and filling machine operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Painting workers","Full-time, year-round civilian employed female population 16 years and over% Photographic process workers and processing machine operators","Full-time, year-round civilian employed female population 16 years and over% Semiconductor processors","Full-time, year-round civilian employed female population 16 years and over% Adhesive bonding machine operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Cleaning, washing, and metal pickling equipment operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Cooling and freezing equipment operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Etchers and engravers","Full-time, year-round civilian employed female population 16 years and over% Molders, shapers, and casters, except metal and plastic","Full-time, year-round civilian employed female population 16 years and over% Paper goods machine setters, operators, and tenders","Full-time, year-round civilian employed female population 16 years and over% Tire builders","Full-time, year-round civilian employed female population 16 years and over% Helpers--production workers","Full-time, year-round civilian employed female population 16 years and over% Production workers, all other","Full-time, year-round civilian employed female population 16 years and over% Supervisors of transportation and material moving workers","Full-time, year-round civilian employed female population 16 years and over% Aircraft pilots and flight engineers","Full-time, year-round civilian employed female population 16 years and over% Air traffic controllers and airfield operations specialists","Full-time, year-round civilian employed female population 16 years and over% Flight attendants","Full-time, year-round civilian employed female population 16 years and over% Ambulance drivers and attendants, except emergency medical technicians","Full-time, year-round civilian employed female population 16 years and over% Bus drivers","Full-time, year-round civilian employed female population 16 years and over% Driver/sales workers and truck drivers","Full-time, year-round civilian employed female population 16 years and over% Taxi drivers and chauffeurs","Full-time, year-round civilian employed female population 16 years and over% Motor vehicle operators, all other","Full-time, year-round civilian employed female population 16 years and over% Locomotive engineers and operators","Full-time, year-round civilian employed female population 16 years and over% Railroad brake, signal, and switch operators","Full-time, year-round civilian employed female population 16 years and over% Railroad conductors and yardmasters","Full-time, year-round civilian employed female population 16 years and over% Subway, streetcar, and other rail transportation workers","Full-time, year-round civilian employed female population 16 years and over% Sailors and marine oilers","Full-time, year-round civilian employed female population 16 years and over% Ship and boat captains and operators","Full-time, year-round civilian employed female population 16 years and over% Ship engineers","Full-time, year-round civilian employed female population 16 years and over% Bridge and lock tenders","Full-time, year-round civilian employed female population 16 years and over% Parking lot attendants","Full-time, year-round civilian employed female population 16 years and over% Automotive and watercraft service attendants","Full-time, year-round civilian employed female population 16 years and over% Transportation inspectors","Full-time, year-round civilian employed female population 16 years and over% Transportation attendants, except flight attendants","Full-time, year-round civilian employed female population 16 years and over% Other transportation workers","Full-time, year-round civilian employed female population 16 years and over% Conveyor operators and tenders","Full-time, year-round civilian employed female population 16 years and over% Crane and tower operators","Full-time, year-round civilian employed female population 16 years and over% Dredge, excavating, and loading machine operators","Full-time, year-round civilian employed female population 16 years and over% Hoist and winch operators","Full-time, year-round civilian employed female population 16 years and over% Industrial truck and tractor operators","Full-time, year-round civilian employed female population 16 years and over% Cleaners of vehicles and equipment","Full-time, year-round civilian employed female population 16 years and over% Laborers and freight, stock, and material movers, hand","Full-time, year-round civilian employed female population 16 years and over% Machine feeders and offbearers","Full-time, year-round civilian employed female population 16 years and over% Packers and packagers, hand","Full-time, year-round civilian employed female population 16 years and over% Pumping station operators","Full-time, year-round civilian employed female population 16 years and over% Refuse and recyclable material collectors","Full-time, year-round civilian employed female population 16 years and over% Mine shuttle car operators","Full-time, year-round civilian employed female population 16 years and over% Tank car, truck, and ship loaders","Full-time, year-round civilian employed female population 16 years and over% Material moving workers, all other",Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,143,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,143,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,143,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,143,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,143,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,143,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,143,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,143,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,143,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20100.0,dc,0,143,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20100.0,dc,0,143,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20100.0,dc,0,143,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20100.0,dc,0,143,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
