,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 15 years and over,Population 15 years and over% Never married:,Population 15 years and over% Never married:% Native,Population 15 years and over% Never married:% Foreign born,Population 15 years and over% Now married (except separated):,Population 15 years and over% Now married (except separated):% Native,Population 15 years and over% Now married (except separated):% Foreign born,Population 15 years and over% Separated:,Population 15 years and over% Separated:% Native,Population 15 years and over% Separated:% Foreign born,Population 15 years and over% Widowed:,Population 15 years and over% Widowed:% Native,Population 15 years and over% Widowed:% Foreign born,Population 15 years and over% Divorced:,Population 15 years and over% Divorced:% Native,Population 15 years and over% Divorced:% Foreign born,Population 16 years and over,Population 16 years and over% Never married:,Population 16 years and over% Never married:% Male:,Population 16 years and over% Never married:% Male:% In labor force:,Population 16 years and over% Never married:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Never married:% Male:% In labor force:% Unemployed,Population 16 years and over% Never married:% Male:% Not in labor force,Population 16 years and over% Never married:% Female:,Population 16 years and over% Never married:% Female:% In labor force:,Population 16 years and over% Never married:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Never married:% Female:% In labor force:% Unemployed,Population 16 years and over% Never married:% Female:% Not in labor force,Population 16 years and over% Now married (except separated):,Population 16 years and over% Now married (except separated):% Male:,Population 16 years and over% Now married (except separated):% Male:% In labor force:,Population 16 years and over% Now married (except separated):% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Now married (except separated):% Male:% In labor force:% Unemployed,Population 16 years and over% Now married (except separated):% Male:% Not in labor force,Population 16 years and over% Now married (except separated):% Female:,Population 16 years and over% Now married (except separated):% Female:% In labor force:,Population 16 years and over% Now married (except separated):% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Now married (except separated):% Female:% In labor force:% Unemployed,Population 16 years and over% Now married (except separated):% Female:% Not in labor force,Population 16 years and over% Separated:,Population 16 years and over% Separated:% Male:,Population 16 years and over% Separated:% Male:% In labor force:,Population 16 years and over% Separated:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Separated:% Male:% In labor force:% Unemployed,Population 16 years and over% Separated:% Male:% Not in labor force,Population 16 years and over% Separated:% Female:,Population 16 years and over% Separated:% Female:% In labor force:,Population 16 years and over% Separated:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Separated:% Female:% In labor force:% Unemployed,Population 16 years and over% Separated:% Female:% Not in labor force,Population 16 years and over% Widowed:,Population 16 years and over% Widowed:% Male:,Population 16 years and over% Widowed:% Male:% In labor force:,Population 16 years and over% Widowed:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Widowed:% Male:% In labor force:% Unemployed,Population 16 years and over% Widowed:% Male:% Not in labor force,Population 16 years and over% Widowed:% Female:,Population 16 years and over% Widowed:% Female:% In labor force:,Population 16 years and over% Widowed:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Widowed:% Female:% In labor force:% Unemployed,Population 16 years and over% Widowed:% Female:% Not in labor force,Population 16 years and over% Divorced:,Population 16 years and over% Divorced:% Male:,Population 16 years and over% Divorced:% Male:% In labor force:,Population 16 years and over% Divorced:% Male:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Divorced:% Male:% In labor force:% Unemployed,Population 16 years and over% Divorced:% Male:% Not in labor force,Population 16 years and over% Divorced:% Female:,Population 16 years and over% Divorced:% Female:% In labor force:,Population 16 years and over% Divorced:% Female:% In labor force:% Employed or in Armed Forces,Population 16 years and over% Divorced:% Female:% In labor force:% Unemployed,Population 16 years and over% Divorced:% Female:% Not in labor force,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 16 years and over%Male,Population 16 years and over%Female,Population 15 Years and over,Population 15 Years and over% Male:,Population 15 Years and over% Male:% Never married,Population 15 Years and over% Male:% Ever married:,Population 15 Years and over% Male:% Ever married:% Married last year,Population 15 Years and over% Male:% Ever married:% Not married last year,Population 15 Years and over% Female:,Population 15 Years and over% Female:% Never married,Population 15 Years and over% Female:% Ever married:,Population 15 Years and over% Female:% Ever married:% Married last year,Population 15 Years and over% Female:% Ever married:% Not married last year,Population 15 Years and over,Population 15 Years and over% Male:,Population 15 Years and over% Male:% Never married,Population 15 Years and over% Male:% Ever married:,Population 15 Years and over% Male:% Ever married:% Widowed last year,Population 15 Years and over% Male:% Ever married:% Not widowed last year,Population 15 Years and over% Female:,Population 15 Years and over% Female:% Never married,Population 15 Years and over% Female:% Ever married:,Population 15 Years and over% Female:% Ever married:% Widowed last year,Population 15 Years and over% Female:% Ever married:% Not widowed last year,Population 15 Years and over,Population 15 Years and over% Male:,Population 15 Years and over% Male:% Never married,Population 15 Years and over% Male:% Ever married:,Population 15 Years and over% Male:% Ever married:% Divorced last year,Population 15 Years and over% Male:% Ever married:% Not divorced last year,Population 15 Years and over% Female:,Population 15 Years and over% Female:% Never married,Population 15 Years and over% Female:% Ever married:,Population 15 Years and over% Female:% Ever married:% Divorced last year,Population 15 Years and over% Female:% Ever married:% Not divorced last year,Population 15 Years and Over Who Are Now Married or Separated,Population 15 Years and Over Who Are Now Married or Separated%Male:,"Population 15 Years and Over Who Are Now Married or Separated%Married, spouse present","Population 15 Years and Over Who Are Now Married or Separated%Married, spouse absent",Population 15 Years and Over Who Are Now Married or Separated%Separated,Population 15 Years and Over Who Are Now Married or Separated%Female:,"Population 15 Years and Over Who Are Now Married or Separated%Married, spouse present","Population 15 Years and Over Who Are Now Married or Separated%Married, spouse absent",Population 15 Years and Over Who Are Now Married or Separated%Separated,Population 15 Years and Over,Population 15 Years and Over% Male:,Population 15 Years and Over% Male:% Never married,Population 15 Years and Over% Male:% Ever married:,Population 15 Years and Over% Male:% Ever married:% Once,Population 15 Years and Over% Male:% Ever married:% Two times,Population 15 Years and Over% Male:% Ever married:% Three or more times,Population 15 Years and Over% Female:,Population 15 Years and Over% Female:% Never married,Population 15 Years and Over% Female:% Ever married:,Population 15 Years and Over% Female:% Ever married:% Once,Population 15 Years and Over% Female:% Ever married:% Two times,Population 15 Years and Over% Female:% Ever married:% Three or more times,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,51,2,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,51,3,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,51,4,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,51,5,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,51,6,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,51,7,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,51,8,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,51,9,520355,297920,263406,34514,131641,98556,33085,14539,12139,2400,25918,23041,2877,50337,44375,5962,515434,293057,140959,96567,80677,15890,44392,152098,101608,87759,13849,50490,131641,68482,53822,49913,3909,14660,63159,43570,40764,2806,19589,14481,5784,3697,2925,772,2087,8697,5902,4786,1116,2795,25918,5020,1385,1011,374,3635,20898,3474,3297,177,17424,50337,20493,14040,12668,1372,6453,29844,20262,18159,2103,9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,51,10,97458,45810,39812,5998,39695,30119,9576,1754,923,831,3708,2847,861,6491,5096,1395,96883,45235,20234,11426,10797,629,8808,25001,13961,13518,443,11040,39695,19198,16086,15699,387,3112,20497,13058,12821,237,7439,1754,732,670,605,65,62,1022,936,671,265,86,3708,360,168,168,0,192,3348,586,586,0,2762,6491,2391,1772,1772,0,619,4100,2999,2726,273,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,51,11,100088,55196,44926,10270,25806,15263,10543,2517,1946,571,5151,4181,970,11418,9129,2289,98802,53910,25573,19364,16345,3019,6209,28337,20507,18528,1979,7830,25806,14260,11529,10432,1097,2731,11546,9114,8087,1027,2432,2517,787,740,459,281,47,1730,1280,1054,226,450,5151,1143,342,181,161,801,4008,363,321,42,3645,11418,4753,3490,3063,427,1263,6665,4653,4230,423,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
