,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian employed population 16 years and over,"Civilian employed population 16 years and over%%Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over%%Construction,Civilian employed population 16 years and over%%Manufacturing,Civilian employed population 16 years and over%%Wholesale trade,Civilian employed population 16 years and over%%Retail trade,"Civilian employed population 16 years and over%%Transportation and warehousing, and utilities",Civilian employed population 16 years and over%%Information,"Civilian employed population 16 years and over%%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%%Educational services, and health care and social assistance","Civilian employed population 16 years and over%%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%%Other services, except public administration",Civilian employed population 16 years and over%%Public administration,"Civilian employed population 16 years and over%%Management, business, science, and arts occupations:","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Construction","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Manufacturing","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Wholesale trade","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Retail trade","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Transportation and warehousing, and utilities","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Information","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Educational services, and health care and social assistance","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Other services, except public administration","Civilian employed population 16 years and over%%Management, business, science, and arts occupations:%%Public administration",Civilian employed population 16 years and over%%Service occupations:,"Civilian employed population 16 years and over%%Service occupations:%%Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over%%Service occupations:%%Construction,Civilian employed population 16 years and over%%Service occupations:%%Manufacturing,Civilian employed population 16 years and over%%Service occupations:%%Wholesale trade,Civilian employed population 16 years and over%%Service occupations:%%Retail trade,"Civilian employed population 16 years and over%%Service occupations:%%Transportation and warehousing, and utilities",Civilian employed population 16 years and over%%Service occupations:%%Information,"Civilian employed population 16 years and over%%Service occupations:%%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%%Service occupations:%%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%%Service occupations:%%Educational services, and health care and social assistance","Civilian employed population 16 years and over%%Service occupations:%%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%%Service occupations:%%Other services, except public administration",Civilian employed population 16 years and over%%Service occupations:%%Public administration,Civilian employed population 16 years and over%%Sales and office occupations:,"Civilian employed population 16 years and over%%Sales and office occupations:%%Agriculture, forestry, fishing and hunting, and mining",Civilian employed population 16 years and over%%Sales and office occupations:%%Construction,Civilian employed population 16 years and over%%Sales and office occupations:%%Manufacturing,Civilian employed population 16 years and over%%Sales and office occupations:%%Wholesale trade,Civilian employed population 16 years and over%%Sales and office occupations:%%Retail trade,"Civilian employed population 16 years and over%%Sales and office occupations:%%Transportation and warehousing, and utilities",Civilian employed population 16 years and over%%Sales and office occupations:%%Information,"Civilian employed population 16 years and over%%Sales and office occupations:%%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%%Sales and office occupations:%%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%%Sales and office occupations:%%Educational services, and health care and social assistance","Civilian employed population 16 years and over%%Sales and office occupations:%%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%%Sales and office occupations:%%Other services, except public administration",Civilian employed population 16 years and over%%Sales and office occupations:%%Public administration,"Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Construction","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Manufacturing","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Wholesale trade","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Retail trade","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Transportation and warehousing, and utilities","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Information","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Educational services, and health care and social assistance","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Other services, except public administration","Civilian employed population 16 years and over%%Natural resources, construction, and maintenance occupations:%%Public administration","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Agriculture, forestry, fishing and hunting, and mining","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Construction","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Manufacturing","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Wholesale trade","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Retail trade","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Transportation and warehousing, and utilities","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Information","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Finance and insurance, and real estate and rental and leasing","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Professional, scientific, and management, and administrative and waste management services","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Educational services, and health care and social assistance","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Arts, entertainment, and recreation, and accommodation and food services","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Other services, except public administration","Civilian employed population 16 years and over%%Production, transportation, and material moving occupations:%%Public administration",Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,121,2,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,121,3,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,121,4,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,121,5,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,121,6,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,121,7,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,121,8,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,121,9,333111.0,277.0,8293.0,4492.0,1848.0,18078.0,7924.0,10770.0,16480.0,79915.0,67816.0,30479.0,29866.0,56873.0,205674.0,194.0,2056.0,3142.0,480.0,2137.0,1715.0,7735.0,9977.0,61947.0,45076.0,7793.0,18884.0,44538.0,51533.0,0.0,192.0,64.0,163.0,693.0,324.0,180.0,914.0,8910.0,13470.0,18349.0,4914.0,3360.0,56549.0,0.0,364.0,699.0,739.0,13950.0,2345.0,2529.0,5273.0,7358.0,8310.0,3228.0,3667.0,8087.0,8761.0,83.0,5491.0,0.0,31.0,47.0,290.0,36.0,274.0,371.0,303.0,355.0,1123.0,357.0,10594.0,0.0,190.0,587.0,435.0,1251.0,3250.0,290.0,42.0,1329.0,657.0,754.0,1278.0,531.0,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,121,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,121,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
