,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Workers 16 years and over,Workers 16 years and over%16 to 19 years,Workers 16 years and over%20 to 24 years,Workers 16 years and over%25 to 44 years,Workers 16 years and over%45 to 54 years,Workers 16 years and over%55 to 59 years,Workers 16 years and over%60 to 64 years,Workers 16 years and over%65 years and over,"Workers 16 years and over% Car, truck, or van - drove alone:","Workers 16 years and over% Car, truck, or van - drove alone:% 16 to 19 years","Workers 16 years and over% Car, truck, or van - drove alone:% 20 to 24 years","Workers 16 years and over% Car, truck, or van - drove alone:% 25 to 44 years","Workers 16 years and over% Car, truck, or van - drove alone:% 45 to 54 years","Workers 16 years and over% Car, truck, or van - drove alone:% 55 to 59 years","Workers 16 years and over% Car, truck, or van - drove alone:% 60 to 64 years","Workers 16 years and over% Car, truck, or van - drove alone:% 65 years and over","Workers 16 years and over% Car, truck, or van - carpooled:","Workers 16 years and over% Car, truck, or van - carpooled:% 16 to 19 years","Workers 16 years and over% Car, truck, or van - carpooled:% 20 to 24 years","Workers 16 years and over% Car, truck, or van - carpooled:% 25 to 44 years","Workers 16 years and over% Car, truck, or van - carpooled:% 45 to 54 years","Workers 16 years and over% Car, truck, or van - carpooled:% 55 to 59 years","Workers 16 years and over% Car, truck, or van - carpooled:% 60 to 64 years","Workers 16 years and over% Car, truck, or van - carpooled:% 65 years and over",Workers 16 years and over% Public transportation (excluding taxicab):,Workers 16 years and over% Public transportation (excluding taxicab):% 16 to 19 years,Workers 16 years and over% Public transportation (excluding taxicab):% 20 to 24 years,Workers 16 years and over% Public transportation (excluding taxicab):% 25 to 44 years,Workers 16 years and over% Public transportation (excluding taxicab):% 45 to 54 years,Workers 16 years and over% Public transportation (excluding taxicab):% 55 to 59 years,Workers 16 years and over% Public transportation (excluding taxicab):% 60 to 64 years,Workers 16 years and over% Public transportation (excluding taxicab):% 65 years and over,Workers 16 years and over% Walked:,Workers 16 years and over% Walked:% 16 to 19 years,Workers 16 years and over% Walked:% 20 to 24 years,Workers 16 years and over% Walked:% 25 to 44 years,Workers 16 years and over% Walked:% 45 to 54 years,Workers 16 years and over% Walked:% 55 to 59 years,Workers 16 years and over% Walked:% 60 to 64 years,Workers 16 years and over% Walked:% 65 years and over,"Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 16 to 19 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 20 to 24 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 25 to 44 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 45 to 54 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 55 to 59 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 60 to 64 years","Workers 16 years and over% Taxicab, motorcycle, bicycle, or other means:% 65 years and over",Workers 16 years and over% Worked at home:,Workers 16 years and over% Worked at home:% 16 to 19 years,Workers 16 years and over% Worked at home:% 20 to 24 years,Workers 16 years and over% Worked at home:% 25 to 44 years,Workers 16 years and over% Worked at home:% 45 to 54 years,Workers 16 years and over% Worked at home:% 55 to 59 years,Workers 16 years and over% Worked at home:% 60 to 64 years,Workers 16 years and over% Worked at home:% 65 years and over,Total:,"Total:%Car, truck, or van - drove alone","Total:%Car, truck, or van - carpooled",Total:%Public transportation (excluding taxicab),Total:%Walked,"Total:%Taxicab, motorcycle, bicycle, or other means",Total:%Worked at home,White alone workers 16 years and over,"White alone workers 16 years and over% Car, truck, or van - drove alone","White alone workers 16 years and over% Car, truck, or van - carpooled",White alone workers 16 years and over% Public transportation (excluding taxicab),White alone workers 16 years and over% Walked,"White alone workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",White alone workers 16 years and over% Worked at home,Black or African American alone workers 16 years and over,"Black or African American alone workers 16 years and over% Car, truck, or van - drove alone","Black or African American alone workers 16 years and over% Car, truck, or van - carpooled",Black or African American alone workers 16 years and over% Public transportation (excluding taxicab),Black or African American alone workers 16 years and over% Walked,"Black or African American alone workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Black or African American alone workers 16 years and over% Worked at home,American Indian and Alaska Native alone workers 16 years and over,"American Indian and Alaska Native alone workers 16 years and over% Car, truck, or van - drove alone","American Indian and Alaska Native alone workers 16 years and over% Car, truck, or van - carpooled",American Indian and Alaska Native alone workers 16 years and over% Public transportation (excluding taxicab),American Indian and Alaska Native alone workers 16 years and over% Walked,"American Indian and Alaska Native alone workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",American Indian and Alaska Native alone workers 16 years and over% Worked at home,Asian alone workers 16 years and over,"Asian alone workers 16 years and over% Car, truck, or van - drove alone","Asian alone workers 16 years and over% Car, truck, or van - carpooled",Asian alone workers 16 years and over% Public transportation (excluding taxicab),Asian alone workers 16 years and over% Walked,"Asian alone workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Asian alone workers 16 years and over% Worked at home,Native Hawaiian and Other Pacific Islander alone workers 16 years and over,"Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Car, truck, or van - drove alone","Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Car, truck, or van - carpooled",Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Public transportation (excluding taxicab),Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Walked,"Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Worked at home,Some other race alone workers 16 years and over,"Some other race alone workers 16 years and over% Car, truck, or van - drove alone","Some other race alone workers 16 years and over% Car, truck, or van - carpooled",Some other race alone workers 16 years and over% Public transportation (excluding taxicab),Some other race alone workers 16 years and over% Walked,"Some other race alone workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Some other race alone workers 16 years and over% Worked at home,Two or more races workers 16 years and over,"Two or more races workers 16 years and over% Car, truck, or van - drove alone","Two or more races workers 16 years and over% Car, truck, or van - carpooled",Two or more races workers 16 years and over% Public transportation (excluding taxicab),Two or more races workers 16 years and over% Walked,"Two or more races workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Two or more races workers 16 years and over% Worked at home,"White alone, not Hispanic or Latino workers 16 years and over","White alone, not Hispanic or Latino workers 16 years and over% Car, truck, or van - drove alone","White alone, not Hispanic or Latino workers 16 years and over% Car, truck, or van - carpooled","White alone, not Hispanic or Latino workers 16 years and over% Public transportation (excluding taxicab)","White alone, not Hispanic or Latino workers 16 years and over% Walked","White alone, not Hispanic or Latino workers 16 years and over% Taxicab, motorcycle, bicycle, or other means","White alone, not Hispanic or Latino workers 16 years and over% Worked at home",Hispanic or Latino workers 16 years and over,"Hispanic or Latino workers 16 years and over% Car, truck, or van - drove alone","Hispanic or Latino workers 16 years and over% Car, truck, or van - carpooled",Hispanic or Latino workers 16 years and over% Public transportation (excluding taxicab),Hispanic or Latino workers 16 years and over% Walked,"Hispanic or Latino workers 16 years and over% Taxicab, motorcycle, bicycle, or other means",Hispanic or Latino workers 16 years and over% Worked at home,Workers 16 years and over,Workers 16 years and over%16 to 19 years,Workers 16 years and over%20 to 24 years,Workers 16 years and over%25 to 44 years,Workers 16 years and over%45 to 54 years,Workers 16 years and over%55 to 59 years,Workers 16 years and over%60 years and over,"Workers 16 years and over% Car, truck, or van - drove alone:","Workers 16 years and over% Car, truck, or van - drove alone:% 16 to 19 years","Workers 16 years and over% Car, truck, or van - drove alone:% 20 to 24 years","Workers 16 years and over% Car, truck, or van - drove alone:% 25 to 44 years","Workers 16 years and over% Car, truck, or van - drove alone:% 45 to 54 years","Workers 16 years and over% Car, truck, or van - drove alone:% 55 to 59 years","Workers 16 years and over% Car, truck, or van - drove alone:% 60 years and over","Workers 16 years and over% Car, truck, or van - carpooled:","Workers 16 years and over% Car, truck, or van - carpooled:% 16 to 19 years","Workers 16 years and over% Car, truck, or van - carpooled:% 20 to 24 years","Workers 16 years and over% Car, truck, or van - carpooled:% 25 to 44 years","Workers 16 years and over% Car, truck, or van - carpooled:% 45 to 54 years","Workers 16 years and over% Car, truck, or van - carpooled:% 55 to 59 years","Workers 16 years and over% Car, truck, or van - carpooled:% 60 years and over",Workers 16 years and over% Public transportation (excluding taxicab):,Workers 16 years and over% Public transportation (excluding taxicab):% 16 to 19 years,Workers 16 years and over% Public transportation (excluding taxicab):% 20 to 24 years,Workers 16 years and over% Public transportation (excluding taxicab):% 25 to 44 years,Workers 16 years and over% Public transportation (excluding taxicab):% 45 to 54 years,Workers 16 years and over% Public transportation (excluding taxicab):% 55 to 59 years,Workers 16 years and over% Public transportation (excluding taxicab):% 60 years and over,"Workers 16 years and over% Taxicab, motorcycle, bicycle,  walked, or other means:","Workers 16 years and over% Taxicab, motorcycle, bicycle,  walked, or other means:% 16 to 19 years","Workers 16 years and over% Taxicab, motorcycle, bicycle,  walked, or other means:% 20 to 24 years","Workers 16 years and over% Taxicab, motorcycle, bicycle,  walked, or other means:% 25 to 44 years","Workers 16 years and over% Taxicab, motorcycle, bicycle,  walked, or other means:% 45 to 54 years","Workers 16 years and over% Taxicab, motorcycle, bicycle,  walked, or other means:% 55 to 59 years","Workers 16 years and over% Taxicab, motorcycle, bicycle,  walked, or other means:% 60 years and over",Workers 16 years and over% Worked at home:,Workers 16 years and over% Worked at home:% 16 to 19 years,Workers 16 years and over% Worked at home:% 20 to 24 years,Workers 16 years and over% Worked at home:% 25 to 44 years,Workers 16 years and over% Worked at home:% 45 to 54 years,Workers 16 years and over% Worked at home:% 55 to 59 years,Workers 16 years and over% Worked at home:% 60 years and over,White alone workers 16 years and over,"White alone workers 16 years and over% Car, truck, or van - drove alone","White alone workers 16 years and over% Car, truck, or van - carpooled",White alone workers 16 years and over% Public transportation (excluding taxicab),"White alone workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",White alone workers 16 years and over% Worked at home,Black or African American alone workers 16 years and over,"Black or African American alone workers 16 years and over% Car, truck, or van - drove alone","Black or African American alone workers 16 years and over% Car, truck, or van - carpooled",Black or African American alone workers 16 years and over% Public transportation (excluding taxicab),"Black or African American alone workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",Black or African American alone workers 16 years and over% Worked at home,American Indian and Alaska Native alone workers 16 years and over,"American Indian and Alaska Native alone workers 16 years and over% Car, truck, or van - drove alone","American Indian and Alaska Native alone workers 16 years and over% Car, truck, or van - carpooled",American Indian and Alaska Native alone workers 16 years and over% Public transportation (excluding taxicab),"American Indian and Alaska Native alone workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",American Indian and Alaska Native alone workers 16 years and over% Worked at home,Asian alone workers 16 years and over,"Asian alone workers 16 years and over% Car, truck, or van - drove alone","Asian alone workers 16 years and over% Car, truck, or van - carpooled",Asian alone workers 16 years and over% Public transportation (excluding taxicab),"Asian alone workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",Asian alone workers 16 years and over% Worked at home,Native Hawaiian and Other Pacific Islander alone workers 16 years and over,"Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Car, truck, or van - drove alone","Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Car, truck, or van - carpooled",Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Public transportation (excluding taxicab),"Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",Native Hawaiian and Other Pacific Islander alone workers 16 years and over% Worked at home,Some other race alone workers 16 years and over,"Some other race alone workers 16 years and over% Car, truck, or van - drove alone","Some other race alone workers 16 years and over% Car, truck, or van - carpooled",Some other race alone workers 16 years and over% Public transportation (excluding taxicab),"Some other race alone workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",Some other race alone workers 16 years and over% Worked at home,Two or more races workers 16 years and over,"Two or more races workers 16 years and over% Car, truck, or van - drove alone","Two or more races workers 16 years and over% Car, truck, or van - carpooled",Two or more races workers 16 years and over% Public transportation (excluding taxicab),"Two or more races workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",Two or more races workers 16 years and over% Worked at home,"White alone, not Hispanic or Latino workers 16 years and over","White alone, not Hispanic or Latino workers 16 years and over% Car, truck, or van - drove alone","White alone, not Hispanic or Latino workers 16 years and over% Car, truck, or van - carpooled","White alone, not Hispanic or Latino workers 16 years and over% Public transportation (excluding taxicab)","White alone, not Hispanic or Latino workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means","White alone, not Hispanic or Latino workers 16 years and over% Worked at home",Hispanic or Latino workers 16 years and over,"Hispanic or Latino workers 16 years and over% Car, truck, or van - drove alone","Hispanic or Latino workers 16 years and over% Car, truck, or van - carpooled",Hispanic or Latino workers 16 years and over% Public transportation (excluding taxicab),"Hispanic or Latino workers 16 years and over% Taxicab, motorcycle, bicycle, walked, or other means",Hispanic or Latino workers 16 years and over% Worked at home,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,4,6,784987.0,7182.0,54509.0,386355.0,183125.0,71531.0,51180.0,31105.0,348253.0,1501.0,13811.0,166745.0,90925.0,33642.0,26509.0,15120.0,84560.0,1226.0,4885.0,39621.0,22264.0,7827.0,5999.0,2738.0,282506.0,2444.0,27401.0,144385.0,59118.0,24732.0,15607.0,8819.0,35858.0,1214.0,5318.0,20902.0,3704.0,2076.0,1527.0,1117.0,18940.0,202.0,2001.0,9682.0,4190.0,1499.0,348.0,1018.0,14870.0,595.0,1093.0,5020.0,2924.0,1755.0,1190.0,2293.0,41.8,44.0,43.0,39.7,31.3,38.8,47.3,408145.0,170334.0,45300.0,144392.0,24113.0,13313.0,10693.0,273418.0,135378.0,25170.0,99994.0,6719.0,3049.0,3108.0,,,,,,,,55477.0,22509.0,7513.0,20131.0,3050.0,1474.0,800.0,,,,,,,,27806.0,10311.0,4517.0,11524.0,971.0,297.0,186.0,17365.0,8704.0,1894.0,5287.0,692.0,705.0,83.0,366711.0,154820.0,38949.0,128693.0,22689.0,12108.0,9452.0,76731.0,29429.0,11973.0,29048.0,2693.0,2000.0,1588.0,784987.0,7182.0,54509.0,386355.0,183125.0,71531.0,82285.0,348253.0,1501.0,13811.0,166745.0,90925.0,33642.0,41629.0,84560.0,1226.0,4885.0,39621.0,22264.0,7827.0,8737.0,282506.0,2444.0,27401.0,144385.0,59118.0,24732.0,24426.0,54798.0,1416.0,7319.0,30584.0,7894.0,3575.0,4010.0,14870.0,595.0,1093.0,5020.0,2924.0,1755.0,3483.0,408145.0,170334.0,45300.0,144392.0,37426.0,10693.0,273418.0,135378.0,25170.0,99994.0,9768.0,3108.0,,,,,,,55477.0,22509.0,7513.0,20131.0,4524.0,800.0,,,,,,,27806.0,10311.0,4517.0,11524.0,1268.0,186.0,17365.0,8704.0,1894.0,5287.0,1397.0,83.0,366711.0,154820.0,38949.0,128693.0,34797.0,9452.0,76731.0,29429.0,11973.0,29048.0,4693.0,1588.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,4,7,784987.0,7182.0,54509.0,386355.0,183125.0,71531.0,51180.0,31105.0,348253.0,1501.0,13811.0,166745.0,90925.0,33642.0,26509.0,15120.0,84560.0,1226.0,4885.0,39621.0,22264.0,7827.0,5999.0,2738.0,282506.0,2444.0,27401.0,144385.0,59118.0,24732.0,15607.0,8819.0,35858.0,1214.0,5318.0,20902.0,3704.0,2076.0,1527.0,1117.0,18940.0,202.0,2001.0,9682.0,4190.0,1499.0,348.0,1018.0,14870.0,595.0,1093.0,5020.0,2924.0,1755.0,1190.0,2293.0,41.8,44.0,43.0,39.7,31.3,38.8,47.3,408145.0,170334.0,45300.0,144392.0,24113.0,13313.0,10693.0,273418.0,135378.0,25170.0,99994.0,6719.0,3049.0,3108.0,,,,,,,,55477.0,22509.0,7513.0,20131.0,3050.0,1474.0,800.0,,,,,,,,27806.0,10311.0,4517.0,11524.0,971.0,297.0,186.0,17365.0,8704.0,1894.0,5287.0,692.0,705.0,83.0,366711.0,154820.0,38949.0,128693.0,22689.0,12108.0,9452.0,76731.0,29429.0,11973.0,29048.0,2693.0,2000.0,1588.0,784987.0,7182.0,54509.0,386355.0,183125.0,71531.0,82285.0,348253.0,1501.0,13811.0,166745.0,90925.0,33642.0,41629.0,84560.0,1226.0,4885.0,39621.0,22264.0,7827.0,8737.0,282506.0,2444.0,27401.0,144385.0,59118.0,24732.0,24426.0,54798.0,1416.0,7319.0,30584.0,7894.0,3575.0,4010.0,14870.0,595.0,1093.0,5020.0,2924.0,1755.0,3483.0,408145.0,170334.0,45300.0,144392.0,37426.0,10693.0,273418.0,135378.0,25170.0,99994.0,9768.0,3108.0,,,,,,,55477.0,22509.0,7513.0,20131.0,4524.0,800.0,,,,,,,27806.0,10311.0,4517.0,11524.0,1268.0,186.0,17365.0,8704.0,1894.0,5287.0,1397.0,83.0,366711.0,154820.0,38949.0,128693.0,34797.0,9452.0,76731.0,29429.0,11973.0,29048.0,4693.0,1588.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,4,8,784987.0,7182.0,54509.0,386355.0,183125.0,71531.0,51180.0,31105.0,348253.0,1501.0,13811.0,166745.0,90925.0,33642.0,26509.0,15120.0,84560.0,1226.0,4885.0,39621.0,22264.0,7827.0,5999.0,2738.0,282506.0,2444.0,27401.0,144385.0,59118.0,24732.0,15607.0,8819.0,35858.0,1214.0,5318.0,20902.0,3704.0,2076.0,1527.0,1117.0,18940.0,202.0,2001.0,9682.0,4190.0,1499.0,348.0,1018.0,14870.0,595.0,1093.0,5020.0,2924.0,1755.0,1190.0,2293.0,41.8,44.0,43.0,39.7,31.3,38.8,47.3,408145.0,170334.0,45300.0,144392.0,24113.0,13313.0,10693.0,273418.0,135378.0,25170.0,99994.0,6719.0,3049.0,3108.0,,,,,,,,55477.0,22509.0,7513.0,20131.0,3050.0,1474.0,800.0,,,,,,,,27806.0,10311.0,4517.0,11524.0,971.0,297.0,186.0,17365.0,8704.0,1894.0,5287.0,692.0,705.0,83.0,366711.0,154820.0,38949.0,128693.0,22689.0,12108.0,9452.0,76731.0,29429.0,11973.0,29048.0,2693.0,2000.0,1588.0,784987.0,7182.0,54509.0,386355.0,183125.0,71531.0,82285.0,348253.0,1501.0,13811.0,166745.0,90925.0,33642.0,41629.0,84560.0,1226.0,4885.0,39621.0,22264.0,7827.0,8737.0,282506.0,2444.0,27401.0,144385.0,59118.0,24732.0,24426.0,54798.0,1416.0,7319.0,30584.0,7894.0,3575.0,4010.0,14870.0,595.0,1093.0,5020.0,2924.0,1755.0,3483.0,408145.0,170334.0,45300.0,144392.0,37426.0,10693.0,273418.0,135378.0,25170.0,99994.0,9768.0,3108.0,,,,,,,55477.0,22509.0,7513.0,20131.0,4524.0,800.0,,,,,,,27806.0,10311.0,4517.0,11524.0,1268.0,186.0,17365.0,8704.0,1894.0,5287.0,1397.0,83.0,366711.0,154820.0,38949.0,128693.0,34797.0,9452.0,76731.0,29429.0,11973.0,29048.0,4693.0,1588.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20100.0,dc,0,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20100.0,dc,0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20100.0,dc,0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20100.0,dc,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
