,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%1-person household:,"Occupied housing units%Owner occupied:%1-person household:%1, detached  or attached",Occupied housing units%Owner occupied:%1-person household:%2 to 4,Occupied housing units%Owner occupied:%1-person household:%5 to 19,Occupied housing units%Owner occupied:%1-person household:%20 to 49,Occupied housing units%Owner occupied:%1-person household:%50 or more,"Occupied housing units%Owner occupied:%1-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Owner occupied:%2-person household:,"Occupied housing units%Owner occupied:%2-person household:%1, detached  or attached",Occupied housing units%Owner occupied:%2-person household:%2 to 4,Occupied housing units%Owner occupied:%2-person household:%5 to 19,Occupied housing units%Owner occupied:%2-person household:%20 to 49,Occupied housing units%Owner occupied:%2-person household:%50 or more,"Occupied housing units%Owner occupied:%2-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Owner occupied:%3-person household:,"Occupied housing units%Owner occupied:%3-person household:%1, detached  or attached",Occupied housing units%Owner occupied:%3-person household:%2 to 4,Occupied housing units%Owner occupied:%3-person household:%5 to 19,Occupied housing units%Owner occupied:%3-person household:%20 to 49,Occupied housing units%Owner occupied:%3-person household:%50 or more,"Occupied housing units%Owner occupied:%3-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Owner occupied:%4-person household:,"Occupied housing units%Owner occupied:%4-person household:%1, detached  or attached",Occupied housing units%Owner occupied:%4-person household:%2 to 4,Occupied housing units%Owner occupied:%4-person household:%5 to 19,Occupied housing units%Owner occupied:%4-person household:%20 to 49,Occupied housing units%Owner occupied:%4-person household:%50 or more,"Occupied housing units%Owner occupied:%4-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Owner occupied:%5-or-more person household:,"Occupied housing units%Owner occupied:%5-or-more person household:%1, detached  or attached:",Occupied housing units%Owner occupied:%5-or-more person household:%2 to 4,Occupied housing units%Owner occupied:%5-or-more person household:%5 to 19,Occupied housing units%Owner occupied:%5-or-more person household:%20 to 49,Occupied housing units%Owner occupied:%5-or-more person household:%50 or more,"Occupied housing units%Owner occupied:%5-or-more person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%1-person household:,"Occupied housing units%Renter occupied:%1-person household:%1, detached  or attached",Occupied housing units%Renter occupied:%1-person household:%2 to 4,Occupied housing units%Renter occupied:%1-person household:%5 to 19,Occupied housing units%Renter occupied:%1-person household:%20 to 49,Occupied housing units%Renter occupied:%1-person household:%50 or more,"Occupied housing units%Renter occupied:%1-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:%2-person household:,"Occupied housing units%Renter occupied:%2-person household:%1, detached  or attached",Occupied housing units%Renter occupied:%2-person household:%2 to 4,Occupied housing units%Renter occupied:%2-person household:%5 to 19,Occupied housing units%Renter occupied:%2-person household:%20 to 49,Occupied housing units%Renter occupied:%2-person household:%50 or more,"Occupied housing units%Renter occupied:%2-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:%3-person household:,"Occupied housing units%Renter occupied:%3-person household:%1, detached  or attached",Occupied housing units%Renter occupied:%3-person household:%2 to 4,Occupied housing units%Renter occupied:%3-person household:%5 to 19,Occupied housing units%Renter occupied:%3-person household:%20 to 49,Occupied housing units%Renter occupied:%3-person household:%50 or more,"Occupied housing units%Renter occupied:%3-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:%4-person household:,"Occupied housing units%Renter occupied:%4-person household:%1, detached  or attached",Occupied housing units%Renter occupied:%4-person household:%2 to 4,Occupied housing units%Renter occupied:%4-person household:%5 to 19,Occupied housing units%Renter occupied:%4-person household:%20 to 49,Occupied housing units%Renter occupied:%4-person household:%50 or more,"Occupied housing units%Renter occupied:%4-person household:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:%5-or-more person household:,"Occupied housing units%Renter occupied:%5-or-more person household:%1, detached  or attached:",Occupied housing units%Renter occupied:%5-or-more person household:%2 to 4,Occupied housing units%Renter occupied:%5-or-more person household:%5 to 19,Occupied housing units%Renter occupied:%5-or-more person household:%20 to 49,Occupied housing units%Renter occupied:%5-or-more person household:%50 or more,"Occupied housing units%Renter occupied:%5-or-more person household:%Mobile home, boat, RV, van, etc.",Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%Householder 15 to 34 years:,"Occupied housing units%Owner occupied:%Householder 15 to 34 years:%1, detached  or attached",Occupied housing units%Owner occupied:%Householder 15 to 34 years:%2 to 4,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%5 to 19,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%20 to 49,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%50 or more,"Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Mobile home, boat, RV, van, etc.",Occupied housing units%Owner occupied:%Householder 35 to 64 years:,"Occupied housing units%Owner occupied:%Householder 35 to 64 years:%1, detached  or attached",Occupied housing units%Owner occupied:%Householder 35 to 64 years:%2 to 4,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%5 to 19,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%20 to 49,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%50 or more,"Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Mobile home, boat, RV, van, etc.",Occupied housing units%Owner occupied:%Householder 65 years and over:,"Occupied housing units%Owner occupied:%Householder 65 years and over:%1, detached  or attached",Occupied housing units%Owner occupied:%Householder 65 years and over:%2 to 4,Occupied housing units%Owner occupied:%Householder 65 years and over:%5 to 19,Occupied housing units%Owner occupied:%Householder 65 years and over:%20 to 49,Occupied housing units%Owner occupied:%Householder 65 years and over:%50 or more,"Occupied housing units%Owner occupied:%Householder 65 years and over:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%Householder 15 to 34 years:,"Occupied housing units%Renter occupied:%Householder 15 to 34 years:%1, detached  or attached",Occupied housing units%Renter occupied:%Householder 15 to 34 years:%2 to 4,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%5 to 19,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%20 to 49,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%50 or more,"Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:%Householder 35 to 64 years:,"Occupied housing units%Renter occupied:%Householder 35 to 64 years:%1, detached  or attached",Occupied housing units%Renter occupied:%Householder 35 to 64 years:%2 to 4,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%5 to 19,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%20 to 49,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%50 or more,"Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Mobile home, boat, RV, van, etc.",Occupied housing units%Renter occupied:%Householder 65 years and over:,"Occupied housing units%Renter occupied:%Householder 65 years and over:%1, detached  or attached",Occupied housing units%Renter occupied:%Householder 65 years and over:%2 to 4,Occupied housing units%Renter occupied:%Householder 65 years and over:%5 to 19,Occupied housing units%Renter occupied:%Householder 65 years and over:%20 to 49,Occupied housing units%Renter occupied:%Householder 65 years and over:%50 or more,"Occupied housing units%Renter occupied:%Householder 65 years and over:%Mobile home, boat, RV, van, etc.",Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%Householder 15 to 34 years:,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 2005 or later,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 2000 to 2004,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 1990 to 1999,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 1980 to 1989,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 1970 to 1979,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 1960 to 1969,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 1950 to 1959,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 1940 to 1949,Occupied housing units%Owner occupied:%Householder 15 to 34 years:%Built 1939 or earlier,Occupied housing units%Owner occupied:%Householder 35 to 64 years:,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 2005 or later,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 2000 to 2004,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 1990 to 1999,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 1980 to 1989,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 1970 to 1979,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 1960 to 1969,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 1950 to 1959,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 1940 to 1949,Occupied housing units%Owner occupied:%Householder 35 to 64 years:%Built 1939 or earlier,Occupied housing units%Owner occupied:%Householder 65 years and over:,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 2005 or later,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 2000 to 2004,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 1990 to 1999,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 1980 to 1989,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 1970 to 1979,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 1960 to 1969,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 1950 to 1959,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 1940 to 1949,Occupied housing units%Owner occupied:%Householder 65 years and over:%Built 1939 or earlier,Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%Householder 15 to 34 years:,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 2005 or later,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 2000 to 2004,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 1990 to 1999,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 1980 to 1989,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 1970 to 1979,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 1960 to 1969,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 1950 to 1959,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 1940 to 1949,Occupied housing units%Renter occupied:%Householder 15 to 34 years:%Built 1939 or earlier,Occupied housing units%Renter occupied:%Householder 35 to 64 years:,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 2005 or later,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 2000 to 2004,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 1990 to 1999,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 1980 to 1989,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 1970 to 1979,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 1960 to 1969,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 1950 to 1959,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 1940 to 1949,Occupied housing units%Renter occupied:%Householder 35 to 64 years:%Built 1939 or earlier,Occupied housing units%Renter occupied:%Householder 65 years and over:,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 2005 or later,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 2000 to 2004,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 1990 to 1999,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 1980 to 1989,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 1970 to 1979,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 1960 to 1969,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 1950 to 1959,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 1940 to 1949,Occupied housing units%Renter occupied:%Householder 65 years and over:%Built 1939 or earlier,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,161,2,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,161,3,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,161,4,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,161,5,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,161,6,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,161,7,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,161,8,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,161,9,268670.0,110625.0,41724.0,22582.0,1827.0,3722.0,3561.0,10032.0,0.0,37186.0,27839.0,1659.0,1250.0,2157.0,4281.0,0.0,15360.0,13233.0,362.0,489.0,207.0,1069.0,0.0,9419.0,9023.0,246.0,56.0,94.0,0.0,0.0,6936.0,6643.0,197.0,48.0,0.0,48.0,0.0,158045.0,79798.0,7790.0,10611.0,16219.0,10083.0,34753.0,342.0,44671.0,6454.0,6657.0,11758.0,5699.0,14103.0,0.0,16903.0,5506.0,1831.0,5488.0,1252.0,2826.0,0.0,9075.0,2337.0,740.0,3508.0,1682.0,808.0,0.0,7598.0,3784.0,801.0,2506.0,223.0,284.0,0.0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,161,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47804,25369,1019,630,64,63,82,180,0,16784,11974,69,745,1476,2520,0,7566,5054,0,66,325,2121,0,22435,13067,1518,579,1120,2390,7460,0,6758,928,398,850,710,3872,0,2610,137,0,481,84,1908,0,47804,25369,1019,0,0,169,0,0,91,229,146,384,16784,151,485,632,818,451,1124,1964,2529,8630,7566,49,0,26,444,143,1110,1465,1025,3304,22435,13067,244,156,352,308,1320,1634,3604,1504,3945,6758,150,238,25,314,684,1020,1457,692,2178,2610,0,161,250,0,440,272,836,120,531,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,161,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45264,20578,2982,1811,165,371,472,163,0,12203,10527,69,465,517,625,0,5393,4833,33,90,208,229,0,24686,10928,2100,1582,1716,1858,3672,0,10844,2075,995,2357,2837,2531,49,2914,320,242,188,778,1386,0,45264,20578,2982,175,0,95,50,45,0,45,366,2206,12203,263,88,0,177,185,323,902,2616,7649,5393,0,37,0,36,123,129,797,787,3484,24686,10928,725,204,0,513,756,1370,725,1961,4674,10844,561,85,404,179,583,1168,645,2539,4680,2914,126,0,40,111,291,223,603,488,1032,79500US1100102,"PUMA5 00102, District of Columbia"
