,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total living in area 1 year ago:,Total living in area 1 year ago:%%No income,Total living in area 1 year ago:%%With income:,"Total living in area 1 year ago:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%No income,Total living in area 1 year ago:%%Same house:%%With income:,"Total living in area 1 year ago:%%Same house:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Same house:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Same house:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Same house:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Same house:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Same house:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Same house:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Same house:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%No income,Total living in area 1 year ago:%%Moved within same municipio:%%With income:,"Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Moved within same municipio:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%No income,Total living in area 1 year ago:%%Moved to different municipio:%%With income:,"Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Moved to different municipio:%%With income:%%$75,000 or more",Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%No income,Total living in area 1 year ago:%%Moved to the United States:%%With income:,"Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$1 to $9,999 or loss","Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$10,000 to $14,999","Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$15,000 to $24,999","Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$25,000 to $34,999","Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$35,000 to $49,999","Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$50,000 to $64,999","Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$65,000 to $74,999","Total living in area 1 year ago:%%Moved to the United States:%%With income:%%$75,000 or more",Median income in the past 12 months --%%Total living in area 1 year ago:,Median income in the past 12 months --%%Total living in area 1 year ago:%%Same house,Median income in the past 12 months --%%Total living in area 1 year ago:%%Moved within same county,Median income in the past 12 months --%%Total living in area 1 year ago:%%Moved to different county within same state,Median income in the past 12 months --%%Total living in area 1 year ago:%%Moved to different state,Median income in the past 12 months --%%Total living in area 1 year ago:,Median income in the past 12 months --%%Total living in area 1 year ago:%%Same house,Median income in the past 12 months --%%Total living in area 1 year ago:%%Moved within same municipio,Median income in the past 12 months --%%Total living in area 1 year ago:%%Moved to different municipio,Median income in the past 12 months --%%Total living in area 1 year ago:%%Moved to the United States,Total living in area 1 year ago:,Total living in area 1 year ago:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Same house:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Same house:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Moved within same county:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Moved within same county:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Moved to different county within same state:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Moved to different county within same state:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Moved to different state:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Moved to different state:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:,Total living in area 1 year ago:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Same house:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Same house:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Moved within same municipio:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Moved within same municipio:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Moved to different municipio:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Moved to different municipio:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%Below 100 percent of the poverty level,Total living in area 1 year ago:%%Moved to the United States:%%100 to 149 percent of the poverty level,Total living in area 1 year ago:%%Moved to the United States:%%At or above 150 percent of the poverty level,Total living in area 1 year ago:,Total living in area 1 year ago:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Same house:,Total living in area 1 year ago:%%Same house:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Same house:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Moved within same county:,Total living in area 1 year ago:%%Moved within same county:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Moved within same county:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Moved to different county within same state:,Total living in area 1 year ago:%%Moved to different county within same state:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Moved to different county within same state:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Moved to different state:,Total living in area 1 year ago:%%Moved to different state:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Moved to different state:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:,Total living in area 1 year ago:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Same house 1 year ago:,Total living in area 1 year ago:%%Same house 1 year ago:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Same house 1 year ago:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Moved within same municipio:,Total living in area 1 year ago:%%Moved within same municipio:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Moved within same municipio:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Moved to different municipio:,Total living in area 1 year ago:%%Moved to different municipio:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Moved to different municipio:%%Householder lived in renter-occupied housing units,Total living in area 1 year ago:%%Moved to the United States:,Total living in area 1 year ago:%%Moved to the United States:%%Householder lived in owner-occupied housing units,Total living in area 1 year ago:%%Moved to the United States:%%Householder lived in renter-occupied housing units,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40420.0,40983.0,36540.0,.,35888.0,,,,,,606626.0,113350.0,47297.0,445979.0,495272.0,88064.0,39943.0,367265.0,61440.0,17208.0,4791.0,39441.0,0.0,0.0,0.0,0.0,49914.0,8078.0,2563.0,39273.0,,,,,,,,,,,,,,,,,,,,,600322.0,256776.0,343546.0,492126.0,225587.0,266539.0,59077.0,14864.0,44213.0,0.0,0.0,0.0,49119.0,16325.0,32794.0,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40420.0,40983.0,36540.0,.,35888.0,,,,,,606626.0,113350.0,47297.0,445979.0,495272.0,88064.0,39943.0,367265.0,61440.0,17208.0,4791.0,39441.0,0.0,0.0,0.0,0.0,49914.0,8078.0,2563.0,39273.0,,,,,,,,,,,,,,,,,,,,,600322.0,256776.0,343546.0,492126.0,225587.0,266539.0,59077.0,14864.0,44213.0,0.0,0.0,0.0,49119.0,16325.0,32794.0,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40420.0,40983.0,36540.0,.,35888.0,,,,,,606626.0,113350.0,47297.0,445979.0,495272.0,88064.0,39943.0,367265.0,61440.0,17208.0,4791.0,39441.0,0.0,0.0,0.0,0.0,49914.0,8078.0,2563.0,39273.0,,,,,,,,,,,,,,,,,,,,,600322.0,256776.0,343546.0,492126.0,225587.0,266539.0,59077.0,14864.0,44213.0,0.0,0.0,0.0,49119.0,16325.0,32794.0,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20130.0,dc,0,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20130.0,dc,0,31,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20130.0,dc,0,31,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20130.0,dc,0,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
