,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Households,"Households% Less than $10,000","Households% $10,000 to $14,999","Households% $15,000 to $19,999","Households% $20,000 to $24,999","Households% $25,000 to $29,999","Households% $30,000 to $34,999","Households% $35,000 to $39,999","Households% $40,000 to $44,999","Households% $45,000 to $49,999","Households% $50,000 to $59,999","Households% $60,000 to $74,999","Households% $75,000 to $99,999","Households% $100,000 to $124,999","Households% $125,000 to $149,999","Households% $150,000 to $199,999","Households% $200,000 or more",Households with a householder who is White alone,"Households with a householder who is White alone% Less than $10,000","Households with a householder who is White alone% $10,000 to $14,999","Households with a householder who is White alone% $15,000 to $19,999","Households with a householder who is White alone% $20,000 to $24,999","Households with a householder who is White alone% $25,000 to $29,999","Households with a householder who is White alone% $30,000 to $34,999","Households with a householder who is White alone% $35,000 to $39,999","Households with a householder who is White alone% $40,000 to $44,999","Households with a householder who is White alone% $45,000 to $49,999","Households with a householder who is White alone% $50,000 to $59,999","Households with a householder who is White alone% $60,000 to $74,999","Households with a householder who is White alone% $75,000 to $99,999","Households with a householder who is White alone% $100,000 to $124,999","Households with a householder who is White alone% $125,000 to $149,999","Households with a householder who is White alone% $150,000 to $199,999","Households with a householder who is White alone% $200,000 or more",Households with a householder who is Black or African American alone,"Households with a householder who is Black or African American alone% Less than $10,000","Households with a householder who is Black or African American alone% $10,000 to $14,999","Households with a householder who is Black or African American alone% $15,000 to $19,999","Households with a householder who is Black or African American alone% $20,000 to $24,999","Households with a householder who is Black or African American alone% $25,000 to $29,999","Households with a householder who is Black or African American alone% $30,000 to $34,999","Households with a householder who is Black or African American alone% $35,000 to $39,999","Households with a householder who is Black or African American alone% $40,000 to $44,999","Households with a householder who is Black or African American alone% $45,000 to $49,999","Households with a householder who is Black or African American alone% $50,000 to $59,999","Households with a householder who is Black or African American alone% $60,000 to $74,999","Households with a householder who is Black or African American alone% $75,000 to $99,999","Households with a householder who is Black or African American alone% $100,000 to $124,999","Households with a householder who is Black or African American alone% $125,000 to $149,999","Households with a householder who is Black or African American alone% $150,000 to $199,999","Households with a householder who is Black or African American alone% $200,000 or more",Households with a householder who is American Indian and Alaska Native alone,"Households with a householder who is American Indian and Alaska Native alone% Less than $10,000","Households with a householder who is American Indian and Alaska Native alone% $10,000 to $14,999","Households with a householder who is American Indian and Alaska Native alone% $15,000 to $19,999","Households with a householder who is American Indian and Alaska Native alone% $20,000 to $24,999","Households with a householder who is American Indian and Alaska Native alone% $25,000 to $29,999","Households with a householder who is American Indian and Alaska Native alone% $30,000 to $34,999","Households with a householder who is American Indian and Alaska Native alone% $35,000 to $39,999","Households with a householder who is American Indian and Alaska Native alone% $40,000 to $44,999","Households with a householder who is American Indian and Alaska Native alone% $45,000 to $49,999","Households with a householder who is American Indian and Alaska Native alone% $50,000 to $59,999","Households with a householder who is American Indian and Alaska Native alone% $60,000 to $74,999","Households with a householder who is American Indian and Alaska Native alone% $75,000 to $99,999","Households with a householder who is American Indian and Alaska Native alone% $100,000 to $124,999","Households with a householder who is American Indian and Alaska Native alone% $125,000 to $149,999","Households with a householder who is American Indian and Alaska Native alone% $150,000 to $199,999","Households with a householder who is American Indian and Alaska Native alone% $200,000 or more",Households with a householder who is Asian alone,"Households with a householder who is Asian alone% Less than $10,000","Households with a householder who is Asian alone% $10,000 to $14,999","Households with a householder who is Asian alone% $15,000 to $19,999","Households with a householder who is Asian alone% $20,000 to $24,999","Households with a householder who is Asian alone% $25,000 to $29,999","Households with a householder who is Asian alone% $30,000 to $34,999","Households with a householder who is Asian alone% $35,000 to $39,999","Households with a householder who is Asian alone% $40,000 to $44,999","Households with a householder who is Asian alone% $45,000 to $49,999","Households with a householder who is Asian alone% $50,000 to $59,999","Households with a householder who is Asian alone% $60,000 to $74,999","Households with a householder who is Asian alone% $75,000 to $99,999","Households with a householder who is Asian alone% $100,000 to $124,999","Households with a householder who is Asian alone% $125,000 to $149,999","Households with a householder who is Asian alone% $150,000 to $199,999","Households with a householder who is Asian alone% $200,000 or more",Households with a householder who is Native Hawaiian and Other Pacific Islander alone,"Households with a householder who is Native Hawaiian and Other Pacific Islander alone% Less than $10,000","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $10,000 to $14,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $15,000 to $19,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $20,000 to $24,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $25,000 to $29,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $30,000 to $34,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $35,000 to $39,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $40,000 to $44,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $45,000 to $49,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $50,000 to $59,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $60,000 to $74,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $75,000 to $99,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $100,000 to $124,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $125,000 to $149,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $150,000 to $199,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $200,000 or more",Households with a householder who is Some other race alone,"Households with a householder who is Some other race alone% Less than $10,000","Households with a householder who is Some other race alone% $10,000 to $14,999","Households with a householder who is Some other race alone% $15,000 to $19,999","Households with a householder who is Some other race alone% $20,000 to $24,999","Households with a householder who is Some other race alone% $25,000 to $29,999","Households with a householder who is Some other race alone% $30,000 to $34,999","Households with a householder who is Some other race alone% $35,000 to $39,999","Households with a householder who is Some other race alone% $40,000 to $44,999","Households with a householder who is Some other race alone% $45,000 to $49,999","Households with a householder who is Some other race alone% $50,000 to $59,999","Households with a householder who is Some other race alone% $60,000 to $74,999","Households with a householder who is Some other race alone% $75,000 to $99,999","Households with a householder who is Some other race alone% $100,000 to $124,999","Households with a householder who is Some other race alone% $125,000 to $149,999","Households with a householder who is Some other race alone% $150,000 to $199,999","Households with a householder who is Some other race alone% $200,000 or more",Households with a householder who is Two or more races,"Households with a householder who is Two or more races% Less than $10,000","Households with a householder who is Two or more races% $10,000 to $14,999","Households with a householder who is Two or more races% $15,000 to $19,999","Households with a householder who is Two or more races% $20,000 to $24,999","Households with a householder who is Two or more races% $25,000 to $29,999","Households with a householder who is Two or more races% $30,000 to $34,999","Households with a householder who is Two or more races% $35,000 to $39,999","Households with a householder who is Two or more races% $40,000 to $44,999","Households with a householder who is Two or more races% $45,000 to $49,999","Households with a householder who is Two or more races% $50,000 to $59,999","Households with a householder who is Two or more races% $60,000 to $74,999","Households with a householder who is Two or more races% $75,000 to $99,999","Households with a householder who is Two or more races% $100,000 to $124,999","Households with a householder who is Two or more races% $125,000 to $149,999","Households with a householder who is Two or more races% $150,000 to $199,999","Households with a householder who is Two or more races% $200,000 or more","Households with a householder who is White alone, not Hispanic or Latino","Households with a householder who is White alone, not Hispanic or Latino% Less than $10,000","Households with a householder who is White alone, not Hispanic or Latino% $10,000 to $14,999","Households with a householder who is White alone, not Hispanic or Latino% $15,000 to $19,999","Households with a householder who is White alone, not Hispanic or Latino% $20,000 to $24,999","Households with a householder who is White alone, not Hispanic or Latino% $25,000 to $29,999","Households with a householder who is White alone, not Hispanic or Latino% $30,000 to $34,999","Households with a householder who is White alone, not Hispanic or Latino% $35,000 to $39,999","Households with a householder who is White alone, not Hispanic or Latino% $40,000 to $44,999","Households with a householder who is White alone, not Hispanic or Latino% $45,000 to $49,999","Households with a householder who is White alone, not Hispanic or Latino% $50,000 to $59,999","Households with a householder who is White alone, not Hispanic or Latino% $60,000 to $74,999","Households with a householder who is White alone, not Hispanic or Latino% $75,000 to $99,999","Households with a householder who is White alone, not Hispanic or Latino% $100,000 to $124,999","Households with a householder who is White alone, not Hispanic or Latino% $125,000 to $149,999","Households with a householder who is White alone, not Hispanic or Latino% $150,000 to $199,999","Households with a householder who is White alone, not Hispanic or Latino% $200,000 or more",Households with a householder who is Hispanic or Latino,"Households with a householder who is Hispanic or Latino% Less than $10,000","Households with a householder who is Hispanic or Latino% $10,000 to $14,999","Households with a householder who is Hispanic or Latino% $15,000 to $19,999","Households with a householder who is Hispanic or Latino% $20,000 to $24,999","Households with a householder who is Hispanic or Latino% $25,000 to $29,999","Households with a householder who is Hispanic or Latino% $30,000 to $34,999","Households with a householder who is Hispanic or Latino% $35,000 to $39,999","Households with a householder who is Hispanic or Latino% $40,000 to $44,999","Households with a householder who is Hispanic or Latino% $45,000 to $49,999","Households with a householder who is Hispanic or Latino% $50,000 to $59,999","Households with a householder who is Hispanic or Latino% $60,000 to $74,999","Households with a householder who is Hispanic or Latino% $75,000 to $99,999","Households with a householder who is Hispanic or Latino% $100,000 to $124,999","Households with a householder who is Hispanic or Latino% $125,000 to $149,999","Households with a householder who is Hispanic or Latino% $150,000 to $199,999","Households with a householder who is Hispanic or Latino% $200,000 or more",Households,"Households% Less than $10,000","Households% $10,000 to $14,999","Households% $15,000 to $24,999","Households% $25,000 to $34,999","Households% $35,000 to $49,999","Households% $50,000 to $74,999","Households% $75,000 to $99,999","Households% $100,000 to $149,999","Households% $150,000 to $199,999","Households% $200,000 or more",Households with a householder who is White alone,"Households with a householder who is White alone% Less than $10,000","Households with a householder who is White alone% $10,000 to $14,999","Households with a householder who is White alone% $15,000 to $24,999","Households with a householder who is White alone% $25,000 to $34,999","Households with a householder who is White alone% $35,000 to $49,999","Households with a householder who is White alone% $50,000 to $74,999","Households with a householder who is White alone% $75,000 to $99,999","Households with a householder who is White alone% $100,000 to $149,999","Households with a householder who is White alone% $150,000 to $199,999","Households with a householder who is White alone% $200,000 or more",Households with a householder who is Black or African American alone,"Households with a householder who is Black or African American alone% Less than $10,000","Households with a householder who is Black or African American alone% $10,000 to $14,999","Households with a householder who is Black or African American alone% $15,000 to $24,999","Households with a householder who is Black or African American alone% $25,000 to $34,999","Households with a householder who is Black or African American alone% $35,000 to $49,999","Households with a householder who is Black or African American alone% $50,000 to $74,999","Households with a householder who is Black or African American alone% $75,000 to $99,999","Households with a householder who is Black or African American alone% $100,000 to $149,999","Households with a householder who is Black or African American alone% $150,000 to $199,999","Households with a householder who is Black or African American alone% $200,000 or more",Households with a householder who is American Indian and Alaska Native alone,"Households with a householder who is American Indian and Alaska Native alone% Less than $10,000","Households with a householder who is American Indian and Alaska Native alone% $10,000 to $14,999","Households with a householder who is American Indian and Alaska Native alone% $15,000 to $24,999","Households with a householder who is American Indian and Alaska Native alone% $25,000 to $34,999","Households with a householder who is American Indian and Alaska Native alone% $35,000 to $49,999","Households with a householder who is American Indian and Alaska Native alone% $50,000 to $74,999","Households with a householder who is American Indian and Alaska Native alone% $75,000 to $99,999","Households with a householder who is American Indian and Alaska Native alone% $100,000 to $149,999","Households with a householder who is American Indian and Alaska Native alone% $150,000 to $199,999","Households with a householder who is American Indian and Alaska Native alone% $200,000 or more",Households with a householder who is Asian alone,"Households with a householder who is Asian alone% Less than $10,000","Households with a householder who is Asian alone% $10,000 to $14,999","Households with a householder who is Asian alone% $15,000 to $24,999","Households with a householder who is Asian alone% $25,000 to $34,999","Households with a householder who is Asian alone% $35,000 to $49,999","Households with a householder who is Asian alone% $50,000 to $74,999","Households with a householder who is Asian alone% $75,000 to $99,999","Households with a householder who is Asian alone% $100,000 to $149,999","Households with a householder who is Asian alone% $150,000 to $199,999","Households with a householder who is Asian alone% $200,000 or more",Households with a householder who is Native Hawaiian and Other Pacific Islander alone,"Households with a householder who is Native Hawaiian and Other Pacific Islander alone% Less than $10,000","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $10,000 to $14,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $15,000 to $24,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $25,000 to $34,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $35,000 to $49,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $50,000 to $74,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $75,000 to $99,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $100,000 to $149,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $150,000 to $199,999","Households with a householder who is Native Hawaiian and Other Pacific Islander alone% $200,000 or more",Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,85,2,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,85,3,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,85,4,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,85,5,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,85,6,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,85,7,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,85,8,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,85,9,266662,27616,11798,9977,10472,9779,9656,10143,10201,8752,14624,21466,27005,26297,15586,20977,32313,119050,4771,1557,1576,2294,2635,3178,2497,3376,3123,6024,8533,13571,15690,10174,14295,25756,124481.0,20611.0,9233.0,7687.0,7328.0,6604.0,5350.0,6346.0,6114.0,4661.0,7631.0,10605.0,10959.0,8163.0,3993.0,5108.0,4088.0,,,,,,,,,,,,,,,,,,9195.0,714.0,130.0,146.0,183.0,73.0,113.0,56.0,308.0,328.0,366.0,905.0,1096.0,1446.0,722.0,1015.0,1594.0,,,,,,,,,,,,,,,,,,7734.0,797.0,634.0,349.0,488.0,415.0,648.0,791.0,218.0,281.0,316.0,888.0,514.0,802.0,380.0,56.0,157.0,5081.0,522.0,176.0,143.0,179.0,0.0,285.0,295.0,151.0,246.0,287.0,444.0,701.0,196.0,256.0,482.0,718.0,108213.0,4237.0,1307.0,1438.0,1690.0,2514.0,2202.0,1727.0,2756.0,2729.0,5619.0,7366.0,12944.0,15054.0,8977.0,13129.0,24524.0,20748.0,1603.0,915.0,595.0,1092.0,496.0,1803.0,1968.0,969.0,860.0,665.0,2285.0,1398.0,1444.0,1561.0,1432.0,1662.0,266662,27616,11798,20449,19435,29096,36090,27005,41883,20977,32313,119050,4771,1557,3870,5813,8996,14557,13571,25864,14295,25756,124481,20611,9233,15015,11954,17121,18236,10959,12156,5108,4088,,,,,,,,,,,,9195.0,714.0,130.0,329.0,186.0,692.0,1271.0,1096.0,2168.0,1015.0,1594.0,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,85,10,46877,2162,626,814,856,813,897,722,1198,789,2351,3370,4517,7624,1872,4989,13277,39756,1572,544,621,662,725,801,581,878,611,1969,2818,3746,5868,1783,4572,12005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37318.0,1423.0,501.0,621.0,662.0,725.0,428.0,581.0,836.0,528.0,1805.0,2344.0,3626.0,5657.0,1783.0,4221.0,11577.0,,,,,,,,,,,,,,,,,,46877,2162,626,1670,1710,2709,5721,4517,9496,4989,13277,39756,1572,544,1283,1526,2070,4787,3746,7651,4572,12005,3332,459,82,194,88,244,418,256,716,220,655,,,,,,,,,,,,2538.0,0.0,0.0,117.0,96.0,214.0,259.0,224.0,1062.0,197.0,369.0,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,85,11,45086,3586,1682,2405,2437,2053,1275,2167,1737,1601,2375,4804,4851,4540,3019,2992,3562,12272,537,85,215,653,243,197,428,696,197,578,670,1436,1040,1558,1530,2209,27179.0,2518.0,1065.0,1847.0,1297.0,1635.0,983.0,1182.0,891.0,1152.0,1463.0,3541.0,3221.0,3038.0,1035.0,1253.0,1058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9126.0,488.0,85.0,155.0,91.0,218.0,47.0,0.0,508.0,116.0,393.0,497.0,1093.0,936.0,1294.0,1234.0,1971.0,7270.0,436.0,424.0,403.0,917.0,284.0,245.0,1061.0,338.0,229.0,404.0,370.0,579.0,369.0,494.0,296.0,421.0,45086,3586,1682,4842,3328,5505,7179,4851,7559,2992,3562,12272,537,85,868,440,1321,1248,1436,2598,1530,2209,27179,2518,1065,3144,2618,3225,5004,3221,4073,1253,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
